MOS-CEC2012_12_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 6.21e+07, 2.85e+07, 4.70e+07, 5.79e+07, 5.58e+07, 3.54e+07, 7.14e+07, 9.15e+07, 9.62e+07, 2.74e+07, 3.88e+07, 3.63e+07, 3.09e+07, 4.43e+07, 8.61e+07, 5.78e+07, 4.76e+07, 4.63e+07, 1.49e+07, 9.39e+07, 8.49e+07, 6.84e+07, 4.31e+07, 4.74e+07, 5.96e+07, 3.15e+07, 2.70e+07, 9.30e+07, 4.78e+07, 2.08e+07, 5.46e+07, 2.67e+07, 3.06e+07, 3.92e+07, 5.58e+07, 4.64e+07, 4.25e+07, 4.48e+07, 4.23e+07, 5.62e+07, 3.33e+07, 7.15e+07, 6.91e+07, 5.11e+07, 6.06e+07, 2.84e+07, 5.36e+07, 5.28e+07, 3.75e+07, 5.04e+07, 4.79e+07
Function error values when FEs = 20000 , 3.69e+07, 1.67e+07, 2.25e+07, 1.40e+07, 2.87e+07, 2.21e+07, 2.30e+07, 3.98e+07, 1.84e+07, 7.71e+06, 2.16e+07, 1.77e+07, 1.48e+07, 2.58e+07, 3.00e+07, 2.25e+07, 2.20e+07, 1.25e+07, 9.20e+06, 2.93e+07, 2.94e+07, 2.18e+07, 2.27e+07, 3.03e+07, 3.70e+07, 1.48e+07, 1.49e+07, 3.18e+07, 2.78e+07, 1.26e+07, 2.19e+07, 1.36e+07, 7.60e+06, 1.24e+07, 9.91e+06, 2.54e+07, 2.04e+07, 1.93e+07, 1.22e+07, 1.86e+07, 1.31e+07, 3.92e+07, 3.53e+07, 2.60e+07, 2.74e+07, 1.49e+07, 2.52e+07, 2.75e+07, 1.66e+07, 2.50e+07, 2.27e+07
Function error values when FEs = 30000 , 2.15e+07, 1.20e+07, 1.37e+07, 7.18e+06, 1.88e+07, 1.57e+07, 1.66e+07, 2.57e+07, 1.00e+07, 3.88e+06, 1.50e+07, 1.06e+07, 9.65e+06, 1.50e+07, 1.92e+07, 1.38e+07, 1.28e+07, 8.35e+06, 7.73e+06, 1.85e+07, 1.74e+07, 1.47e+07, 1.60e+07, 1.91e+07, 2.30e+07, 9.62e+06, 1.01e+07, 1.86e+07, 1.73e+07, 9.59e+06, 1.51e+07, 9.69e+06, 3.04e+06, 6.65e+06, 5.46e+06, 1.63e+07, 1.48e+07, 9.93e+06, 7.46e+06, 1.11e+07, 6.69e+06, 2.54e+07, 2.26e+07, 1.63e+07, 1.75e+07, 7.82e+06, 1.60e+07, 1.54e+07, 1.02e+07, 1.33e+07, 1.46e+07
Function error values when FEs = 50000 , 7.49e+06, 7.06e+06, 6.79e+06, 3.18e+06, 1.08e+07, 8.82e+06, 1.11e+07, 1.18e+07, 6.41e+06, 2.68e+06, 1.00e+07, 5.83e+06, 7.32e+06, 6.60e+06, 1.08e+07, 6.19e+06, 6.22e+06, 6.20e+06, 6.26e+06, 1.15e+07, 9.28e+06, 8.85e+06, 8.72e+06, 7.00e+06, 7.79e+06, 5.55e+06, 5.73e+06, 8.16e+06, 9.31e+06, 6.35e+06, 9.51e+06, 7.85e+06, 1.87e+06, 3.82e+06, 3.27e+06, 8.63e+06, 1.05e+07, 3.61e+06, 4.86e+06, 6.57e+06, 2.35e+06, 1.21e+07, 1.12e+07, 7.34e+06, 8.13e+06, 4.05e+06, 8.06e+06, 5.20e+06, 5.79e+06, 4.83e+06, 9.43e+06
Function error values when FEs = 100000 , 2.88e+06, 3.78e+06, 3.13e+06, 1.36e+06, 5.24e+06, 3.61e+06, 6.59e+06, 6.17e+06, 3.15e+06, 1.88e+06, 5.86e+06, 2.86e+06, 4.60e+06, 2.50e+06, 3.68e+06, 3.17e+06, 3.05e+06, 4.06e+06, 3.45e+06, 6.87e+06, 4.20e+06, 4.75e+06, 3.38e+06, 1.92e+06, 1.94e+06, 2.78e+06, 3.66e+06, 2.55e+06, 4.45e+06, 3.08e+06, 5.52e+06, 4.66e+06, 9.44e+05, 2.35e+06, 1.41e+06, 3.96e+06, 5.68e+06, 1.30e+06, 2.22e+06, 3.34e+06, 1.08e+06, 5.88e+06, 4.75e+06, 2.80e+06, 3.86e+06, 2.36e+06, 3.72e+06, 2.06e+06, 3.02e+06, 2.06e+06, 5.52e+06
Function error values when FEs = 200000 , 1.45e+06, 1.55e+06, 1.24e+06, 6.57e+05, 1.66e+06, 1.70e+06, 3.33e+06, 2.94e+06, 1.19e+06, 1.36e+06, 2.83e+06, 1.85e+06, 1.83e+06, 1.05e+06, 1.46e+06, 1.94e+06, 9.85e+05, 2.48e+06, 1.36e+06, 2.69e+06, 1.29e+06, 2.24e+06, 8.11e+05, 9.77e+05, 9.27e+05, 1.53e+06, 2.17e+06, 6.95e+05, 1.19e+06, 9.74e+05, 2.26e+06, 1.69e+06, 4.30e+05, 1.28e+06, 6.58e+05, 1.47e+06, 1.83e+06, 8.36e+05, 7.58e+05, 9.21e+05, 5.84e+05, 3.13e+06, 2.31e+06, 7.23e+05, 1.30e+06, 1.31e+06, 1.81e+06, 1.06e+06, 1.53e+06, 1.15e+06, 2.42e+06
Function error values when FEs = 300000 , 1.07e+06, 9.93e+05, 8.53e+05, 4.19e+05, 8.68e+05, 1.14e+06, 1.88e+06, 2.05e+06, 8.58e+05, 1.04e+06, 1.88e+06, 1.40e+06, 1.05e+06, 7.69e+05, 1.10e+06, 1.59e+06, 6.01e+05, 1.61e+06, 7.80e+05, 1.66e+06, 6.93e+05, 1.59e+06, 5.08e+05, 6.84e+05, 7.00e+05, 1.07e+06, 1.55e+06, 4.15e+05, 4.76e+05, 5.97e+05, 1.30e+06, 1.07e+06, 2.07e+05, 8.23e+05, 4.81e+05, 9.21e+05, 8.89e+05, 6.38e+05, 4.52e+05, 4.74e+05, 4.06e+05, 2.02e+06, 1.78e+06, 3.54e+05, 7.69e+05, 9.38e+05, 1.24e+06, 6.94e+05, 1.18e+06, 9.29e+05, 1.43e+06
Function error values when FEs = 400000 , 8.09e+05, 6.81e+05, 6.13e+05, 2.62e+05, 5.65e+05, 7.82e+05, 1.26e+06, 1.51e+06, 6.75e+05, 8.39e+05, 1.29e+06, 1.07e+06, 6.72e+05, 6.09e+05, 9.14e+05, 1.33e+06, 4.61e+05, 1.09e+06, 4.39e+05, 1.15e+06, 4.86e+05, 1.25e+06, 4.24e+05, 4.80e+05, 5.96e+05, 8.95e+05, 1.19e+06, 3.44e+05, 3.12e+05, 4.75e+05, 8.23e+05, 7.30e+05, 1.36e+05, 6.45e+05, 4.03e+05, 6.28e+05, 5.12e+05, 5.16e+05, 3.52e+05, 3.05e+05, 3.30e+05, 1.38e+06, 1.41e+06, 2.46e+05, 5.92e+05, 6.97e+05, 9.14e+05, 4.98e+05, 9.80e+05, 8.37e+05, 9.59e+05
Function error values when FEs = 500000 , 6.33e+05, 5.04e+05, 4.93e+05, 1.73e+05, 4.37e+05, 5.46e+05, 1.00e+06, 1.18e+06, 5.49e+05, 7.03e+05, 8.93e+05, 8.64e+05, 4.95e+05, 5.10e+05, 7.88e+05, 1.14e+06, 3.91e+05, 8.01e+05, 2.61e+05, 8.04e+05, 3.78e+05, 1.04e+06, 3.77e+05, 3.46e+05, 5.24e+05, 7.54e+05, 9.24e+05, 3.16e+05, 2.52e+05, 4.04e+05, 5.33e+05, 5.79e+05, 1.08e+05, 5.64e+05, 3.55e+05, 4.88e+05, 3.08e+05, 4.31e+05, 3.14e+05, 2.28e+05, 2.92e+05, 9.79e+05, 1.13e+06, 1.98e+05, 4.71e+05, 5.35e+05, 7.32e+05, 3.86e+05, 8.44e+05, 7.56e+05, 7.09e+05
Function error values when FEs = 600000 , 5.23e+05, 3.98e+05, 4.22e+05, 1.43e+05, 3.68e+05, 4.09e+05, 8.75e+05, 9.66e+05, 4.61e+05, 6.01e+05, 6.52e+05, 7.04e+05, 4.01e+05, 4.39e+05, 6.87e+05, 9.73e+05, 3.41e+05, 6.62e+05, 1.79e+05, 6.04e+05, 3.27e+05, 8.75e+05, 3.42e+05, 2.70e+05, 4.68e+05, 6.41e+05, 7.40e+05, 2.96e+05, 2.30e+05, 3.55e+05, 3.78e+05, 4.76e+05, 9.51e+04, 5.27e+05, 3.21e+05, 4.13e+05, 2.07e+05, 3.68e+05, 2.93e+05, 1.82e+05, 2.73e+05, 7.63e+05, 9.25e+05, 1.73e+05, 3.93e+05, 4.16e+05, 6.11e+05, 3.28e+05, 7.44e+05, 6.81e+05, 5.66e+05
