MOS-SOCO2011_4_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 5.44e+00, 6.70e+00, 3.22e+00, 3.37e+01, 6.97e+00, 7.39e+01, 6.83e+00, 4.88e+00, 6.67e+00, 5.06e+00, 2.97e+00, 6.34e+00, 5.90e+00, 6.59e+00, 6.46e+01, 3.46e+00, 7.43e+00, 5.82e+00, 4.90e+00, 8.25e+00, 2.97e+00, 7.10e+00, 7.70e+00, 3.52e+00, 6.25e+00, 6.23e+00, 7.44e+01, 1.48e+02, 6.56e+01, 9.12e+01, 7.08e+00, 7.21e+00, 8.48e+01, 4.23e+00, 5.77e+00, 2.83e+00, 3.90e+01, 7.88e+01, 8.18e+00, 7.64e+00, 7.75e+00, 5.73e+00, 7.08e+00, 6.29e+00, 4.57e+01, 9.52e+00, 6.57e+00, 7.14e+00, 7.38e+00, 7.77e+01, 1.54e+00
Function error values when FEs = 2000 , 4.53e+00, 5.65e+00, 2.50e+00, 1.42e-01, 6.15e+00, 2.85e+01, 5.80e+00, 3.67e+00, 5.81e+00, 4.19e+00, 2.23e+00, 5.53e+00, 5.01e+00, 5.65e+00, 9.56e+00, 2.89e+00, 6.34e+00, 5.18e+00, 4.13e+00, 5.73e+00, 1.72e+00, 6.35e+00, 6.89e+00, 2.90e+00, 5.39e+00, 5.61e+00, 7.59e+00, 1.02e+01, 1.13e+01, 6.74e+00, 6.23e+00, 6.40e+00, 4.88e+01, 3.45e+00, 5.07e+00, 1.87e+00, 6.56e+00, 5.27e+00, 5.96e+00, 6.39e+00, 6.54e+00, 5.04e+00, 6.12e+00, 5.07e+00, 3.94e+00, 6.89e+00, 5.63e+00, 6.30e+00, 6.39e+00, 7.60e+01, 7.88e-01
Function error values when FEs = 3000 , 3.90e+00, 5.10e+00, 1.91e+00, 1.35e-01, 5.39e+00, 7.18e+00, 5.30e+00, 3.13e+00, 4.81e+00, 3.63e+00, 1.85e+00, 4.98e+00, 4.40e+00, 4.92e+00, 6.46e+00, 2.18e+00, 5.49e+00, 4.56e+00, 3.58e+00, 4.95e+00, 1.69e+00, 5.91e+00, 6.06e+00, 2.27e+00, 4.79e+00, 5.07e+00, 6.73e+00, 2.78e+00, 7.39e+00, 5.76e+00, 5.43e+00, 5.97e+00, 4.97e+00, 2.87e+00, 4.42e+00, 1.83e+00, 5.76e+00, 4.49e+00, 5.02e+00, 5.59e+00, 6.04e+00, 4.41e+00, 5.25e+00, 4.37e+00, 3.39e+00, 6.09e+00, 5.09e+00, 5.62e+00, 5.57e+00, 8.35e+00, 6.28e-01
Function error values when FEs = 5000 , 2.92e+00, 3.98e+00, 1.34e+00, 1.28e-01, 3.94e+00, 5.90e+00, 4.17e+00, 2.03e+00, 3.59e+00, 2.87e+00, 1.33e+00, 3.83e+00, 3.36e+00, 3.77e+00, 5.66e+00, 1.53e+00, 4.12e+00, 3.49e+00, 2.80e+00, 3.80e+00, 1.66e+00, 4.99e+00, 4.70e+00, 1.53e+00, 3.84e+00, 3.97e+00, 5.77e+00, 2.00e+00, 5.76e+00, 4.28e+00, 4.16e+00, 5.07e+00, 3.68e+00, 2.17e+00, 3.39e+00, 1.80e+00, 4.41e+00, 3.46e+00, 3.79e+00, 4.34e+00, 5.17e+00, 3.39e+00, 4.12e+00, 3.36e+00, 2.27e+00, 5.20e+00, 3.92e+00, 4.60e+00, 4.03e+00, 4.00e+00, 4.71e-01
Function error values when FEs = 10000 , 1.46e+00, 2.65e+00, 6.60e-01, 1.16e-01, 2.01e+00, 3.77e+00, 1.85e+00, 9.48e-01, 1.74e+00, 1.43e+00, 7.91e-01, 1.78e+00, 1.43e+00, 2.56e+00, 3.25e+00, 7.31e-01, 1.86e+00, 1.27e+00, 1.49e+00, 1.70e+00, 1.59e+00, 2.65e+00, 2.49e+00, 7.08e-01, 2.68e+00, 1.74e+00, 3.45e+00, 9.44e-01, 3.12e+00, 1.88e+00, 2.62e+00, 2.87e+00, 1.51e+00, 1.06e+00, 1.44e+00, 1.73e+00, 2.11e+00, 1.83e+00, 1.70e+00, 2.18e+00, 2.92e+00, 1.56e+00, 2.22e+00, 1.37e+00, 1.07e+00, 2.95e+00, 1.67e+00, 2.55e+00, 1.85e+00, 1.86e+00, 2.54e-01
Function error values when FEs = 20000 , 1.80e-01, 2.65e-01, 1.10e-01, 7.97e-02, 2.26e-01, 3.21e-01, 1.92e-01, 1.27e-01, 2.09e-01, 1.42e-01, 1.30e-01, 2.10e-01, 1.92e-01, 3.58e-01, 2.44e-01, 1.06e-01, 2.15e-01, 1.49e-01, 2.03e-01, 2.16e-01, 1.36e+00, 2.13e-01, 2.83e-01, 1.05e-01, 3.24e-01, 1.95e-01, 2.30e-01, 1.13e-01, 1.90e-01, 1.80e-01, 2.52e-01, 3.39e-01, 1.88e-01, 1.67e-01, 1.69e-01, 1.49e+00, 2.27e-01, 1.83e-01, 2.04e-01, 2.30e-01, 2.66e-01, 2.05e-01, 2.46e-01, 1.37e-01, 1.62e-01, 2.45e-01, 1.81e-01, 2.62e-01, 2.28e-01, 2.33e-01, 6.05e-02
Function error values when FEs = 30000 , 3.55e-02, 4.66e-02, 2.29e-02, 4.12e-02, 3.71e-02, 4.48e-02, 3.42e-02, 2.98e-02, 3.79e-02, 2.86e-02, 2.63e-02, 3.96e-02, 3.96e-02, 4.78e-02, 4.24e-02, 2.36e-02, 3.60e-02, 3.21e-02, 3.32e-02, 4.26e-02, 1.07e+00, 3.43e-02, 4.89e-02, 2.23e-02, 4.42e-02, 3.32e-02, 3.90e-02, 2.31e-02, 3.34e-02, 3.13e-02, 4.46e-02, 6.44e-02, 3.11e-02, 3.10e-02, 3.67e-02, 1.19e+00, 4.48e-02, 3.21e-02, 3.54e-02, 4.36e-02, 4.58e-02, 3.70e-02, 4.08e-02, 2.80e-02, 3.73e-02, 3.80e-02, 2.72e-02, 4.95e-02, 4.16e-02, 4.22e-02, 1.38e-02
Function error values when FEs = 40000 , 8.38e-03, 8.23e-03, 5.93e-03, 1.80e-02, 9.18e-03, 1.00e-02, 7.95e-03, 8.67e-03, 8.43e-03, 6.05e-03, 6.73e-03, 9.62e-03, 9.70e-03, 9.30e-03, 9.34e-03, 6.43e-03, 1.08e-02, 7.90e-03, 8.99e-03, 9.53e-03, 7.52e-01, 8.53e-03, 1.17e-02, 5.24e-03, 1.03e-02, 8.31e-03, 8.45e-03, 5.82e-03, 7.41e-03, 8.50e-03, 1.15e-02, 1.26e-02, 9.53e-03, 8.11e-03, 8.79e-03, 8.56e-01, 1.02e-02, 7.67e-03, 8.98e-03, 1.13e-02, 1.03e-02, 8.50e-03, 9.68e-03, 7.99e-03, 9.33e-03, 9.92e-03, 7.80e-03, 1.11e-02, 8.91e-03, 1.06e-02, 3.83e-03
Function error values when FEs = 50000 , 1.94e-03, 2.22e-03, 1.78e-03, 7.47e-03, 2.64e-03, 3.18e-03, 2.11e-03, 2.49e-03, 2.25e-03, 1.93e-03, 1.95e-03, 2.79e-03, 2.46e-03, 3.07e-03, 2.19e-03, 1.88e-03, 2.86e-03, 2.22e-03, 2.42e-03, 2.69e-03, 4.65e-01, 2.56e-03, 3.12e-03, 1.45e-03, 2.79e-03, 2.13e-03, 2.44e-03, 1.48e-03, 2.56e-03, 1.98e-03, 3.64e-03, 3.17e-03, 2.22e-03, 2.16e-03, 2.35e-03, 5.44e-01, 2.70e-03, 2.13e-03, 2.71e-03, 2.84e-03, 2.49e-03, 2.40e-03, 2.56e-03, 2.01e-03, 2.72e-03, 2.52e-03, 2.02e-03, 2.79e-03, 2.37e-03, 2.82e-03, 1.20e-03
Function error values when FEs = 60000 , 5.51e-04, 5.89e-04, 5.63e-04, 2.86e-03, 7.52e-04, 9.46e-04, 6.65e-04, 8.01e-04, 7.73e-04, 5.19e-04, 6.36e-04, 8.18e-04, 6.39e-04, 8.95e-04, 6.47e-04, 5.57e-04, 8.10e-04, 6.67e-04, 6.55e-04, 7.90e-04, 2.43e-01, 7.95e-04, 7.73e-04, 4.33e-04, 8.14e-04, 5.82e-04, 6.42e-04, 5.77e-04, 8.26e-04, 5.73e-04, 1.19e-03, 9.16e-04, 6.94e-04, 5.75e-04, 7.25e-04, 3.01e-01, 7.24e-04, 5.98e-04, 7.17e-04, 9.08e-04, 6.80e-04, 8.17e-04, 7.01e-04, 7.19e-04, 7.34e-04, 7.09e-04, 7.45e-04, 8.87e-04, 8.28e-04, 7.75e-04, 3.90e-04
