MOS-SOCO2011_12_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 2.89e+08, 7.29e+08, 1.64e+09, 1.35e+09, 4.72e+08, 6.52e+08, 2.98e+09, 8.73e+08, 9.90e+08, 7.14e+08, 6.15e+08, 2.36e+08, 1.05e+09, 6.38e+08, 6.88e+08, 5.49e+08, 8.60e+08, 6.89e+08, 8.83e+08, 2.01e+09, 7.11e+08, 2.29e+08, 6.21e+08, 1.25e+09, 8.10e+08, 6.14e+08, 9.35e+08, 1.05e+09, 8.67e+08, 7.70e+08, 4.08e+08, 7.54e+08, 8.12e+08, 6.71e+08, 3.45e+08, 3.19e+08, 4.89e+08, 6.92e+08, 1.27e+09, 2.77e+09, 8.48e+08, 2.72e+08, 5.96e+08, 7.29e+08, 2.40e+08, 7.31e+08, 9.02e+08, 4.65e+08, 1.12e+09, 8.11e+08, 7.68e+08
Function error values when FEs = 20000 , 6.75e+07, 8.09e+07, 1.18e+08, 8.63e+07, 8.15e+07, 9.04e+07, 1.19e+08, 1.30e+08, 7.31e+07, 9.87e+07, 7.69e+07, 2.40e+07, 9.30e+07, 7.20e+07, 9.22e+07, 3.36e+07, 9.75e+07, 5.49e+07, 1.11e+08, 9.25e+07, 5.54e+07, 2.80e+07, 9.75e+07, 2.16e+08, 6.86e+07, 6.48e+07, 1.02e+08, 1.49e+08, 5.13e+07, 1.09e+08, 3.33e+07, 3.24e+08, 2.12e+07, 1.18e+08, 7.96e+07, 8.46e+07, 5.82e+07, 1.25e+07, 4.31e+07, 1.16e+08, 3.34e+07, 1.32e+08, 6.39e+07, 4.28e+07, 4.86e+07, 7.78e+07, 4.61e+07, 4.46e+07, 1.58e+08, 2.81e+07, 6.38e+07
Function error values when FEs = 30000 , 3.54e+07, 3.25e+07, 5.01e+07, 2.19e+07, 5.55e+07, 3.97e+07, 5.26e+07, 7.34e+07, 4.32e+07, 5.15e+07, 5.22e+07, 9.04e+06, 4.76e+07, 2.14e+07, 4.67e+07, 2.23e+07, 7.00e+07, 3.89e+07, 4.75e+07, 5.23e+07, 3.97e+07, 1.63e+07, 4.98e+07, 8.57e+07, 3.90e+07, 2.37e+07, 4.21e+07, 9.58e+07, 2.46e+07, 4.57e+07, 1.89e+07, 1.50e+08, 1.59e+07, 5.17e+07, 3.49e+07, 6.10e+07, 4.14e+07, 9.15e+06, 3.09e+07, 5.21e+07, 1.86e+07, 6.98e+07, 2.87e+07, 2.55e+07, 3.30e+07, 4.55e+07, 2.44e+07, 2.96e+07, 9.43e+07, 1.65e+07, 3.55e+07
Function error values when FEs = 50000 , 1.22e+07, 1.70e+07, 1.77e+07, 9.44e+06, 2.45e+07, 1.71e+07, 1.76e+07, 3.28e+07, 1.65e+07, 2.57e+07, 2.39e+07, 5.62e+06, 2.52e+07, 1.49e+07, 1.76e+07, 1.07e+07, 4.42e+07, 1.81e+07, 1.90e+07, 2.85e+07, 2.30e+07, 9.68e+06, 2.40e+07, 3.60e+07, 1.93e+07, 9.24e+06, 2.44e+07, 2.97e+07, 1.65e+07, 2.19e+07, 9.91e+06, 7.44e+07, 1.22e+07, 3.25e+07, 2.01e+07, 1.57e+07, 2.04e+07, 4.83e+06, 1.45e+07, 2.20e+07, 1.25e+07, 4.46e+07, 1.50e+07, 1.72e+07, 1.79e+07, 1.74e+07, 1.27e+07, 1.90e+07, 4.70e+07, 1.08e+07, 1.20e+07
Function error values when FEs = 100000 , 7.99e+06, 1.05e+07, 6.37e+06, 4.34e+06, 5.19e+06, 6.33e+06, 8.91e+06, 1.88e+07, 3.59e+06, 1.36e+07, 1.13e+07, 3.07e+06, 1.46e+07, 7.86e+06, 6.43e+06, 5.48e+06, 2.33e+07, 7.15e+06, 9.92e+06, 1.90e+07, 9.94e+06, 4.89e+06, 1.02e+07, 1.24e+07, 8.56e+06, 3.70e+06, 8.89e+06, 1.31e+07, 9.89e+06, 9.50e+06, 6.24e+06, 3.18e+07, 8.53e+06, 9.66e+06, 5.24e+06, 7.62e+06, 8.58e+06, 2.96e+06, 7.58e+06, 1.26e+07, 7.14e+06, 2.16e+07, 7.89e+06, 8.12e+06, 1.11e+07, 4.76e+06, 8.58e+06, 1.04e+07, 1.48e+07, 6.04e+06, 3.62e+06
Function error values when FEs = 200000 , 4.01e+06, 3.81e+06, 2.62e+06, 1.65e+06, 1.70e+06, 2.38e+06, 2.81e+06, 8.40e+06, 1.23e+06, 5.96e+06, 2.99e+06, 1.72e+06, 6.96e+06, 2.40e+06, 2.35e+06, 2.57e+06, 6.28e+06, 2.36e+06, 4.40e+06, 9.82e+06, 3.27e+06, 2.40e+06, 2.85e+06, 6.04e+06, 2.51e+06, 1.39e+06, 3.94e+06, 5.35e+06, 5.80e+06, 4.13e+06, 3.13e+06, 8.07e+06, 3.37e+06, 2.45e+06, 1.23e+06, 4.45e+06, 3.87e+06, 1.80e+06, 3.74e+06, 7.00e+06, 2.34e+06, 8.48e+06, 3.73e+06, 2.61e+06, 4.12e+06, 1.40e+06, 4.29e+06, 3.61e+06, 4.98e+06, 2.58e+06, 1.38e+06
Function error values when FEs = 300000 , 2.34e+06, 1.57e+06, 1.63e+06, 9.13e+05, 9.31e+05, 1.44e+06, 1.64e+06, 4.42e+06, 8.93e+05, 3.54e+06, 1.53e+06, 1.12e+06, 4.06e+06, 1.33e+06, 1.31e+06, 1.62e+06, 2.57e+06, 1.24e+06, 2.21e+06, 5.70e+06, 1.81e+06, 1.18e+06, 1.53e+06, 3.69e+06, 1.17e+06, 1.01e+06, 2.23e+06, 3.32e+06, 3.72e+06, 2.03e+06, 1.93e+06, 3.60e+06, 1.61e+06, 9.96e+05, 4.80e+05, 3.30e+06, 2.36e+06, 1.24e+06, 2.50e+06, 4.22e+06, 1.03e+06, 4.51e+06, 2.16e+06, 1.37e+06, 2.10e+06, 9.58e+05, 2.45e+06, 1.91e+06, 2.70e+06, 1.42e+06, 1.14e+06
Function error values when FEs = 400000 , 1.44e+06, 9.54e+05, 1.20e+06, 5.30e+05, 6.97e+05, 1.10e+06, 1.11e+06, 2.81e+06, 7.20e+05, 2.39e+06, 1.17e+06, 7.83e+05, 2.51e+06, 1.03e+06, 8.89e+05, 1.09e+06, 1.54e+06, 7.72e+05, 1.43e+06, 4.05e+06, 1.19e+06, 7.22e+05, 1.21e+06, 2.39e+06, 7.12e+05, 8.48e+05, 1.31e+06, 2.32e+06, 2.33e+06, 1.26e+06, 1.14e+06, 2.25e+06, 1.09e+06, 6.53e+05, 3.13e+05, 2.58e+06, 1.77e+06, 1.00e+06, 1.78e+06, 2.74e+06, 6.77e+05, 2.59e+06, 1.55e+06, 8.04e+05, 1.35e+06, 7.13e+05, 1.52e+06, 1.31e+06, 1.51e+06, 9.80e+05, 9.62e+05
Function error values when FEs = 500000 , 9.82e+05, 6.76e+05, 9.08e+05, 3.68e+05, 5.54e+05, 9.03e+05, 8.36e+05, 2.01e+06, 5.76e+05, 1.74e+06, 9.03e+05, 5.96e+05, 1.56e+06, 8.23e+05, 7.42e+05, 8.02e+05, 1.19e+06, 5.90e+05, 1.06e+06, 3.02e+06, 8.20e+05, 5.10e+05, 1.01e+06, 1.62e+06, 5.28e+05, 7.53e+05, 8.62e+05, 1.67e+06, 1.62e+06, 8.97e+05, 7.24e+05, 1.55e+06, 8.95e+05, 5.22e+05, 2.42e+05, 2.00e+06, 1.41e+06, 8.74e+05, 1.32e+06, 1.92e+06, 5.38e+05, 1.68e+06, 1.29e+06, 5.00e+05, 9.38e+05, 5.70e+05, 1.07e+06, 1.03e+06, 9.56e+05, 7.95e+05, 8.40e+05
Function error values when FEs = 600000 , 6.75e+05, 5.34e+05, 7.29e+05, 3.05e+05, 4.55e+05, 7.97e+05, 6.57e+05, 1.50e+06, 4.74e+05, 1.37e+06, 7.55e+05, 4.81e+05, 1.08e+06, 7.20e+05, 6.48e+05, 6.35e+05, 9.61e+05, 4.94e+05, 8.53e+05, 2.33e+06, 6.35e+05, 4.01e+05, 8.55e+05, 1.16e+06, 4.41e+05, 6.70e+05, 6.37e+05, 1.28e+06, 1.20e+06, 6.53e+05, 5.17e+05, 1.17e+06, 7.92e+05, 4.43e+05, 2.01e+05, 1.55e+06, 1.13e+06, 7.81e+05, 1.01e+06, 1.46e+06, 4.38e+05, 1.21e+06, 1.09e+06, 3.63e+05, 7.19e+05, 4.94e+05, 7.82e+05, 8.19e+05, 6.69e+05, 7.07e+05, 7.48e+05
Function error values when FEs = 700000 , 4.98e+05, 4.50e+05, 6.22e+05, 2.75e+05, 3.84e+05, 7.22e+05, 5.25e+05, 1.15e+06, 4.01e+05, 1.12e+06, 6.67e+05, 4.00e+05, 7.99e+05, 6.22e+05, 5.69e+05, 5.30e+05, 8.17e+05, 4.35e+05, 7.39e+05, 1.88e+06, 5.19e+05, 3.31e+05, 7.29e+05, 8.77e+05, 3.90e+05, 6.01e+05, 5.16e+05, 1.02e+06, 9.35e+05, 5.25e+05, 4.07e+05, 9.18e+05, 7.09e+05, 3.86e+05, 1.77e+05, 1.22e+06, 9.14e+05, 7.00e+05, 8.19e+05, 1.18e+06, 3.68e+05, 9.14e+05, 9.52e+05, 2.83e+05, 5.82e+05, 4.20e+05, 6.25e+05, 6.64e+05, 5.33e+05, 6.45e+05, 6.62e+05
Function error values when FEs = 800000 , 3.91e+05, 3.83e+05, 5.26e+05, 2.50e+05, 3.34e+05, 6.64e+05, 4.31e+05, 9.11e+05, 3.47e+05, 9.46e+05, 5.86e+05, 3.43e+05, 6.33e+05, 5.63e+05, 5.04e+05, 4.56e+05, 7.22e+05, 3.90e+05, 6.48e+05, 1.54e+06, 4.48e+05, 2.86e+05, 6.30e+05, 7.09e+05, 3.53e+05, 5.48e+05, 4.31e+05, 8.11e+05, 7.68e+05, 4.40e+05, 3.39e+05, 7.29e+05, 6.37e+05, 3.43e+05, 1.58e+05, 1.01e+06, 7.49e+05, 6.34e+05, 6.89e+05, 9.84e+05, 3.17e+05, 7.54e+05, 8.42e+05, 2.37e+05, 4.97e+05, 3.71e+05, 5.30e+05, 5.52e+05, 4.44e+05, 5.98e+05, 5.92e+05
Function error values when FEs = 900000 , 3.17e+05, 3.39e+05, 4.62e+05, 2.29e+05, 2.97e+05, 6.14e+05, 3.64e+05, 7.55e+05, 3.06e+05, 8.09e+05, 5.23e+05, 3.00e+05, 5.46e+05, 5.26e+05, 4.50e+05, 3.99e+05, 6.57e+05, 3.67e+05, 5.82e+05, 1.30e+06, 3.94e+05, 2.55e+05, 5.39e+05, 5.92e+05, 3.22e+05, 5.04e+05, 3.68e+05, 6.64e+05, 6.57e+05, 3.87e+05, 2.94e+05, 5.86e+05, 5.75e+05, 3.08e+05, 1.42e+05, 8.42e+05, 6.21e+05, 5.78e+05, 6.09e+05, 8.41e+05, 2.82e+05, 6.48e+05, 7.52e+05, 2.09e+05, 4.24e+05, 3.36e+05, 4.49e+05, 4.67e+05, 3.80e+05, 5.56e+05, 5.31e+05
Function error values when FEs = 1000000 , 2.56e+05, 3.07e+05, 4.14e+05, 2.12e+05, 2.68e+05, 5.67e+05, 3.15e+05, 6.31e+05, 2.78e+05, 6.98e+05, 4.73e+05, 2.68e+05, 4.80e+05, 5.03e+05, 4.04e+05, 3.47e+05, 6.00e+05, 3.50e+05, 5.31e+05, 1.11e+06, 3.52e+05, 2.33e+05, 4.64e+05, 5.04e+05, 2.96e+05, 4.67e+05, 3.18e+05, 5.62e+05, 5.73e+05, 3.47e+05, 2.61e+05, 4.80e+05, 5.23e+05, 2.79e+05, 1.30e+05, 7.07e+05, 5.24e+05, 5.26e+05, 5.41e+05, 7.27e+05, 2.55e+05, 5.54e+05, 6.76e+05, 1.88e+05, 3.67e+05, 3.09e+05, 3.89e+05, 4.00e+05, 3.33e+05, 5.17e+05, 4.76e+05
