MOS-SOCO2011_13_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 3.73e+04, 8.60e+04, 4.75e+04, 3.97e+04, 4.13e+04, 4.47e+04, 1.67e+03, 4.61e+04, 9.22e+05, 1.01e+05, 1.44e+05, 3.12e+04, 2.77e+04, 4.28e+04, 4.27e+05, 8.70e+04, 4.44e+04, 9.26e+03, 9.47e+04, 1.26e+05, 7.98e+05, 5.04e+04, 2.02e+04, 4.00e+05, 1.15e+04, 9.49e+04, 1.95e+05, 1.48e+05, 1.20e+05, 1.17e+05, 3.40e+05, 1.51e+05, 1.02e+04, 5.72e+05, 2.90e+05, 2.79e+04, 2.70e+03, 2.40e+04, 2.45e+05, 3.68e+05, 7.42e+03, 5.94e+04, 4.63e+04, 2.39e+03, 4.07e+03, 6.22e+05, 6.57e+04, 2.57e+04, 1.41e+05, 5.49e+03, 1.09e+05
Function error values when FEs = 2000 , 2.93e+03, 6.72e+03, 3.13e+04, 2.98e+04, 2.96e+04, 2.67e+04, 1.27e+03, 3.74e+03, 3.27e+03, 3.04e+03, 2.74e+04, 2.70e+04, 2.23e+04, 4.21e+02, 2.30e+04, 1.46e+03, 4.26e+04, 5.15e+03, 8.53e+04, 2.56e+04, 7.05e+03, 1.25e+03, 1.93e+04, 1.41e+04, 9.70e+03, 1.36e+04, 1.41e+05, 3.15e+04, 2.33e+03, 2.44e+04, 3.42e+04, 1.09e+04, 6.18e+03, 1.01e+04, 1.85e+04, 2.72e+04, 1.31e+02, 2.33e+04, 2.44e+04, 5.22e+03, 3.26e+02, 1.48e+03, 2.99e+04, 5.02e+02, 2.53e+03, 5.80e+04, 3.10e+04, 1.07e+03, 2.86e+04, 5.49e+03, 2.30e+04
Function error values when FEs = 3000 , 2.93e+03, 6.72e+03, 3.13e+04, 2.98e+04, 2.96e+04, 2.67e+04, 1.27e+03, 3.74e+03, 1.97e+02, 3.04e+03, 2.55e+04, 2.69e+04, 2.23e+04, 4.21e+02, 2.30e+04, 1.46e+03, 1.91e+04, 5.14e+03, 1.97e+03, 2.56e+04, 4.20e+03, 1.25e+03, 1.35e+04, 1.41e+04, 9.69e+03, 1.36e+04, 7.54e+03, 3.15e+04, 2.33e+03, 2.44e+04, 1.23e+04, 1.09e+04, 6.18e+03, 1.01e+04, 1.85e+04, 2.72e+04, 1.31e+02, 2.33e+04, 1.29e+04, 5.22e+03, 3.26e+02, 1.48e+03, 2.99e+04, 5.02e+02, 2.53e+03, 3.31e+04, 3.10e+04, 1.07e+03, 2.86e+04, 5.49e+03, 2.30e+04
Function error values when FEs = 5000 , 2.93e+03, 9.07e+02, 3.10e+04, 2.98e+04, 2.00e+04, 2.46e+04, 1.27e+03, 3.73e+03, 1.96e+02, 3.04e+03, 2.55e+04, 2.69e+04, 2.23e+04, 4.21e+02, 1.30e+04, 1.46e+03, 1.82e+04, 5.14e+03, 4.21e+02, 2.11e+04, 3.95e+03, 1.25e+03, 1.35e+04, 1.41e+04, 9.69e+03, 1.36e+04, 7.26e+03, 5.37e+02, 2.32e+03, 2.44e+04, 1.10e+04, 1.09e+04, 6.18e+03, 1.01e+04, 1.85e+04, 2.72e+04, 1.31e+02, 2.18e+04, 1.29e+04, 1.18e+03, 3.26e+02, 1.48e+03, 2.43e+04, 5.02e+02, 2.33e+03, 3.31e+04, 3.10e+04, 1.07e+03, 2.86e+04, 5.49e+03, 2.02e+04
Function error values when FEs = 10000 , 2.87e+03, 5.05e+02, 1.95e+04, 2.17e+04, 4.85e+03, 6.02e+03, 1.27e+03, 3.62e+01, 1.96e+02, 3.04e+03, 7.31e+03, 2.69e+04, 2.23e+04, 4.21e+02, 1.18e+04, 1.37e+03, 1.82e+04, 5.14e+03, 4.21e+02, 2.06e+04, 3.04e+03, 1.25e+03, 2.39e+03, 2.53e+03, 9.67e+03, 1.36e+04, 6.64e+03, 5.32e+02, 2.18e+03, 9.03e+03, 1.09e+04, 2.76e+03, 6.18e+03, 9.90e+03, 1.85e+04, 3.24e+03, 1.31e+02, 2.06e+04, 4.59e+03, 1.14e+03, 2.38e+02, 6.39e+02, 2.41e+04, 5.01e+02, 2.02e+03, 2.23e+04, 4.34e+03, 1.02e+02, 5.28e+01, 5.49e+03, 1.98e+04
Function error values when FEs = 20000 , 4.26e+02, 1.22e+02, 1.95e+04, 1.99e+04, 4.84e+03, 1.52e+03, 1.26e+03, 3.00e+01, 1.96e+02, 3.04e+03, 4.13e+03, 3.06e+02, 2.07e+04, 4.73e+01, 1.16e+04, 1.37e+03, 1.67e+04, 5.12e+03, 4.21e+02, 4.03e+03, 2.97e+03, 1.25e+03, 2.39e+03, 2.33e+03, 9.61e+03, 1.06e+04, 6.33e+03, 5.31e+02, 8.14e+02, 9.03e+03, 1.08e+04, 1.29e+02, 6.18e+03, 5.77e+03, 1.85e+04, 2.28e+03, 1.31e+02, 6.52e+03, 4.58e+03, 1.01e+03, 2.38e+02, 5.82e+02, 2.21e+04, 5.01e+02, 1.40e+02, 1.43e+04, 4.34e+03, 1.02e+02, 2.48e+01, 5.40e+03, 1.34e+04
Function error values when FEs = 30000 , 5.32e+01, 7.76e+01, 1.18e+03, 1.87e+04, 4.81e+03, 1.29e+02, 1.25e+03, 2.80e+01, 1.80e+02, 3.03e+03, 4.13e+03, 3.05e+02, 2.07e+04, 4.32e+01, 9.13e+03, 1.35e+03, 1.67e+04, 5.09e+03, 4.21e+02, 3.05e+03, 2.97e+03, 8.87e+02, 2.24e+03, 2.31e+03, 9.54e+03, 1.06e+04, 6.30e+03, 2.83e+01, 1.78e+02, 3.35e+03, 5.45e+03, 1.28e+02, 6.18e+03, 3.02e+03, 1.52e+04, 2.22e+03, 1.30e+02, 6.52e+03, 4.31e+03, 1.00e+03, 2.38e+02, 5.80e+02, 1.81e+04, 5.01e+02, 4.25e+01, 1.23e+04, 4.09e+03, 1.02e+02, 2.48e+01, 5.38e+03, 1.18e+04
Function error values when FEs = 40000 , 5.28e+01, 7.76e+01, 1.17e+03, 1.53e+04, 2.56e+03, 4.33e+01, 1.25e+03, 2.80e+01, 1.78e+02, 3.03e+03, 2.84e+03, 3.05e+02, 2.03e+04, 4.30e+01, 9.13e+03, 1.35e+03, 1.67e+04, 4.00e+03, 4.21e+02, 2.99e+03, 2.97e+03, 8.85e+02, 2.24e+03, 2.29e+03, 9.46e+03, 1.06e+04, 6.30e+03, 2.83e+01, 1.11e+02, 3.35e+03, 1.18e+03, 5.70e+01, 3.25e+03, 3.00e+03, 1.52e+04, 2.21e+03, 1.30e+02, 3.13e+03, 4.31e+03, 9.98e+02, 2.38e+02, 5.80e+02, 1.80e+04, 2.47e+01, 4.24e+01, 1.23e+04, 4.08e+03, 1.02e+02, 2.48e+01, 5.35e+03, 1.18e+04
Function error values when FEs = 50000 , 5.25e+01, 7.75e+01, 1.05e+03, 1.52e+04, 2.55e+03, 4.31e+01, 1.24e+03, 2.79e+01, 1.78e+02, 3.03e+03, 2.84e+03, 3.05e+02, 2.02e+04, 4.28e+01, 9.03e+03, 1.35e+03, 1.56e+04, 2.73e+03, 2.53e+02, 2.98e+03, 2.97e+03, 8.84e+02, 2.24e+03, 2.27e+03, 9.38e+03, 1.06e+04, 6.30e+03, 2.62e+01, 8.64e+01, 3.35e+03, 1.18e+03, 5.70e+01, 3.22e+03, 3.00e+03, 1.52e+04, 2.21e+03, 3.62e+01, 3.13e+03, 4.26e+03, 9.92e+02, 2.38e+02, 5.80e+02, 1.79e+04, 2.47e+01, 4.23e+01, 1.23e+04, 3.82e+02, 1.01e+02, 2.47e+01, 1.69e+03, 1.18e+04
Function error values when FEs = 60000 , 5.23e+01, 7.74e+01, 1.05e+03, 1.52e+04, 2.55e+03, 4.31e+01, 1.23e+03, 2.79e+01, 1.78e+02, 3.01e+03, 2.84e+03, 3.05e+02, 2.02e+04, 4.28e+01, 8.57e+03, 1.35e+03, 1.55e+04, 2.70e+03, 2.53e+02, 2.98e+03, 2.95e+03, 8.83e+02, 2.24e+03, 2.26e+03, 9.29e+03, 1.06e+04, 6.27e+03, 2.62e+01, 8.57e+01, 3.34e+03, 1.18e+03, 5.62e+01, 3.24e+02, 2.97e+03, 1.52e+04, 2.20e+03, 3.62e+01, 2.79e+03, 4.26e+03, 9.85e+02, 2.38e+02, 5.80e+02, 1.77e+04, 2.46e+01, 4.21e+01, 1.22e+04, 3.79e+02, 1.01e+02, 2.47e+01, 1.69e+03, 7.91e+03
Function error values when FEs = 70000 , 3.73e+01, 7.74e+01, 1.05e+03, 1.52e+04, 2.55e+03, 4.30e+01, 1.22e+03, 2.78e+01, 1.78e+02, 2.99e+03, 2.84e+03, 3.05e+02, 2.02e+04, 2.82e+01, 8.56e+03, 1.92e+02, 1.54e+04, 2.67e+03, 2.53e+02, 1.07e+02, 1.44e+03, 8.81e+02, 2.23e+03, 2.24e+03, 9.20e+03, 1.06e+04, 4.45e+03, 2.61e+01, 8.45e+01, 3.34e+03, 1.18e+03, 5.62e+01, 1.72e+02, 2.95e+03, 1.29e+04, 2.19e+03, 3.62e+01, 2.79e+03, 4.26e+03, 9.79e+02, 2.38e+02, 5.80e+02, 1.76e+04, 2.46e+01, 4.20e+01, 1.21e+04, 3.77e+02, 1.01e+02, 2.47e+01, 1.68e+03, 7.88e+03
Function error values when FEs = 80000 , 3.73e+01, 7.74e+01, 1.05e+03, 1.52e+04, 2.55e+03, 4.30e+01, 1.22e+03, 2.77e+01, 1.78e+02, 2.97e+03, 2.84e+03, 3.05e+02, 1.84e+04, 2.21e+01, 8.35e+03, 1.84e+02, 1.53e+04, 2.65e+03, 2.53e+02, 9.03e+01, 1.44e+03, 8.80e+02, 2.21e+03, 2.22e+03, 9.12e+03, 1.05e+04, 4.42e+03, 2.61e+01, 8.24e+01, 3.34e+03, 1.18e+03, 5.62e+01, 1.70e+02, 2.93e+03, 1.29e+04, 2.17e+03, 3.62e+01, 2.79e+03, 4.25e+03, 9.72e+02, 2.38e+02, 5.79e+02, 1.75e+04, 2.46e+01, 4.19e+01, 1.20e+04, 4.69e+01, 1.01e+02, 2.47e+01, 1.68e+03, 7.88e+03
Function error values when FEs = 90000 , 2.30e+01, 7.71e+01, 1.04e+03, 1.52e+04, 2.55e+03, 4.28e+01, 1.21e+03, 2.77e+01, 1.78e+02, 2.95e+03, 2.83e+03, 3.05e+02, 1.75e+04, 2.19e+01, 8.17e+03, 1.72e+02, 1.52e+04, 2.63e+03, 2.46e+02, 8.98e+01, 1.43e+03, 8.78e+02, 2.19e+03, 2.20e+03, 9.03e+03, 1.04e+04, 3.29e+03, 2.61e+01, 8.17e+01, 3.32e+03, 1.18e+03, 5.62e+01, 1.68e+02, 2.90e+03, 1.29e+04, 5.43e+02, 3.62e+01, 2.79e+03, 4.22e+03, 9.66e+02, 2.38e+02, 5.78e+02, 1.74e+04, 2.46e+01, 4.18e+01, 1.19e+04, 2.57e+01, 1.00e+02, 2.47e+01, 1.68e+03, 7.88e+03
Function error values when FEs = 100000 , 2.28e+01, 7.66e+01, 1.03e+03, 1.52e+04, 2.55e+03, 4.25e+01, 1.20e+03, 2.76e+01, 1.77e+02, 2.93e+03, 2.83e+03, 3.05e+02, 1.75e+04, 2.18e+01, 8.17e+03, 1.71e+02, 1.51e+04, 2.61e+03, 2.46e+02, 8.98e+01, 1.43e+03, 8.77e+02, 2.17e+03, 2.18e+03, 8.95e+03, 1.03e+04, 3.26e+03, 2.61e+01, 8.10e+01, 3.30e+03, 1.18e+03, 5.60e+01, 1.67e+02, 2.88e+03, 1.29e+04, 3.46e+02, 3.61e+01, 2.77e+03, 4.20e+03, 9.59e+02, 1.23e+02, 5.77e+02, 1.73e+04, 2.45e+01, 4.16e+01, 1.19e+04, 2.13e+01, 1.00e+02, 2.47e+01, 1.68e+03, 7.83e+03
