MOS-CEC2013_2_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 2.95e+04, 4.17e+04, 2.63e+06, 4.70e+04, 9.78e+03, 1.75e+07, 5.57e+05, 9.86e+07, 2.14e+05, 5.21e+06, 5.64e+03, 1.06e+08, 1.25e+05, 1.57e+05, 4.43e+06, 3.90e+04, 2.96e+04, 3.10e+01, 5.77e+06, 6.71e+04, 9.95e+06, 3.83e+04, 9.59e+06, 3.45e+07, 1.03e+07, 9.51e+04, 5.44e+05, 4.10e+04, 1.85e+03, 1.58e+03, 1.39e+04, 8.95e+06, 2.89e+07, 2.81e+05, 4.00e+05, 3.82e+05, 5.41e+06, 3.32e+07, 2.83e+04, 1.57e+05, 2.33e+06, 2.43e+04, 4.15e+05, 5.93e+05, 3.83e+05, 7.47e+04, 1.26e+06, 1.13e+06, 4.97e+05, 5.87e+04, 1.11e+08
Function error values when FEs = 2000 , 1.33e+04, 8.46e+03, 4.74e+01, 7.50e+01, 1.01e+02, 3.31e+03, 8.61e+03, 4.85e+02, 9.40e+03, 3.68e+03, 1.37e+01, 3.21e+04, 9.11e+03, 1.45e+03, 9.65e+04, 8.41e+01, 2.57e+03, 4.72e-02, 2.87e+03, 1.10e+02, 1.77e+01, 5.43e+03, 7.35e+01, 5.60e+03, 3.60e+04, 5.56e+03, 7.11e+01, 1.08e+04, 4.95e+01, 8.55e-03, 1.44e+03, 1.68e+02, 8.72e+02, 1.01e+03, 1.12e+04, 1.60e+04, 1.22e+02, 1.98e+03, 1.64e+03, 3.02e+02, 2.16e+03, 8.28e+03, 1.44e+03, 7.24e+01, 6.74e+03, 1.09e+02, 2.51e+03, 1.50e+04, 4.28e+02, 3.12e+01, 2.23e+04
Function error values when FEs = 3000 , 3.34e+03, 4.78e+02, 4.01e-02, 2.14e+01, 5.62e+01, 2.19e+02, 1.83e+02, 2.51e+01, 2.64e+03, 9.84e+01, 8.43e-03, 8.53e+00, 1.81e+03, 1.77e+01, 9.09e+03, 4.02e-03, 9.39e+00, 4.10e-04, 1.65e+02, 6.03e+01, 1.20e-03, 2.62e+01, 6.25e-04, 4.90e+02, 5.18e+02, 3.25e+02, 4.76e+01, 2.14e+03, 8.93e-03, 8.09e-03, 2.99e-03, 6.02e+01, 1.50e+02, 1.05e-02, 1.29e+03, 3.81e+03, 5.32e+01, 7.21e+01, 1.29e+02, 2.07e-02, 6.30e+01, 1.94e+02, 2.93e+01, 2.27e+01, 9.50e+02, 9.06e+01, 8.26e+01, 3.31e+03, 1.44e-03, 1.16e-03, 9.88e+03
Function error values when FEs = 5000 , 5.17e+01, 3.90e-04, 2.45e-03, 2.38e-03, 1.99e-03, 1.44e-03, 6.47e-03, 1.97e-04, 1.46e+01, 4.43e-03, 7.96e-03, 1.40e-04, 9.17e+01, 1.60e-04, 6.68e+02, 1.04e-03, 8.18e-03, 2.46e-04, 1.22e-02, 3.28e-04, 6.60e-04, 2.42e-03, 1.94e-04, 7.19e+00, 6.77e+01, 7.67e+00, 2.33e-03, 1.32e-03, 2.65e-03, 8.09e-03, 1.66e-04, 1.40e-03, 7.98e+01, 8.11e-04, 5.88e+01, 1.15e+02, 7.21e+00, 3.71e-04, 2.11e-01, 2.44e-03, 2.76e-04, 9.13e-04, 6.50e-03, 5.55e-04, 1.10e+02, 4.03e+01, 7.75e-03, 6.15e+01, 1.39e-03, 6.29e-04, 8.24e+02
Function error values when FEs = 10000 , 3.40e-03, 2.03e-04, 2.40e-03, 2.11e-03, 1.89e-03, 1.36e-03, 6.01e-04, 5.53e-05, 1.94e-03, 4.33e-03, 6.39e-03, 1.40e-04, 6.13e-03, 1.53e-04, 6.05e-03, 9.48e-04, 6.61e-03, 2.19e-04, 4.57e-03, 3.28e-04, 5.66e-04, 2.40e-03, 1.47e-04, 2.97e-03, 1.18e-03, 5.87e-03, 2.70e-04, 1.19e-03, 2.59e-03, 4.86e-03, 1.35e-04, 1.02e-03, 1.26e-03, 8.05e-04, 3.64e-03, 5.53e-04, 4.62e-04, 2.16e-04, 2.04e-03, 1.49e-03, 1.33e-04, 7.55e-04, 2.81e-03, 5.16e-04, 1.95e-03, 5.13e-03, 6.82e-03, 4.95e-03, 1.36e-03, 6.15e-04, 1.41e-04
Function error values when FEs = 20000 , 1.77e-03, 1.81e-04, 9.33e-04, 2.11e-03, 1.67e-03, 1.33e-03, 6.00e-04, 5.46e-05, 1.49e-03, 4.26e-03, 5.04e-04, 1.40e-04, 5.88e-03, 1.53e-04, 2.87e-03, 3.89e-04, 8.40e-04, 2.15e-04, 3.10e-03, 3.28e-04, 5.61e-04, 1.82e-03, 1.41e-04, 2.32e-04, 1.14e-03, 5.04e-03, 2.70e-04, 1.11e-03, 2.58e-03, 3.66e-03, 4.85e-05, 1.02e-03, 1.25e-03, 8.05e-04, 5.38e-04, 2.08e-04, 4.44e-04, 2.16e-04, 1.72e-03, 1.30e-03, 1.27e-04, 7.51e-04, 1.62e-03, 5.10e-04, 1.84e-03, 2.23e-03, 5.27e-03, 2.12e-03, 1.36e-03, 5.68e-04, 1.29e-05
Function error values when FEs = 30000 , 1.73e-03, 1.80e-04, 8.46e-04, 2.10e-03, 1.44e-03, 1.32e-03, 5.99e-04, 5.45e-05, 1.47e-03, 1.71e-03, 5.02e-04, 1.09e-04, 5.46e-03, 1.53e-04, 1.36e-03, 3.62e-04, 8.37e-04, 2.14e-04, 2.42e-03, 3.26e-04, 5.60e-04, 1.79e-03, 1.40e-04, 2.32e-04, 1.13e-03, 4.75e-03, 2.69e-04, 1.08e-03, 2.41e-03, 3.22e-03, 4.46e-05, 9.65e-04, 1.25e-03, 7.63e-04, 5.37e-04, 2.08e-04, 4.42e-04, 2.16e-04, 1.03e-03, 9.87e-04, 1.26e-04, 7.39e-04, 1.55e-03, 4.74e-04, 1.49e-03, 2.21e-03, 4.54e-03, 2.08e-03, 1.35e-03, 5.28e-04, 1.25e-05
Function error values when FEs = 40000 , 1.34e-03, 1.80e-04, 7.08e-04, 1.98e-03, 1.25e-03, 1.32e-03, 5.99e-04, 5.15e-05, 1.09e-03, 7.10e-04, 2.70e-04, 1.00e-04, 4.64e-03, 1.53e-04, 1.13e-03, 3.46e-04, 7.96e-04, 2.14e-04, 1.14e-03, 3.19e-04, 5.59e-04, 1.51e-03, 1.40e-04, 2.32e-04, 1.06e-03, 4.25e-03, 2.67e-04, 7.46e-04, 2.08e-03, 2.48e-03, 4.44e-05, 9.13e-04, 1.23e-03, 5.14e-04, 5.35e-04, 2.08e-04, 4.02e-05, 2.16e-04, 1.03e-03, 8.66e-04, 1.25e-04, 7.37e-04, 8.28e-04, 4.49e-04, 1.46e-03, 9.18e-05, 4.35e-03, 1.35e-03, 1.28e-03, 5.14e-04, 1.23e-05
Function error values when FEs = 50000 , 8.35e-04, 1.80e-04, 6.45e-04, 1.18e-03, 6.04e-04, 1.31e-03, 5.76e-04, 5.15e-05, 8.02e-04, 3.99e-04, 2.70e-04, 8.60e-05, 3.49e-03, 1.47e-04, 9.02e-04, 2.66e-04, 4.71e-04, 2.14e-04, 8.24e-04, 3.19e-04, 5.43e-04, 1.05e-03, 1.40e-04, 2.32e-04, 1.06e-03, 3.98e-03, 2.67e-04, 7.43e-04, 1.85e-03, 2.18e-03, 4.43e-05, 7.66e-04, 1.22e-03, 4.39e-04, 5.34e-04, 2.05e-04, 3.92e-05, 2.16e-04, 7.83e-04, 6.89e-04, 1.25e-04, 5.86e-04, 8.24e-04, 4.44e-04, 1.01e-03, 5.42e-05, 3.14e-03, 1.33e-03, 1.12e-03, 5.12e-04, 1.22e-05
Function error values when FEs = 60000 , 8.31e-04, 1.80e-04, 6.43e-04, 1.08e-03, 5.37e-04, 8.01e-04, 5.66e-04, 5.15e-05, 7.98e-04, 3.83e-04, 2.70e-04, 7.04e-05, 2.04e-03, 8.23e-05, 8.98e-04, 2.66e-04, 5.84e-05, 2.14e-04, 6.44e-04, 3.17e-04, 5.26e-04, 4.96e-04, 1.40e-04, 2.16e-04, 7.34e-04, 2.95e-03, 2.53e-04, 7.43e-04, 1.82e-03, 2.14e-03, 4.42e-05, 7.63e-04, 1.19e-03, 4.30e-04, 4.42e-04, 2.05e-04, 3.89e-05, 2.16e-04, 6.59e-04, 6.49e-04, 1.25e-04, 5.79e-04, 7.89e-04, 4.44e-04, 9.90e-04, 4.26e-05, 1.57e-03, 1.32e-03, 8.91e-04, 5.03e-04, 1.22e-05
