MOS-CEC2012_16_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 5.03e+03, 5.24e+03, 2.82e+03, 5.29e+03, 3.92e+03, 4.96e+03, 4.83e+03, 3.86e+03, 5.12e+03, 5.09e+03, 5.31e+03, 4.92e+03, 4.60e+03, 4.30e+03, 4.11e+03, 4.11e+03, 3.67e+03, 4.81e+03, 5.53e+03, 4.77e+03, 4.40e+03, 5.51e+03, 5.54e+03, 4.47e+03, 5.06e+03, 5.52e+03, 6.19e+03, 4.53e+03, 4.42e+03, 4.93e+03, 4.55e+03, 4.03e+03, 4.43e+03, 4.79e+03, 3.70e+03, 4.48e+03, 5.00e+03, 4.26e+03, 4.62e+03, 4.73e+03, 4.94e+03, 5.04e+03, 4.74e+03, 4.87e+03, 3.84e+03, 4.64e+03, 4.29e+03, 3.51e+03, 5.08e+03, 5.26e+03, 4.94e+03
Function error values when FEs = 20000 , 5.02e+03, 5.17e+03, 2.78e+03, 5.25e+03, 3.86e+03, 4.95e+03, 4.82e+03, 3.86e+03, 5.11e+03, 5.04e+03, 5.30e+03, 4.85e+03, 4.59e+03, 4.24e+03, 3.96e+03, 4.10e+03, 3.62e+03, 4.81e+03, 5.52e+03, 4.69e+03, 4.39e+03, 5.47e+03, 5.52e+03, 4.29e+03, 5.04e+03, 5.41e+03, 6.18e+03, 4.51e+03, 4.41e+03, 4.92e+03, 4.53e+03, 4.02e+03, 4.36e+03, 4.71e+03, 3.68e+03, 4.44e+03, 4.94e+03, 4.17e+03, 4.52e+03, 4.59e+03, 4.94e+03, 4.97e+03, 4.71e+03, 4.85e+03, 3.83e+03, 4.63e+03, 4.28e+03, 3.50e+03, 5.06e+03, 5.11e+03, 4.92e+03
Function error values when FEs = 30000 , 5.02e+03, 5.15e+03, 2.77e+03, 5.22e+03, 3.86e+03, 4.95e+03, 4.81e+03, 3.85e+03, 5.10e+03, 5.04e+03, 5.30e+03, 4.84e+03, 4.59e+03, 4.24e+03, 3.95e+03, 4.09e+03, 3.62e+03, 4.81e+03, 5.52e+03, 4.68e+03, 4.36e+03, 5.46e+03, 5.52e+03, 4.29e+03, 5.00e+03, 5.34e+03, 6.18e+03, 4.51e+03, 4.41e+03, 4.92e+03, 4.50e+03, 4.01e+03, 4.36e+03, 4.71e+03, 3.68e+03, 4.39e+03, 4.93e+03, 4.16e+03, 4.51e+03, 4.58e+03, 4.93e+03, 4.95e+03, 4.68e+03, 4.84e+03, 3.83e+03, 4.63e+03, 4.28e+03, 3.48e+03, 5.06e+03, 5.08e+03, 4.92e+03
Function error values when FEs = 50000 , 5.00e+03, 5.15e+03, 2.77e+03, 5.22e+03, 3.86e+03, 4.93e+03, 4.81e+03, 3.82e+03, 5.06e+03, 5.03e+03, 5.30e+03, 4.84e+03, 4.55e+03, 4.24e+03, 3.94e+03, 4.07e+03, 3.62e+03, 4.81e+03, 5.44e+03, 4.68e+03, 4.32e+03, 5.46e+03, 5.51e+03, 4.29e+03, 4.98e+03, 5.33e+03, 6.17e+03, 4.49e+03, 4.41e+03, 4.90e+03, 4.47e+03, 3.96e+03, 4.34e+03, 4.71e+03, 3.68e+03, 4.38e+03, 4.93e+03, 4.10e+03, 4.49e+03, 4.58e+03, 4.93e+03, 4.94e+03, 4.67e+03, 4.83e+03, 3.83e+03, 4.62e+03, 4.28e+03, 3.44e+03, 5.06e+03, 5.08e+03, 4.92e+03
Function error values when FEs = 100000 , 4.94e+03, 5.14e+03, 2.77e+03, 5.17e+03, 3.85e+03, 4.92e+03, 4.77e+03, 3.79e+03, 5.02e+03, 5.01e+03, 5.30e+03, 4.84e+03, 4.45e+03, 4.23e+03, 3.94e+03, 4.06e+03, 3.61e+03, 4.80e+03, 5.35e+03, 4.68e+03, 4.32e+03, 5.45e+03, 5.50e+03, 4.28e+03, 4.98e+03, 5.19e+03, 6.16e+03, 4.43e+03, 4.41e+03, 4.87e+03, 4.41e+03, 3.88e+03, 4.30e+03, 4.71e+03, 3.68e+03, 4.33e+03, 4.93e+03, 4.03e+03, 4.44e+03, 4.58e+03, 4.88e+03, 4.93e+03, 4.61e+03, 4.74e+03, 3.83e+03, 4.56e+03, 4.28e+03, 3.44e+03, 5.05e+03, 5.08e+03, 4.91e+03
Function error values when FEs = 200000 , 4.90e+03, 5.06e+03, 2.76e+03, 5.14e+03, 3.85e+03, 4.91e+03, 4.72e+03, 3.76e+03, 5.02e+03, 5.01e+03, 5.23e+03, 4.83e+03, 4.45e+03, 4.23e+03, 3.94e+03, 4.02e+03, 3.61e+03, 4.75e+03, 5.35e+03, 4.68e+03, 4.31e+03, 5.40e+03, 5.48e+03, 4.27e+03, 4.98e+03, 5.16e+03, 6.15e+03, 4.43e+03, 4.41e+03, 4.85e+03, 4.41e+03, 3.87e+03, 4.29e+03, 4.71e+03, 3.68e+03, 4.31e+03, 4.93e+03, 4.03e+03, 4.41e+03, 4.58e+03, 4.87e+03, 4.89e+03, 4.60e+03, 4.69e+03, 3.83e+03, 4.56e+03, 4.21e+03, 3.43e+03, 4.99e+03, 5.08e+03, 4.86e+03
Function error values when FEs = 300000 , 4.90e+03, 5.05e+03, 2.75e+03, 5.10e+03, 3.84e+03, 4.85e+03, 4.70e+03, 3.71e+03, 5.02e+03, 5.00e+03, 5.23e+03, 4.83e+03, 4.45e+03, 4.23e+03, 3.94e+03, 3.99e+03, 3.61e+03, 4.67e+03, 5.35e+03, 4.68e+03, 4.31e+03, 5.38e+03, 5.43e+03, 4.23e+03, 4.98e+03, 5.15e+03, 6.09e+03, 4.43e+03, 4.41e+03, 4.80e+03, 4.41e+03, 3.87e+03, 4.24e+03, 4.70e+03, 3.68e+03, 4.25e+03, 4.93e+03, 4.02e+03, 4.34e+03, 4.58e+03, 4.87e+03, 4.83e+03, 4.53e+03, 4.69e+03, 3.81e+03, 4.54e+03, 4.21e+03, 3.43e+03, 4.99e+03, 5.07e+03, 4.84e+03
Function error values when FEs = 400000 , 4.89e+03, 5.05e+03, 2.70e+03, 5.10e+03, 3.79e+03, 4.84e+03, 4.70e+03, 3.71e+03, 5.01e+03, 4.96e+03, 5.23e+03, 4.83e+03, 4.45e+03, 4.23e+03, 3.94e+03, 3.98e+03, 3.61e+03, 4.67e+03, 5.35e+03, 4.68e+03, 4.31e+03, 5.38e+03, 5.41e+03, 4.21e+03, 4.98e+03, 5.15e+03, 6.09e+03, 4.42e+03, 4.41e+03, 4.78e+03, 4.41e+03, 3.87e+03, 4.22e+03, 4.70e+03, 3.68e+03, 4.24e+03, 4.93e+03, 4.02e+03, 4.34e+03, 4.58e+03, 4.87e+03, 4.83e+03, 4.52e+03, 4.68e+03, 3.77e+03, 4.50e+03, 4.21e+03, 3.43e+03, 4.99e+03, 5.07e+03, 4.84e+03
Function error values when FEs = 500000 , 4.89e+03, 5.05e+03, 2.70e+03, 5.10e+03, 3.78e+03, 4.84e+03, 4.70e+03, 3.71e+03, 5.01e+03, 4.94e+03, 5.23e+03, 4.83e+03, 4.44e+03, 4.23e+03, 3.94e+03, 3.98e+03, 3.61e+03, 4.67e+03, 5.35e+03, 4.68e+03, 4.30e+03, 5.38e+03, 5.41e+03, 4.21e+03, 4.98e+03, 5.15e+03, 6.09e+03, 4.42e+03, 4.41e+03, 4.78e+03, 4.41e+03, 3.87e+03, 4.22e+03, 4.70e+03, 3.68e+03, 4.24e+03, 4.93e+03, 4.02e+03, 4.34e+03, 4.58e+03, 4.87e+03, 4.83e+03, 4.52e+03, 4.68e+03, 3.76e+03, 4.49e+03, 4.21e+03, 3.43e+03, 4.99e+03, 5.07e+03, 4.84e+03
Function error values when FEs = 600000 , 4.88e+03, 5.05e+03, 2.70e+03, 5.09e+03, 3.78e+03, 4.84e+03, 4.65e+03, 3.71e+03, 5.00e+03, 4.94e+03, 5.23e+03, 4.83e+03, 4.44e+03, 4.23e+03, 3.94e+03, 3.98e+03, 3.61e+03, 4.67e+03, 5.35e+03, 4.68e+03, 4.28e+03, 5.38e+03, 5.41e+03, 4.21e+03, 4.98e+03, 5.15e+03, 6.09e+03, 4.42e+03, 4.41e+03, 4.78e+03, 4.41e+03, 3.87e+03, 4.22e+03, 4.70e+03, 3.68e+03, 4.24e+03, 4.93e+03, 4.02e+03, 4.34e+03, 4.58e+03, 4.87e+03, 4.83e+03, 4.52e+03, 4.68e+03, 3.76e+03, 4.49e+03, 4.21e+03, 3.43e+03, 4.99e+03, 5.07e+03, 4.84e+03
