MOS-CEC2012_18_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 2.64e+06, 8.67e+06, 1.51e+06, 1.81e+06, 2.19e+06, 1.45e+06, 4.65e+06, 2.65e+06, 1.22e+06, 4.09e+06, 2.41e+06, 5.41e+06, 3.86e+06, 5.86e+06, 3.00e+06, 3.21e+06, 2.12e+06, 5.72e+06, 3.03e+06, 5.09e+06, 2.99e+06, 2.45e+06, 2.68e+06, 4.63e+06, 5.79e+06, 7.64e+05, 3.06e+06, 2.66e+06, 5.41e+06, 2.64e+06, 1.18e+06, 2.43e+06, 1.74e+06, 1.39e+06, 1.38e+06, 1.53e+06, 2.74e+06, 5.52e+06, 2.74e+06, 3.80e+06, 3.96e+06, 2.24e+06, 3.59e+06, 3.94e+06, 1.31e+06, 4.61e+06, 4.00e+06, 7.33e+05, 5.18e+06, 3.32e+06, 6.56e+06
Function error values when FEs = 20000 , 1.77e+06, 3.98e+06, 5.91e+05, 8.40e+05, 1.54e+06, 8.20e+05, 2.21e+06, 1.35e+06, 7.15e+05, 1.28e+06, 1.72e+06, 2.37e+06, 1.09e+06, 1.34e+06, 1.61e+06, 2.00e+06, 1.37e+06, 1.74e+06, 9.26e+05, 3.15e+06, 2.20e+06, 1.54e+06, 1.16e+06, 2.45e+06, 2.90e+06, 3.66e+05, 1.71e+06, 1.33e+06, 2.77e+06, 1.94e+06, 9.15e+05, 1.42e+06, 1.41e+06, 8.22e+05, 5.93e+05, 1.06e+06, 1.74e+06, 2.34e+06, 1.72e+06, 1.22e+06, 1.81e+06, 1.70e+06, 9.51e+05, 1.83e+06, 5.52e+05, 2.85e+06, 1.77e+06, 5.17e+05, 2.62e+06, 1.89e+06, 2.92e+06
Function error values when FEs = 30000 , 1.29e+06, 2.48e+06, 4.80e+05, 5.68e+05, 1.21e+06, 7.04e+05, 1.28e+06, 9.76e+05, 4.82e+05, 8.50e+05, 1.18e+06, 1.42e+06, 6.48e+05, 8.02e+05, 1.07e+06, 1.38e+06, 9.97e+05, 8.01e+05, 5.71e+05, 1.88e+06, 1.73e+06, 1.11e+06, 7.86e+05, 1.69e+06, 1.91e+06, 2.94e+05, 1.28e+06, 9.67e+05, 1.88e+06, 1.51e+06, 7.77e+05, 1.07e+06, 1.20e+06, 6.48e+05, 3.67e+05, 8.40e+05, 1.41e+06, 1.51e+06, 1.35e+06, 8.79e+05, 9.80e+05, 1.41e+06, 5.47e+05, 1.16e+06, 3.19e+05, 2.06e+06, 1.10e+06, 4.51e+05, 1.77e+06, 1.46e+06, 1.65e+06
Function error values when FEs = 50000 , 8.28e+05, 1.30e+06, 4.04e+05, 3.75e+05, 7.87e+05, 5.72e+05, 7.14e+05, 5.98e+05, 2.85e+05, 6.16e+05, 5.78e+05, 8.02e+05, 4.45e+05, 5.88e+05, 5.12e+05, 6.02e+05, 6.42e+05, 3.77e+05, 3.17e+05, 9.30e+05, 1.07e+06, 6.93e+05, 5.58e+05, 1.10e+06, 1.06e+06, 2.62e+05, 8.36e+05, 5.96e+05, 9.74e+05, 8.96e+05, 6.12e+05, 6.95e+05, 9.07e+05, 4.92e+05, 2.45e+05, 6.09e+05, 9.43e+05, 8.59e+05, 9.19e+05, 6.78e+05, 4.68e+05, 1.01e+06, 3.32e+05, 5.72e+05, 1.64e+05, 1.15e+06, 6.94e+05, 3.64e+05, 8.91e+05, 9.77e+05, 8.65e+05
Function error values when FEs = 100000 , 4.34e+05, 4.44e+05, 3.35e+05, 2.48e+05, 3.65e+05, 4.38e+05, 3.54e+05, 3.30e+05, 1.65e+05, 3.59e+05, 1.72e+05, 4.87e+05, 3.48e+05, 3.73e+05, 1.90e+05, 1.97e+05, 3.48e+05, 2.62e+05, 1.96e+05, 4.26e+05, 5.11e+05, 3.84e+05, 3.87e+05, 5.35e+05, 4.29e+05, 2.22e+05, 4.85e+05, 3.06e+05, 4.14e+05, 3.80e+05, 4.01e+05, 3.64e+05, 5.77e+05, 3.10e+05, 1.85e+05, 3.97e+05, 4.23e+05, 4.20e+05, 5.15e+05, 4.96e+05, 3.32e+05, 5.79e+05, 1.87e+05, 2.46e+05, 1.21e+05, 5.60e+05, 4.28e+05, 2.56e+05, 2.87e+05, 4.18e+05, 4.69e+05
Function error values when FEs = 200000 , 2.62e+05, 1.76e+05, 2.78e+05, 1.67e+05, 2.01e+05, 3.03e+05, 1.94e+05, 2.15e+05, 1.12e+05, 2.25e+05, 7.39e+04, 3.19e+05, 2.60e+05, 2.42e+05, 1.12e+05, 1.29e+05, 2.02e+05, 2.13e+05, 1.56e+05, 2.52e+05, 2.55e+05, 2.31e+05, 2.41e+05, 2.38e+05, 1.82e+05, 1.74e+05, 2.91e+05, 1.77e+05, 2.83e+05, 1.89e+05, 2.26e+05, 1.99e+05, 2.90e+05, 1.95e+05, 1.42e+05, 2.79e+05, 2.23e+05, 2.17e+05, 2.98e+05, 3.13e+05, 2.71e+05, 3.47e+05, 1.04e+05, 1.40e+05, 1.01e+05, 3.20e+05, 2.68e+05, 1.82e+05, 1.41e+05, 1.74e+05, 2.87e+05
Function error values when FEs = 300000 , 2.03e+05, 1.51e+05, 2.38e+05, 1.29e+05, 1.70e+05, 2.34e+05, 1.57e+05, 1.78e+05, 9.01e+04, 1.75e+05, 5.89e+04, 2.51e+05, 2.08e+05, 1.96e+05, 9.46e+04, 1.10e+05, 1.54e+05, 1.86e+05, 1.34e+05, 2.03e+05, 1.79e+05, 1.87e+05, 1.73e+05, 1.80e+05, 1.35e+05, 1.46e+05, 2.15e+05, 1.45e+05, 2.20e+05, 1.60e+05, 1.74e+05, 1.41e+05, 1.78e+05, 1.60e+05, 1.20e+05, 2.29e+05, 1.88e+05, 1.50e+05, 2.22e+05, 2.18e+05, 2.29e+05, 2.60e+05, 7.37e+04, 1.08e+05, 8.78e+04, 2.45e+05, 2.00e+05, 1.54e+05, 1.15e+05, 1.36e+05, 2.08e+05
Function error values when FEs = 400000 , 1.68e+05, 1.37e+05, 2.06e+05, 1.08e+05, 1.50e+05, 1.90e+05, 1.36e+05, 1.56e+05, 7.77e+04, 1.45e+05, 5.15e+04, 2.11e+05, 1.76e+05, 1.66e+05, 8.57e+04, 9.84e+04, 1.27e+05, 1.65e+05, 1.20e+05, 1.75e+05, 1.41e+05, 1.61e+05, 1.35e+05, 1.59e+05, 1.10e+05, 1.27e+05, 1.73e+05, 1.29e+05, 1.76e+05, 1.43e+05, 1.51e+05, 1.09e+05, 1.25e+05, 1.41e+05, 1.06e+05, 1.95e+05, 1.66e+05, 1.18e+05, 1.73e+05, 1.65e+05, 1.98e+05, 2.03e+05, 5.95e+04, 9.09e+04, 7.81e+04, 2.03e+05, 1.53e+05, 1.37e+05, 1.01e+05, 1.17e+05, 1.62e+05
Function error values when FEs = 500000 , 1.42e+05, 1.26e+05, 1.80e+05, 9.43e+04, 1.34e+05, 1.61e+05, 1.21e+05, 1.41e+05, 7.04e+04, 1.25e+05, 4.61e+04, 1.83e+05, 1.54e+05, 1.43e+05, 7.97e+04, 9.10e+04, 1.09e+05, 1.47e+05, 1.09e+05, 1.55e+05, 1.17e+05, 1.41e+05, 1.14e+05, 1.45e+05, 9.45e+04, 1.13e+05, 1.45e+05, 1.19e+05, 1.43e+05, 1.29e+05, 1.35e+05, 8.96e+04, 9.63e+04, 1.27e+05, 9.44e+04, 1.69e+05, 1.50e+05, 9.98e+04, 1.40e+05, 1.33e+05, 1.72e+05, 1.63e+05, 5.14e+04, 7.99e+04, 7.13e+04, 1.76e+05, 1.21e+05, 1.25e+05, 9.02e+04, 1.05e+05, 1.32e+05
Function error values when FEs = 600000 , 1.23e+05, 1.17e+05, 1.59e+05, 8.51e+04, 1.21e+05, 1.40e+05, 1.08e+05, 1.29e+05, 6.48e+04, 1.10e+05, 4.17e+04, 1.62e+05, 1.38e+05, 1.26e+05, 7.46e+04, 8.61e+04, 9.61e+04, 1.32e+05, 1.00e+05, 1.39e+05, 9.99e+04, 1.25e+05, 1.01e+05, 1.35e+05, 8.37e+04, 1.01e+05, 1.26e+05, 1.11e+05, 1.18e+05, 1.18e+05, 1.23e+05, 7.75e+04, 7.96e+04, 1.16e+05, 8.53e+04, 1.49e+05, 1.36e+05, 8.68e+04, 1.15e+05, 1.12e+05, 1.53e+05, 1.35e+05, 4.62e+04, 7.13e+04, 6.60e+04, 1.56e+05, 9.83e+04, 1.14e+05, 8.15e+04, 9.55e+04, 1.12e+05
