MOS-SOCO2011_14_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 4.02e+03, 1.33e+04, 5.65e+03, 2.00e+03, 2.41e+03, 1.02e+04, 1.46e+03, 9.67e+03, 2.24e+03, 1.87e+04, 1.96e+03, 9.58e+03, 1.25e+04, 8.50e+02, 2.04e+04, 8.18e+02, 8.53e+03, 2.02e+03, 1.25e+03, 2.65e+04, 8.18e+02, 2.04e+03, 1.15e+04, 2.07e+04, 1.16e+04, 3.28e+03, 3.33e+02, 9.14e+03, 2.71e+04, 9.70e+03, 2.01e+03, 3.45e+03, 5.25e+02, 2.03e+03, 7.85e+03, 4.44e+03, 3.25e+03, 1.69e+03, 1.00e+02, 3.32e+03, 2.23e+02, 1.92e+04, 2.08e+03, 1.05e+04, 2.93e+03, 7.89e+03, 2.14e+04, 1.44e+04, 9.10e+01, 7.62e+03, 1.77e+04
Function error values when FEs = 2000 , 1.16e+03, 1.33e+04, 4.99e+03, 1.82e+03, 1.91e+03, 7.46e+03, 1.36e+03, 2.62e+03, 2.15e+03, 1.18e+04, 1.96e+03, 3.04e+03, 1.10e+04, 8.49e+02, 1.94e+04, 7.77e+02, 8.51e+03, 2.02e+03, 6.37e+02, 2.57e+04, 3.35e+02, 1.99e+03, 1.12e+04, 7.73e+03, 1.12e+04, 2.03e+03, 2.73e+02, 9.03e+03, 1.55e+03, 6.61e+03, 2.00e+03, 3.35e+03, 4.89e+01, 2.03e+03, 7.21e+03, 4.30e+03, 3.23e+03, 5.80e+02, 6.09e+01, 3.12e+03, 4.55e+01, 1.75e+04, 1.79e+03, 1.04e+04, 1.01e+02, 7.88e+03, 6.82e+03, 1.43e+04, 6.29e+01, 3.54e+03, 1.77e+04
Function error values when FEs = 3000 , 1.15e+03, 1.33e+04, 4.99e+03, 1.82e+03, 1.91e+03, 7.20e+03, 1.35e+03, 2.61e+03, 2.15e+03, 1.18e+04, 1.96e+03, 3.04e+03, 1.10e+04, 8.49e+02, 1.94e+04, 7.76e+02, 8.32e+03, 2.01e+03, 6.37e+02, 1.62e+04, 3.35e+02, 1.99e+03, 3.31e+03, 7.62e+03, 1.12e+04, 2.03e+03, 2.73e+02, 9.03e+03, 1.51e+03, 6.60e+03, 2.00e+03, 3.35e+03, 4.88e+01, 2.03e+03, 1.12e+03, 4.30e+03, 3.23e+03, 5.80e+02, 6.09e+01, 3.12e+03, 4.54e+01, 1.37e+04, 1.79e+03, 1.04e+04, 1.01e+02, 7.88e+03, 1.13e+03, 1.43e+04, 6.27e+01, 3.53e+03, 1.77e+04
Function error values when FEs = 5000 , 1.08e+03, 2.04e+03, 4.98e+03, 1.81e+03, 2.76e+01, 5.06e+01, 1.34e+03, 2.60e+03, 2.15e+03, 7.54e+03, 1.95e+03, 3.03e+03, 4.52e+02, 8.33e+02, 1.25e+04, 7.75e+02, 3.62e+01, 2.01e+03, 6.36e+02, 2.90e+03, 3.27e+02, 9.38e+02, 3.28e+03, 7.61e+03, 7.92e+03, 9.89e+02, 2.72e+02, 9.03e+03, 8.28e+02, 6.60e+03, 2.00e+03, 3.34e+03, 4.88e+01, 2.01e+03, 1.07e+03, 4.30e+03, 2.13e+03, 5.80e+02, 5.84e+01, 3.12e+03, 4.16e+01, 1.30e+04, 7.80e+02, 1.04e+04, 8.34e+01, 7.87e+03, 1.11e+03, 4.50e+03, 6.25e+01, 3.53e+03, 3.50e+03
Function error values when FEs = 10000 , 7.48e+02, 1.10e+03, 4.97e+03, 8.06e+02, 1.76e+01, 3.38e+01, 4.44e+02, 2.58e+03, 2.15e+03, 4.57e+03, 1.08e+03, 3.03e+03, 4.19e+02, 8.28e+02, 3.17e+02, 1.56e+02, 1.92e+01, 1.36e+02, 6.25e+02, 1.92e+03, 3.17e+02, 1.21e+01, 8.16e+02, 7.61e+03, 3.84e+03, 8.63e+00, 2.50e+02, 3.96e+03, 3.91e+02, 8.11e+02, 8.13e+01, 4.50e+01, 4.67e+01, 5.60e+01, 1.05e+03, 1.53e+03, 6.26e+02, 5.80e+02, 4.07e+01, 3.09e+03, 2.62e+01, 1.30e+04, 1.21e+02, 1.04e+04, 8.00e+01, 4.86e+03, 5.28e+02, 4.40e+03, 4.58e+01, 3.44e+03, 9.94e+02
Function error values when FEs = 20000 , 1.40e+02, 1.08e+03, 2.67e+02, 2.23e+01, 1.72e+01, 1.18e+01, 4.39e+02, 2.57e+03, 3.36e+02, 6.03e+02, 3.01e+02, 1.09e+03, 4.15e+02, 1.13e+02, 3.15e+02, 8.20e+01, 1.70e+01, 1.31e+02, 6.11e+02, 1.92e+03, 3.17e+02, 1.07e+01, 6.00e+02, 2.36e+03, 2.59e+03, 7.20e+00, 1.94e+02, 9.55e+01, 3.65e+01, 4.33e+01, 2.28e+01, 3.39e+01, 3.90e+01, 2.77e+01, 3.18e+02, 4.53e+02, 5.83e+02, 2.87e+02, 4.02e+01, 1.19e+03, 2.61e+01, 1.01e+04, 1.15e+02, 4.54e+02, 3.08e+01, 4.07e+01, 4.87e+02, 1.45e+03, 4.03e+01, 1.65e+03, 9.89e+02
Function error values when FEs = 30000 , 7.67e+01, 1.16e+02, 2.63e+02, 2.16e+01, 1.69e+01, 1.15e+01, 4.38e+02, 6.17e+02, 3.07e+02, 5.86e+02, 2.92e+02, 4.49e+02, 4.14e+02, 2.08e+01, 3.14e+02, 7.61e+01, 1.68e+01, 1.29e+02, 6.09e+02, 6.40e+02, 2.03e+02, 9.72e+00, 1.93e+01, 3.93e+02, 9.34e+02, 7.04e+00, 1.93e+02, 9.48e+01, 1.09e+01, 3.16e+01, 2.24e+01, 3.38e+01, 9.05e+00, 2.48e+01, 3.16e+02, 1.28e+02, 2.54e+01, 2.30e+02, 3.31e+01, 5.82e+02, 2.61e+01, 6.60e+03, 1.10e+02, 4.44e+02, 2.58e+01, 3.93e+01, 1.68e+02, 1.45e+03, 3.86e+01, 1.63e+03, 9.89e+02
Function error values when FEs = 40000 , 7.66e+01, 1.09e+02, 2.63e+02, 2.12e+01, 1.69e+01, 1.15e+01, 4.37e+02, 4.80e+02, 3.05e+02, 7.45e+01, 2.72e+01, 4.45e+02, 4.14e+02, 2.04e+01, 3.13e+02, 7.60e+01, 1.56e+01, 1.25e+02, 4.51e+02, 6.37e+02, 1.74e+02, 9.69e+00, 8.48e+00, 3.81e+02, 9.28e+02, 6.53e+00, 1.18e+02, 7.73e+01, 8.59e+00, 2.98e+01, 2.22e+01, 3.30e+01, 8.51e+00, 2.48e+01, 3.13e+02, 1.27e+02, 1.04e+01, 2.24e+02, 2.90e+01, 5.77e+02, 2.61e+01, 4.88e+03, 1.09e+02, 4.36e+02, 2.05e+01, 3.77e+01, 4.18e+01, 1.45e+03, 3.78e+01, 1.62e+03, 9.89e+02
Function error values when FEs = 50000 , 7.51e+01, 1.09e+02, 2.62e+02, 2.09e+01, 1.68e+01, 1.13e+01, 4.36e+02, 4.76e+02, 3.04e+02, 7.18e+01, 1.41e+01, 4.44e+02, 4.14e+02, 2.01e+01, 3.13e+02, 7.60e+01, 1.33e+01, 5.99e+01, 2.28e+01, 6.36e+02, 1.72e+02, 9.34e+00, 4.37e+00, 3.70e+02, 9.25e+02, 6.41e+00, 1.12e+02, 7.44e+01, 8.29e+00, 2.88e+01, 2.21e+01, 3.20e+01, 7.99e+00, 2.48e+01, 3.12e+02, 1.26e+02, 8.72e+00, 2.17e+01, 2.81e+01, 3.20e+01, 2.61e+01, 4.84e+03, 1.09e+02, 4.35e+02, 1.98e+01, 3.60e+01, 4.16e+01, 6.07e+02, 1.74e+01, 1.61e+03, 9.84e+02
Function error values when FEs = 60000 , 7.44e+01, 1.09e+02, 2.59e+02, 2.08e+01, 1.68e+01, 1.13e+01, 7.04e+01, 4.67e+02, 3.04e+02, 7.08e+01, 1.40e+01, 4.44e+02, 4.04e+02, 1.99e+01, 3.13e+02, 7.60e+01, 1.16e+01, 3.88e+01, 1.73e+01, 6.35e+02, 3.76e+01, 9.32e+00, 4.29e+00, 3.58e+02, 9.12e+02, 6.29e+00, 1.08e+02, 7.37e+01, 8.13e+00, 2.83e+01, 2.20e+01, 3.08e+01, 6.46e+00, 2.48e+01, 7.73e+01, 1.26e+02, 7.21e+00, 2.02e+01, 2.53e+01, 2.29e+01, 2.61e+01, 4.81e+03, 1.09e+02, 6.08e+01, 1.93e+01, 3.55e+01, 4.15e+01, 6.00e+02, 1.26e+01, 6.88e+01, 9.71e+02
