MOS-CEC2013_30_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.11e+06, 5.32e+05, 1.95e+06, 1.40e+06, 1.22e+06, 8.40e+05, 6.42e+05, 1.43e+06, 1.98e+06, 2.09e+06, 1.08e+06, 9.46e+05, 9.41e+05, 4.07e+05, 3.87e+06, 1.25e+06, 2.84e+06, 1.09e+06, 2.26e+06, 1.67e+06, 8.15e+05, 1.26e+06, 2.68e+06, 2.55e+06, 2.15e+06, 1.15e+06, 1.65e+06, 3.00e+06, 8.18e+05, 1.14e+06, 6.94e+05, 2.25e+06, 1.13e+06, 1.93e+06, 2.73e+06, 4.80e+06, 1.77e+06, 9.69e+05, 1.78e+06, 1.22e+06, 1.49e+06, 1.18e+06, 3.79e+06, 1.44e+06, 2.37e+06, 9.56e+05, 7.78e+05, 1.78e+06, 5.68e+05, 1.36e+06, 1.73e+06
Function error values when FEs = 20000 , 2.70e+04, 4.17e+04, 1.43e+05, 3.86e+04, 4.58e+04, 6.35e+04, 2.74e+04, 3.30e+04, 8.99e+04, 9.01e+04, 1.35e+05, 4.80e+04, 4.03e+04, 4.19e+04, 6.33e+04, 3.17e+04, 3.11e+04, 2.31e+04, 2.24e+04, 8.64e+04, 3.91e+04, 2.96e+04, 7.25e+04, 5.25e+04, 4.29e+04, 1.77e+04, 4.98e+04, 4.63e+04, 3.73e+04, 4.37e+04, 2.45e+04, 4.29e+04, 3.59e+04, 4.09e+04, 7.46e+04, 5.91e+04, 3.10e+04, 3.56e+04, 2.33e+04, 1.19e+05, 3.69e+04, 2.10e+04, 5.41e+04, 6.85e+04, 9.13e+04, 4.42e+04, 2.61e+04, 5.05e+04, 3.74e+04, 4.23e+04, 1.78e+04
Function error values when FEs = 30000 , 7.07e+03, 2.51e+04, 3.02e+04, 1.18e+04, 1.56e+04, 2.22e+04, 8.57e+03, 7.54e+03, 1.55e+04, 1.90e+04, 2.91e+04, 9.43e+03, 1.68e+04, 1.03e+04, 2.07e+04, 1.72e+04, 7.33e+03, 1.28e+04, 1.48e+04, 1.62e+04, 1.61e+04, 1.43e+04, 2.25e+04, 2.12e+04, 8.82e+03, 6.48e+03, 1.34e+04, 1.49e+04, 1.13e+04, 1.55e+04, 1.03e+04, 1.00e+04, 8.80e+03, 2.54e+04, 2.61e+04, 2.42e+04, 1.44e+04, 1.53e+04, 1.55e+04, 2.78e+04, 2.04e+04, 1.66e+04, 1.70e+04, 1.18e+04, 2.29e+04, 9.50e+03, 2.15e+04, 1.01e+04, 2.08e+04, 2.72e+04, 1.47e+04
Function error values when FEs = 50000 , 5.89e+03, 1.09e+04, 1.99e+04, 7.09e+03, 1.03e+04, 1.63e+04, 6.15e+03, 6.63e+03, 1.00e+04, 1.38e+04, 1.34e+04, 7.10e+03, 8.71e+03, 7.47e+03, 1.09e+04, 5.43e+03, 4.73e+03, 6.17e+03, 9.48e+03, 8.51e+03, 1.56e+04, 1.28e+04, 1.28e+04, 9.31e+03, 6.65e+03, 5.72e+03, 1.04e+04, 8.78e+03, 8.49e+03, 1.37e+04, 9.89e+03, 5.58e+03, 6.03e+03, 1.84e+04, 1.26e+04, 9.80e+03, 6.33e+03, 1.34e+04, 9.52e+03, 1.44e+04, 1.47e+04, 1.55e+04, 7.19e+03, 8.72e+03, 9.76e+03, 6.85e+03, 1.83e+04, 7.64e+03, 1.03e+04, 1.06e+04, 1.11e+04
Function error values when FEs = 100000 , 5.09e+03, 1.00e+04, 1.62e+04, 6.01e+03, 8.79e+03, 1.47e+04, 5.05e+03, 6.30e+03, 9.63e+03, 1.18e+04, 6.99e+03, 5.51e+03, 6.55e+03, 5.55e+03, 8.48e+03, 4.91e+03, 3.36e+03, 5.63e+03, 6.76e+03, 7.14e+03, 1.29e+04, 1.18e+04, 1.01e+04, 7.45e+03, 6.08e+03, 4.78e+03, 7.64e+03, 6.98e+03, 7.98e+03, 1.11e+04, 8.31e+03, 4.51e+03, 4.91e+03, 1.57e+04, 1.02e+04, 7.94e+03, 4.18e+03, 1.31e+04, 7.28e+03, 1.21e+04, 1.01e+04, 1.43e+04, 6.15e+03, 7.14e+03, 5.09e+03, 5.91e+03, 1.61e+04, 5.60e+03, 9.18e+03, 9.28e+03, 1.10e+04
Function error values when FEs = 200000 , 4.57e+03, 8.76e+03, 1.50e+04, 4.88e+03, 8.22e+03, 1.42e+04, 3.17e+03, 5.86e+03, 8.77e+03, 1.06e+04, 6.28e+03, 4.80e+03, 5.54e+03, 4.83e+03, 6.81e+03, 4.58e+03, 3.28e+03, 5.03e+03, 5.96e+03, 6.76e+03, 1.24e+04, 9.66e+03, 8.81e+03, 7.08e+03, 5.37e+03, 3.43e+03, 6.85e+03, 6.08e+03, 7.36e+03, 1.08e+04, 8.14e+03, 3.41e+03, 4.26e+03, 1.51e+04, 8.27e+03, 6.27e+03, 3.21e+03, 1.28e+04, 6.49e+03, 1.19e+04, 8.14e+03, 1.32e+04, 5.74e+03, 5.68e+03, 4.12e+03, 4.70e+03, 1.59e+04, 4.99e+03, 6.68e+03, 7.11e+03, 1.08e+04
Function error values when FEs = 300000 , 4.54e+03, 8.74e+03, 1.50e+04, 4.52e+03, 7.24e+03, 1.41e+04, 3.12e+03, 5.38e+03, 8.53e+03, 1.01e+04, 6.10e+03, 3.98e+03, 5.32e+03, 4.80e+03, 6.77e+03, 3.33e+03, 3.28e+03, 5.01e+03, 5.96e+03, 6.74e+03, 1.19e+04, 9.63e+03, 8.50e+03, 6.92e+03, 5.33e+03, 3.03e+03, 5.95e+03, 5.25e+03, 6.96e+03, 1.01e+04, 8.11e+03, 3.39e+03, 4.25e+03, 1.50e+04, 8.24e+03, 5.95e+03, 3.20e+03, 1.28e+04, 6.46e+03, 1.18e+04, 7.79e+03, 1.32e+04, 5.49e+03, 5.66e+03, 4.05e+03, 4.67e+03, 1.57e+04, 4.97e+03, 6.53e+03, 7.11e+03, 1.07e+04
Function error values when FEs = 400000 , 4.53e+03, 8.74e+03, 1.48e+04, 4.35e+03, 7.23e+03, 1.41e+04, 3.11e+03, 5.37e+03, 8.34e+03, 9.83e+03, 6.03e+03, 3.97e+03, 5.31e+03, 4.77e+03, 6.69e+03, 3.20e+03, 3.27e+03, 5.00e+03, 5.83e+03, 6.72e+03, 1.18e+04, 9.43e+03, 8.49e+03, 6.90e+03, 5.32e+03, 3.03e+03, 5.94e+03, 5.24e+03, 6.84e+03, 1.01e+04, 8.09e+03, 3.31e+03, 4.25e+03, 1.50e+04, 8.23e+03, 5.87e+03, 3.09e+03, 1.27e+04, 6.37e+03, 1.17e+04, 7.77e+03, 1.32e+04, 5.28e+03, 5.07e+03, 4.02e+03, 4.65e+03, 1.56e+04, 4.97e+03, 6.53e+03, 6.85e+03, 1.07e+04
Function error values when FEs = 500000 , 4.53e+03, 8.00e+03, 1.48e+04, 4.28e+03, 7.21e+03, 1.40e+04, 3.08e+03, 5.36e+03, 8.32e+03, 9.83e+03, 5.94e+03, 3.97e+03, 5.30e+03, 4.54e+03, 6.56e+03, 3.07e+03, 3.24e+03, 4.99e+03, 5.83e+03, 6.54e+03, 1.18e+04, 9.30e+03, 8.48e+03, 6.88e+03, 5.32e+03, 3.03e+03, 5.92e+03, 5.23e+03, 6.56e+03, 1.01e+04, 8.09e+03, 3.24e+03, 4.03e+03, 1.50e+04, 8.04e+03, 5.86e+03, 3.08e+03, 1.27e+04, 6.29e+03, 1.17e+04, 7.74e+03, 1.31e+04, 5.13e+03, 5.04e+03, 3.90e+03, 4.63e+03, 1.56e+04, 4.89e+03, 6.52e+03, 6.83e+03, 1.07e+04
Function error values when FEs = 600000 , 4.52e+03, 7.99e+03, 1.47e+04, 4.26e+03, 7.20e+03, 1.38e+04, 3.06e+03, 5.35e+03, 8.32e+03, 9.83e+03, 5.88e+03, 3.97e+03, 5.30e+03, 4.52e+03, 6.53e+03, 3.00e+03, 3.24e+03, 4.93e+03, 5.82e+03, 6.41e+03, 1.18e+04, 9.28e+03, 8.48e+03, 6.74e+03, 5.23e+03, 3.03e+03, 5.92e+03, 5.23e+03, 6.55e+03, 1.01e+04, 8.06e+03, 3.22e+03, 4.03e+03, 1.50e+04, 8.03e+03, 5.83e+03, 3.08e+03, 1.26e+04, 6.24e+03, 1.08e+04, 7.60e+03, 1.31e+04, 5.12e+03, 5.03e+03, 3.86e+03, 4.61e+03, 1.56e+04, 4.84e+03, 6.48e+03, 6.83e+03, 1.06e+04
Function error values when FEs = 700000 , 4.52e+03, 7.57e+03, 1.45e+04, 4.24e+03, 7.20e+03, 1.38e+04, 3.00e+03, 5.34e+03, 8.31e+03, 9.78e+03, 5.83e+03, 3.96e+03, 5.20e+03, 4.46e+03, 6.41e+03, 2.76e+03, 3.24e+03, 4.92e+03, 5.82e+03, 6.37e+03, 1.18e+04, 9.26e+03, 8.48e+03, 6.68e+03, 5.22e+03, 3.03e+03, 5.91e+03, 5.18e+03, 6.55e+03, 1.01e+04, 8.05e+03, 3.20e+03, 4.03e+03, 1.50e+04, 8.03e+03, 5.83e+03, 3.08e+03, 1.25e+04, 6.19e+03, 1.08e+04, 7.38e+03, 1.30e+04, 5.12e+03, 5.02e+03, 3.85e+03, 4.60e+03, 1.56e+04, 4.82e+03, 6.48e+03, 6.82e+03, 1.06e+04
Function error values when FEs = 800000 , 4.51e+03, 7.57e+03, 1.45e+04, 4.10e+03, 7.20e+03, 1.38e+04, 2.98e+03, 5.34e+03, 8.26e+03, 9.77e+03, 5.78e+03, 3.90e+03, 5.10e+03, 4.32e+03, 6.38e+03, 2.75e+03, 3.23e+03, 4.92e+03, 5.79e+03, 6.35e+03, 1.18e+04, 9.04e+03, 8.48e+03, 6.67e+03, 5.20e+03, 3.03e+03, 5.91e+03, 5.14e+03, 6.54e+03, 1.01e+04, 8.04e+03, 3.16e+03, 3.85e+03, 1.50e+04, 8.02e+03, 5.82e+03, 3.08e+03, 1.25e+04, 6.19e+03, 1.07e+04, 7.35e+03, 1.30e+04, 5.00e+03, 5.02e+03, 3.84e+03, 4.59e+03, 1.55e+04, 4.80e+03, 6.48e+03, 6.82e+03, 1.04e+04
Function error values when FEs = 900000 , 4.45e+03, 7.56e+03, 1.45e+04, 4.08e+03, 7.19e+03, 1.37e+04, 2.96e+03, 5.33e+03, 8.25e+03, 9.73e+03, 5.74e+03, 3.88e+03, 5.04e+03, 4.26e+03, 6.38e+03, 2.74e+03, 3.22e+03, 4.89e+03, 5.79e+03, 6.33e+03, 1.18e+04, 8.91e+03, 8.47e+03, 6.64e+03, 5.19e+03, 3.03e+03, 5.91e+03, 5.13e+03, 6.54e+03, 1.00e+04, 8.04e+03, 3.13e+03, 3.85e+03, 1.50e+04, 8.02e+03, 5.82e+03, 3.08e+03, 1.24e+04, 6.18e+03, 1.07e+04, 7.34e+03, 1.30e+04, 4.94e+03, 5.01e+03, 3.84e+03, 4.59e+03, 1.55e+04, 4.79e+03, 6.46e+03, 6.82e+03, 1.04e+04
Function error values when FEs = 1000000 , 4.42e+03, 7.56e+03, 1.44e+04, 4.07e+03, 7.19e+03, 1.37e+04, 2.96e+03, 5.32e+03, 8.24e+03, 9.72e+03, 5.70e+03, 3.86e+03, 4.94e+03, 4.25e+03, 6.37e+03, 2.74e+03, 3.21e+03, 4.88e+03, 5.79e+03, 6.30e+03, 1.18e+04, 8.88e+03, 8.47e+03, 6.62e+03, 5.11e+03, 3.03e+03, 5.89e+03, 5.13e+03, 6.52e+03, 1.00e+04, 8.03e+03, 3.12e+03, 3.85e+03, 1.49e+04, 8.01e+03, 5.77e+03, 3.05e+03, 1.24e+04, 6.17e+03, 1.07e+04, 7.32e+03, 1.30e+04, 4.92e+03, 5.00e+03, 3.83e+03, 4.59e+03, 1.55e+04, 4.77e+03, 6.46e+03, 6.82e+03, 1.04e+04
