MOS-CEC2013_14_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 5.62e+05, 5.37e+06, 3.88e+06, 1.72e+06, 1.45e+06, 2.25e+06, 2.38e+06, 1.19e+06, 2.77e+06, 9.25e+05, 4.48e+06, 2.02e+06, 1.84e+06, 4.28e+06, 2.19e+06, 1.23e+06, 2.57e+05, 2.22e+05, 1.60e+06, 3.15e+04, 7.15e+05, 2.39e+06, 3.76e+05, 2.31e+06, 1.28e+06, 2.72e+06, 2.21e+06, 7.26e+05, 1.24e+06, 4.89e+06, 2.14e+06, 4.23e+05, 2.73e+06, 5.47e+06, 7.27e+05, 8.66e+05, 3.74e+06, 8.32e+05, 2.10e+06, 5.66e+05, 4.75e+06, 3.66e+05, 1.65e+06, 6.29e+05, 9.60e+05, 8.46e+05, 2.89e+06, 9.80e+04, 2.45e+06, 1.18e+06, 7.76e+05
Function error values when FEs = 10000 , 2.64e+05, 1.25e+06, 2.09e+06, 3.58e+05, 3.78e+05, 4.45e+05, 4.50e+05, 2.87e+05, 7.41e+05, 4.26e+05, 7.80e+05, 5.79e+05, 3.38e+05, 1.01e+06, 5.08e+05, 4.23e+05, 1.03e+05, 1.79e+05, 6.50e+05, 1.96e+04, 4.24e+05, 4.12e+05, 2.44e+05, 1.52e+06, 3.63e+05, 7.48e+05, 4.96e+05, 5.03e+05, 8.43e+05, 1.25e+06, 5.75e+05, 3.70e+04, 5.41e+05, 1.23e+06, 3.19e+05, 1.80e+05, 1.17e+06, 1.88e+05, 4.27e+05, 1.86e+05, 1.24e+06, 1.41e+05, 4.83e+05, 3.20e+05, 3.99e+05, 2.41e+05, 6.19e+05, 1.79e+04, 4.75e+05, 8.21e+05, 3.28e+05
Function error values when FEs = 15000 , 2.02e+05, 5.59e+05, 1.52e+06, 1.37e+05, 1.68e+05, 1.96e+05, 2.03e+05, 1.87e+05, 3.82e+05, 2.99e+05, 3.02e+05, 3.23e+05, 1.38e+05, 4.67e+05, 2.74e+05, 2.76e+05, 6.30e+04, 1.62e+05, 3.65e+05, 1.39e+04, 3.47e+05, 1.62e+05, 2.03e+05, 1.29e+06, 2.23e+05, 4.00e+05, 2.11e+05, 3.81e+05, 6.34e+05, 6.35e+05, 2.57e+05, 2.40e+04, 3.03e+05, 4.95e+05, 2.19e+05, 7.95e+04, 7.41e+05, 9.05e+04, 2.03e+05, 1.71e+05, 4.94e+05, 7.53e+04, 3.19e+05, 2.42e+05, 2.72e+05, 1.37e+05, 2.91e+05, 1.61e+04, 2.44e+05, 6.38e+05, 2.28e+05
Function error values when FEs = 25000 , 1.35e+05, 1.79e+05, 8.88e+05, 4.06e+04, 5.25e+04, 5.87e+04, 1.16e+05, 1.27e+05, 1.59e+05, 1.79e+05, 6.56e+04, 1.38e+05, 5.62e+04, 1.30e+05, 1.36e+05, 1.71e+05, 3.22e+04, 1.39e+05, 2.07e+05, 1.05e+04, 2.50e+05, 6.81e+04, 1.56e+05, 8.87e+05, 1.15e+05, 1.49e+05, 8.32e+04, 2.42e+05, 3.66e+05, 2.83e+05, 9.38e+04, 1.77e+04, 1.55e+05, 1.28e+05, 9.78e+04, 2.12e+04, 3.60e+05, 6.13e+04, 1.01e+05, 1.40e+05, 1.32e+05, 4.52e+04, 1.91e+05, 1.93e+05, 1.59e+05, 5.42e+04, 1.10e+05, 1.51e+04, 1.19e+05, 4.14e+05, 1.84e+05
Function error values when FEs = 50000 , 7.57e+04, 5.45e+04, 2.92e+05, 3.14e+04, 3.10e+04, 3.26e+04, 1.02e+05, 9.31e+04, 5.35e+04, 6.80e+04, 2.93e+04, 5.53e+04, 4.17e+04, 5.10e+04, 1.02e+05, 1.39e+05, 1.42e+04, 1.01e+05, 1.60e+05, 7.94e+03, 1.48e+05, 5.53e+04, 1.07e+05, 4.35e+05, 3.82e+04, 2.86e+04, 7.11e+04, 1.10e+05, 9.38e+04, 1.99e+05, 7.77e+04, 1.31e+04, 8.57e+04, 4.23e+04, 1.93e+04, 7.62e+03, 2.41e+05, 5.12e+04, 5.36e+04, 1.05e+05, 5.05e+04, 3.10e+04, 8.84e+04, 1.33e+05, 6.61e+04, 2.73e+04, 2.28e+04, 1.43e+04, 8.47e+04, 1.61e+05, 1.50e+05
Function error values when FEs = 100000 , 3.35e+04, 3.74e+04, 2.55e+04, 2.33e+04, 2.04e+04, 1.93e+04, 8.17e+04, 6.90e+04, 2.61e+04, 2.47e+04, 1.73e+04, 3.07e+04, 2.90e+04, 3.32e+04, 5.90e+04, 1.11e+05, 6.92e+03, 5.06e+04, 9.96e+04, 5.27e+03, 9.46e+04, 4.11e+04, 6.74e+04, 7.47e+04, 1.33e+04, 8.82e+03, 5.75e+04, 5.24e+04, 1.31e+04, 1.30e+05, 6.15e+04, 1.02e+04, 5.27e+04, 2.52e+04, 1.11e+04, 5.25e+03, 1.33e+05, 3.73e+04, 3.32e+04, 7.24e+04, 2.98e+04, 2.28e+04, 4.74e+04, 8.55e+04, 2.98e+04, 1.76e+04, 1.18e+04, 1.27e+04, 5.98e+04, 6.45e+04, 9.88e+04
Function error values when FEs = 150000 , 1.90e+04, 3.10e+04, 1.30e+04, 1.62e+04, 1.50e+04, 1.40e+04, 6.24e+04, 5.31e+04, 1.74e+04, 1.46e+04, 1.25e+04, 2.09e+04, 2.11e+04, 2.59e+04, 3.22e+04, 8.65e+04, 5.15e+03, 2.40e+04, 6.40e+04, 3.67e+03, 6.82e+04, 3.07e+04, 4.63e+04, 2.89e+04, 1.11e+04, 4.17e+03, 4.42e+04, 3.07e+04, 8.71e+03, 9.24e+04, 4.94e+04, 8.45e+03, 3.73e+04, 2.02e+04, 9.17e+03, 4.67e+03, 6.92e+04, 2.72e+04, 2.40e+04, 5.43e+04, 2.49e+04, 1.77e+04, 3.00e+04, 5.70e+04, 2.27e+04, 1.36e+04, 6.57e+03, 1.12e+04, 4.54e+04, 4.97e+04, 6.57e+04
Function error values when FEs = 200000 , 1.20e+04, 2.59e+04, 7.55e+03, 1.29e+04, 1.15e+04, 1.07e+04, 4.89e+04, 4.21e+04, 1.22e+04, 9.81e+03, 9.52e+03, 1.54e+04, 1.60e+04, 2.03e+04, 1.82e+04, 6.73e+04, 4.40e+03, 1.19e+04, 4.53e+04, 2.76e+03, 4.88e+04, 2.38e+04, 3.49e+04, 2.31e+04, 9.69e+03, 2.32e+03, 3.55e+04, 1.97e+04, 6.83e+03, 7.01e+04, 3.97e+04, 7.09e+03, 2.80e+04, 1.64e+04, 7.67e+03, 4.02e+03, 3.85e+04, 2.04e+04, 1.85e+04, 4.36e+04, 2.07e+04, 1.42e+04, 2.09e+04, 4.01e+04, 1.76e+04, 1.08e+04, 3.98e+03, 1.00e+04, 3.60e+04, 3.96e+04, 4.58e+04
Function error values when FEs = 250000 , 8.00e+03, 2.12e+04, 4.94e+03, 1.04e+04, 9.13e+03, 8.47e+03, 3.93e+04, 3.36e+04, 9.24e+03, 7.41e+03, 7.61e+03, 1.15e+04, 1.28e+04, 1.61e+04, 1.06e+04, 5.23e+04, 3.93e+03, 6.26e+03, 3.31e+04, 2.12e+03, 3.86e+04, 1.90e+04, 2.71e+04, 1.86e+04, 8.32e+03, 1.45e+03, 2.81e+04, 1.32e+04, 5.69e+03, 5.50e+04, 3.15e+04, 6.01e+03, 2.12e+04, 1.35e+04, 6.49e+03, 3.67e+03, 2.24e+04, 1.55e+04, 1.52e+04, 3.53e+04, 1.69e+04, 1.14e+04, 1.52e+04, 3.09e+04, 1.38e+04, 8.69e+03, 2.49e+03, 9.00e+03, 2.87e+04, 3.15e+04, 3.49e+04
Function error values when FEs = 300000 , 5.66e+03, 1.74e+04, 3.53e+03, 8.52e+03, 7.26e+03, 6.76e+03, 3.13e+04, 2.65e+04, 7.28e+03, 6.11e+03, 6.00e+03, 9.00e+03, 1.03e+04, 1.32e+04, 6.56e+03, 4.17e+04, 3.70e+03, 3.61e+03, 2.46e+04, 1.69e+03, 3.06e+04, 1.55e+04, 2.12e+04, 1.55e+04, 7.13e+03, 9.85e+02, 2.21e+04, 9.38e+03, 4.89e+03, 4.41e+04, 2.47e+04, 5.15e+03, 1.59e+04, 1.10e+04, 5.58e+03, 3.44e+03, 1.44e+04, 1.20e+04, 1.27e+04, 2.82e+04, 1.44e+04, 9.23e+03, 1.18e+04, 2.43e+04, 1.12e+04, 6.98e+03, 1.76e+03, 8.14e+03, 2.27e+04, 2.50e+04, 2.72e+04
