MOS-SOCO2011_1_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 5.34e+07, 1.32e+08, 3.40e+07, 1.29e+08, 1.61e+08, 5.83e+07, 3.27e+07, 1.32e+08, 1.12e+08, 1.05e+08, 1.25e+08, 2.05e+08, 1.75e+08, 7.85e+07, 1.27e+08, 1.79e+08, 1.07e+08, 1.25e+08, 9.61e+07, 5.46e+07, 1.43e+08, 5.36e+07, 1.44e+08, 2.01e+08, 4.71e+07, 1.30e+08, 7.84e+07, 1.76e+08, 4.37e+07, 1.84e+08, 1.36e+08, 4.17e+07, 1.09e+08, 1.33e+08, 3.15e+08, 2.94e+07, 6.35e+07, 1.79e+08, 9.20e+07, 1.20e+08, 2.67e+07, 1.58e+08, 2.07e+08, 4.03e+07, 1.13e+08, 5.91e+07, 2.39e+08, 1.20e+08, 4.39e+07, 3.09e+07, 1.75e+08
Function error values when FEs = 10000 , 4.14e+04, 1.49e+04, 1.75e+04, 3.28e+04, 1.49e+04, 1.80e+04, 9.02e+02, 9.55e+03, 4.14e+04, 9.09e+03, 4.85e+03, 3.37e+04, 9.66e+03, 4.06e+04, 2.02e+04, 1.02e+04, 2.26e+03, 3.27e+04, 8.79e+03, 2.36e+04, 2.16e+04, 4.78e+03, 8.90e+03, 4.42e+04, 1.65e+04, 3.41e+04, 3.37e+03, 1.36e+04, 3.49e+04, 9.86e+03, 4.93e+04, 1.86e+04, 1.74e+03, 1.92e+04, 1.54e+04, 6.62e+03, 1.26e+04, 7.68e+03, 1.42e+04, 3.42e+04, 3.19e+04, 7.89e+03, 5.01e+04, 1.13e+04, 4.25e+04, 2.68e+04, 4.55e+04, 3.40e+04, 4.89e+03, 2.10e+04, 1.31e+04
Function error values when FEs = 15000 , 3.18e+04, 6.44e+03, 1.44e+04, 3.18e+04, 7.55e+02, 1.60e+04, 3.02e+02, 1.61e+03, 3.18e+04, 1.29e+03, 1.48e+03, 3.18e+04, 3.52e+03, 3.18e+04, 1.05e+04, 6.92e+03, 3.26e+00, 2.86e+04, 1.04e+02, 2.19e+04, 1.93e+04, 2.54e+03, 6.81e+03, 3.18e+04, 1.52e+04, 3.18e+04, 1.07e+03, 9.79e+03, 3.18e+04, 7.61e+03, 2.12e+04, 1.81e+04, 9.83e+02, 1.70e+04, 2.79e+03, 4.15e+03, 7.25e+03, 1.78e+00, 1.37e+04, 3.18e+04, 3.18e+04, 5.52e+03, 3.18e+04, 9.47e+03, 3.18e+04, 2.44e+04, 3.18e+04, 3.18e+04, 1.82e+03, 1.68e+04, 9.43e+03
Function error values when FEs = 25000 , 3.18e+04, 6.44e+03, 1.44e+04, 3.18e+04, 7.55e+02, 1.60e+04, 3.02e+02, 1.61e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.18e+04, 3.52e+03, 3.18e+04, 1.05e+04, 6.92e+03, 2.47e+00, 2.86e+04, 1.03e+02, 2.19e+04, 1.93e+04, 2.54e+03, 6.80e+03, 3.18e+04, 1.52e+04, 3.18e+04, 1.07e+03, 9.79e+03, 3.18e+04, 7.61e+03, 2.12e+04, 1.81e+04, 9.83e+02, 1.70e+04, 2.78e+03, 4.15e+03, 7.25e+03, 1.43e+00, 1.37e+04, 3.18e+04, 3.18e+04, 5.52e+03, 3.18e+04, 9.46e+03, 3.18e+04, 2.44e+04, 3.18e+04, 3.18e+04, 1.82e+03, 1.68e+04, 9.43e+03
Function error values when FEs = 50000 , 3.17e+04, 6.44e+03, 1.44e+04, 3.18e+04, 7.54e+02, 1.60e+04, 3.02e+02, 1.61e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.52e+03, 3.18e+04, 1.05e+04, 6.91e+03, 2.47e+00, 2.86e+04, 1.03e+02, 2.19e+04, 1.93e+04, 2.54e+03, 6.80e+03, 3.18e+04, 1.52e+04, 3.17e+04, 1.07e+03, 9.79e+03, 3.17e+04, 7.61e+03, 2.12e+04, 1.81e+04, 9.83e+02, 1.70e+04, 2.78e+03, 4.15e+03, 7.25e+03, 1.43e+00, 1.37e+04, 3.17e+04, 3.17e+04, 5.51e+03, 3.17e+04, 9.46e+03, 3.17e+04, 2.44e+04, 3.18e+04, 3.17e+04, 1.82e+03, 1.68e+04, 9.42e+03
Function error values when FEs = 100000 , 3.17e+04, 6.44e+03, 1.43e+04, 3.17e+04, 7.54e+02, 1.60e+04, 3.02e+02, 1.61e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.52e+03, 3.17e+04, 1.05e+04, 6.91e+03, 2.47e+00, 2.86e+04, 1.03e+02, 2.19e+04, 1.93e+04, 2.53e+03, 6.80e+03, 3.17e+04, 1.52e+04, 3.17e+04, 1.07e+03, 9.78e+03, 3.17e+04, 7.61e+03, 2.12e+04, 1.81e+04, 9.83e+02, 1.70e+04, 2.78e+03, 4.15e+03, 7.25e+03, 1.43e+00, 1.37e+04, 3.17e+04, 3.17e+04, 5.51e+03, 3.17e+04, 9.46e+03, 3.17e+04, 2.44e+04, 3.17e+04, 3.17e+04, 1.82e+03, 1.67e+04, 9.42e+03
Function error values when FEs = 150000 , 3.17e+04, 6.43e+03, 1.43e+04, 3.17e+04, 7.54e+02, 1.60e+04, 3.01e+02, 1.61e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.52e+03, 3.17e+04, 1.05e+04, 6.91e+03, 2.47e+00, 2.86e+04, 1.03e+02, 2.19e+04, 1.93e+04, 2.53e+03, 6.79e+03, 3.17e+04, 1.51e+04, 3.17e+04, 1.07e+03, 9.78e+03, 3.17e+04, 7.60e+03, 2.11e+04, 1.81e+04, 9.82e+02, 9.89e+03, 2.78e+03, 4.15e+03, 7.24e+03, 1.43e+00, 1.37e+04, 3.17e+04, 3.17e+04, 5.51e+03, 3.17e+04, 9.46e+03, 3.17e+04, 2.44e+04, 3.17e+04, 3.17e+04, 1.81e+03, 1.67e+04, 9.41e+03
Function error values when FEs = 200000 , 3.17e+04, 6.43e+03, 1.43e+04, 3.17e+04, 7.53e+02, 1.60e+04, 3.01e+02, 1.60e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.51e+03, 3.17e+04, 1.05e+04, 6.90e+03, 2.47e+00, 2.85e+04, 1.03e+02, 2.19e+04, 1.93e+04, 2.53e+03, 6.79e+03, 3.17e+04, 1.51e+04, 3.17e+04, 1.07e+03, 9.77e+03, 3.17e+04, 7.60e+03, 2.11e+04, 1.81e+04, 9.81e+02, 9.83e+03, 2.78e+03, 4.15e+03, 7.23e+03, 1.43e+00, 1.37e+04, 3.17e+04, 3.17e+04, 5.51e+03, 3.17e+04, 9.45e+03, 3.17e+04, 2.44e+04, 3.17e+04, 3.17e+04, 1.81e+03, 1.67e+04, 9.41e+03
Function error values when FEs = 250000 , 3.17e+04, 6.42e+03, 1.43e+04, 3.17e+04, 7.52e+02, 1.60e+04, 3.01e+02, 1.60e+03, 3.17e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.51e+03, 3.17e+04, 1.05e+04, 6.90e+03, 2.47e+00, 2.85e+04, 1.03e+02, 2.19e+04, 1.92e+04, 2.53e+03, 6.78e+03, 3.17e+04, 1.51e+04, 3.17e+04, 1.07e+03, 9.76e+03, 3.17e+04, 7.59e+03, 2.11e+04, 1.81e+04, 9.80e+02, 9.82e+03, 2.78e+03, 4.14e+03, 7.22e+03, 1.43e+00, 1.36e+04, 3.17e+04, 3.17e+04, 5.50e+03, 3.17e+04, 9.44e+03, 3.17e+04, 2.44e+04, 3.17e+04, 3.17e+04, 1.81e+03, 1.67e+04, 9.40e+03
Function error values when FEs = 300000 , 3.17e+04, 6.42e+03, 1.43e+04, 3.17e+04, 7.52e+02, 1.59e+04, 3.01e+02, 1.60e+03, 3.16e+04, 1.29e+03, 1.48e+03, 3.17e+04, 3.50e+03, 3.17e+04, 1.05e+04, 6.89e+03, 2.46e+00, 2.85e+04, 1.03e+02, 2.18e+04, 1.92e+04, 2.52e+03, 6.77e+03, 3.17e+04, 1.51e+04, 3.17e+04, 1.07e+03, 9.75e+03, 3.17e+04, 7.59e+03, 2.11e+04, 1.80e+04, 9.79e+02, 9.81e+03, 2.77e+03, 4.14e+03, 7.22e+03, 1.42e+00, 1.36e+04, 3.16e+04, 3.16e+04, 5.49e+03, 3.16e+04, 9.44e+03, 3.17e+04, 2.44e+04, 3.17e+04, 3.16e+04, 1.81e+03, 1.67e+04, 9.39e+03
