MOS-CEC2013_26_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 5.96e+02, 5.63e+02, 9.40e+02, 4.05e+02, 4.29e+02, 6.54e+02, 7.70e+02, 6.49e+02, 5.43e+02, 4.66e+02, 7.90e+02, 1.78e+01, 6.69e+02, 7.33e+02, 6.10e+02, 5.60e+02, 5.19e+02, 6.22e+02, 9.92e+02, 5.94e+02, 3.08e+02, 5.37e+02, 5.60e+02, 1.53e+00, 4.86e+02, 1.16e+03, 5.95e+02, 1.04e+03, 1.18e+03, 3.05e+02, 7.30e+02, 5.32e+02, 7.41e+02, 1.27e+03, 8.45e+02, 4.34e+02, 3.39e+00, 9.19e+02, 4.48e+02, 8.58e+02, 6.05e+02, 1.59e+03, 6.98e+02, 5.44e+02, 8.85e+02, 7.30e+02, 4.34e+02, 5.57e+02, 5.93e+02, 7.95e+02, 1.21e+03
Function error values when FEs = 2000 , 5.92e+02, 5.63e+02, 9.39e+02, 3.98e+02, 3.00e+02, 6.54e+02, 6.58e+02, 6.49e+02, 4.35e+02, 3.00e+02, 7.72e+02, 6.70e-03, 6.69e+02, 7.33e+02, 6.03e+02, 5.54e+02, 5.14e+02, 6.13e+02, 9.89e+02, 5.94e+02, 3.00e+02, 5.36e+02, 5.60e+02, 4.34e-04, 4.46e+02, 1.16e+03, 5.95e+02, 1.03e+03, 1.17e+03, 3.00e+02, 6.44e+02, 5.16e+02, 7.41e+02, 1.27e+03, 8.44e+02, 4.13e+02, 9.86e-04, 8.22e+02, 4.34e+02, 8.52e+02, 6.05e+02, 8.27e+02, 6.97e+02, 5.44e+02, 6.43e+02, 5.55e+02, 4.33e+02, 5.57e+02, 5.93e+02, 7.74e+02, 1.14e+03
Function error values when FEs = 3000 , 5.92e+02, 5.63e+02, 9.39e+02, 3.98e+02, 3.00e+02, 7.53e+01, 6.58e+02, 6.49e+02, 4.35e+02, 3.00e+02, 7.72e+02, 3.24e-07, 6.69e+02, 7.33e+02, 6.03e+02, 5.54e+02, 5.14e+02, 6.13e+02, 9.89e+02, 5.94e+02, 3.00e+02, 5.36e+02, 5.60e+02, 1.78e-08, 4.46e+02, 5.44e+02, 5.95e+02, 1.03e+03, 6.02e+02, 3.00e+02, 6.44e+02, 5.16e+02, 7.41e+02, 7.44e+02, 8.44e+02, 4.13e+02, 4.13e-08, 8.22e+02, 4.34e+02, 8.52e+02, 6.05e+02, 4.56e+02, 6.97e+02, 5.44e+02, 5.46e+02, 5.55e+02, 4.33e+02, 5.57e+02, 5.93e+02, 7.74e+02, 1.14e+03
Function error values when FEs = 5000 , 5.92e+02, 5.31e+02, 8.62e-03, 3.98e+02, 3.00e+02, 1.51e-05, 6.58e+02, 6.49e+02, 4.35e+02, 3.00e+02, 7.72e+02, 0.00e+00, 6.69e+02, 7.33e+02, 4.44e+02, 5.54e+02, 5.14e+02, 6.13e+02, 9.89e+02, 4.52e+02, 3.00e+02, 5.36e+02, 5.20e+02, 0.00e+00, 4.46e+02, 5.43e+02, 5.95e+02, 5.35e+02, 6.01e+02, 3.00e+02, 3.45e+02, 5.16e+02, 6.83e+02, 4.19e+02, 2.27e-02, 4.13e+02, 0.00e+00, 7.73e+02, 4.34e+02, 8.52e+02, 6.05e+02, 4.56e+02, 5.88e+02, 5.44e+02, 5.46e+02, 5.55e+02, 4.33e+02, 5.57e+02, 5.63e+02, 7.74e+02, 5.81e+02
Function error values when FEs = 10000 , 5.10e+02, 4.44e+02, 0.00e+00, 3.98e+02, 3.00e+02, 0.00e+00, 2.44e+01, 4.70e+02, 4.35e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 3.00e+02, 4.44e+02, 3.00e+02, 4.94e+02, 3.59e+02, 4.72e+02, 3.59e+02, 3.00e+02, 3.00e+02, 3.13e+02, 0.00e+00, 3.96e+02, 5.43e+02, 4.05e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 4.19e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 4.34e+02, 4.92e+02, 3.39e+02, 3.01e+02, 3.45e+02, 3.00e+02, 3.00e+02, 4.01e+02, 4.33e+02, 3.00e+02, 4.89e+02, 5.21e+02, 5.63e+02
Function error values when FEs = 20000 , 3.00e+02, 4.30e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.55e+02, 3.00e+02, 3.55e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 30000 , 3.00e+02, 3.47e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.55e+02, 3.00e+02, 3.55e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 40000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.55e+02, 3.00e+02, 3.55e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 50000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 60000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 70000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 80000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 90000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
Function error values when FEs = 100000 , 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 0.00e+00, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 0.00e+00, 3.59e+02, 0.00e+00, 3.98e+02, 0.00e+00, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02, 3.00e+02
