MOS-CEC2012_10_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.32e+03, 5.45e+03, 7.21e+03, 4.88e+03, 4.81e+03, 6.16e+03, 8.61e+03, 7.91e+03, 7.62e+03, 8.02e+03, 6.73e+03, 5.58e+03, 5.98e+03, 5.80e+03, 8.13e+03, 6.14e+03, 6.44e+03, 5.95e+03, 5.83e+03, 5.80e+03, 7.39e+03, 7.39e+03, 6.94e+03, 6.01e+03, 6.26e+03, 6.91e+03, 7.74e+03, 6.97e+03, 6.82e+03, 6.54e+03, 8.08e+03, 7.05e+03, 8.31e+03, 8.39e+03, 7.17e+03, 5.95e+03, 7.28e+03, 6.81e+03, 6.89e+03, 7.17e+03, 5.19e+03, 6.98e+03, 6.31e+03, 6.08e+03, 5.53e+03
Function error values when FEs = 10000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.32e+03, 5.45e+03, 7.19e+03, 4.88e+03, 4.81e+03, 6.16e+03, 8.61e+03, 7.91e+03, 7.62e+03, 8.02e+03, 6.73e+03, 5.58e+03, 5.98e+03, 5.80e+03, 8.13e+03, 6.14e+03, 6.44e+03, 5.95e+03, 5.83e+03, 5.80e+03, 7.39e+03, 7.39e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.91e+03, 7.74e+03, 6.97e+03, 6.82e+03, 6.54e+03, 8.08e+03, 7.05e+03, 8.31e+03, 8.39e+03, 7.17e+03, 5.95e+03, 7.27e+03, 6.81e+03, 6.89e+03, 7.17e+03, 5.19e+03, 6.98e+03, 6.31e+03, 6.08e+03, 5.53e+03
Function error values when FEs = 15000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.32e+03, 5.45e+03, 7.15e+03, 4.88e+03, 4.81e+03, 6.16e+03, 8.61e+03, 7.91e+03, 7.43e+03, 8.02e+03, 6.73e+03, 5.58e+03, 5.98e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.44e+03, 5.95e+03, 5.83e+03, 5.53e+03, 7.39e+03, 7.39e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.68e+03, 6.97e+03, 6.82e+03, 6.54e+03, 8.08e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.17e+03, 5.95e+03, 7.27e+03, 6.81e+03, 6.89e+03, 7.16e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.08e+03, 5.53e+03
Function error values when FEs = 25000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.88e+03, 4.81e+03, 6.16e+03, 8.61e+03, 7.91e+03, 7.43e+03, 8.02e+03, 6.73e+03, 5.58e+03, 5.98e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.44e+03, 5.94e+03, 5.83e+03, 5.53e+03, 7.36e+03, 7.39e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.68e+03, 6.97e+03, 6.82e+03, 6.54e+03, 8.08e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.16e+03, 5.95e+03, 7.27e+03, 6.81e+03, 6.88e+03, 7.16e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 50000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.88e+03, 4.81e+03, 6.16e+03, 8.61e+03, 7.90e+03, 7.43e+03, 8.02e+03, 6.72e+03, 5.58e+03, 5.98e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.53e+03, 7.36e+03, 7.39e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.68e+03, 6.96e+03, 6.82e+03, 6.54e+03, 8.08e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.16e+03, 5.95e+03, 7.27e+03, 6.80e+03, 6.88e+03, 7.12e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 100000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.59e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.88e+03, 4.81e+03, 6.15e+03, 8.61e+03, 7.90e+03, 7.42e+03, 7.99e+03, 6.72e+03, 5.58e+03, 5.98e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.51e+03, 7.33e+03, 7.39e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.68e+03, 6.96e+03, 6.82e+03, 6.54e+03, 8.07e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.16e+03, 5.95e+03, 7.27e+03, 6.80e+03, 6.87e+03, 7.10e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 150000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.58e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.88e+03, 4.81e+03, 6.15e+03, 8.61e+03, 7.89e+03, 7.42e+03, 7.99e+03, 6.72e+03, 5.58e+03, 5.97e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.50e+03, 7.33e+03, 7.38e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.68e+03, 6.96e+03, 6.80e+03, 6.54e+03, 8.07e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.15e+03, 5.95e+03, 7.27e+03, 6.80e+03, 6.87e+03, 7.09e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 200000 , 6.74e+03, 6.37e+03, 7.12e+03, 7.07e+03, 7.58e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.87e+03, 4.81e+03, 6.15e+03, 8.61e+03, 7.89e+03, 7.42e+03, 7.99e+03, 6.72e+03, 5.57e+03, 5.97e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.49e+03, 7.33e+03, 7.38e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.67e+03, 6.96e+03, 6.80e+03, 6.54e+03, 8.06e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.15e+03, 5.93e+03, 7.27e+03, 6.80e+03, 6.87e+03, 7.08e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 250000 , 6.74e+03, 6.37e+03, 7.11e+03, 7.07e+03, 7.58e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.87e+03, 4.81e+03, 6.15e+03, 8.61e+03, 7.88e+03, 7.42e+03, 7.99e+03, 6.72e+03, 5.57e+03, 5.97e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.48e+03, 7.32e+03, 7.38e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.67e+03, 6.96e+03, 6.79e+03, 6.54e+03, 8.06e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.14e+03, 5.92e+03, 7.27e+03, 6.80e+03, 6.87e+03, 7.08e+03, 5.19e+03, 6.84e+03, 6.31e+03, 6.07e+03, 5.53e+03
Function error values when FEs = 300000 , 6.74e+03, 6.37e+03, 7.11e+03, 7.07e+03, 7.58e+03, 4.97e+03, 7.31e+03, 5.44e+03, 6.67e+03, 4.87e+03, 4.81e+03, 6.15e+03, 8.61e+03, 7.88e+03, 7.42e+03, 7.99e+03, 6.72e+03, 5.57e+03, 5.97e+03, 5.79e+03, 8.13e+03, 6.14e+03, 6.43e+03, 5.94e+03, 5.82e+03, 5.48e+03, 7.32e+03, 7.38e+03, 6.94e+03, 6.00e+03, 6.26e+03, 6.69e+03, 7.67e+03, 6.96e+03, 6.76e+03, 6.54e+03, 8.06e+03, 7.05e+03, 7.84e+03, 8.39e+03, 7.14e+03, 5.92e+03, 7.27e+03, 6.80e+03, 6.87e+03, 7.07e+03, 5.19e+03, 6.84e+03, 6.30e+03, 6.06e+03, 5.53e+03
