MOS-SOCO2011_18_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 7.25e+06, 2.31e+07, 1.84e+07, 2.64e+07, 4.17e+07, 5.99e+06, 9.60e+06, 3.42e+07, 1.72e+07, 1.09e+07, 8.23e+06, 2.20e+07, 1.27e+07, 3.44e+07, 1.20e+07, 6.18e+06, 8.05e+06, 4.23e+07, 3.58e+07, 1.63e+07, 3.78e+06, 5.45e+06, 1.60e+07, 8.82e+06, 1.67e+07, 4.68e+07, 2.98e+07, 2.26e+07, 8.01e+06, 6.12e+06, 3.63e+06, 1.92e+07, 1.29e+07, 3.03e+07, 1.54e+07, 8.46e+06, 2.68e+06, 1.45e+07, 2.80e+07, 1.53e+07, 1.74e+07, 2.04e+07, 9.63e+06, 2.31e+07, 2.57e+07, 2.21e+07, 1.80e+07, 9.44e+06, 1.95e+07, 1.59e+07, 8.76e+06
Function error values when FEs = 10000 , 3.15e+06, 7.69e+05, 6.23e+06, 1.57e+07, 3.51e+06, 3.44e+06, 2.75e+06, 1.47e+07, 4.62e+06, 6.09e+06, 1.30e+06, 8.45e+06, 4.52e+06, 1.39e+07, 6.05e+06, 1.20e+06, 3.00e+06, 3.77e+06, 1.72e+06, 1.06e+06, 8.76e+05, 2.77e+06, 1.13e+06, 5.95e+05, 3.20e+06, 2.49e+06, 1.32e+06, 1.69e+07, 2.20e+06, 1.90e+06, 1.25e+06, 1.28e+07, 2.86e+06, 7.18e+06, 6.28e+06, 3.37e+06, 7.24e+05, 2.00e+06, 1.76e+07, 7.06e+06, 9.56e+06, 1.61e+07, 2.27e+06, 5.09e+06, 1.01e+07, 1.41e+07, 1.12e+07, 2.69e+06, 4.83e+06, 1.04e+07, 2.15e+06
Function error values when FEs = 15000 , 3.03e+06, 7.18e+05, 4.60e+06, 1.21e+07, 2.60e+06, 2.30e+06, 2.40e+06, 1.09e+07, 1.84e+06, 5.04e+06, 9.70e+05, 6.42e+06, 2.90e+06, 1.24e+07, 5.24e+06, 8.85e+05, 2.51e+06, 4.48e+05, 1.40e+06, 4.95e+05, 8.75e+05, 2.54e+06, 8.53e+05, 4.44e+05, 2.81e+06, 1.40e+06, 1.08e+06, 1.33e+07, 2.04e+06, 1.57e+06, 1.24e+06, 1.19e+07, 2.62e+06, 6.24e+06, 4.95e+06, 1.85e+06, 6.04e+05, 1.61e+06, 1.17e+07, 6.05e+06, 9.01e+06, 1.33e+07, 1.92e+06, 4.47e+06, 8.15e+06, 9.84e+06, 9.23e+06, 2.22e+06, 4.56e+06, 8.01e+06, 2.12e+06
Function error values when FEs = 25000 , 2.85e+06, 7.11e+05, 2.82e+06, 8.06e+06, 2.55e+06, 1.42e+06, 2.33e+06, 7.34e+06, 1.24e+06, 4.11e+06, 9.64e+05, 3.92e+06, 2.02e+06, 9.92e+06, 3.37e+06, 6.40e+05, 1.93e+06, 3.97e+05, 1.03e+06, 3.36e+05, 8.33e+05, 2.10e+06, 6.34e+05, 3.32e+05, 2.75e+06, 8.43e+05, 1.03e+06, 8.64e+06, 1.86e+06, 1.18e+06, 1.13e+06, 9.78e+06, 2.36e+06, 5.08e+06, 3.11e+06, 5.78e+05, 5.25e+05, 1.11e+06, 8.61e+06, 5.03e+06, 7.97e+06, 9.44e+06, 1.91e+06, 4.04e+06, 5.67e+06, 6.01e+06, 6.47e+06, 1.70e+06, 4.55e+06, 4.32e+06, 1.93e+06
Function error values when FEs = 50000 , 2.50e+06, 6.98e+05, 9.68e+05, 5.32e+06, 2.44e+06, 8.41e+05, 2.31e+06, 2.60e+06, 1.06e+06, 3.91e+06, 9.51e+05, 1.53e+06, 1.44e+06, 7.13e+05, 1.85e+06, 4.99e+05, 1.22e+06, 3.48e+05, 6.87e+05, 3.31e+05, 7.49e+05, 1.61e+06, 4.10e+05, 2.62e+05, 2.62e+06, 3.50e+05, 1.02e+06, 4.43e+06, 1.56e+06, 6.59e+05, 1.10e+06, 6.99e+06, 2.04e+06, 3.47e+06, 1.11e+06, 1.67e+05, 5.21e+05, 5.96e+05, 6.58e+05, 4.12e+06, 6.73e+05, 2.87e+06, 1.85e+06, 3.33e+06, 4.09e+06, 3.13e+06, 3.62e+06, 7.78e+05, 4.53e+06, 1.59e+06, 1.74e+06
Function error values when FEs = 100000 , 1.85e+06, 4.45e+05, 4.52e+05, 4.34e+06, 2.27e+06, 6.01e+05, 2.07e+06, 1.01e+06, 9.93e+05, 1.86e+06, 8.53e+05, 8.16e+05, 7.40e+05, 6.17e+04, 1.25e+06, 3.86e+05, 7.48e+05, 2.55e+05, 5.32e+05, 3.08e+05, 5.76e+05, 1.00e+06, 3.50e+05, 2.06e+05, 2.58e+06, 2.37e+05, 9.33e+05, 3.25e+06, 1.38e+06, 3.60e+05, 9.58e+05, 6.08e+06, 1.43e+06, 1.99e+06, 7.56e+05, 1.19e+05, 5.10e+05, 3.33e+05, 4.05e+05, 3.70e+06, 2.93e+05, 3.61e+05, 1.79e+06, 1.89e+06, 2.47e+06, 1.81e+06, 1.46e+06, 3.86e+05, 7.05e+05, 7.64e+05, 1.73e+06
Function error values when FEs = 150000 , 1.19e+06, 4.30e+05, 4.13e+05, 2.13e+06, 2.26e+06, 4.02e+05, 2.06e+06, 5.00e+05, 9.06e+05, 1.46e+06, 8.39e+05, 7.79e+05, 3.70e+05, 4.84e+04, 1.24e+06, 3.17e+05, 6.31e+05, 2.00e+05, 4.84e+05, 1.72e+05, 4.14e+05, 6.44e+05, 3.46e+05, 1.81e+05, 2.23e+06, 2.15e+05, 7.73e+05, 3.24e+06, 1.25e+06, 3.14e+05, 9.55e+05, 5.63e+06, 8.55e+05, 1.98e+06, 7.42e+05, 1.02e+05, 4.15e+05, 2.64e+05, 3.91e+05, 2.83e+06, 2.42e+05, 3.18e+05, 1.54e+06, 1.09e+06, 1.31e+06, 8.65e+05, 1.19e+06, 2.53e+05, 6.90e+05, 7.47e+05, 1.56e+06
Function error values when FEs = 200000 , 6.50e+05, 3.61e+05, 2.97e+05, 1.60e+06, 1.45e+06, 2.74e+05, 1.50e+06, 3.49e+05, 8.28e+05, 6.76e+05, 5.92e+05, 7.52e+05, 2.24e+05, 4.55e+04, 8.07e+05, 3.02e+05, 6.18e+05, 1.66e+05, 4.50e+05, 1.40e+05, 3.07e+05, 4.07e+05, 2.62e+05, 1.61e+05, 1.37e+06, 1.97e+05, 6.34e+05, 2.08e+06, 9.82e+05, 2.88e+05, 6.89e+05, 3.21e+06, 5.23e+05, 8.81e+05, 4.92e+05, 9.36e+04, 3.49e+05, 2.37e+05, 3.78e+05, 1.59e+06, 1.70e+05, 3.17e+05, 1.51e+06, 6.42e+05, 6.70e+05, 4.36e+05, 9.68e+05, 2.46e+05, 5.71e+05, 3.52e+05, 1.56e+06
Function error values when FEs = 250000 , 3.78e+05, 3.42e+05, 2.53e+05, 9.02e+05, 1.08e+06, 1.90e+05, 1.22e+06, 3.45e+05, 7.57e+05, 5.37e+05, 3.69e+05, 6.87e+05, 1.36e+05, 4.50e+04, 5.93e+05, 3.01e+05, 6.07e+05, 1.43e+05, 4.28e+05, 1.38e+05, 2.42e+05, 2.77e+05, 2.29e+05, 1.46e+05, 8.43e+05, 1.90e+05, 5.25e+05, 1.17e+06, 7.90e+05, 2.63e+05, 4.44e+05, 1.85e+06, 3.81e+05, 3.29e+05, 4.53e+05, 8.76e+04, 3.45e+05, 2.24e+05, 3.66e+05, 8.81e+05, 1.29e+05, 2.94e+05, 9.74e+05, 3.92e+05, 3.86e+05, 2.75e+05, 6.28e+05, 1.95e+05, 3.91e+05, 2.15e+05, 1.26e+06
Function error values when FEs = 300000 , 2.19e+05, 3.14e+05, 2.51e+05, 5.94e+05, 5.81e+05, 1.39e+05, 7.20e+05, 3.05e+05, 6.93e+05, 3.72e+05, 3.44e+05, 6.21e+05, 9.23e+04, 4.26e+04, 5.80e+05, 2.99e+05, 4.38e+05, 1.31e+05, 3.98e+05, 1.28e+05, 2.05e+05, 2.04e+05, 2.06e+05, 1.36e+05, 5.25e+05, 1.87e+05, 4.37e+05, 7.29e+05, 6.48e+05, 2.42e+05, 3.09e+05, 1.05e+06, 2.70e+05, 2.65e+05, 4.24e+05, 8.18e+04, 3.44e+05, 2.13e+05, 3.26e+05, 5.28e+05, 1.11e+05, 2.92e+05, 5.80e+05, 2.70e+05, 2.64e+05, 1.92e+05, 3.29e+05, 1.77e+05, 2.77e+05, 2.14e+05, 1.14e+06
