MOS-SOCO2011_20_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 6.36e+02, 7.48e+02, 5.46e+02, 5.94e+01, 3.23e+02, 9.05e+02, 6.23e+02, 1.06e+03, 1.06e+03, 6.21e+02, 1.11e+03, 9.93e+02, 7.03e+02, 6.35e+02, 5.91e+02, 9.20e+02, 7.27e+02, 5.93e+02, 1.94e+02, 7.38e+02, 7.82e+02, 8.14e+02, 4.39e+02, 5.54e+02, 4.93e+02, 5.72e+02, 4.13e+02, 1.23e+02, 5.60e+02, 8.91e+02, 8.36e+02, 4.30e+02, 1.02e+03, 4.50e+02, 3.42e+02, 1.00e+03, 6.49e+02, 1.19e+03, 6.81e+02, 6.03e+02, 6.49e+02, 6.10e+02, 4.91e+02, 5.66e+02, 5.47e+02, 7.29e+02, 4.84e+02, 3.57e+02, 1.75e+02, 4.63e+02, 7.53e+02
Function error values when FEs = 6000 , 6.32e+02, 7.24e+02, 5.42e+02, 4.50e+01, 3.21e+02, 8.95e+02, 6.22e+02, 8.23e+02, 1.06e+03, 6.17e+02, 5.83e+02, 9.88e+02, 6.94e+02, 6.29e+02, 5.87e+02, 8.96e+02, 7.10e+02, 5.91e+02, 1.86e+02, 7.27e+02, 4.04e+02, 8.11e+02, 4.30e+02, 5.52e+02, 4.87e+02, 5.63e+02, 3.96e+02, 1.17e+02, 5.58e+02, 7.97e+02, 8.28e+02, 4.28e+02, 7.65e+02, 4.41e+02, 3.25e+02, 8.79e+02, 6.45e+02, 8.61e+02, 6.75e+02, 5.97e+02, 6.46e+02, 5.89e+02, 4.81e+02, 5.61e+02, 5.43e+02, 7.20e+02, 4.79e+02, 3.28e+02, 1.67e+02, 4.33e+02, 7.49e+02
Function error values when FEs = 9000 , 6.32e+02, 6.82e+02, 5.42e+02, 4.50e+01, 3.21e+02, 8.95e+02, 6.22e+02, 7.50e+02, 1.06e+03, 6.17e+02, 5.83e+02, 9.71e+02, 6.94e+02, 6.29e+02, 5.87e+02, 8.96e+02, 6.55e+02, 5.91e+02, 1.86e+02, 7.27e+02, 3.99e+02, 6.95e+02, 4.30e+02, 5.48e+02, 4.87e+02, 5.63e+02, 3.96e+02, 1.17e+02, 5.58e+02, 6.93e+02, 8.27e+02, 4.28e+02, 7.31e+02, 4.41e+02, 3.25e+02, 7.43e+02, 6.45e+02, 8.01e+02, 6.61e+02, 5.91e+02, 6.46e+02, 5.89e+02, 4.80e+02, 5.61e+02, 5.43e+02, 7.20e+02, 4.79e+02, 3.28e+02, 1.67e+02, 4.33e+02, 7.49e+02
Function error values when FEs = 15000 , 6.32e+02, 5.14e+02, 5.42e+02, 4.50e+01, 3.21e+02, 8.95e+02, 6.22e+02, 5.56e+02, 5.51e+02, 6.17e+02, 2.53e+02, 7.80e+02, 5.08e+02, 6.29e+02, 5.85e+02, 8.60e+02, 5.29e+02, 5.83e+02, 1.86e+02, 7.27e+02, 3.79e+02, 6.83e+02, 4.30e+02, 5.47e+02, 3.63e+02, 5.63e+02, 3.96e+02, 1.17e+02, 5.58e+02, 5.13e+02, 6.44e+02, 4.28e+02, 6.92e+02, 4.27e+02, 3.25e+02, 7.12e+02, 5.80e+02, 6.39e+02, 4.84e+02, 5.87e+02, 6.46e+02, 4.57e+02, 4.79e+02, 4.29e+02, 5.36e+02, 7.20e+02, 4.79e+02, 3.17e+02, 1.67e+02, 4.33e+02, 5.44e+02
Function error values when FEs = 30000 , 2.57e+02, 4.20e+02, 4.55e+02, 4.30e+01, 3.20e+02, 6.50e+02, 1.58e+02, 4.00e+02, 4.96e+02, 6.17e+02, 2.06e+02, 6.62e+02, 4.18e+02, 5.08e+02, 5.82e+02, 7.07e+02, 3.46e+02, 5.49e+02, 1.76e+02, 3.73e+02, 3.72e+02, 6.65e+02, 4.30e+02, 4.12e+02, 1.25e+02, 5.61e+02, 3.96e+02, 1.17e+02, 3.13e+02, 3.13e+02, 5.74e+02, 4.27e+02, 6.47e+02, 4.09e+02, 3.24e+02, 4.79e+02, 5.44e+02, 4.17e+02, 3.15e+02, 5.86e+02, 4.12e+02, 3.51e+02, 4.64e+02, 3.52e+02, 5.34e+02, 4.06e+02, 3.41e+02, 3.16e+02, 1.67e+02, 5.53e+01, 4.94e+02
Function error values when FEs = 60000 , 1.71e+02, 4.05e+02, 3.45e+02, 3.80e+01, 3.20e+02, 5.95e+02, 1.56e+02, 1.69e+02, 4.10e+02, 4.40e+02, 1.78e+02, 4.47e+02, 4.13e+02, 4.20e+02, 4.62e+02, 5.30e+02, 1.96e+02, 4.08e+02, 1.76e+02, 3.57e+02, 3.69e+02, 6.33e+02, 4.27e+02, 3.97e+02, 4.28e+01, 5.06e+02, 3.96e+02, 1.17e+02, 2.08e+02, 1.68e+02, 5.21e+02, 4.27e+02, 6.11e+02, 4.02e+02, 3.22e+02, 2.57e+02, 4.95e+02, 4.15e+02, 1.85e+02, 5.71e+02, 3.98e+02, 3.10e+02, 4.49e+02, 2.63e+02, 5.33e+02, 3.28e+02, 2.94e+02, 3.12e+02, 1.67e+02, 5.53e+01, 4.79e+02
Function error values when FEs = 90000 , 1.50e+02, 3.96e+02, 3.41e+02, 3.77e+01, 3.20e+02, 5.74e+02, 1.56e+02, 1.68e+02, 3.94e+02, 4.12e+02, 1.72e+02, 4.07e+02, 4.07e+02, 3.96e+02, 4.50e+02, 2.51e+02, 1.77e+02, 3.54e+02, 1.76e+02, 2.38e+02, 3.68e+02, 6.12e+02, 4.05e+02, 2.08e+02, 3.78e+01, 3.73e+02, 3.96e+02, 1.17e+02, 1.71e+02, 1.68e+02, 5.10e+02, 4.27e+02, 5.94e+02, 2.78e+02, 3.21e+02, 1.95e+02, 4.84e+02, 4.08e+02, 1.71e+02, 5.38e+02, 3.68e+02, 3.03e+02, 3.55e+02, 2.34e+02, 5.32e+02, 3.22e+02, 2.90e+02, 3.11e+02, 1.64e+02, 5.48e+01, 4.36e+02
Function error values when FEs = 120000 , 1.40e+02, 3.95e+02, 3.40e+02, 3.76e+01, 2.31e+02, 4.85e+02, 1.56e+02, 1.68e+02, 3.92e+02, 4.11e+02, 1.72e+02, 3.79e+02, 4.07e+02, 3.93e+02, 4.49e+02, 2.23e+02, 1.71e+02, 3.38e+02, 1.76e+02, 2.09e+02, 3.68e+02, 5.93e+02, 3.98e+02, 1.82e+02, 3.78e+01, 3.17e+02, 3.96e+02, 1.17e+02, 1.70e+02, 1.68e+02, 5.10e+02, 4.27e+02, 5.90e+02, 2.03e+02, 3.21e+02, 1.67e+02, 4.83e+02, 4.02e+02, 1.71e+02, 5.21e+02, 3.48e+02, 3.03e+02, 3.46e+02, 2.20e+02, 5.32e+02, 2.79e+02, 2.90e+02, 3.11e+02, 1.64e+02, 5.48e+01, 4.26e+02
Function error values when FEs = 150000 , 1.31e+02, 3.95e+02, 3.39e+02, 3.76e+01, 2.31e+02, 3.37e+02, 1.56e+02, 1.68e+02, 3.91e+02, 4.11e+02, 1.72e+02, 3.54e+02, 4.06e+02, 3.93e+02, 4.39e+02, 2.01e+02, 1.70e+02, 3.27e+02, 1.76e+02, 1.95e+02, 3.68e+02, 5.77e+02, 3.98e+02, 1.82e+02, 3.78e+01, 2.86e+02, 3.96e+02, 1.17e+02, 1.69e+02, 1.68e+02, 5.09e+02, 4.27e+02, 5.88e+02, 1.87e+02, 3.21e+02, 1.67e+02, 4.81e+02, 4.02e+02, 1.71e+02, 4.94e+02, 3.47e+02, 3.03e+02, 3.40e+02, 2.08e+02, 5.32e+02, 2.73e+02, 2.90e+02, 3.11e+02, 1.63e+02, 5.48e+01, 4.22e+02
Function error values when FEs = 180000 , 1.23e+02, 3.93e+02, 3.39e+02, 3.76e+01, 2.18e+02, 2.27e+02, 1.56e+02, 1.65e+02, 3.91e+02, 4.11e+02, 1.72e+02, 3.30e+02, 4.05e+02, 3.93e+02, 4.38e+02, 1.86e+02, 1.70e+02, 3.19e+02, 1.76e+02, 1.87e+02, 3.68e+02, 5.65e+02, 3.98e+02, 1.82e+02, 3.78e+01, 2.59e+02, 3.96e+02, 1.17e+02, 1.66e+02, 1.68e+02, 1.47e+02, 4.26e+02, 5.88e+02, 1.79e+02, 3.21e+02, 1.67e+02, 4.81e+02, 4.02e+02, 1.71e+02, 4.86e+02, 3.47e+02, 3.03e+02, 3.37e+02, 2.01e+02, 5.32e+02, 2.72e+02, 2.90e+02, 3.11e+02, 1.63e+02, 5.48e+01, 4.20e+02
