MOS-CEC2013_3_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 3.83e+05, 3.26e+05, 2.73e+05, 3.88e+05, 2.44e+05, 3.02e+05, 2.82e+05, 1.74e+05, 2.07e+05, 2.83e+05, 2.99e+05, 3.35e+05, 3.12e+05, 2.92e+05, 2.58e+05, 4.04e+05, 3.27e+05, 2.24e+05, 2.37e+05, 2.92e+05, 2.94e+05, 2.84e+05, 2.67e+05, 2.74e+05, 2.63e+05, 2.38e+05, 2.03e+05, 2.27e+05, 2.35e+05, 3.23e+05, 3.32e+05, 3.34e+05, 2.78e+05, 2.22e+05, 3.00e+05, 3.17e+05, 3.28e+05, 2.55e+05, 2.65e+05, 2.68e+05, 2.02e+05, 3.65e+05, 2.58e+05, 2.30e+05, 3.02e+05, 2.20e+05, 2.67e+05, 2.89e+05, 3.24e+05, 3.35e+05, 2.52e+05
Function error values when FEs = 10000 , 2.78e+05, 2.74e+05, 1.65e+05, 3.38e+05, 2.18e+05, 2.69e+05, 1.98e+05, 1.27e+05, 1.80e+05, 2.57e+05, 2.37e+05, 2.05e+05, 2.66e+05, 2.14e+05, 2.10e+05, 2.78e+05, 2.83e+05, 1.87e+05, 1.88e+05, 2.47e+05, 2.23e+05, 2.34e+05, 2.01e+05, 2.28e+05, 2.14e+05, 1.99e+05, 1.75e+05, 1.89e+05, 2.03e+05, 2.58e+05, 2.91e+05, 2.20e+05, 2.31e+05, 1.87e+05, 2.46e+05, 2.67e+05, 2.73e+05, 2.21e+05, 2.31e+05, 1.78e+05, 1.68e+05, 2.47e+05, 2.22e+05, 2.00e+05, 2.59e+05, 1.92e+05, 2.24e+05, 2.25e+05, 2.88e+05, 1.40e+05, 2.11e+05
Function error values when FEs = 15000 , 1.25e+05, 2.43e+05, 1.34e+05, 2.60e+05, 1.93e+05, 2.41e+05, 1.68e+05, 1.06e+05, 1.56e+05, 2.36e+05, 1.90e+05, 1.44e+05, 2.31e+05, 1.76e+05, 1.81e+05, 2.14e+05, 2.47e+05, 1.68e+05, 1.48e+05, 2.06e+05, 1.86e+05, 1.90e+05, 1.81e+05, 1.98e+05, 1.94e+05, 1.75e+05, 1.59e+05, 1.68e+05, 1.72e+05, 2.28e+05, 2.59e+05, 1.78e+05, 1.98e+05, 1.59e+05, 2.03e+05, 2.27e+05, 2.31e+05, 1.92e+05, 2.00e+05, 1.43e+05, 1.44e+05, 2.18e+05, 2.00e+05, 1.82e+05, 2.17e+05, 1.71e+05, 2.03e+05, 1.75e+05, 2.49e+05, 1.24e+05, 1.75e+05
Function error values when FEs = 25000 , 8.59e+04, 1.91e+05, 9.82e+04, 1.81e+05, 1.67e+05, 1.98e+05, 1.34e+05, 8.68e+04, 1.23e+05, 2.02e+05, 1.47e+05, 9.93e+04, 1.93e+05, 1.41e+05, 1.56e+05, 1.73e+05, 2.11e+05, 1.39e+05, 1.10e+05, 1.51e+05, 1.52e+05, 1.42e+05, 1.59e+05, 1.62e+05, 1.59e+05, 1.50e+05, 1.39e+05, 1.49e+05, 1.36e+05, 1.39e+05, 2.13e+05, 1.39e+05, 1.65e+05, 1.27e+05, 1.70e+05, 1.69e+05, 1.84e+05, 1.59e+05, 1.54e+05, 1.12e+05, 1.23e+05, 1.93e+05, 1.74e+05, 1.44e+05, 1.63e+05, 1.43e+05, 1.66e+05, 1.34e+05, 2.04e+05, 1.06e+05, 1.33e+05
Function error values when FEs = 50000 , 4.93e+04, 1.21e+05, 6.48e+04, 1.15e+05, 1.26e+05, 1.15e+05, 7.70e+04, 4.19e+04, 7.20e+04, 1.41e+05, 9.66e+04, 5.52e+04, 1.39e+05, 9.17e+04, 9.27e+04, 1.14e+05, 1.48e+05, 9.25e+04, 4.96e+04, 8.93e+04, 9.21e+04, 8.72e+04, 9.63e+04, 1.03e+05, 1.14e+05, 1.09e+05, 8.86e+04, 1.12e+05, 9.38e+04, 8.58e+04, 1.63e+05, 9.10e+04, 7.74e+04, 8.65e+04, 1.08e+05, 9.91e+04, 1.39e+05, 1.16e+05, 9.81e+04, 7.51e+04, 7.17e+04, 1.19e+05, 1.28e+05, 8.90e+04, 9.30e+04, 1.00e+05, 1.08e+05, 9.42e+04, 1.35e+05, 7.73e+04, 8.27e+04
Function error values when FEs = 100000 , 1.06e+04, 3.13e+04, 1.43e+04, 4.24e+04, 4.69e+04, 2.98e+04, 2.18e+04, 6.88e+03, 1.64e+04, 4.70e+04, 2.26e+04, 7.10e+03, 4.47e+04, 2.38e+04, 2.52e+04, 3.21e+04, 3.65e+04, 2.85e+04, 1.03e+04, 2.60e+04, 2.70e+04, 2.49e+04, 1.89e+04, 3.45e+04, 4.13e+04, 3.91e+04, 2.47e+04, 3.50e+04, 3.56e+04, 2.77e+04, 6.27e+04, 2.54e+04, 1.80e+04, 2.86e+04, 3.76e+04, 3.62e+04, 4.60e+04, 4.14e+04, 3.34e+04, 2.27e+04, 1.69e+04, 3.59e+04, 4.99e+04, 2.47e+04, 3.01e+04, 4.17e+04, 3.49e+04, 3.14e+04, 4.40e+04, 2.52e+04, 2.58e+04
Function error values when FEs = 150000 , 8.84e+02, 4.29e+03, 1.56e+03, 8.09e+03, 6.55e+03, 4.50e+03, 3.38e+03, 5.91e+02, 2.26e+03, 1.19e+04, 2.89e+03, 4.46e+02, 8.42e+03, 3.60e+03, 5.52e+03, 5.83e+03, 5.66e+03, 4.47e+03, 1.14e+03, 3.54e+03, 4.55e+03, 4.06e+03, 1.96e+03, 6.34e+03, 8.72e+03, 8.50e+03, 4.23e+03, 6.32e+03, 6.37e+03, 4.89e+03, 1.26e+04, 3.53e+03, 1.84e+03, 4.18e+03, 6.58e+03, 5.86e+03, 1.09e+04, 7.11e+03, 5.96e+03, 4.86e+03, 2.65e+03, 8.46e+03, 1.24e+04, 3.48e+03, 5.57e+03, 1.10e+04, 5.49e+03, 8.06e+03, 5.95e+03, 4.49e+03, 5.06e+03
Function error values when FEs = 200000 , 2.50e+01, 2.26e+02, 6.54e+01, 6.94e+02, 5.76e+02, 2.05e+02, 2.38e+02, 3.13e+01, 9.50e+01, 1.90e+03, 2.10e+02, 1.46e+01, 9.50e+02, 2.18e+02, 4.43e+02, 3.93e+02, 5.43e+02, 3.47e+02, 5.17e+01, 2.13e+02, 2.86e+02, 2.26e+02, 1.06e+02, 6.39e+02, 1.04e+03, 7.30e+02, 4.11e+02, 5.02e+02, 4.23e+02, 3.97e+02, 1.51e+03, 2.25e+02, 8.54e+01, 2.66e+02, 5.46e+02, 6.43e+02, 1.58e+03, 6.89e+02, 4.83e+02, 4.14e+02, 1.82e+02, 9.27e+02, 1.68e+03, 2.09e+02, 5.41e+02, 1.60e+03, 4.00e+02, 7.44e+02, 2.14e+02, 3.54e+02, 3.05e+02
Function error values when FEs = 250000 , 5.13e-01, 7.23e+00, 1.98e+00, 2.38e+01, 2.10e+01, 5.44e+00, 8.33e+00, 7.82e-01, 2.40e+00, 9.38e+01, 8.58e+00, 4.54e-01, 4.41e+01, 5.18e+00, 1.07e+01, 1.21e+01, 2.10e+01, 1.21e+01, 1.56e+00, 6.82e+00, 9.84e+00, 6.04e+00, 3.36e+00, 2.20e+01, 4.57e+01, 2.69e+01, 1.39e+01, 1.53e+01, 1.34e+01, 1.10e+01, 7.93e+01, 6.56e+00, 2.66e+00, 8.51e+00, 2.03e+01, 2.46e+01, 7.22e+01, 2.12e+01, 1.55e+01, 1.61e+01, 6.70e+00, 3.66e+01, 8.29e+01, 6.18e+00, 1.59e+01, 7.09e+01, 1.55e+01, 2.52e+01, 4.44e+00, 1.27e+01, 8.70e+00
Function error values when FEs = 300000 , 1.11e-02, 2.13e-01, 5.88e-02, 6.25e-01, 5.91e-01, 1.45e-01, 2.69e-01, 1.67e-02, 4.82e-02, 2.69e+00, 2.88e-01, 1.56e-02, 1.38e+00, 1.53e-01, 2.19e-01, 3.48e-01, 6.00e-01, 3.91e-01, 3.76e-02, 1.54e-01, 2.91e-01, 1.47e-01, 7.84e-02, 5.72e-01, 1.04e+00, 8.23e-01, 3.86e-01, 3.82e-01, 3.66e-01, 2.87e-01, 1.83e+00, 1.72e-01, 7.42e-02, 1.94e-01, 6.57e-01, 8.69e-01, 2.58e+00, 5.51e-01, 4.24e-01, 5.90e-01, 2.12e-01, 1.12e+00, 2.05e+00, 1.69e-01, 4.53e-01, 2.26e+00, 4.17e-01, 6.96e-01, 1.00e-01, 2.87e-01, 2.09e-01
Function error values when FEs = 350000 , 2.38e-04, 5.49e-03, 1.74e-03, 1.45e-02, 2.21e-02, 4.53e-03, 7.59e-03, 4.07e-04, 1.08e-03, 8.26e-02, 9.01e-03, 4.30e-04, 4.64e-02, 4.14e-03, 4.50e-03, 1.12e-02, 1.64e-02, 1.32e-02, 1.09e-03, 4.28e-03, 7.94e-03, 5.56e-03, 2.51e-03, 1.74e-02, 2.59e-02, 2.77e-02, 1.36e-02, 1.35e-02, 1.10e-02, 6.82e-03, 6.52e-02, 5.53e-03, 2.39e-03, 7.01e-03, 2.51e-02, 2.72e-02, 7.92e-02, 1.42e-02, 1.25e-02, 1.86e-02, 7.77e-03, 3.55e-02, 6.53e-02, 5.73e-03, 1.40e-02, 6.95e-02, 1.38e-02, 1.53e-02, 2.64e-03, 9.17e-03, 6.54e-03
Function error values when FEs = 400000 , 6.45e-06, 1.90e-04, 6.60e-05, 3.60e-04, 7.92e-04, 1.37e-04, 2.39e-04, 9.00e-06, 2.95e-05, 3.08e-03, 3.44e-04, 1.41e-05, 1.73e-03, 1.30e-04, 1.13e-04, 3.78e-04, 5.20e-04, 4.64e-04, 2.81e-05, 1.56e-04, 2.84e-04, 1.86e-04, 8.15e-05, 5.77e-04, 6.38e-04, 1.04e-03, 4.30e-04, 4.73e-04, 4.33e-04, 1.86e-04, 1.94e-03, 1.68e-04, 6.48e-05, 2.02e-04, 1.06e-03, 9.93e-04, 2.72e-03, 5.60e-04, 3.51e-04, 6.80e-04, 2.19e-04, 1.10e-03, 1.94e-03, 1.81e-04, 3.90e-04, 2.05e-03, 4.75e-04, 4.37e-04, 6.62e-05, 2.58e-04, 2.28e-04
Function error values when FEs = 450000 , 1.99e-07, 6.84e-06, 2.17e-06, 9.21e-06, 3.01e-05, 4.37e-06, 6.87e-06, 2.35e-07, 9.02e-07, 1.11e-04, 1.47e-05, 4.32e-07, 5.96e-05, 4.53e-06, 4.30e-06, 1.25e-05, 1.67e-05, 1.77e-05, 7.19e-07, 5.01e-06, 8.85e-06, 4.12e-06, 2.28e-06, 2.10e-05, 1.50e-05, 3.65e-05, 1.69e-05, 1.61e-05, 1.52e-05, 5.96e-06, 6.49e-05, 6.29e-06, 2.21e-06, 7.93e-06, 3.81e-05, 3.51e-05, 8.30e-05, 2.01e-05, 1.02e-05, 2.77e-05, 6.16e-06, 3.26e-05, 5.17e-05, 6.50e-06, 1.20e-05, 5.89e-05, 1.48e-05, 1.35e-05, 1.60e-06, 9.22e-06, 7.74e-06
Function error values when FEs = 500000 , 0.00e+00, 2.16e-07, 6.72e-08, 2.17e-07, 8.98e-07, 1.43e-07, 2.34e-07, 0.00e+00, 2.75e-08, 4.13e-06, 4.65e-07, 0.00e+00, 2.19e-06, 1.59e-07, 1.65e-07, 3.52e-07, 5.69e-07, 5.48e-07, 2.39e-08, 1.52e-07, 2.51e-07, 1.27e-07, 7.01e-08, 6.61e-07, 3.85e-07, 1.21e-06, 4.03e-07, 4.91e-07, 5.01e-07, 1.61e-07, 2.10e-06, 2.86e-07, 7.31e-08, 2.60e-07, 1.18e-06, 1.29e-06, 2.53e-06, 4.61e-07, 2.66e-07, 1.01e-06, 2.36e-07, 9.66e-07, 1.89e-06, 2.16e-07, 4.61e-07, 1.88e-06, 4.61e-07, 3.80e-07, 4.11e-08, 3.01e-07, 2.35e-07
