MOS-CEC2012_2_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 3.22e+71, 1.78e+54, 1.25e+58, 1.82e+71, 1.46e+58, 2.92e+52, 6.30e+51, 5.11e+67, 6.62e+58, 3.08e+57, 3.44e+65, 2.00e+60, 1.33e+50, 6.72e+62, 1.26e+70, 1.03e+62, 3.93e+54, 2.08e+57, 1.28e+65, 2.27e+58, 6.55e+64, 5.72e+70, 2.69e+59, 6.72e+64, 4.45e+59, 1.16e+60, 4.80e+54, 1.83e+65, 1.67e+52, 2.26e+55, 4.99e+72, 6.68e+63, 5.84e+57, 5.14e+73, 2.58e+60, 7.02e+57, 1.39e+54, 6.61e+53, 2.21e+67, 1.19e+66, 5.22e+66, 2.18e+61, 3.21e+50, 4.34e+57, 1.74e+57, 2.08e+63, 8.57e+64, 9.27e+60, 1.93e+61, 4.54e+73, 5.85e+66
Function error values when FEs = 20000 , 8.27e+50, 2.86e+37, 4.19e+34, 1.39e+43, 3.26e+35, 4.44e+33, 1.71e+35, 1.86e+43, 1.96e+40, 1.10e+42, 1.06e+47, 2.02e+42, 1.13e+36, 6.48e+40, 9.57e+44, 1.56e+41, 7.14e+43, 3.23e+36, 2.86e+42, 1.48e+35, 1.23e+44, 2.34e+36, 2.28e+40, 1.45e+45, 8.69e+42, 1.38e+41, 1.63e+39, 2.36e+39, 2.41e+38, 6.29e+30, 3.55e+52, 1.81e+44, 5.58e+39, 6.79e+49, 7.56e+48, 2.65e+41, 4.40e+36, 7.79e+42, 2.50e+33, 2.79e+40, 6.23e+42, 2.96e+47, 9.03e+39, 9.53e+39, 1.46e+39, 2.26e+45, 4.39e+41, 1.20e+40, 3.79e+35, 6.91e+46, 1.51e+47
Function error values when FEs = 30000 , 2.95e+39, 8.48e+28, 5.01e+25, 2.41e+32, 3.75e+20, 4.09e+26, 3.78e+26, 5.25e+30, 1.42e+32, 3.14e+31, 1.80e+38, 1.28e+33, 2.32e+26, 3.40e+28, 8.11e+34, 5.93e+32, 1.35e+34, 1.42e+29, 2.48e+32, 8.55e+25, 1.42e+29, 7.16e+27, 7.09e+26, 3.19e+36, 1.79e+29, 2.09e+32, 1.48e+30, 1.30e+24, 9.15e+28, 1.11e+26, 2.34e+36, 3.86e+24, 7.48e+31, 1.21e+38, 4.29e+35, 1.21e+32, 5.49e+30, 2.02e+32, 3.33e+26, 2.68e+26, 3.14e+33, 1.79e+35, 3.32e+29, 3.21e+27, 3.97e+27, 1.37e+34, 3.57e+25, 6.46e+30, 1.45e+24, 1.06e+32, 3.78e+35
Function error values when FEs = 50000 , 4.29e+20, 1.05e+10, 4.82e+14, 2.37e+14, 1.04e+06, 3.98e+16, 2.85e+14, 4.35e+16, 6.32e+16, 3.79e+15, 5.94e+20, 6.97e+14, 3.31e+11, 3.53e+12, 8.36e+15, 1.73e+19, 2.14e+16, 1.82e+13, 7.68e+05, 4.86e+06, 2.54e+09, 5.53e+13, 6.73e+11, 9.37e+19, 5.21e+16, 4.61e+15, 1.67e+12, 2.48e+08, 1.33e+11, 2.82e+09, 4.85e+16, 1.81e+15, 3.18e+15, 2.25e+15, 9.16e+19, 1.91e+15, 2.23e+12, 1.34e+18, 7.19e+14, 1.59e+10, 5.45e+15, 3.21e+20, 2.25e+14, 5.64e+11, 1.57e+15, 5.22e+14, 1.47e+09, 5.04e+09, 1.13e+09, 6.57e+14, 8.63e+12
Function error values when FEs = 100000 , 3.45e+05, 7.57e+03, 2.39e+02, 1.87e+02, 4.00e+01, 2.89e+04, 1.35e+04, 9.26e+03, 3.06e-03, 2.49e+02, 2.78e+05, 4.74e+01, 1.15e-03, 8.88e-04, 9.89e+01, 1.71e+06, 2.58e+04, 2.82e+02, 2.92e+01, 1.33e+03, 2.63e+03, 1.41e+02, 1.65e+06, 2.63e+04, 1.05e+06, 1.37e+03, 2.36e-03, 1.11e+02, 2.46e+01, 7.80e+01, 1.19e+02, 1.16e+07, 1.07e+02, 9.11e+03, 2.09e+02, 2.69e+04, 1.48e+02, 7.39e+09, 8.58e+01, 1.02e+02, 1.27e+02, 1.21e+05, 7.22e+01, 9.46e+01, 1.26e+02, 1.33e+02, 9.46e+02, 1.08e+02, 9.89e+01, 5.96e+02, 8.96e+01
Function error values when FEs = 200000 , 4.12e-04, 2.25e-04, 1.88e-04, 1.31e-04, 3.81e-04, 3.39e-04, 1.04e-04, 7.85e-05, 4.57e-04, 4.81e-05, 5.08e-04, 7.89e-05, 7.81e-05, 3.45e-04, 4.04e-04, 5.30e-04, 6.51e-04, 3.56e-04, 3.02e-04, 7.87e-04, 9.27e-05, 5.59e-04, 1.36e-04, 6.53e-04, 4.68e-05, 1.87e-04, 2.81e-04, 5.95e-04, 7.18e-05, 4.03e-04, 2.01e-04, 2.03e-05, 3.80e-04, 3.55e-04, 4.59e-04, 2.87e-04, 3.67e-04, 7.58e-04, 4.09e-04, 8.97e-05, 3.49e-04, 6.07e-04, 1.92e-04, 1.20e-04, 2.55e-04, 1.84e-04, 1.18e-04, 6.51e-04, 7.76e-05, 4.40e-04, 8.50e-05
Function error values when FEs = 300000 , 3.42e-04, 1.24e-04, 1.50e-04, 9.32e-05, 2.05e-04, 2.69e-04, 9.92e-05, 6.30e-05, 3.23e-04, 4.80e-05, 1.24e-04, 7.88e-05, 7.47e-05, 3.36e-04, 2.19e-04, 2.40e-04, 2.81e-04, 3.12e-04, 1.07e-04, 3.24e-04, 8.96e-05, 1.15e-04, 1.23e-04, 3.76e-04, 4.62e-05, 1.53e-04, 2.36e-04, 3.97e-05, 6.63e-05, 2.32e-04, 1.48e-04, 1.74e-05, 3.11e-04, 1.94e-04, 2.37e-04, 1.52e-04, 1.33e-04, 2.01e-04, 2.55e-04, 8.64e-05, 2.57e-04, 5.41e-05, 1.01e-04, 1.18e-04, 1.87e-04, 8.16e-05, 1.08e-04, 4.49e-04, 7.63e-05, 1.22e-04, 8.44e-05
Function error values when FEs = 400000 , 1.96e-04, 1.22e-04, 1.48e-04, 9.31e-05, 2.02e-04, 2.46e-04, 6.40e-05, 4.19e-05, 2.65e-04, 1.98e-05, 1.05e-04, 7.86e-05, 7.36e-05, 1.81e-04, 1.44e-04, 2.15e-04, 1.15e-04, 2.23e-04, 1.07e-04, 2.75e-04, 8.96e-05, 1.15e-04, 1.18e-04, 3.24e-04, 4.51e-05, 1.22e-04, 2.36e-04, 3.97e-05, 6.54e-05, 1.45e-04, 1.27e-04, 1.69e-05, 1.90e-04, 1.94e-04, 2.20e-04, 1.51e-04, 1.33e-04, 1.56e-04, 2.12e-04, 8.42e-05, 2.25e-04, 5.41e-05, 9.11e-05, 1.01e-04, 1.36e-04, 7.57e-05, 1.08e-04, 2.70e-04, 7.62e-05, 1.07e-04, 7.85e-05
Function error values when FEs = 500000 , 1.81e-04, 1.13e-04, 1.47e-04, 9.31e-05, 2.01e-04, 1.91e-04, 6.39e-05, 4.19e-05, 2.09e-04, 1.98e-05, 4.98e-05, 7.11e-05, 7.36e-05, 1.79e-04, 5.48e-05, 2.04e-04, 9.49e-05, 1.99e-04, 1.06e-04, 2.52e-04, 8.95e-05, 1.15e-04, 1.18e-04, 2.05e-04, 4.50e-05, 1.16e-04, 2.13e-04, 3.97e-05, 6.54e-05, 1.36e-04, 1.22e-04, 1.68e-05, 1.81e-04, 1.79e-04, 2.03e-04, 1.34e-04, 1.32e-04, 1.29e-04, 2.11e-04, 8.34e-05, 2.00e-04, 5.41e-05, 9.11e-05, 9.99e-05, 8.73e-05, 7.55e-05, 1.08e-04, 2.17e-04, 7.62e-05, 9.20e-05, 7.74e-05
Function error values when FEs = 600000 , 1.77e-04, 1.13e-04, 1.36e-04, 9.31e-05, 1.88e-04, 1.03e-04, 6.38e-05, 4.19e-05, 2.09e-04, 1.98e-05, 4.98e-05, 7.11e-05, 7.35e-05, 1.79e-04, 4.65e-05, 1.97e-04, 9.48e-05, 1.91e-04, 1.06e-04, 1.91e-04, 8.94e-05, 1.15e-04, 9.94e-05, 1.64e-04, 4.50e-05, 7.94e-05, 1.58e-04, 3.96e-05, 6.54e-05, 1.36e-04, 1.21e-04, 1.67e-05, 1.66e-04, 1.78e-04, 1.95e-04, 1.04e-04, 1.22e-04, 1.09e-04, 1.71e-04, 8.33e-05, 1.94e-04, 5.41e-05, 9.10e-05, 9.99e-05, 8.03e-05, 7.20e-05, 9.82e-05, 1.37e-04, 7.61e-05, 7.59e-05, 7.74e-05
