MOS-CEC2013_13_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 9.98e+03, 2.11e+04, 3.28e+04, 4.30e+04, 4.07e+04, 4.53e+03, 3.35e+03, 2.22e+04, 2.33e+03, 3.89e+06, 2.66e+04, 2.75e+04, 5.11e+03, 4.44e+02, 1.51e+04, 6.70e+02, 5.23e+04, 7.37e+03, 2.36e+04, 1.87e+03, 1.81e+04, 8.46e+03, 4.10e+04, 2.06e+04, 5.00e+04, 2.62e+02, 3.10e+02, 4.24e+03, 2.34e+03, 2.02e+04, 1.10e+04, 1.81e+04, 9.22e+02, 2.12e+04, 8.25e+02, 4.24e+06, 1.05e+04, 1.21e+04, 5.39e+03, 1.09e+04, 3.28e+03, 1.37e+03, 1.63e+03, 1.02e+04, 5.74e+04, 3.64e+04, 4.27e+04, 1.61e+03, 1.22e+04, 1.27e+04, 2.34e+04
Function error values when FEs = 6000 , 8.01e+03, 1.98e+04, 3.26e+04, 4.29e+04, 3.68e+04, 4.49e+03, 3.27e+03, 2.21e+04, 2.27e+03, 2.28e+05, 2.20e+04, 2.75e+04, 5.06e+03, 4.19e+02, 1.51e+04, 6.29e+02, 5.22e+04, 4.93e+03, 2.35e+04, 1.81e+03, 1.80e+04, 8.13e+03, 4.09e+04, 1.94e+04, 4.99e+04, 2.06e+02, 2.32e+02, 4.15e+03, 2.19e+03, 2.02e+04, 4.75e+03, 1.80e+04, 8.99e+02, 2.11e+04, 3.33e+02, 7.39e+05, 1.04e+04, 1.21e+04, 5.35e+03, 1.08e+04, 3.22e+03, 1.33e+03, 1.30e+03, 1.01e+04, 5.53e+04, 3.63e+04, 4.26e+04, 1.53e+03, 1.19e+04, 1.26e+04, 2.34e+04
Function error values when FEs = 9000 , 7.94e+03, 1.97e+04, 3.25e+04, 4.29e+04, 3.61e+04, 4.47e+03, 3.27e+03, 2.20e+04, 2.22e+03, 6.13e+04, 2.20e+04, 2.74e+04, 5.06e+03, 4.11e+02, 1.51e+04, 6.28e+02, 5.22e+04, 4.82e+03, 2.35e+04, 1.79e+03, 1.80e+04, 8.12e+03, 4.08e+04, 1.92e+04, 4.99e+04, 1.96e+02, 2.22e+02, 4.12e+03, 2.15e+03, 2.02e+04, 4.72e+03, 1.80e+04, 8.98e+02, 2.11e+04, 3.23e+02, 6.32e+04, 1.04e+04, 1.20e+04, 5.32e+03, 1.08e+04, 3.21e+03, 1.25e+03, 1.29e+03, 1.01e+04, 5.52e+04, 3.63e+04, 4.26e+04, 1.53e+03, 1.19e+04, 1.26e+04, 2.33e+04
Function error values when FEs = 15000 , 7.94e+03, 1.97e+04, 3.24e+04, 4.29e+04, 3.61e+04, 4.41e+03, 3.27e+03, 2.19e+04, 2.17e+03, 6.12e+04, 2.20e+04, 2.74e+04, 5.06e+03, 4.11e+02, 1.51e+04, 6.28e+02, 5.22e+04, 4.81e+03, 2.35e+04, 1.79e+03, 1.80e+04, 8.12e+03, 4.07e+04, 1.92e+04, 4.99e+04, 1.96e+02, 2.22e+02, 4.11e+03, 2.15e+03, 2.01e+04, 4.71e+03, 1.80e+04, 8.98e+02, 2.11e+04, 3.22e+02, 6.12e+04, 1.04e+04, 1.20e+04, 5.32e+03, 1.08e+04, 3.21e+03, 1.25e+03, 1.29e+03, 1.01e+04, 5.52e+04, 3.63e+04, 4.26e+04, 1.52e+03, 1.19e+04, 1.26e+04, 2.33e+04
Function error values when FEs = 30000 , 7.94e+03, 1.95e+04, 3.24e+04, 4.29e+04, 3.61e+04, 4.05e+03, 3.27e+03, 2.17e+04, 1.83e+03, 6.11e+04, 2.19e+04, 2.73e+04, 4.85e+03, 1.99e+02, 1.50e+04, 2.26e+02, 5.20e+04, 4.72e+03, 2.35e+04, 1.70e+03, 1.78e+04, 8.12e+03, 4.04e+04, 1.92e+04, 4.95e+04, 1.96e+02, 2.22e+02, 4.09e+03, 2.15e+03, 1.99e+04, 4.65e+03, 1.79e+04, 1.75e+02, 2.11e+04, 2.00e+02, 6.12e+04, 1.04e+04, 1.18e+04, 5.12e+03, 1.08e+04, 2.89e+03, 1.25e+03, 1.29e+03, 1.01e+04, 5.50e+04, 3.63e+04, 4.26e+04, 1.52e+03, 1.18e+04, 1.21e+04, 2.33e+04
Function error values when FEs = 60000 , 7.93e+03, 1.95e+04, 3.22e+04, 4.28e+04, 3.60e+04, 3.98e+03, 3.26e+03, 2.13e+04, 1.82e+03, 6.10e+04, 2.19e+04, 2.72e+04, 4.77e+03, 1.08e+02, 1.48e+04, 2.02e+02, 5.19e+04, 4.66e+03, 2.35e+04, 1.69e+03, 1.77e+04, 8.10e+03, 4.03e+04, 1.92e+04, 4.94e+04, 1.96e+02, 2.21e+02, 4.08e+03, 2.15e+03, 1.98e+04, 4.65e+03, 1.79e+04, 1.74e+02, 2.11e+04, 1.86e+02, 6.11e+04, 1.04e+04, 1.18e+04, 5.05e+03, 1.08e+04, 2.88e+03, 1.25e+03, 1.29e+03, 1.00e+04, 5.48e+04, 3.59e+04, 4.25e+04, 1.44e+03, 1.15e+04, 1.20e+04, 2.32e+04
Function error values when FEs = 90000 , 7.93e+03, 1.94e+04, 3.21e+04, 4.28e+04, 3.59e+04, 3.98e+03, 3.25e+03, 2.13e+04, 1.76e+03, 6.10e+04, 2.19e+04, 2.72e+04, 4.77e+03, 9.82e+01, 1.47e+04, 2.00e+02, 5.18e+04, 4.66e+03, 2.34e+04, 1.69e+03, 1.77e+04, 8.09e+03, 4.02e+04, 1.92e+04, 4.93e+04, 1.96e+02, 2.19e+02, 4.07e+03, 2.15e+03, 1.98e+04, 4.64e+03, 1.78e+04, 1.70e+02, 2.11e+04, 1.85e+02, 6.11e+04, 1.03e+04, 1.17e+04, 4.95e+03, 1.08e+04, 2.88e+03, 1.25e+03, 1.28e+03, 1.00e+04, 5.47e+04, 3.58e+04, 4.24e+04, 1.43e+03, 1.15e+04, 1.19e+04, 2.32e+04
Function error values when FEs = 120000 , 7.92e+03, 1.94e+04, 3.20e+04, 4.27e+04, 3.59e+04, 3.97e+03, 3.23e+03, 2.12e+04, 1.76e+03, 6.09e+04, 2.18e+04, 2.71e+04, 4.76e+03, 9.47e+01, 1.47e+04, 2.00e+02, 5.18e+04, 4.65e+03, 2.34e+04, 1.69e+03, 1.77e+04, 8.07e+03, 4.01e+04, 1.91e+04, 4.92e+04, 1.96e+02, 2.18e+02, 4.06e+03, 2.14e+03, 1.97e+04, 4.63e+03, 1.78e+04, 1.68e+02, 2.10e+04, 1.84e+02, 6.10e+04, 1.03e+04, 1.17e+04, 4.94e+03, 1.08e+04, 2.87e+03, 1.24e+03, 1.28e+03, 1.00e+04, 5.46e+04, 3.57e+04, 4.23e+04, 1.43e+03, 1.15e+04, 1.19e+04, 2.32e+04
Function error values when FEs = 150000 , 7.91e+03, 1.93e+04, 3.20e+04, 4.27e+04, 3.58e+04, 3.96e+03, 3.18e+03, 2.12e+04, 1.75e+03, 6.07e+04, 2.18e+04, 2.71e+04, 4.75e+03, 9.34e+01, 1.47e+04, 1.99e+02, 5.17e+04, 4.64e+03, 2.33e+04, 1.68e+03, 1.76e+04, 8.05e+03, 4.00e+04, 1.91e+04, 4.91e+04, 1.96e+02, 2.17e+02, 4.05e+03, 2.14e+03, 1.97e+04, 4.63e+03, 1.78e+04, 1.67e+02, 2.10e+04, 1.83e+02, 6.10e+04, 1.03e+04, 1.17e+04, 4.93e+03, 1.07e+04, 2.87e+03, 1.24e+03, 1.28e+03, 9.97e+03, 5.44e+04, 3.56e+04, 4.22e+04, 1.43e+03, 1.15e+04, 1.19e+04, 2.32e+04
Function error values when FEs = 180000 , 7.91e+03, 1.93e+04, 3.20e+04, 4.26e+04, 3.58e+04, 3.96e+03, 3.18e+03, 2.12e+04, 1.75e+03, 6.06e+04, 2.18e+04, 2.70e+04, 4.75e+03, 9.31e+01, 1.47e+04, 1.99e+02, 5.15e+04, 4.64e+03, 2.33e+04, 1.68e+03, 1.76e+04, 8.03e+03, 3.99e+04, 1.90e+04, 4.90e+04, 1.96e+02, 2.16e+02, 4.05e+03, 2.14e+03, 1.96e+04, 4.62e+03, 1.77e+04, 1.67e+02, 2.09e+04, 1.83e+02, 6.09e+04, 1.03e+04, 1.17e+04, 4.92e+03, 1.07e+04, 2.87e+03, 1.24e+03, 1.28e+03, 9.95e+03, 5.43e+04, 3.56e+04, 4.21e+04, 1.42e+03, 1.14e+04, 1.18e+04, 2.31e+04
