MOS-SOCO2011_15_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 7.75e+07, 5.65e+07, 3.18e+07, 4.23e+07, 1.04e+08, 7.41e+07, 1.56e+08, 9.74e+07, 5.62e+07, 9.93e+07, 2.07e+07, 1.53e+08, 1.24e+08, 2.60e+07, 7.07e+07, 5.09e+07, 1.19e+08, 1.24e+08, 1.02e+08, 1.47e+08, 1.47e+08, 8.00e+07, 1.06e+08, 5.11e+07, 1.28e+08, 1.54e+08, 1.17e+08, 7.76e+07, 1.26e+08, 1.68e+08, 9.24e+07, 5.12e+07, 3.28e+07, 4.23e+07, 1.03e+08, 3.44e+07, 1.40e+08, 9.68e+07, 8.68e+07, 9.42e+07, 4.30e+07, 3.44e+07, 9.19e+07, 3.82e+07, 9.86e+07, 8.94e+07, 3.16e+07, 1.26e+08, 7.17e+07, 9.14e+07, 1.04e+08
Function error values when FEs = 20000 , 5.89e+05, 5.13e+05, 5.48e+06, 1.77e+06, 1.38e+06, 3.69e+06, 5.90e+06, 5.68e+05, 2.41e+06, 1.37e+07, 4.27e+05, 1.76e+06, 4.64e+06, 5.97e+05, 5.15e+06, 3.94e+05, 6.98e+06, 1.95e+06, 2.50e+06, 2.56e+06, 5.97e+06, 3.90e+06, 1.19e+06, 4.89e+06, 2.33e+06, 1.86e+07, 1.10e+07, 1.78e+06, 7.53e+06, 2.51e+06, 6.19e+06, 7.01e+05, 1.53e+06, 2.40e+06, 3.25e+06, 9.99e+06, 1.90e+06, 3.94e+06, 4.99e+06, 4.75e+06, 7.63e+06, 1.62e+06, 1.68e+06, 9.46e+06, 2.40e+06, 3.54e+06, 1.56e+06, 2.14e+07, 6.42e+05, 7.48e+05, 1.01e+07
Function error values when FEs = 30000 , 1.43e+05, 7.65e+04, 1.10e+05, 8.71e+04, 9.96e+04, 3.61e+06, 9.06e+05, 5.68e+05, 4.56e+05, 1.21e+06, 4.04e+05, 4.17e+05, 3.52e+06, 1.43e+05, 1.21e+06, 3.94e+05, 4.47e+05, 1.78e+05, 3.69e+05, 7.66e+05, 3.54e+05, 1.52e+05, 5.09e+05, 8.66e+05, 3.43e+05, 9.72e+06, 2.05e+06, 7.20e+04, 4.84e+04, 1.93e+06, 6.58e+05, 9.55e+04, 3.22e+05, 5.49e+05, 1.39e+05, 6.07e+06, 6.00e+05, 1.49e+05, 6.01e+05, 4.22e+06, 6.41e+06, 4.72e+05, 3.77e+05, 4.15e+05, 8.29e+05, 3.66e+05, 1.37e+06, 1.87e+06, 1.32e+05, 1.04e+05, 6.78e+05
Function error values when FEs = 50000 , 4.35e+04, 7.18e+04, 1.98e+04, 4.98e+04, 9.83e+04, 1.77e+05, 6.18e+05, 3.27e+05, 5.62e+04, 1.71e+05, 1.60e+05, 4.14e+05, 2.52e+04, 5.23e+04, 8.14e+05, 3.71e+05, 9.66e+04, 4.97e+04, 3.69e+05, 1.76e+05, 3.49e+04, 3.10e+04, 1.16e+05, 9.91e+04, 1.32e+04, 1.36e+05, 1.01e+05, 7.02e+04, 1.32e+04, 1.63e+06, 4.00e+05, 8.25e+04, 7.86e+03, 4.12e+05, 1.39e+05, 1.71e+06, 5.95e+05, 3.83e+04, 6.71e+04, 1.23e+04, 2.54e+04, 4.72e+05, 1.79e+05, 1.54e+05, 1.05e+05, 2.60e+05, 5.87e+05, 4.30e+04, 1.12e+05, 1.02e+05, 5.89e+05
Function error values when FEs = 100000 , 4.35e+04, 3.61e+04, 1.60e+04, 4.21e+04, 8.02e+04, 1.61e+04, 5.16e+04, 8.66e+04, 2.91e+04, 3.29e+04, 4.19e+04, 3.50e+05, 2.47e+04, 4.26e+04, 2.92e+05, 1.20e+04, 7.91e+04, 3.34e+04, 1.37e+04, 2.56e+04, 2.80e+04, 3.06e+04, 4.48e+03, 7.58e+04, 1.13e+04, 1.31e+05, 2.49e+04, 5.46e+04, 1.10e+04, 2.97e+04, 1.90e+04, 7.98e+04, 7.07e+03, 1.60e+05, 1.38e+05, 8.99e+04, 3.91e+05, 3.05e+04, 6.61e+04, 4.49e+02, 1.77e+04, 3.62e+05, 8.43e+04, 3.83e+04, 2.50e+04, 2.28e+05, 2.55e+04, 4.30e+04, 8.56e+04, 5.96e+03, 2.89e+05
Function error values when FEs = 200000 , 3.27e+04, 3.20e+04, 9.42e+03, 4.06e+04, 1.20e+04, 1.23e+03, 1.21e+04, 2.74e+04, 2.91e+04, 5.14e+03, 4.16e+04, 7.85e+03, 1.67e+04, 3.09e+04, 1.92e+04, 1.16e+04, 6.84e+04, 4.91e+03, 1.34e+04, 2.26e+04, 2.79e+04, 1.74e+04, 4.45e+03, 2.00e+04, 1.13e+04, 1.26e+05, 9.23e+03, 2.20e+03, 1.10e+04, 1.03e+04, 1.62e+04, 5.85e+03, 7.06e+03, 3.77e+04, 1.38e+05, 3.25e+04, 1.36e+04, 1.01e+04, 1.99e+04, 4.49e+02, 1.56e+04, 3.40e+04, 1.72e+04, 3.58e+04, 2.34e+04, 1.39e+02, 1.88e+04, 3.82e+04, 2.70e+04, 5.59e+03, 2.31e+04
Function error values when FEs = 300000 , 1.31e+04, 4.86e+03, 9.35e+03, 1.22e+04, 2.81e+03, 4.37e+02, 1.01e+04, 1.37e+04, 2.32e+04, 4.89e+03, 1.33e+04, 7.82e+03, 1.51e+04, 1.61e+04, 3.90e+03, 1.15e+04, 3.34e+03, 3.58e+03, 1.34e+04, 2.27e+02, 1.03e+03, 1.73e+04, 4.45e+03, 2.00e+04, 1.13e+04, 5.73e+04, 8.82e+03, 2.20e+03, 1.10e+04, 2.78e+03, 1.40e+04, 5.77e+03, 6.33e+03, 7.39e+02, 2.09e+04, 2.57e+04, 1.27e+04, 1.01e+04, 1.99e+04, 4.48e+02, 8.05e+03, 5.89e+03, 5.80e+03, 1.32e+04, 1.83e+04, 1.39e+02, 5.33e+03, 3.70e+03, 2.70e+04, 5.52e+03, 1.29e+04
Function error values when FEs = 400000 , 8.86e+03, 4.86e+03, 3.38e+03, 1.01e+04, 2.18e+03, 4.37e+02, 9.57e+03, 8.84e+03, 2.32e+04, 4.89e+03, 1.25e+04, 1.25e+03, 1.14e+04, 1.00e+04, 3.90e+03, 1.15e+04, 3.34e+03, 1.77e+03, 1.33e+04, 2.27e+02, 1.03e+03, 1.58e+04, 4.45e+03, 1.71e+04, 1.13e+04, 2.73e+04, 1.62e+03, 2.20e+03, 1.10e+04, 1.42e+03, 8.10e+02, 5.76e+03, 6.28e+03, 4.49e+02, 1.46e+04, 3.65e+03, 7.15e+03, 1.01e+04, 1.79e+03, 4.48e+02, 3.29e+03, 5.80e+03, 4.21e+03, 7.06e+03, 1.45e+03, 1.39e+02, 5.87e+02, 3.70e+03, 1.24e+04, 5.52e+03, 1.56e+03
Function error values when FEs = 500000 , 7.49e+03, 4.86e+03, 3.21e+03, 9.69e+03, 2.13e+03, 4.37e+02, 9.39e+03, 7.64e+03, 2.32e+04, 4.89e+03, 1.24e+04, 7.02e+02, 1.06e+04, 9.55e+03, 3.86e+03, 1.15e+04, 3.33e+03, 3.84e+02, 1.33e+04, 2.27e+02, 1.03e+03, 5.11e+03, 4.43e+03, 2.34e+03, 1.13e+04, 2.73e+04, 9.64e+02, 2.20e+03, 7.08e+03, 8.73e+02, 6.65e+02, 5.76e+03, 6.27e+03, 3.35e+02, 1.37e+04, 3.65e+03, 6.72e+03, 1.96e+03, 1.77e+03, 4.48e+02, 1.39e+03, 5.80e+03, 4.04e+03, 6.82e+03, 1.43e+03, 1.39e+02, 4.30e+02, 3.69e+03, 1.21e+04, 5.52e+03, 1.40e+03
Function error values when FEs = 600000 , 7.49e+03, 4.86e+03, 3.06e+03, 9.58e+03, 2.00e+03, 4.37e+02, 9.31e+03, 7.39e+03, 2.32e+04, 4.89e+03, 1.24e+04, 6.13e+02, 9.91e+03, 9.42e+03, 3.86e+03, 1.14e+04, 3.33e+03, 2.09e+02, 1.33e+04, 2.27e+02, 1.03e+03, 5.11e+03, 4.39e+03, 2.32e+03, 1.12e+04, 2.73e+04, 5.17e+02, 2.20e+03, 7.08e+03, 8.27e+02, 6.65e+02, 1.10e+03, 3.28e+03, 3.35e+02, 1.31e+04, 3.65e+03, 6.72e+03, 1.96e+03, 1.73e+03, 4.48e+02, 1.39e+03, 5.78e+03, 3.88e+03, 6.62e+03, 1.43e+03, 1.39e+02, 3.81e+02, 3.69e+03, 9.32e+03, 8.21e+02, 1.40e+03
