MOS-CEC2013_3_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 2.12e+05, 1.38e+05, 1.38e+05, 1.46e+05, 9.12e+04, 1.17e+05, 9.30e+04, 1.95e+05, 1.96e+05, 1.42e+05, 1.97e+05, 1.24e+05, 1.09e+05, 1.25e+05, 1.26e+05, 1.00e+05, 1.23e+05, 1.38e+05, 2.06e+05, 1.67e+05, 1.78e+05, 1.31e+05, 1.36e+05, 1.58e+05, 1.45e+05, 1.70e+05, 1.44e+05, 7.73e+04, 1.25e+05, 1.43e+05, 1.34e+05, 1.69e+05, 1.59e+05, 1.13e+05, 1.68e+05, 1.82e+05, 1.05e+05, 1.41e+05, 1.00e+05, 1.58e+05, 1.06e+05, 1.39e+05, 1.34e+05, 8.43e+04, 1.04e+05, 1.36e+05, 1.77e+05, 1.65e+05, 1.16e+05, 1.25e+05, 9.05e+04
Function error values when FEs = 6000 , 1.16e+05, 1.10e+05, 6.97e+04, 1.06e+05, 6.47e+04, 8.85e+04, 7.92e+04, 1.00e+05, 1.18e+05, 1.01e+05, 1.63e+05, 1.05e+05, 7.69e+04, 9.79e+04, 9.59e+04, 7.38e+04, 9.17e+04, 9.58e+04, 1.19e+05, 1.33e+05, 1.28e+05, 1.00e+05, 1.12e+05, 1.18e+05, 1.17e+05, 1.34e+05, 1.14e+05, 5.58e+04, 8.41e+04, 1.13e+05, 1.01e+05, 1.28e+05, 1.15e+05, 8.62e+04, 1.27e+05, 1.08e+05, 8.95e+04, 1.20e+05, 7.39e+04, 1.08e+05, 8.09e+04, 1.15e+05, 1.07e+05, 6.32e+04, 7.81e+04, 1.09e+05, 1.39e+05, 1.24e+05, 8.43e+04, 8.53e+04, 5.97e+04
Function error values when FEs = 9000 , 7.45e+04, 7.75e+04, 4.62e+04, 7.95e+04, 3.93e+04, 5.39e+04, 6.24e+04, 4.43e+04, 8.27e+04, 7.53e+04, 1.31e+05, 9.03e+04, 5.91e+04, 8.00e+04, 7.68e+04, 5.60e+04, 6.55e+04, 6.80e+04, 9.35e+04, 9.74e+04, 7.88e+04, 8.26e+04, 9.19e+04, 9.21e+04, 9.69e+04, 1.08e+05, 9.12e+04, 4.45e+04, 6.97e+04, 9.28e+04, 8.57e+04, 8.77e+04, 8.20e+04, 6.65e+04, 8.62e+04, 8.54e+04, 7.71e+04, 1.03e+05, 4.92e+04, 8.61e+04, 6.41e+04, 9.70e+04, 8.26e+04, 4.52e+04, 5.65e+04, 9.31e+04, 1.00e+05, 1.00e+05, 6.41e+04, 6.98e+04, 4.55e+04
Function error values when FEs = 15000 , 4.73e+04, 5.44e+04, 2.94e+04, 5.57e+04, 1.72e+04, 3.45e+04, 4.08e+04, 2.03e+04, 4.85e+04, 5.74e+04, 9.29e+04, 6.82e+04, 4.04e+04, 5.41e+04, 5.47e+04, 3.55e+04, 5.17e+04, 4.52e+04, 6.16e+04, 6.49e+04, 5.41e+04, 5.46e+04, 6.42e+04, 6.98e+04, 6.72e+04, 6.93e+04, 6.74e+04, 3.39e+04, 5.08e+04, 6.12e+04, 5.90e+04, 6.37e+04, 5.85e+04, 5.10e+04, 6.12e+04, 5.41e+04, 5.86e+04, 7.84e+04, 3.04e+04, 6.63e+04, 4.36e+04, 6.77e+04, 5.62e+04, 2.70e+04, 3.85e+04, 6.44e+04, 6.83e+04, 7.61e+04, 4.82e+04, 5.12e+04, 3.33e+04
Function error values when FEs = 30000 , 1.84e+04, 1.68e+04, 1.10e+04, 2.53e+04, 4.12e+03, 1.57e+04, 1.91e+04, 8.11e+03, 2.10e+04, 2.30e+04, 4.59e+04, 3.62e+04, 1.65e+04, 2.48e+04, 2.55e+04, 1.58e+04, 2.14e+04, 1.83e+04, 2.46e+04, 3.14e+04, 2.01e+04, 2.65e+04, 2.68e+04, 3.23e+04, 2.63e+04, 3.07e+04, 3.60e+04, 1.86e+04, 2.24e+04, 2.07e+04, 2.68e+04, 3.31e+04, 2.38e+04, 2.36e+04, 2.91e+04, 2.99e+04, 3.07e+04, 4.23e+04, 1.13e+04, 3.48e+04, 2.09e+04, 3.37e+04, 2.82e+04, 1.11e+04, 1.64e+04, 3.28e+04, 3.55e+04, 3.78e+04, 2.48e+04, 2.47e+04, 1.56e+04
Function error values when FEs = 60000 , 4.32e+02, 6.00e+02, 1.56e+02, 1.03e+03, 2.73e+01, 8.06e+02, 2.05e+03, 9.15e+01, 8.97e+02, 1.08e+03, 5.23e+03, 2.50e+03, 1.09e+03, 9.33e+02, 1.49e+03, 6.78e+02, 6.35e+02, 5.30e+02, 5.52e+02, 1.75e+03, 5.86e+02, 3.24e+03, 1.30e+03, 1.10e+03, 1.03e+03, 1.37e+03, 3.49e+03, 2.55e+02, 7.98e+02, 5.75e+02, 2.13e+03, 2.97e+03, 1.96e+03, 7.22e+02, 2.11e+03, 3.87e+03, 4.23e+02, 5.12e+03, 7.10e+02, 5.47e+03, 2.18e+03, 3.49e+03, 8.54e+02, 2.93e+02, 5.55e+02, 1.34e+03, 3.71e+03, 1.32e+03, 2.92e+03, 1.70e+03, 6.84e+02
Function error values when FEs = 90000 , 3.89e-01, 7.12e-01, 8.52e-02, 7.02e-01, 7.44e-03, 3.75e-01, 1.26e+00, 2.03e-02, 8.00e-01, 1.90e-01, 8.06e+00, 1.94e+01, 8.45e-01, 2.58e-01, 7.53e-01, 4.41e-01, 3.89e-01, 3.57e-01, 2.91e-01, 9.95e-01, 2.50e-01, 1.01e+01, 2.69e+00, 7.82e-01, 8.12e-01, 1.63e+00, 3.89e+00, 7.37e-02, 2.47e-01, 7.16e-01, 1.20e+01, 2.30e+01, 1.96e+00, 3.90e-01, 4.03e+00, 4.91e+00, 2.91e-01, 2.07e+02, 2.06e+00, 1.57e+01, 4.51e+00, 6.67e+00, 7.00e-01, 7.83e-02, 2.25e-01, 1.91e+00, 1.72e+01, 1.29e+00, 2.15e+00, 1.16e+00, 1.07e+00
Function error values when FEs = 120000 , 5.21e-05, 9.81e-05, 1.33e-05, 1.35e-04, 1.54e-06, 7.49e-05, 1.50e-04, 2.18e-06, 6.43e-05, 8.82e-05, 2.94e-03, 7.58e-03, 1.36e-04, 3.25e-05, 1.42e-04, 5.98e-05, 6.43e-05, 5.42e-05, 7.00e-05, 1.33e-04, 5.10e-05, 4.81e-04, 1.20e-03, 1.57e-04, 1.95e-04, 2.54e-04, 5.22e-04, 9.36e-06, 3.05e-05, 1.76e-04, 1.71e-03, 2.57e-02, 4.05e-04, 4.26e-05, 5.74e-04, 7.04e-04, 1.79e-04, 1.43e-01, 2.99e-04, 3.11e-03, 8.29e-04, 7.20e-04, 6.56e-05, 1.11e-05, 3.57e-05, 2.18e-04, 1.38e-03, 1.53e-04, 5.15e-04, 8.75e-05, 8.34e-05
Function error values when FEs = 150000 , 1.54e-08, 3.44e-08, 0.00e+00, 3.92e-08, 0.00e+00, 1.91e-08, 4.88e-08, 0.00e+00, 1.87e-08, 1.76e-08, 1.04e-06, 9.67e-07, 2.67e-08, 0.00e+00, 2.24e-08, 1.36e-08, 1.97e-08, 2.52e-08, 1.77e-08, 8.12e-08, 1.43e-08, 6.90e-08, 2.06e-07, 3.74e-08, 2.86e-08, 5.50e-08, 1.90e-07, 0.00e+00, 0.00e+00, 5.60e-08, 7.56e-07, 6.15e-06, 8.21e-08, 1.75e-08, 1.27e-07, 1.74e-07, 4.97e-08, 2.92e-05, 4.05e-08, 7.76e-07, 1.58e-07, 2.13e-07, 1.30e-08, 0.00e+00, 0.00e+00, 6.84e-08, 6.00e-07, 3.70e-08, 1.18e-07, 1.60e-08, 1.17e-08
Function error values when FEs = 180000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
