MOS-CEC2012_19_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 3.55e+03, 3.56e+03, 6.89e+03, 3.41e+02, 1.35e+04, 4.47e+03, 3.63e+02, 5.70e+01, 7.10e+02, 1.38e+04, 1.14e+04, 1.06e+02, 2.88e+04, 2.19e+04, 7.31e+02, 1.05e+04, 1.38e+04, 1.24e+03, 2.05e+03, 5.81e+03, 2.47e+03, 2.76e+04, 6.95e+01, 2.04e+04, 3.50e+03, 1.95e+02, 3.16e+03, 2.45e+04, 1.68e+03, 5.17e+01, 1.28e+03, 2.87e+02, 1.14e+03, 7.60e+03, 4.35e+01, 6.97e+02, 3.08e+04, 7.69e+03, 2.37e+04, 3.07e+04, 7.49e+03, 9.74e+02, 2.76e+03, 6.33e+02, 2.04e+04, 8.47e+01, 7.11e+02, 2.06e+04, 3.32e+01, 1.44e+04, 4.46e+00
Function error values when FEs = 2000 , 3.54e+03, 3.55e+03, 6.88e+03, 3.40e+02, 1.35e+04, 4.46e+03, 3.62e+02, 5.70e+01, 7.09e+02, 1.37e+04, 1.14e+04, 1.05e+02, 2.88e+04, 2.19e+04, 7.30e+02, 1.04e+04, 1.38e+04, 1.23e+03, 2.05e+03, 5.79e+03, 2.47e+03, 2.76e+04, 6.93e+01, 2.04e+04, 3.50e+03, 1.95e+02, 3.15e+03, 2.45e+04, 1.67e+03, 5.16e+01, 1.28e+03, 2.87e+02, 1.13e+03, 7.59e+03, 4.34e+01, 6.95e+02, 3.07e+04, 7.67e+03, 2.36e+04, 3.06e+04, 7.48e+03, 9.73e+02, 2.75e+03, 6.31e+02, 2.04e+04, 8.46e+01, 7.10e+02, 2.06e+04, 3.32e+01, 1.44e+04, 4.31e+00
Function error values when FEs = 3000 , 3.53e+03, 3.54e+03, 6.87e+03, 3.39e+02, 1.35e+04, 4.45e+03, 3.62e+02, 5.69e+01, 7.07e+02, 1.37e+04, 1.14e+04, 1.05e+02, 2.87e+04, 2.18e+04, 7.29e+02, 1.04e+04, 1.38e+04, 1.23e+03, 2.04e+03, 5.78e+03, 2.46e+03, 2.75e+04, 6.92e+01, 2.03e+04, 3.49e+03, 1.95e+02, 3.15e+03, 2.44e+04, 1.67e+03, 5.16e+01, 1.28e+03, 2.86e+02, 1.13e+03, 7.58e+03, 4.34e+01, 6.94e+02, 3.07e+04, 7.66e+03, 2.36e+04, 3.06e+04, 7.46e+03, 9.71e+02, 2.75e+03, 6.30e+02, 2.04e+04, 8.45e+01, 7.09e+02, 2.05e+04, 3.32e+01, 1.44e+04, 4.28e+00
Function error values when FEs = 5000 , 3.52e+03, 3.53e+03, 6.84e+03, 3.38e+02, 1.34e+04, 4.44e+03, 3.60e+02, 5.68e+01, 7.05e+02, 1.36e+04, 1.13e+04, 1.04e+02, 2.86e+04, 2.18e+04, 7.26e+02, 1.04e+04, 1.37e+04, 1.23e+03, 2.04e+03, 5.76e+03, 2.45e+03, 2.74e+04, 6.91e+01, 2.02e+04, 3.48e+03, 1.94e+02, 3.14e+03, 2.43e+04, 1.66e+03, 5.15e+01, 1.27e+03, 2.85e+02, 1.12e+03, 7.55e+03, 4.34e+01, 6.92e+02, 3.05e+04, 7.62e+03, 2.35e+04, 3.05e+04, 7.42e+03, 9.67e+02, 2.74e+03, 6.27e+02, 2.03e+04, 8.43e+01, 7.06e+02, 2.05e+04, 3.32e+01, 1.43e+04, 4.27e+00
Function error values when FEs = 10000 , 3.48e+03, 3.48e+03, 6.75e+03, 3.34e+02, 1.32e+04, 4.38e+03, 3.55e+02, 5.64e+01, 6.95e+02, 1.34e+04, 1.11e+04, 1.03e+02, 2.83e+04, 2.15e+04, 7.15e+02, 1.02e+04, 1.35e+04, 1.21e+03, 2.01e+03, 5.68e+03, 2.41e+03, 2.70e+04, 6.87e+01, 2.00e+04, 3.42e+03, 1.92e+02, 3.09e+03, 2.40e+04, 1.64e+03, 5.12e+01, 1.26e+03, 2.82e+02, 1.11e+03, 7.44e+03, 4.34e+01, 6.83e+02, 3.01e+04, 7.51e+03, 2.32e+04, 3.01e+04, 7.33e+03, 9.53e+02, 2.70e+03, 6.19e+02, 2.00e+04, 8.36e+01, 6.96e+02, 2.02e+04, 3.32e+01, 1.41e+04, 4.26e+00
Function error values when FEs = 20000 , 3.36e+03, 3.36e+03, 6.51e+03, 3.22e+02, 1.28e+04, 4.23e+03, 3.44e+02, 5.50e+01, 6.68e+02, 1.30e+04, 1.07e+04, 1.00e+02, 2.73e+04, 2.07e+04, 6.92e+02, 9.87e+03, 1.30e+04, 1.17e+03, 1.93e+03, 5.50e+03, 2.32e+03, 2.60e+04, 6.71e+01, 1.92e+04, 3.30e+03, 1.86e+02, 2.99e+03, 2.32e+04, 1.58e+03, 5.01e+01, 1.21e+03, 2.73e+02, 1.07e+03, 7.19e+03, 4.33e+01, 6.59e+02, 2.90e+04, 7.24e+03, 2.24e+04, 2.90e+04, 7.05e+03, 9.20e+02, 2.61e+03, 5.98e+02, 1.92e+04, 8.18e+01, 6.72e+02, 1.94e+04, 3.32e+01, 1.36e+04, 4.26e+00
Function error values when FEs = 30000 , 3.24e+03, 3.24e+03, 6.29e+03, 3.11e+02, 1.23e+04, 4.08e+03, 3.32e+02, 5.38e+01, 6.45e+02, 1.25e+04, 1.04e+04, 9.70e+01, 2.63e+04, 2.00e+04, 6.69e+02, 9.51e+03, 1.26e+04, 1.12e+03, 1.86e+03, 5.29e+03, 2.24e+03, 2.52e+04, 6.56e+01, 1.85e+04, 3.17e+03, 1.80e+02, 2.89e+03, 2.23e+04, 1.53e+03, 4.92e+01, 1.16e+03, 2.65e+02, 1.03e+03, 6.93e+03, 4.33e+01, 6.37e+02, 2.80e+04, 6.98e+03, 2.16e+04, 2.80e+04, 6.80e+03, 8.89e+02, 2.52e+03, 5.78e+02, 1.85e+04, 7.99e+01, 6.47e+02, 1.87e+04, 3.32e+01, 1.31e+04, 4.26e+00
Function error values when FEs = 40000 , 3.13e+03, 3.12e+03, 6.08e+03, 3.01e+02, 1.19e+04, 3.94e+03, 3.21e+02, 5.28e+01, 6.24e+02, 1.21e+04, 9.99e+03, 9.42e+01, 2.54e+04, 1.93e+04, 6.46e+02, 9.19e+03, 1.22e+04, 1.09e+03, 1.80e+03, 5.11e+03, 2.17e+03, 2.43e+04, 6.43e+01, 1.79e+04, 3.07e+03, 1.73e+02, 2.80e+03, 2.15e+04, 1.47e+03, 4.91e+01, 1.12e+03, 2.57e+02, 9.96e+02, 6.71e+03, 4.32e+01, 6.16e+02, 2.70e+04, 6.75e+03, 2.09e+04, 2.71e+04, 6.57e+03, 8.57e+02, 2.43e+03, 5.59e+02, 1.79e+04, 7.79e+01, 6.24e+02, 1.81e+04, 3.32e+01, 1.27e+04, 4.26e+00
Function error values when FEs = 50000 , 3.02e+03, 3.01e+03, 5.89e+03, 2.91e+02, 1.15e+04, 3.81e+03, 3.10e+02, 5.18e+01, 6.00e+02, 1.17e+04, 9.66e+03, 9.16e+01, 2.45e+04, 1.87e+04, 6.24e+02, 8.88e+03, 1.18e+04, 1.05e+03, 1.74e+03, 4.93e+03, 2.10e+03, 2.35e+04, 6.31e+01, 1.73e+04, 2.98e+03, 1.68e+02, 2.71e+03, 2.07e+04, 1.43e+03, 4.91e+01, 1.09e+03, 2.50e+02, 9.65e+02, 6.47e+03, 4.32e+01, 5.96e+02, 2.60e+04, 6.53e+03, 2.01e+04, 2.61e+04, 6.35e+03, 8.28e+02, 2.35e+03, 5.41e+02, 1.73e+04, 7.60e+01, 6.04e+02, 1.75e+04, 3.31e+01, 1.22e+04, 4.26e+00
Function error values when FEs = 60000 , 2.93e+03, 2.91e+03, 5.70e+03, 2.82e+02, 1.11e+04, 3.69e+03, 3.00e+02, 5.07e+01, 5.82e+02, 1.13e+04, 9.33e+03, 8.92e+01, 2.37e+04, 1.81e+04, 6.05e+02, 8.62e+03, 1.14e+04, 1.02e+03, 1.69e+03, 4.77e+03, 2.04e+03, 2.27e+04, 6.19e+01, 1.67e+04, 2.88e+03, 1.63e+02, 2.62e+03, 2.01e+04, 1.38e+03, 4.90e+01, 1.05e+03, 2.43e+02, 9.35e+02, 6.27e+03, 4.32e+01, 5.78e+02, 2.52e+04, 6.32e+03, 1.95e+04, 2.52e+04, 6.16e+03, 8.03e+02, 2.28e+03, 5.24e+02, 1.67e+04, 7.43e+01, 5.84e+02, 1.69e+04, 3.31e+01, 1.19e+04, 4.26e+00
