MOS-CEC2012_19_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 3.72e+03, 2.87e+03, 1.21e+04, 2.18e+04, 1.65e+04, 2.73e+04, 2.30e+03, 1.56e+04, 8.47e+03, 1.62e+04, 1.16e+03, 1.09e+03, 2.46e+03, 1.19e+03, 1.53e+03, 1.57e+04, 2.29e+04, 1.25e+03, 3.76e+04, 4.89e+03, 2.96e+03, 3.30e+03, 1.39e+03, 2.07e+04, 6.38e+02, 7.18e+01, 6.24e+03, 8.46e+02, 1.14e+02, 1.10e+04, 2.47e+04, 1.57e+04, 1.55e+04, 7.76e+01, 1.55e+04, 1.46e+04, 2.60e+03, 1.71e+04, 3.87e+02, 1.79e+03, 2.60e+04, 3.45e+03, 5.64e+01, 6.96e+03, 2.05e+04, 8.54e+03, 4.90e+01, 5.42e+04, 1.54e+02, 1.41e+04, 8.23e+01
Function error values when FEs = 6000 , 3.72e+03, 2.87e+03, 1.21e+04, 2.18e+04, 1.65e+04, 2.73e+04, 2.30e+03, 1.56e+04, 8.46e+03, 1.62e+04, 1.16e+03, 1.09e+03, 2.46e+03, 1.19e+03, 1.53e+03, 1.57e+04, 2.29e+04, 1.25e+03, 3.76e+04, 4.89e+03, 2.96e+03, 3.30e+03, 1.39e+03, 2.07e+04, 6.38e+02, 7.12e+01, 6.23e+03, 8.46e+02, 1.14e+02, 1.10e+04, 2.47e+04, 1.57e+04, 1.55e+04, 7.74e+01, 1.55e+04, 1.46e+04, 2.60e+03, 1.71e+04, 3.87e+02, 1.79e+03, 2.60e+04, 3.45e+03, 5.61e+01, 6.96e+03, 2.05e+04, 8.54e+03, 4.89e+01, 5.42e+04, 1.54e+02, 1.41e+04, 8.18e+01
Function error values when FEs = 9000 , 3.72e+03, 2.87e+03, 1.21e+04, 2.18e+04, 1.65e+04, 2.73e+04, 2.30e+03, 1.56e+04, 8.46e+03, 1.62e+04, 1.16e+03, 1.09e+03, 2.46e+03, 1.19e+03, 1.53e+03, 1.57e+04, 2.29e+04, 1.25e+03, 3.75e+04, 4.89e+03, 2.96e+03, 3.30e+03, 1.39e+03, 2.07e+04, 6.38e+02, 7.11e+01, 6.23e+03, 8.46e+02, 1.14e+02, 1.10e+04, 2.47e+04, 1.57e+04, 1.55e+04, 7.74e+01, 1.55e+04, 1.46e+04, 2.60e+03, 1.71e+04, 3.87e+02, 1.79e+03, 2.60e+04, 3.45e+03, 5.61e+01, 6.95e+03, 2.05e+04, 8.54e+03, 4.89e+01, 5.42e+04, 1.54e+02, 1.41e+04, 8.17e+01
Function error values when FEs = 15000 , 3.72e+03, 2.87e+03, 1.20e+04, 2.18e+04, 1.65e+04, 2.72e+04, 2.30e+03, 1.56e+04, 8.46e+03, 1.61e+04, 1.16e+03, 1.09e+03, 2.46e+03, 1.19e+03, 1.53e+03, 1.56e+04, 2.29e+04, 1.24e+03, 3.75e+04, 4.89e+03, 2.95e+03, 3.30e+03, 1.39e+03, 2.07e+04, 6.38e+02, 7.11e+01, 6.23e+03, 8.46e+02, 1.14e+02, 1.10e+04, 2.47e+04, 1.57e+04, 1.55e+04, 7.74e+01, 1.55e+04, 1.46e+04, 2.60e+03, 1.71e+04, 3.87e+02, 1.79e+03, 2.59e+04, 3.45e+03, 5.61e+01, 6.95e+03, 2.05e+04, 8.53e+03, 4.89e+01, 5.41e+04, 1.54e+02, 1.41e+04, 8.17e+01
Function error values when FEs = 30000 , 3.71e+03, 2.86e+03, 1.20e+04, 2.18e+04, 1.65e+04, 2.72e+04, 2.29e+03, 1.55e+04, 8.44e+03, 1.61e+04, 1.16e+03, 1.09e+03, 2.45e+03, 1.18e+03, 1.53e+03, 1.56e+04, 2.28e+04, 1.24e+03, 3.74e+04, 4.88e+03, 2.95e+03, 3.29e+03, 1.39e+03, 2.07e+04, 6.37e+02, 7.11e+01, 6.22e+03, 8.44e+02, 1.14e+02, 1.10e+04, 2.46e+04, 1.57e+04, 1.54e+04, 7.73e+01, 1.55e+04, 1.46e+04, 2.60e+03, 1.71e+04, 3.86e+02, 1.79e+03, 2.59e+04, 3.44e+03, 5.61e+01, 6.94e+03, 2.04e+04, 8.52e+03, 4.89e+01, 5.41e+04, 1.54e+02, 1.41e+04, 8.17e+01
Function error values when FEs = 60000 , 3.70e+03, 2.85e+03, 1.20e+04, 2.17e+04, 1.64e+04, 2.71e+04, 2.28e+03, 1.55e+04, 8.40e+03, 1.61e+04, 1.15e+03, 1.08e+03, 2.44e+03, 1.18e+03, 1.52e+03, 1.56e+04, 2.27e+04, 1.24e+03, 3.73e+04, 4.86e+03, 2.94e+03, 3.28e+03, 1.38e+03, 2.06e+04, 6.34e+02, 7.10e+01, 6.19e+03, 8.41e+02, 1.14e+02, 1.09e+04, 2.45e+04, 1.56e+04, 1.54e+04, 7.73e+01, 1.54e+04, 1.45e+04, 2.59e+03, 1.70e+04, 3.85e+02, 1.78e+03, 2.58e+04, 3.43e+03, 5.61e+01, 6.91e+03, 2.04e+04, 8.48e+03, 4.89e+01, 5.38e+04, 1.54e+02, 1.40e+04, 8.17e+01
Function error values when FEs = 90000 , 3.68e+03, 2.84e+03, 1.19e+04, 2.16e+04, 1.63e+04, 2.70e+04, 2.27e+03, 1.54e+04, 8.37e+03, 1.60e+04, 1.15e+03, 1.08e+03, 2.43e+03, 1.17e+03, 1.51e+03, 1.55e+04, 2.26e+04, 1.23e+03, 3.71e+04, 4.84e+03, 2.92e+03, 3.26e+03, 1.38e+03, 2.05e+04, 6.32e+02, 7.10e+01, 6.16e+03, 8.38e+02, 1.14e+02, 1.09e+04, 2.44e+04, 1.55e+04, 1.53e+04, 7.73e+01, 1.54e+04, 1.45e+04, 2.58e+03, 1.69e+04, 3.84e+02, 1.77e+03, 2.57e+04, 3.42e+03, 5.61e+01, 6.88e+03, 2.03e+04, 8.44e+03, 4.89e+01, 5.36e+04, 1.53e+02, 1.40e+04, 8.17e+01
Function error values when FEs = 120000 , 3.66e+03, 2.83e+03, 1.19e+04, 2.15e+04, 1.62e+04, 2.68e+04, 2.26e+03, 1.53e+04, 8.33e+03, 1.59e+04, 1.14e+03, 1.07e+03, 2.42e+03, 1.17e+03, 1.51e+03, 1.54e+04, 2.25e+04, 1.23e+03, 3.69e+04, 4.82e+03, 2.91e+03, 3.25e+03, 1.37e+03, 2.04e+04, 6.30e+02, 7.10e+01, 6.14e+03, 8.34e+02, 1.14e+02, 1.08e+04, 2.43e+04, 1.55e+04, 1.52e+04, 7.73e+01, 1.53e+04, 1.44e+04, 2.57e+03, 1.68e+04, 3.82e+02, 1.76e+03, 2.56e+04, 3.40e+03, 5.61e+01, 6.85e+03, 2.02e+04, 8.41e+03, 4.89e+01, 5.33e+04, 1.53e+02, 1.39e+04, 8.17e+01
Function error values when FEs = 150000 , 3.65e+03, 2.81e+03, 1.18e+04, 2.14e+04, 1.62e+04, 2.67e+04, 2.25e+03, 1.53e+04, 8.29e+03, 1.58e+04, 1.14e+03, 1.07e+03, 2.41e+03, 1.16e+03, 1.50e+03, 1.53e+04, 2.24e+04, 1.22e+03, 3.68e+04, 4.79e+03, 2.90e+03, 3.23e+03, 1.36e+03, 2.03e+04, 6.27e+02, 7.10e+01, 6.11e+03, 8.31e+02, 1.14e+02, 1.08e+04, 2.42e+04, 1.54e+04, 1.52e+04, 7.73e+01, 1.52e+04, 1.43e+04, 2.55e+03, 1.68e+04, 3.81e+02, 1.76e+03, 2.54e+04, 3.39e+03, 5.61e+01, 6.82e+03, 2.01e+04, 8.37e+03, 4.89e+01, 5.31e+04, 1.53e+02, 1.38e+04, 8.17e+01
Function error values when FEs = 180000 , 3.63e+03, 2.80e+03, 1.18e+04, 2.13e+04, 1.61e+04, 2.66e+04, 2.25e+03, 1.52e+04, 8.26e+03, 1.58e+04, 1.13e+03, 1.06e+03, 2.40e+03, 1.16e+03, 1.49e+03, 1.53e+04, 2.23e+04, 1.22e+03, 3.66e+04, 4.77e+03, 2.88e+03, 3.22e+03, 1.36e+03, 2.02e+04, 6.25e+02, 7.10e+01, 6.08e+03, 8.27e+02, 1.14e+02, 1.07e+04, 2.41e+04, 1.53e+04, 1.51e+04, 7.73e+01, 1.52e+04, 1.43e+04, 2.54e+03, 1.67e+04, 3.80e+02, 1.75e+03, 2.53e+04, 3.37e+03, 5.61e+01, 6.79e+03, 2.00e+04, 8.33e+03, 4.89e+01, 5.29e+04, 1.53e+02, 1.38e+04, 8.17e+01
