MOS-CEC2012_14_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 3.01e+06, 1.38e+06, 1.08e+06, 1.24e+06, 8.30e+05, 1.90e+06, 2.23e+06, 3.17e+06, 4.60e+06, 2.50e+06, 2.53e+06, 2.37e+06, 2.03e+06, 1.34e+06, 3.08e+06, 4.25e+06, 1.77e+06, 1.79e+06, 2.91e+06, 8.81e+05, 1.11e+06, 2.71e+06, 4.49e+05, 3.12e+06, 1.06e+06, 2.44e+06, 1.21e+06, 1.01e+06, 2.40e+06, 1.49e+06, 4.42e+06, 2.16e+06, 2.46e+06, 1.73e+06, 2.80e+06, 3.76e+06, 1.75e+06, 2.71e+06, 2.34e+06, 3.26e+06, 2.72e+06, 2.83e+06, 3.03e+06, 2.05e+06, 2.20e+06, 1.47e+06, 1.90e+06, 2.04e+06, 4.39e+06, 1.05e+06, 3.58e+06
Function error values when FEs = 20000 , 1.75e+06, 8.76e+05, 3.76e+05, 4.64e+05, 3.61e+05, 7.36e+05, 1.01e+06, 1.57e+06, 2.50e+06, 1.17e+06, 7.51e+05, 1.26e+06, 2.24e+05, 8.27e+05, 1.72e+06, 2.75e+06, 7.56e+05, 7.21e+05, 1.04e+06, 5.08e+05, 8.16e+05, 1.80e+06, 2.58e+05, 8.83e+05, 5.76e+05, 1.47e+06, 6.04e+05, 5.74e+05, 8.30e+05, 1.18e+06, 2.24e+06, 9.80e+05, 1.68e+06, 5.42e+05, 1.20e+06, 1.87e+06, 7.96e+05, 1.63e+06, 7.43e+05, 1.06e+06, 1.09e+06, 1.09e+06, 1.25e+06, 9.77e+05, 1.29e+06, 5.92e+05, 1.08e+06, 6.11e+05, 2.57e+06, 5.15e+05, 1.47e+06
Function error values when FEs = 30000 , 1.24e+06, 6.80e+05, 3.07e+05, 3.46e+05, 2.38e+05, 4.48e+05, 5.08e+05, 1.03e+06, 1.78e+06, 7.09e+05, 3.91e+05, 7.54e+05, 1.19e+05, 6.25e+05, 1.24e+06, 1.92e+06, 5.34e+05, 5.16e+05, 6.50e+05, 3.93e+05, 6.60e+05, 1.29e+06, 2.05e+05, 4.55e+05, 4.34e+05, 9.92e+05, 3.80e+05, 4.31e+05, 6.60e+05, 9.57e+05, 1.56e+06, 7.85e+05, 1.26e+06, 3.65e+05, 9.00e+05, 1.41e+06, 5.38e+05, 1.22e+06, 4.38e+05, 6.28e+05, 6.53e+05, 6.58e+05, 8.51e+05, 6.72e+05, 9.63e+05, 3.91e+05, 6.67e+05, 4.08e+05, 1.74e+06, 4.07e+05, 1.02e+06
Function error values when FEs = 50000 , 6.66e+05, 4.76e+05, 2.39e+05, 2.45e+05, 1.65e+05, 2.62e+05, 1.79e+05, 6.06e+05, 1.04e+06, 3.92e+05, 1.50e+05, 3.05e+05, 8.86e+04, 3.99e+05, 7.17e+05, 1.11e+06, 2.89e+05, 3.20e+05, 2.90e+05, 2.82e+05, 4.51e+05, 7.21e+05, 1.55e+05, 1.66e+05, 3.17e+05, 5.78e+05, 2.25e+05, 2.81e+05, 4.57e+05, 6.35e+05, 7.63e+05, 5.41e+05, 7.00e+05, 2.23e+05, 6.32e+05, 7.88e+05, 2.97e+05, 7.43e+05, 2.77e+05, 3.83e+05, 3.28e+05, 3.37e+05, 5.00e+05, 4.33e+05, 6.12e+05, 2.28e+05, 2.54e+05, 3.01e+05, 7.89e+05, 2.87e+05, 4.97e+05
Function error values when FEs = 100000 , 2.46e+05, 2.42e+05, 1.68e+05, 1.41e+05, 1.06e+05, 1.11e+05, 1.01e+05, 2.08e+05, 3.33e+05, 1.55e+05, 7.09e+04, 1.11e+05, 4.73e+04, 2.09e+05, 2.27e+05, 3.89e+05, 1.03e+05, 1.73e+05, 1.02e+05, 1.73e+05, 2.19e+05, 2.12e+05, 9.56e+04, 8.52e+04, 1.86e+05, 1.78e+05, 1.22e+05, 1.16e+05, 2.10e+05, 2.49e+05, 1.78e+05, 2.66e+05, 2.10e+05, 1.32e+05, 3.41e+05, 2.89e+05, 1.15e+05, 2.53e+05, 1.30e+05, 1.80e+05, 1.05e+05, 1.68e+05, 1.99e+05, 1.85e+05, 2.56e+05, 1.04e+05, 6.77e+04, 1.60e+05, 1.68e+05, 1.67e+05, 1.63e+05
Function error values when FEs = 200000 , 8.39e+04, 1.03e+05, 1.01e+05, 5.63e+04, 7.11e+04, 3.90e+04, 6.81e+04, 4.79e+04, 5.89e+04, 4.66e+04, 3.44e+04, 4.96e+04, 1.75e+04, 1.08e+05, 4.39e+04, 1.12e+05, 4.38e+04, 8.92e+04, 2.90e+04, 9.46e+04, 8.74e+04, 4.76e+04, 5.45e+04, 5.21e+04, 8.11e+04, 2.29e+04, 6.22e+04, 3.87e+04, 8.46e+04, 7.32e+04, 4.00e+04, 1.10e+05, 5.30e+04, 7.86e+04, 1.30e+05, 8.10e+04, 3.41e+04, 7.58e+04, 5.24e+04, 7.88e+04, 3.49e+04, 7.31e+04, 6.84e+04, 5.47e+04, 8.78e+04, 4.88e+04, 2.25e+04, 4.61e+04, 2.06e+04, 8.31e+04, 3.48e+04
Function error values when FEs = 300000 , 5.17e+04, 6.65e+04, 6.50e+04, 2.86e+04, 5.52e+04, 2.08e+04, 5.41e+04, 2.78e+04, 2.75e+04, 2.39e+04, 1.99e+04, 3.80e+04, 8.46e+03, 6.16e+04, 2.16e+04, 6.32e+04, 3.19e+04, 6.31e+04, 1.47e+04, 6.47e+04, 5.61e+04, 2.86e+04, 4.04e+04, 3.89e+04, 4.68e+04, 7.70e+03, 4.22e+04, 2.14e+04, 5.37e+04, 4.03e+04, 2.66e+04, 5.78e+04, 2.69e+04, 5.91e+04, 6.46e+04, 4.06e+04, 2.10e+04, 5.02e+04, 3.05e+04, 5.57e+04, 2.60e+04, 4.22e+04, 4.03e+04, 2.65e+04, 4.52e+04, 3.07e+04, 1.26e+04, 1.46e+04, 8.60e+03, 5.03e+04, 1.78e+04
Function error values when FEs = 400000 , 3.95e+04, 4.82e+04, 4.37e+04, 1.77e+04, 4.47e+04, 1.29e+04, 4.64e+04, 2.09e+04, 1.93e+04, 1.56e+04, 1.25e+04, 3.13e+04, 4.70e+03, 3.70e+04, 1.48e+04, 4.33e+04, 2.60e+04, 4.87e+04, 1.02e+04, 4.86e+04, 4.12e+04, 2.18e+04, 3.31e+04, 3.05e+04, 3.33e+04, 5.43e+03, 3.08e+04, 1.49e+04, 3.94e+04, 2.74e+04, 2.23e+04, 3.25e+04, 1.64e+04, 4.83e+04, 3.80e+04, 2.39e+04, 1.58e+04, 4.03e+04, 2.01e+04, 4.30e+04, 2.20e+04, 2.90e+04, 2.87e+04, 1.46e+04, 2.61e+04, 2.16e+04, 8.28e+03, 5.61e+03, 6.11e+03, 3.37e+04, 1.31e+04
Function error values when FEs = 500000 , 3.26e+04, 3.69e+04, 3.16e+04, 1.27e+04, 3.68e+04, 8.74e+03, 4.09e+04, 1.66e+04, 1.53e+04, 1.17e+04, 8.56e+03, 2.64e+04, 3.00e+03, 2.36e+04, 1.08e+04, 3.12e+04, 2.18e+04, 3.90e+04, 8.21e+03, 3.84e+04, 3.23e+04, 1.73e+04, 2.80e+04, 2.44e+04, 2.63e+04, 4.68e+03, 2.38e+04, 1.17e+04, 3.08e+04, 2.01e+04, 1.93e+04, 1.94e+04, 1.07e+04, 4.12e+04, 2.55e+04, 1.51e+04, 1.26e+04, 3.42e+04, 1.43e+04, 3.41e+04, 1.92e+04, 2.23e+04, 2.24e+04, 8.56e+03, 1.59e+04, 1.64e+04, 5.98e+03, 2.94e+03, 4.68e+03, 2.42e+04, 1.06e+04
Function error values when FEs = 600000 , 2.75e+04, 2.93e+04, 2.39e+04, 9.91e+03, 3.06e+04, 6.37e+03, 3.62e+04, 1.36e+04, 1.25e+04, 9.39e+03, 6.33e+03, 2.24e+04, 2.14e+03, 1.60e+04, 8.13e+03, 2.33e+04, 1.85e+04, 3.18e+04, 6.96e+03, 3.12e+04, 2.62e+04, 1.42e+04, 2.40e+04, 1.99e+04, 2.20e+04, 4.25e+03, 1.91e+04, 9.80e+03, 2.54e+04, 1.56e+04, 1.68e+04, 1.23e+04, 7.36e+03, 3.56e+04, 1.86e+04, 1.01e+04, 1.02e+04, 2.97e+04, 1.10e+04, 2.74e+04, 1.69e+04, 1.81e+04, 1.85e+04, 5.25e+03, 1.02e+04, 1.32e+04, 4.59e+03, 2.00e+03, 3.68e+03, 1.84e+04, 9.01e+03
