MOS-SOCO2011_4_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 1.22e+02, 1.04e+02, 1.77e+02, 1.13e+02, 1.91e+02, 1.80e+02, 1.25e+02, 1.76e+02, 1.62e+02, 1.17e+02, 2.54e+02, 2.15e+02, 1.10e+02, 1.63e+02, 1.69e+02, 1.16e+02, 1.29e+02, 8.86e+01, 7.75e+01, 1.30e+02, 1.01e+02, 1.16e+02, 1.29e+02, 1.84e+02, 1.45e+02, 1.05e+02, 1.38e+02, 1.23e+02, 1.62e+02, 1.80e+02, 1.26e+02, 1.32e+02, 1.06e+02, 1.19e+02, 1.32e+02, 1.19e+02, 9.63e+01, 1.22e+02, 1.13e+02, 1.07e+02, 1.02e+02, 1.32e+02, 1.41e+02, 8.65e+01, 1.49e+02, 1.10e+02, 1.46e+02, 1.35e+02, 9.47e+01, 1.32e+02, 1.04e+02
Function error values when FEs = 6000 , 1.14e+02, 9.20e+01, 1.24e+02, 9.53e+01, 7.11e+01, 1.44e+02, 1.19e+02, 1.21e+02, 1.13e+02, 9.37e+01, 1.62e+02, 1.24e+02, 9.18e+01, 7.58e+01, 1.14e+02, 8.76e+01, 1.17e+02, 7.21e+01, 6.41e+01, 7.43e+01, 8.94e+01, 9.15e+01, 9.68e+01, 1.17e+02, 6.84e+01, 7.35e+01, 1.13e+02, 1.18e+02, 1.20e+02, 1.19e+02, 1.13e+02, 9.10e+01, 9.21e+01, 9.22e+01, 1.17e+02, 9.20e+01, 8.78e+01, 9.22e+01, 7.26e+01, 9.23e+01, 9.01e+01, 1.20e+02, 1.17e+02, 6.63e+01, 7.58e+01, 9.51e+01, 1.20e+02, 1.12e+02, 8.97e+01, 1.18e+02, 9.00e+01
Function error values when FEs = 9000 , 1.05e+02, 9.12e+01, 1.22e+02, 8.95e+01, 6.95e+01, 1.36e+02, 1.15e+02, 1.18e+02, 9.56e+01, 8.89e+01, 9.18e+01, 1.23e+02, 9.10e+01, 7.48e+01, 1.13e+02, 8.74e+01, 1.17e+02, 6.87e+01, 6.41e+01, 7.35e+01, 8.79e+01, 9.06e+01, 8.92e+01, 1.14e+02, 6.49e+01, 7.29e+01, 1.02e+02, 1.14e+02, 1.16e+02, 1.19e+02, 1.00e+02, 9.01e+01, 9.13e+01, 9.14e+01, 1.16e+02, 8.87e+01, 8.75e+01, 9.13e+01, 7.22e+01, 8.92e+01, 8.86e+01, 1.20e+02, 1.10e+02, 6.41e+01, 7.50e+01, 8.93e+01, 1.19e+02, 9.90e+01, 8.93e+01, 1.17e+02, 8.85e+01
Function error values when FEs = 15000 , 8.79e+01, 9.01e+01, 1.22e+02, 8.77e+01, 6.86e+01, 1.26e+02, 9.23e+01, 1.16e+02, 8.78e+01, 8.71e+01, 8.79e+01, 1.22e+02, 8.98e+01, 7.35e+01, 1.12e+02, 8.73e+01, 1.15e+02, 5.60e+01, 6.41e+01, 7.26e+01, 8.66e+01, 8.98e+01, 8.84e+01, 9.23e+01, 3.03e+01, 7.21e+01, 8.80e+01, 1.04e+02, 1.11e+02, 1.17e+02, 9.01e+01, 8.94e+01, 9.01e+01, 9.03e+01, 1.14e+02, 8.70e+01, 8.64e+01, 9.02e+01, 7.18e+01, 8.75e+01, 8.70e+01, 1.19e+02, 8.91e+01, 6.41e+01, 7.43e+01, 8.73e+01, 1.18e+02, 8.82e+01, 8.87e+01, 1.15e+02, 8.70e+01
Function error values when FEs = 30000 , 8.58e+01, 8.89e+01, 8.71e+01, 8.56e+01, 6.76e+01, 8.35e+01, 8.59e+01, 2.75e+01, 8.55e+01, 8.53e+01, 8.52e+01, 8.78e+01, 8.87e+01, 7.19e+01, 1.10e+02, 8.71e+01, 1.03e+02, 2.53e+01, 6.41e+01, 6.84e+01, 8.51e+01, 8.88e+01, 8.76e+01, 7.26e+01, 2.87e-01, 7.05e+01, 8.57e+01, 8.64e+01, 7.44e+01, 1.14e+02, 8.87e+01, 8.84e+01, 8.90e+01, 8.91e+01, 1.10e+02, 8.55e+01, 7.08e+01, 8.90e+01, 7.05e+01, 8.55e+01, 8.52e+01, 1.19e+02, 8.62e+01, 6.41e+01, 7.28e+01, 8.54e+01, 9.83e+00, 8.59e+01, 8.78e+01, 8.66e+01, 8.54e+01
Function error values when FEs = 60000 , 8.33e+01, 8.71e+01, 6.79e+01, 8.32e+01, 3.23e+01, 7.23e+01, 8.33e+01, 2.52e-02, 8.33e+01, 8.32e+01, 8.32e+01, 8.35e+01, 8.71e+01, 7.19e+01, 6.69e+01, 7.11e+01, 6.46e+01, 2.32e+01, 6.41e+01, 4.00e+00, 8.31e+01, 8.71e+01, 8.44e+01, 6.76e+01, 1.44e-01, 6.25e+01, 8.33e+01, 4.84e+00, 6.72e+01, 6.84e+01, 8.71e+01, 8.69e+01, 8.71e+01, 8.71e+01, 6.75e+01, 8.32e+01, 6.41e+01, 8.72e+01, 1.03e+01, 8.33e+01, 8.31e+01, 1.16e+02, 8.33e+01, 6.41e+01, 6.91e+01, 8.32e+01, 4.18e+00, 8.33e+01, 8.60e+01, 8.33e+01, 8.32e+01
Function error values when FEs = 90000 , 6.51e+01, 6.67e+01, 6.79e+01, 6.24e+01, 5.45e-03, 5.86e+01, 6.51e+01, 1.34e-02, 6.52e+01, 6.36e+01, 6.25e+01, 7.28e+01, 6.62e+01, 7.19e+01, 7.58e-01, 6.41e+01, 4.51e+00, 2.30e+01, 5.86e+01, 4.00e+00, 6.17e+01, 6.43e+01, 6.41e+01, 5.28e+01, 7.32e-02, 2.16e-02, 6.22e+01, 4.23e+00, 1.65e-01, 4.21e+00, 6.66e+01, 6.50e+01, 6.61e+01, 6.70e+01, 5.12e+00, 6.44e+01, 6.41e+01, 6.74e+01, 3.99e+00, 6.48e+01, 6.17e+01, 6.84e+01, 6.50e+01, 6.41e+01, 6.10e+01, 6.24e+01, 4.08e+00, 6.38e+01, 6.42e+01, 6.71e+01, 6.17e+01
Function error values when FEs = 120000 , 5.86e+01, 6.41e+01, 6.79e+01, 5.86e+01, 2.98e-03, 5.86e+01, 5.86e+01, 7.94e-03, 5.86e+01, 5.86e+01, 5.86e+01, 5.86e+01, 6.41e+01, 7.19e+01, 6.72e-01, 6.41e+01, 4.16e+00, 2.14e+01, 5.86e+01, 3.99e+00, 5.86e+01, 6.41e+01, 6.41e+01, 2.71e-02, 3.41e-02, 1.02e-02, 5.86e+01, 4.10e+00, 1.19e-01, 2.58e-01, 6.41e+01, 6.41e+01, 6.41e+01, 6.41e+01, 2.66e-01, 5.86e+01, 6.41e+01, 6.41e+01, 3.99e+00, 5.86e+01, 5.86e+01, 4.34e+01, 5.86e+01, 6.41e+01, 2.88e-01, 5.86e+01, 4.03e+00, 5.86e+01, 6.41e+01, 5.86e+01, 5.86e+01
Function error values when FEs = 150000 , 5.86e+01, 6.41e+01, 6.79e+01, 5.86e+01, 1.85e-03, 5.86e+01, 5.86e+01, 3.80e-03, 5.86e+01, 5.86e+01, 5.86e+01, 5.86e+01, 6.41e+01, 7.19e+01, 5.93e-01, 6.41e+01, 4.05e+00, 1.76e+01, 5.75e+01, 3.99e+00, 5.86e+01, 6.41e+01, 6.41e+01, 1.21e-02, 1.63e-02, 5.32e-03, 5.86e+01, 4.04e+00, 8.63e-02, 9.65e-02, 6.41e+01, 6.41e+01, 6.41e+01, 6.41e+01, 1.04e-01, 5.86e+01, 6.41e+01, 6.41e+01, 3.99e+00, 5.86e+01, 5.86e+01, 4.63e-01, 5.86e+01, 6.41e+01, 1.05e-01, 5.86e+01, 4.01e+00, 5.86e+01, 6.41e+01, 5.86e+01, 5.86e+01
Function error values when FEs = 180000 , 5.86e+01, 6.41e+01, 6.79e+01, 5.86e+01, 1.02e-03, 5.86e+01, 5.86e+01, 2.10e-03, 5.86e+01, 5.86e+01, 5.86e+01, 5.86e+01, 6.41e+01, 7.19e+01, 5.15e-01, 6.41e+01, 4.02e+00, 7.87e+00, 5.42e+01, 3.99e+00, 5.86e+01, 6.41e+01, 6.41e+01, 6.62e-03, 8.83e-03, 2.61e-03, 5.86e+01, 4.01e+00, 6.62e-02, 3.92e-02, 6.41e+01, 6.41e+01, 6.41e+01, 6.41e+01, 4.72e-02, 5.86e+01, 6.41e+01, 6.41e+01, 3.99e+00, 5.86e+01, 5.86e+01, 1.42e-01, 5.86e+01, 6.41e+01, 4.34e-02, 5.86e+01, 4.00e+00, 5.86e+01, 6.41e+01, 5.86e+01, 5.86e+01
