MOS-SOCO2011_30_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 5.93e+08, 1.28e+07, 7.85e+07, 9.62e+06, 7.06e+08, 1.14e+07, 4.08e+07, 2.97e+08, 4.24e+08, 1.69e+07, 4.85e+06, 2.35e+06, 4.21e+06, 9.63e+07, 3.37e+06, 4.98e+08, 9.70e+07, 3.05e+08, 5.80e+07, 5.32e+08, 1.66e+08, 1.05e+08, 3.40e+07, 3.32e+07, 4.72e+06, 2.51e+07, 1.47e+08, 6.79e+07, 1.58e+07, 6.12e+08, 1.25e+07, 5.22e+08, 3.70e+08, 4.93e+08, 2.77e+08, 3.01e+08, 1.63e+07, 6.65e+08, 1.86e+08, 8.05e+06, 2.37e+08, 1.73e+08, 2.56e+08, 9.06e+07, 2.49e+06, 1.55e+08, 2.06e+07, 3.99e+08, 4.88e+06, 9.98e+06, 1.25e+07
Function error values when FEs = 10000 , 1.20e+07, 9.37e+05, 8.56e+06, 1.85e+06, 2.78e+07, 1.20e+06, 5.48e+06, 1.06e+08, 2.96e+08, 6.45e+06, 8.73e+05, 1.61e+06, 4.11e+06, 3.22e+07, 1.18e+06, 3.69e+08, 9.18e+05, 1.11e+07, 3.50e+06, 1.17e+07, 2.61e+06, 2.71e+06, 1.18e+06, 1.25e+07, 1.01e+06, 2.32e+07, 1.75e+06, 2.79e+06, 1.88e+06, 4.13e+08, 1.19e+07, 3.80e+08, 3.09e+07, 2.88e+08, 1.42e+07, 1.50e+07, 9.85e+06, 1.36e+06, 4.41e+06, 4.40e+06, 2.80e+06, 7.09e+07, 3.07e+06, 3.22e+06, 2.41e+06, 1.48e+07, 2.78e+06, 2.33e+07, 1.23e+06, 1.71e+06, 1.29e+06
Function error values when FEs = 15000 , 1.13e+07, 9.15e+05, 5.41e+06, 1.84e+06, 2.20e+07, 1.16e+06, 1.77e+06, 1.84e+07, 3.55e+07, 2.39e+06, 8.53e+05, 1.57e+06, 1.65e+06, 7.44e+06, 8.18e+05, 2.93e+08, 8.81e+05, 3.97e+06, 1.33e+06, 1.12e+07, 2.46e+06, 2.54e+06, 6.31e+05, 1.82e+06, 1.01e+06, 9.86e+05, 1.32e+06, 1.57e+06, 1.07e+06, 3.41e+08, 4.33e+06, 3.25e+08, 9.83e+06, 1.41e+08, 3.29e+06, 1.61e+06, 1.54e+06, 1.08e+06, 4.24e+06, 4.13e+06, 1.70e+06, 1.79e+06, 2.61e+06, 1.97e+06, 8.75e+05, 7.01e+06, 2.31e+06, 1.99e+07, 1.01e+06, 1.51e+06, 1.17e+06
Function error values when FEs = 25000 , 6.55e+05, 7.46e+05, 2.04e+06, 1.80e+06, 9.31e+05, 1.14e+06, 1.48e+06, 7.03e+06, 3.94e+06, 2.37e+06, 8.51e+05, 1.05e+06, 1.31e+06, 5.63e+06, 8.17e+05, 4.90e+06, 8.51e+05, 7.24e+05, 1.32e+06, 1.11e+06, 1.37e+06, 1.76e+06, 6.31e+05, 1.48e+06, 1.00e+06, 7.82e+05, 1.31e+06, 1.55e+06, 8.34e+05, 1.27e+08, 2.22e+06, 5.10e+06, 1.14e+06, 2.16e+07, 1.23e+06, 9.55e+05, 1.52e+06, 1.06e+06, 7.31e+05, 3.21e+06, 1.26e+06, 7.10e+05, 9.03e+05, 1.74e+06, 6.26e+05, 1.79e+06, 2.29e+06, 9.89e+05, 1.00e+06, 1.34e+06, 1.16e+06
Function error values when FEs = 50000 , 6.22e+05, 7.42e+05, 7.06e+05, 1.77e+06, 9.05e+05, 1.08e+06, 1.46e+06, 9.47e+05, 1.91e+06, 2.35e+06, 8.49e+05, 9.20e+05, 1.30e+06, 1.00e+06, 8.13e+05, 6.93e+05, 6.60e+05, 7.23e+05, 1.31e+06, 1.10e+06, 1.36e+06, 1.16e+06, 6.31e+05, 1.28e+06, 9.96e+05, 7.68e+05, 1.15e+06, 1.42e+06, 7.97e+05, 1.08e+06, 2.18e+06, 2.27e+06, 1.06e+06, 6.68e+05, 9.27e+05, 9.04e+05, 1.51e+06, 9.26e+05, 7.28e+05, 2.27e+06, 1.22e+06, 7.10e+05, 9.03e+05, 1.70e+06, 6.24e+05, 6.99e+05, 1.88e+06, 9.42e+05, 1.00e+06, 1.33e+06, 1.15e+06
Function error values when FEs = 100000 , 6.20e+05, 7.30e+05, 7.03e+05, 1.72e+06, 9.04e+05, 1.04e+06, 1.42e+06, 6.43e+05, 7.86e+05, 9.02e+05, 8.40e+05, 9.16e+05, 1.26e+06, 9.93e+05, 7.26e+05, 6.39e+05, 6.58e+05, 7.19e+05, 1.27e+06, 9.96e+05, 1.31e+06, 1.13e+06, 6.30e+05, 1.23e+06, 9.68e+05, 7.67e+05, 1.07e+06, 6.60e+05, 7.96e+05, 7.14e+05, 1.06e+06, 2.15e+06, 1.02e+06, 6.68e+05, 9.19e+05, 8.43e+05, 1.46e+06, 9.16e+05, 7.22e+05, 1.40e+06, 1.13e+06, 7.09e+05, 9.02e+05, 8.96e+05, 6.22e+05, 6.71e+05, 1.84e+06, 9.39e+05, 9.93e+05, 1.31e+06, 1.12e+06
Function error values when FEs = 150000 , 6.16e+05, 7.14e+05, 7.01e+05, 1.64e+06, 9.03e+05, 9.95e+05, 1.32e+06, 6.43e+05, 7.77e+05, 8.94e+05, 8.29e+05, 9.11e+05, 1.10e+06, 9.83e+05, 7.14e+05, 6.39e+05, 6.54e+05, 7.15e+05, 1.22e+06, 9.67e+05, 1.25e+06, 1.08e+06, 6.29e+05, 1.17e+06, 9.36e+05, 7.66e+05, 1.02e+06, 6.52e+05, 7.95e+05, 7.11e+05, 1.00e+06, 1.99e+06, 9.86e+05, 6.68e+05, 8.42e+05, 8.39e+05, 1.41e+06, 9.03e+05, 7.04e+05, 1.24e+06, 1.03e+06, 7.08e+05, 9.02e+05, 8.80e+05, 6.18e+05, 6.68e+05, 1.78e+06, 9.37e+05, 9.84e+05, 1.00e+06, 1.09e+06
Function error values when FEs = 200000 , 6.13e+05, 6.97e+05, 7.00e+05, 1.57e+06, 8.06e+05, 9.47e+05, 1.26e+06, 6.42e+05, 7.70e+05, 8.88e+05, 8.19e+05, 9.06e+05, 1.07e+06, 9.73e+05, 7.02e+05, 6.39e+05, 6.51e+05, 7.11e+05, 1.17e+06, 9.48e+05, 1.19e+06, 1.02e+06, 6.29e+05, 1.11e+06, 9.19e+05, 7.65e+05, 9.62e+05, 6.48e+05, 7.94e+05, 7.08e+05, 9.80e+05, 1.07e+06, 9.58e+05, 6.68e+05, 8.40e+05, 8.35e+05, 1.34e+06, 8.91e+05, 6.99e+05, 1.05e+06, 9.96e+05, 7.07e+05, 9.01e+05, 8.70e+05, 6.14e+05, 6.66e+05, 1.72e+06, 9.35e+05, 9.76e+05, 9.99e+05, 1.05e+06
Function error values when FEs = 250000 , 6.10e+05, 6.81e+05, 6.99e+05, 1.49e+06, 7.73e+05, 9.00e+05, 1.20e+06, 6.42e+05, 7.65e+05, 8.86e+05, 8.12e+05, 9.01e+05, 1.06e+06, 9.67e+05, 6.90e+05, 6.39e+05, 6.48e+05, 7.10e+05, 1.11e+06, 9.30e+05, 1.13e+06, 9.74e+05, 6.29e+05, 1.05e+06, 9.01e+05, 7.64e+05, 9.09e+05, 6.39e+05, 7.93e+05, 7.04e+05, 9.62e+05, 9.85e+05, 9.38e+05, 6.67e+05, 8.38e+05, 8.31e+05, 1.27e+06, 8.81e+05, 6.87e+05, 9.84e+05, 9.81e+05, 7.06e+05, 9.00e+05, 8.63e+05, 6.10e+05, 6.64e+05, 1.65e+06, 9.34e+05, 9.70e+05, 9.95e+05, 9.84e+05
Function error values when FEs = 300000 , 6.07e+05, 6.66e+05, 6.98e+05, 1.42e+06, 7.62e+05, 8.69e+05, 1.15e+06, 6.42e+05, 7.59e+05, 8.85e+05, 8.06e+05, 8.96e+05, 1.06e+06, 9.61e+05, 6.83e+05, 6.38e+05, 6.46e+05, 7.08e+05, 1.07e+06, 9.13e+05, 1.07e+06, 9.37e+05, 6.28e+05, 9.90e+05, 8.85e+05, 7.63e+05, 8.60e+05, 6.37e+05, 7.92e+05, 7.02e+05, 9.48e+05, 9.72e+05, 9.20e+05, 6.67e+05, 8.37e+05, 8.30e+05, 1.20e+06, 8.74e+05, 6.82e+05, 9.51e+05, 9.73e+05, 7.05e+05, 9.00e+05, 8.56e+05, 6.06e+05, 6.62e+05, 1.59e+06, 9.32e+05, 9.64e+05, 9.92e+05, 9.69e+05
