MOS-SOCO2011_11_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.52e+04, 1.91e+04, 1.26e+04, 2.63e+04, 9.03e+03, 1.18e+04, 3.63e+04, 1.51e+04, 9.56e+03, 1.76e+04, 2.26e+04, 1.46e+04, 9.86e+03, 2.68e+04, 1.06e+04, 2.98e+04, 3.27e+04, 1.35e+04, 1.49e+04, 9.76e+03, 9.96e+03, 1.18e+04, 1.76e+04, 2.09e+04, 3.51e+03, 4.85e+03, 1.17e+04, 7.37e+03, 8.71e+03, 7.68e+03, 1.85e+04, 1.58e+04, 3.09e+04, 1.55e+04, 1.11e+04, 1.41e+04, 4.50e+03, 6.04e+03, 2.27e+04, 1.42e+04, 1.86e+04, 8.79e+03, 1.75e+04, 1.71e+04, 1.78e+04, 1.03e+04, 1.89e+04, 1.14e+04, 9.51e+03, 1.33e+04, 1.38e+04
Function error values when FEs = 10000 , 1.10e+04, 8.12e+03, 7.87e+03, 2.31e+04, 2.46e+03, 1.04e+04, 1.88e+04, 7.18e+03, 2.28e+03, 9.81e+03, 1.37e+04, 3.05e+03, 6.85e+03, 9.90e+03, 9.03e+03, 1.12e+04, 1.35e+04, 5.35e+03, 1.00e+04, 1.55e+03, 6.78e+03, 1.42e+03, 1.14e+04, 7.45e+03, 1.62e+03, 2.65e+03, 7.78e+03, 4.87e+03, 5.19e+03, 2.36e+03, 8.95e+03, 9.30e+03, 1.90e+04, 7.26e+03, 5.78e+03, 2.31e+03, 4.51e+02, 2.64e+03, 1.09e+04, 5.46e+03, 6.81e+03, 5.04e+03, 9.70e+03, 1.20e+04, 6.73e+03, 4.90e+03, 1.39e+04, 4.49e+03, 6.83e+03, 1.83e+03, 8.82e+03
Function error values when FEs = 15000 , 8.72e+03, 5.31e+03, 4.04e+03, 1.32e+04, 2.31e+03, 9.82e+03, 6.64e+03, 4.13e+03, 7.28e+02, 4.43e+03, 1.08e+04, 6.45e+02, 1.72e+03, 6.90e+03, 2.61e+03, 8.12e+03, 9.44e+03, 2.32e+03, 5.57e+03, 1.22e+03, 3.94e+03, 1.18e+03, 8.08e+03, 2.07e+03, 1.25e+03, 1.14e+03, 5.05e+03, 4.12e+03, 2.82e+03, 1.63e+03, 6.95e+03, 6.33e+03, 1.07e+04, 1.59e+03, 4.18e+03, 1.29e+03, 2.92e+02, 1.22e+03, 8.33e+03, 3.81e+03, 5.89e+03, 2.99e+03, 3.37e+03, 6.70e+03, 3.43e+03, 3.87e+03, 9.91e+03, 3.95e+03, 4.45e+03, 1.01e+03, 6.82e+03
Function error values when FEs = 25000 , 4.75e+03, 2.63e+03, 1.94e+03, 4.30e+02, 6.68e+02, 4.78e+03, 1.49e+03, 1.89e+03, 3.48e+02, 2.07e+03, 2.41e+03, 1.37e+02, 3.08e+02, 4.47e+03, 2.44e+02, 3.93e+03, 7.03e+03, 1.51e+03, 1.71e+03, 5.49e+02, 1.26e+03, 2.35e+02, 5.58e+03, 6.29e+02, 5.56e+02, 3.25e+02, 2.03e+03, 2.50e+03, 1.47e+03, 1.07e+03, 4.45e+03, 3.19e+03, 4.82e+03, 1.91e+02, 1.63e+03, 1.68e+02, 2.50e+02, 2.61e+02, 4.71e+03, 1.52e+03, 3.76e+03, 9.44e+02, 6.14e+02, 4.45e+03, 2.22e+02, 1.33e+03, 4.84e+03, 1.97e+03, 1.55e+03, 1.00e+03, 1.81e+03
Function error values when FEs = 50000 , 2.39e+02, 2.40e+02, 2.34e+02, 1.80e+02, 1.40e+02, 1.59e+02, 1.23e+02, 1.55e+02, 2.23e+02, 1.74e+02, 3.40e+02, 1.26e+02, 1.75e+02, 1.32e+03, 1.68e+02, 1.97e+02, 3.42e+03, 1.94e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 2.16e+03, 2.14e+02, 3.81e+02, 2.33e+02, 2.97e+02, 3.43e+02, 1.50e+02, 1.72e+02, 8.29e+02, 5.85e+02, 2.44e+02, 1.76e+02, 2.36e+02, 1.02e+02, 2.26e+02, 1.61e+02, 1.36e+03, 1.84e+02, 2.48e+02, 1.50e+02, 1.88e+02, 9.81e+02, 2.09e+02, 2.10e+02, 1.88e+02, 3.32e+02, 1.56e+02, 3.45e+02, 2.11e+02
Function error values when FEs = 100000 , 2.00e+02, 2.39e+02, 2.22e+02, 1.80e+02, 1.40e+02, 1.36e+02, 1.23e+02, 1.53e+02, 2.23e+02, 1.72e+02, 1.98e+02, 1.26e+02, 1.75e+02, 3.10e+02, 1.68e+02, 1.92e+02, 2.34e+02, 1.88e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 1.75e+02, 2.14e+02, 3.81e+02, 1.98e+02, 2.97e+02, 1.95e+02, 1.45e+02, 1.68e+02, 1.40e+02, 1.36e+02, 2.10e+02, 1.76e+02, 2.36e+02, 9.75e+01, 2.25e+02, 1.61e+02, 2.74e+02, 1.84e+02, 2.35e+02, 1.50e+02, 1.88e+02, 1.59e+02, 2.09e+02, 2.10e+02, 1.21e+02, 2.22e+02, 1.56e+02, 2.74e+02, 1.97e+02
Function error values when FEs = 150000 , 2.00e+02, 2.39e+02, 2.22e+02, 1.80e+02, 1.40e+02, 1.36e+02, 1.23e+02, 1.53e+02, 2.23e+02, 1.72e+02, 1.98e+02, 1.26e+02, 1.75e+02, 3.10e+02, 1.68e+02, 1.92e+02, 2.34e+02, 1.88e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 1.75e+02, 2.14e+02, 3.81e+02, 1.98e+02, 2.97e+02, 1.95e+02, 1.45e+02, 1.68e+02, 1.40e+02, 1.36e+02, 2.10e+02, 1.76e+02, 2.36e+02, 9.75e+01, 2.25e+02, 1.61e+02, 2.74e+02, 1.84e+02, 2.35e+02, 1.50e+02, 1.88e+02, 1.59e+02, 2.09e+02, 2.10e+02, 1.21e+02, 2.22e+02, 1.56e+02, 2.74e+02, 1.97e+02
Function error values when FEs = 200000 , 2.00e+02, 2.39e+02, 2.22e+02, 1.80e+02, 1.40e+02, 1.36e+02, 1.23e+02, 1.53e+02, 2.23e+02, 1.72e+02, 1.98e+02, 1.26e+02, 1.75e+02, 3.10e+02, 1.68e+02, 1.92e+02, 2.34e+02, 1.88e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 1.75e+02, 2.14e+02, 3.81e+02, 1.98e+02, 2.97e+02, 1.95e+02, 1.45e+02, 1.68e+02, 1.40e+02, 1.36e+02, 2.10e+02, 1.76e+02, 2.36e+02, 9.75e+01, 2.25e+02, 1.61e+02, 2.74e+02, 1.84e+02, 2.35e+02, 1.50e+02, 1.88e+02, 1.59e+02, 2.09e+02, 2.10e+02, 1.21e+02, 2.22e+02, 1.56e+02, 2.74e+02, 1.97e+02
Function error values when FEs = 250000 , 2.00e+02, 2.39e+02, 2.22e+02, 1.80e+02, 1.40e+02, 1.36e+02, 1.23e+02, 1.53e+02, 2.23e+02, 1.72e+02, 1.98e+02, 1.26e+02, 1.75e+02, 3.10e+02, 1.68e+02, 1.92e+02, 2.34e+02, 1.88e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 1.75e+02, 2.14e+02, 3.81e+02, 1.98e+02, 2.97e+02, 1.95e+02, 1.45e+02, 1.68e+02, 1.40e+02, 1.36e+02, 2.10e+02, 1.76e+02, 2.36e+02, 9.75e+01, 2.25e+02, 1.61e+02, 2.74e+02, 1.84e+02, 2.35e+02, 1.50e+02, 1.88e+02, 1.59e+02, 2.09e+02, 2.10e+02, 1.21e+02, 2.22e+02, 1.56e+02, 2.74e+02, 1.97e+02
Function error values when FEs = 300000 , 2.00e+02, 2.39e+02, 2.22e+02, 1.80e+02, 1.40e+02, 1.36e+02, 1.23e+02, 1.53e+02, 2.23e+02, 1.72e+02, 1.98e+02, 1.26e+02, 1.75e+02, 3.10e+02, 1.68e+02, 1.92e+02, 2.34e+02, 1.88e+02, 3.67e+02, 2.53e+02, 1.15e+02, 9.40e+01, 1.75e+02, 2.14e+02, 3.81e+02, 1.98e+02, 2.97e+02, 1.95e+02, 1.45e+02, 1.68e+02, 1.40e+02, 1.36e+02, 2.10e+02, 1.76e+02, 2.36e+02, 9.75e+01, 2.25e+02, 1.61e+02, 2.74e+02, 1.84e+02, 2.35e+02, 1.50e+02, 1.88e+02, 1.59e+02, 2.09e+02, 2.10e+02, 1.21e+02, 2.22e+02, 1.56e+02, 2.74e+02, 1.97e+02
