MOS-CEC2013_24_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.77e+03, 1.67e+03, 1.62e+03, 1.54e+03, 1.55e+03, 1.35e+03, 1.35e+03, 1.60e+03, 1.37e+03, 1.64e+03, 1.60e+03, 1.67e+03, 1.41e+03, 1.71e+03, 1.54e+03, 1.39e+03, 1.28e+03, 1.21e+03, 1.48e+03, 1.56e+03, 1.38e+03, 1.59e+03, 1.66e+03, 1.55e+03, 1.45e+03, 1.54e+03, 1.46e+03, 1.54e+03, 1.61e+03, 1.58e+03, 1.40e+03, 1.53e+03, 1.60e+03, 1.52e+03, 1.63e+03, 1.54e+03, 1.48e+03, 1.60e+03, 1.52e+03, 1.64e+03, 1.76e+03, 1.43e+03, 1.78e+03, 1.36e+03, 1.51e+03, 1.63e+03, 1.46e+03, 1.52e+03, 1.59e+03, 1.66e+03, 1.40e+03
Function error values when FEs = 10000 , 1.08e+03, 1.12e+03, 9.57e+02, 8.98e+02, 9.58e+02, 1.35e+03, 1.35e+03, 1.19e+03, 1.37e+03, 1.20e+03, 9.88e+02, 9.91e+02, 1.41e+03, 1.06e+03, 9.54e+02, 1.39e+03, 1.28e+03, 1.20e+03, 9.14e+02, 9.13e+02, 1.38e+03, 9.29e+02, 1.02e+03, 1.02e+03, 8.86e+02, 9.48e+02, 1.03e+03, 1.02e+03, 9.79e+02, 9.39e+02, 9.50e+02, 9.21e+02, 1.06e+03, 9.12e+02, 1.02e+03, 1.08e+03, 9.56e+02, 9.32e+02, 1.05e+03, 1.22e+03, 8.22e+02, 1.43e+03, 1.04e+03, 1.36e+03, 9.46e+02, 1.13e+03, 8.74e+02, 1.14e+03, 1.03e+03, 1.08e+03, 9.35e+02
Function error values when FEs = 15000 , 1.07e+03, 1.11e+03, 9.55e+02, 8.97e+02, 9.58e+02, 8.13e+02, 8.62e+02, 1.19e+03, 7.59e+02, 1.20e+03, 9.87e+02, 9.89e+02, 8.42e+02, 1.06e+03, 9.54e+02, 8.13e+02, 8.64e+02, 1.20e+03, 9.14e+02, 9.10e+02, 7.67e+02, 9.28e+02, 1.02e+03, 1.01e+03, 8.86e+02, 9.46e+02, 1.03e+03, 1.02e+03, 9.79e+02, 9.36e+02, 9.48e+02, 9.20e+02, 1.06e+03, 9.12e+02, 1.02e+03, 1.07e+03, 9.55e+02, 9.32e+02, 1.05e+03, 1.22e+03, 8.22e+02, 7.88e+02, 1.04e+03, 8.53e+02, 9.43e+02, 1.12e+03, 8.73e+02, 1.14e+03, 1.03e+03, 1.08e+03, 9.35e+02
Function error values when FEs = 25000 , 7.17e+02, 7.20e+02, 9.55e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 9.87e+02, 9.89e+02, 8.41e+02, 6.48e+02, 9.54e+02, 8.12e+02, 8.64e+02, 7.93e+02, 9.14e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.34e+02, 6.55e+02, 8.86e+02, 9.46e+02, 6.56e+02, 1.02e+03, 9.79e+02, 9.36e+02, 9.48e+02, 9.20e+02, 6.40e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.19e+02, 8.53e+02, 9.43e+02, 6.97e+02, 8.73e+02, 7.45e+02, 1.03e+03, 6.94e+02, 9.35e+02
Function error values when FEs = 50000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
Function error values when FEs = 100000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
Function error values when FEs = 150000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
Function error values when FEs = 200000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
Function error values when FEs = 250000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
Function error values when FEs = 300000 , 7.16e+02, 7.20e+02, 5.88e+02, 8.97e+02, 9.58e+02, 8.12e+02, 8.61e+02, 7.23e+02, 7.58e+02, 7.73e+02, 6.33e+02, 5.97e+02, 8.41e+02, 6.47e+02, 5.89e+02, 8.12e+02, 8.64e+02, 7.93e+02, 5.61e+02, 9.10e+02, 7.66e+02, 9.28e+02, 6.33e+02, 6.54e+02, 8.86e+02, 5.75e+02, 6.55e+02, 6.60e+02, 5.64e+02, 6.15e+02, 6.33e+02, 9.20e+02, 6.39e+02, 9.12e+02, 6.22e+02, 6.85e+02, 9.55e+02, 9.32e+02, 7.30e+02, 7.43e+02, 8.22e+02, 7.88e+02, 6.18e+02, 8.53e+02, 5.78e+02, 6.97e+02, 8.73e+02, 7.45e+02, 6.22e+02, 6.94e+02, 9.35e+02
