MOS-CEC2013_19_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 3.28e+04, 1.04e+05, 1.18e+04, 4.46e+04, 1.12e+03, 7.56e+04, 7.37e+04, 3.78e+04, 9.32e+02, 1.53e+05, 1.69e+04, 3.36e+03, 4.69e+03, 5.59e+03, 3.66e+04, 8.85e+03, 3.21e+03, 8.38e+03, 6.94e+03, 1.17e+05, 1.71e+04, 7.19e+03, 2.35e+04, 3.85e+04, 1.32e+05, 5.35e+04, 1.00e+04, 2.48e+04, 9.12e+04, 1.13e+04, 1.17e+04, 5.66e+04, 3.21e+04, 2.47e+04, 2.12e+04, 3.34e+04, 5.25e+03, 3.29e+04, 2.44e+04, 1.38e+04, 2.03e+04, 4.08e+02, 7.51e+02, 3.94e+04, 2.24e+04, 6.51e+04, 8.10e+04, 3.14e+05, 4.20e+04, 3.63e+04, 3.64e+03
Function error values when FEs = 6000 , 1.57e+03, 1.35e+04, 1.18e+04, 3.59e+04, 1.04e+03, 3.01e+04, 6.39e+03, 1.97e+04, 8.78e+02, 6.22e+02, 2.18e+03, 6.78e+02, 2.49e+03, 3.62e+03, 3.16e+04, 8.72e+03, 2.17e+02, 6.05e+03, 9.39e+01, 1.43e+04, 3.15e+02, 6.83e+03, 2.35e+04, 1.78e+03, 1.25e+04, 3.63e+03, 2.37e+03, 2.14e+04, 1.32e+04, 3.93e+03, 3.08e+02, 2.80e+02, 1.55e+04, 1.39e+04, 2.03e+04, 3.03e+04, 3.99e+03, 6.24e+03, 1.77e+04, 1.28e+04, 2.90e+02, 3.36e+02, 1.84e+02, 3.41e+04, 9.65e+02, 5.74e+03, 8.13e+03, 2.05e+05, 1.63e+04, 1.98e+02, 9.15e+02
Function error values when FEs = 9000 , 1.12e+03, 2.89e+03, 1.18e+04, 3.59e+04, 1.04e+03, 3.01e+04, 6.38e+03, 1.97e+04, 8.76e+02, 5.64e+02, 2.15e+03, 6.69e+02, 2.49e+03, 3.61e+03, 3.16e+04, 8.72e+03, 2.16e+02, 6.05e+03, 9.33e+01, 1.43e+04, 3.07e+02, 6.83e+03, 2.35e+04, 1.78e+03, 1.25e+04, 3.55e+03, 2.37e+03, 2.14e+04, 1.32e+04, 3.93e+03, 3.08e+02, 2.78e+02, 1.55e+04, 1.39e+04, 2.03e+04, 3.03e+04, 3.99e+03, 6.24e+03, 1.77e+04, 1.28e+04, 2.85e+02, 3.19e+02, 1.82e+02, 3.41e+04, 9.62e+02, 5.74e+03, 8.13e+03, 1.19e+05, 1.63e+04, 1.98e+02, 9.04e+02
Function error values when FEs = 15000 , 1.12e+03, 2.89e+03, 1.18e+04, 3.59e+04, 1.03e+03, 3.01e+04, 6.37e+03, 1.97e+04, 8.74e+02, 5.61e+02, 2.15e+03, 6.69e+02, 2.49e+03, 3.61e+03, 3.04e+04, 8.72e+03, 2.16e+02, 6.04e+03, 9.32e+01, 1.43e+04, 2.97e+02, 6.83e+03, 2.34e+04, 1.78e+03, 1.25e+04, 3.55e+03, 2.37e+03, 2.14e+04, 1.32e+04, 3.93e+03, 3.07e+02, 2.78e+02, 1.55e+04, 1.39e+04, 2.03e+04, 3.03e+04, 3.99e+03, 6.23e+03, 1.77e+04, 1.28e+04, 2.83e+02, 2.90e+02, 1.79e+02, 3.41e+04, 9.62e+02, 5.74e+03, 8.13e+03, 5.51e+04, 1.63e+04, 1.98e+02, 8.99e+02
Function error values when FEs = 30000 , 9.54e+02, 2.78e+03, 1.18e+04, 3.58e+04, 9.72e+02, 3.01e+04, 6.37e+03, 1.97e+04, 8.12e+02, 5.01e+02, 2.15e+03, 5.56e+02, 2.48e+03, 3.61e+03, 3.03e+04, 8.64e+03, 1.79e+02, 5.35e+03, 8.84e+01, 1.43e+04, 2.20e+02, 6.82e+03, 2.34e+04, 1.75e+03, 1.24e+04, 3.45e+03, 2.28e+03, 2.14e+04, 1.32e+04, 3.93e+03, 2.64e+02, 2.65e+02, 1.55e+04, 1.37e+04, 2.02e+04, 3.01e+04, 3.95e+03, 6.21e+03, 1.76e+04, 1.28e+04, 2.48e+02, 1.25e+02, 3.43e+01, 3.41e+04, 8.22e+02, 5.74e+03, 8.12e+03, 8.90e+03, 1.63e+04, 1.96e+02, 8.89e+02
Function error values when FEs = 60000 , 9.49e+02, 2.74e+03, 1.17e+04, 3.58e+04, 9.32e+02, 3.00e+04, 6.36e+03, 1.96e+04, 8.10e+02, 4.72e+02, 2.07e+03, 5.54e+02, 2.48e+03, 3.61e+03, 3.03e+04, 8.62e+03, 1.66e+02, 5.34e+03, 8.65e+01, 1.43e+04, 2.00e+02, 6.82e+03, 2.32e+04, 1.73e+03, 1.24e+04, 3.42e+03, 2.26e+03, 2.14e+04, 1.32e+04, 3.92e+03, 2.62e+02, 2.33e+02, 1.54e+04, 1.35e+04, 2.02e+04, 3.01e+04, 3.94e+03, 6.20e+03, 1.76e+04, 1.28e+04, 2.45e+02, 9.55e+01, 2.55e+01, 3.41e+04, 7.75e+02, 5.73e+03, 8.11e+03, 8.88e+03, 1.63e+04, 1.96e+02, 8.84e+02
Function error values when FEs = 90000 , 9.46e+02, 2.73e+03, 1.17e+04, 3.57e+04, 9.31e+02, 2.99e+04, 6.35e+03, 1.96e+04, 8.08e+02, 4.71e+02, 2.06e+03, 5.54e+02, 2.48e+03, 3.60e+03, 3.03e+04, 8.60e+03, 1.66e+02, 5.33e+03, 7.99e+01, 1.42e+04, 1.98e+02, 6.81e+03, 2.32e+04, 1.73e+03, 1.24e+04, 3.41e+03, 2.25e+03, 2.14e+04, 1.32e+04, 3.92e+03, 2.61e+02, 2.30e+02, 1.54e+04, 1.35e+04, 2.02e+04, 3.00e+04, 3.94e+03, 6.18e+03, 1.76e+04, 1.27e+04, 2.44e+02, 9.54e+01, 2.51e+01, 3.40e+04, 7.74e+02, 5.71e+03, 8.11e+03, 8.87e+03, 1.62e+04, 1.96e+02, 8.83e+02
Function error values when FEs = 120000 , 9.43e+02, 2.73e+03, 1.17e+04, 3.57e+04, 9.30e+02, 2.99e+04, 6.35e+03, 1.96e+04, 8.07e+02, 4.71e+02, 2.06e+03, 5.54e+02, 2.48e+03, 3.60e+03, 3.02e+04, 8.59e+03, 1.66e+02, 5.32e+03, 7.99e+01, 1.42e+04, 1.97e+02, 6.80e+03, 2.32e+04, 1.73e+03, 1.24e+04, 3.40e+03, 2.25e+03, 2.13e+04, 1.31e+04, 3.92e+03, 2.61e+02, 2.30e+02, 1.54e+04, 1.35e+04, 2.02e+04, 2.99e+04, 3.93e+03, 6.17e+03, 1.75e+04, 1.27e+04, 2.42e+02, 9.45e+01, 2.49e+01, 3.39e+04, 7.73e+02, 5.70e+03, 8.10e+03, 8.86e+03, 1.62e+04, 1.96e+02, 8.83e+02
Function error values when FEs = 150000 , 9.43e+02, 2.72e+03, 1.17e+04, 3.56e+04, 9.29e+02, 2.98e+04, 6.34e+03, 1.95e+04, 8.07e+02, 4.70e+02, 2.05e+03, 5.54e+02, 2.47e+03, 3.59e+03, 3.02e+04, 8.57e+03, 1.66e+02, 5.31e+03, 7.96e+01, 1.42e+04, 1.97e+02, 6.79e+03, 2.32e+04, 1.73e+03, 1.23e+04, 3.40e+03, 2.25e+03, 2.13e+04, 1.31e+04, 3.91e+03, 2.61e+02, 2.28e+02, 1.53e+04, 1.35e+04, 2.01e+04, 2.99e+04, 3.92e+03, 6.15e+03, 1.75e+04, 1.27e+04, 2.42e+02, 9.45e+01, 2.48e+01, 3.39e+04, 7.73e+02, 5.69e+03, 8.10e+03, 8.85e+03, 1.62e+04, 1.96e+02, 8.82e+02
Function error values when FEs = 180000 , 9.42e+02, 2.72e+03, 1.17e+04, 3.56e+04, 9.28e+02, 2.98e+04, 6.33e+03, 1.95e+04, 8.07e+02, 4.70e+02, 2.05e+03, 5.54e+02, 2.47e+03, 3.59e+03, 3.01e+04, 8.56e+03, 1.66e+02, 5.30e+03, 7.95e+01, 1.42e+04, 1.97e+02, 6.78e+03, 2.31e+04, 1.73e+03, 1.23e+04, 3.39e+03, 2.25e+03, 2.13e+04, 1.31e+04, 3.91e+03, 2.61e+02, 2.28e+02, 1.53e+04, 1.35e+04, 2.01e+04, 2.98e+04, 3.92e+03, 6.14e+03, 1.74e+04, 1.27e+04, 2.42e+02, 9.45e+01, 2.46e+01, 3.38e+04, 7.72e+02, 5.68e+03, 8.09e+03, 8.84e+03, 1.61e+04, 1.96e+02, 8.82e+02
