MOS-SOCO2011_7_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.15e+03, 1.09e+03, 1.12e+03, 1.09e+03, 1.31e+03, 1.15e+03, 1.28e+03, 9.53e+02, 1.17e+03, 1.09e+03, 1.10e+03, 1.09e+03, 1.18e+03, 1.09e+03, 1.17e+03, 9.12e+02, 1.17e+03, 1.03e+03, 1.08e+03, 1.02e+03, 1.14e+03, 1.08e+03, 1.10e+03, 1.20e+03, 1.06e+03, 1.09e+03, 1.16e+03, 1.16e+03, 1.17e+03, 1.26e+03, 1.14e+03, 1.14e+03, 1.18e+03, 1.05e+03, 1.01e+03, 1.08e+03, 1.23e+03, 1.16e+03, 9.56e+02, 1.11e+03, 1.13e+03, 1.05e+03, 1.04e+03, 1.16e+03, 1.05e+03, 1.14e+03, 1.02e+03, 1.29e+03, 1.07e+03, 1.09e+03, 1.12e+03
Function error values when FEs = 20000 , 8.59e+02, 7.64e+02, 8.01e+02, 7.80e+02, 7.86e+02, 6.89e+02, 8.61e+02, 6.26e+02, 6.88e+02, 7.95e+02, 5.88e+02, 7.02e+02, 6.26e+02, 6.32e+02, 6.58e+02, 6.38e+02, 7.80e+02, 7.03e+02, 7.78e+02, 7.51e+02, 7.60e+02, 6.63e+02, 7.77e+02, 8.84e+02, 7.34e+02, 7.90e+02, 7.78e+02, 6.73e+02, 8.45e+02, 9.36e+02, 7.11e+02, 6.54e+02, 8.58e+02, 7.27e+02, 6.84e+02, 7.63e+02, 8.36e+02, 7.46e+02, 6.46e+02, 7.98e+02, 7.97e+02, 7.70e+02, 7.18e+02, 7.93e+02, 7.39e+02, 7.21e+02, 7.20e+02, 9.95e+02, 7.60e+02, 6.54e+02, 6.94e+02
Function error values when FEs = 30000 , 8.59e+02, 7.64e+02, 8.01e+02, 7.80e+02, 7.85e+02, 6.88e+02, 8.61e+02, 6.26e+02, 6.87e+02, 7.95e+02, 5.87e+02, 7.02e+02, 6.22e+02, 6.32e+02, 6.58e+02, 6.38e+02, 7.80e+02, 7.02e+02, 7.78e+02, 7.51e+02, 7.47e+02, 6.63e+02, 7.77e+02, 8.83e+02, 7.34e+02, 7.90e+02, 7.78e+02, 6.73e+02, 8.45e+02, 9.36e+02, 7.10e+02, 6.54e+02, 8.58e+02, 7.27e+02, 6.84e+02, 7.63e+02, 8.36e+02, 7.46e+02, 6.46e+02, 7.98e+02, 7.97e+02, 7.70e+02, 7.17e+02, 7.93e+02, 7.39e+02, 7.21e+02, 7.20e+02, 9.81e+02, 7.60e+02, 6.54e+02, 6.94e+02
Function error values when FEs = 50000 , 8.59e+02, 7.64e+02, 8.01e+02, 7.80e+02, 7.85e+02, 6.88e+02, 8.61e+02, 6.26e+02, 6.87e+02, 7.95e+02, 5.87e+02, 7.02e+02, 6.22e+02, 6.32e+02, 6.58e+02, 6.38e+02, 7.80e+02, 7.02e+02, 7.78e+02, 7.51e+02, 6.52e+02, 6.63e+02, 7.77e+02, 8.52e+02, 7.34e+02, 7.90e+02, 7.78e+02, 6.73e+02, 7.96e+02, 9.19e+02, 7.10e+02, 6.54e+02, 8.58e+02, 7.27e+02, 6.84e+02, 7.63e+02, 8.36e+02, 7.46e+02, 6.46e+02, 7.98e+02, 7.50e+02, 7.70e+02, 7.17e+02, 7.93e+02, 7.39e+02, 7.21e+02, 7.20e+02, 8.16e+02, 7.60e+02, 6.54e+02, 6.94e+02
Function error values when FEs = 100000 , 7.44e+02, 7.64e+02, 4.82e+02, 7.43e+02, 6.31e+02, 6.74e+02, 7.49e+02, 6.26e+02, 6.87e+02, 6.41e+02, 5.87e+02, 7.02e+02, 6.22e+02, 6.32e+02, 6.58e+02, 5.88e+02, 6.97e+02, 6.87e+02, 7.17e+02, 7.27e+02, 6.21e+02, 6.63e+02, 7.66e+02, 7.04e+02, 7.00e+02, 7.31e+02, 4.96e+02, 6.73e+02, 6.87e+02, 7.00e+02, 7.07e+02, 6.54e+02, 6.86e+02, 7.21e+02, 6.54e+02, 6.86e+02, 6.94e+02, 4.54e+02, 6.46e+02, 5.13e+02, 6.36e+02, 4.89e+02, 7.15e+02, 6.92e+02, 7.39e+02, 6.98e+02, 6.96e+02, 6.02e+02, 6.72e+02, 6.54e+02, 6.89e+02
Function error values when FEs = 200000 , 6.45e+02, 6.45e+02, 4.82e+02, 5.94e+02, 5.55e+02, 5.94e+02, 6.45e+02, 5.35e+02, 6.01e+02, 5.72e+02, 5.25e+02, 5.91e+02, 4.69e+02, 5.54e+02, 4.52e+02, 5.77e+02, 5.89e+02, 6.09e+02, 6.09e+02, 6.38e+02, 5.55e+02, 6.06e+02, 6.65e+02, 5.58e+02, 6.04e+02, 6.22e+02, 4.96e+02, 5.68e+02, 6.03e+02, 6.21e+02, 5.91e+02, 6.03e+02, 6.28e+02, 6.34e+02, 5.39e+02, 5.46e+02, 6.46e+02, 4.54e+02, 4.83e+02, 5.12e+02, 5.49e+02, 4.89e+02, 6.08e+02, 6.03e+02, 5.68e+02, 6.37e+02, 5.97e+02, 4.60e+02, 6.19e+02, 5.46e+02, 5.46e+02
Function error values when FEs = 300000 , 6.09e+02, 6.21e+02, 4.82e+02, 5.51e+02, 5.29e+02, 5.65e+02, 6.22e+02, 4.76e+02, 5.67e+02, 5.33e+02, 4.92e+02, 5.58e+02, 4.69e+02, 5.28e+02, 4.52e+02, 5.56e+02, 5.70e+02, 5.68e+02, 5.92e+02, 6.00e+02, 4.37e+02, 5.82e+02, 6.37e+02, 4.86e+02, 5.88e+02, 5.97e+02, 4.96e+02, 5.30e+02, 5.87e+02, 6.07e+02, 5.67e+02, 5.67e+02, 5.96e+02, 6.01e+02, 5.03e+02, 5.32e+02, 6.19e+02, 4.54e+02, 4.83e+02, 5.12e+02, 5.23e+02, 4.89e+02, 5.82e+02, 5.58e+02, 4.77e+02, 5.99e+02, 5.67e+02, 4.34e+02, 5.92e+02, 4.79e+02, 5.38e+02
Function error values when FEs = 400000 , 6.04e+02, 6.15e+02, 4.82e+02, 5.17e+02, 5.22e+02, 5.53e+02, 5.98e+02, 4.70e+02, 5.67e+02, 5.29e+02, 4.79e+02, 5.49e+02, 4.69e+02, 5.18e+02, 4.52e+02, 5.52e+02, 5.53e+02, 5.59e+02, 5.91e+02, 5.74e+02, 4.02e+02, 5.71e+02, 6.22e+02, 4.58e+02, 5.76e+02, 5.88e+02, 4.86e+02, 5.20e+02, 5.68e+02, 5.95e+02, 5.51e+02, 5.58e+02, 5.93e+02, 5.89e+02, 4.95e+02, 5.30e+02, 6.11e+02, 4.54e+02, 4.83e+02, 5.12e+02, 5.13e+02, 4.89e+02, 5.71e+02, 5.46e+02, 4.58e+02, 5.87e+02, 5.57e+02, 4.27e+02, 5.81e+02, 4.66e+02, 5.28e+02
Function error values when FEs = 500000 , 6.01e+02, 6.09e+02, 4.82e+02, 4.97e+02, 5.21e+02, 5.50e+02, 5.96e+02, 4.60e+02, 5.58e+02, 5.26e+02, 4.76e+02, 5.41e+02, 4.69e+02, 5.14e+02, 4.52e+02, 5.51e+02, 5.44e+02, 5.59e+02, 5.84e+02, 5.72e+02, 3.93e+02, 5.62e+02, 6.22e+02, 4.37e+02, 5.66e+02, 5.81e+02, 4.76e+02, 5.14e+02, 5.51e+02, 5.81e+02, 5.51e+02, 5.48e+02, 5.82e+02, 5.86e+02, 4.89e+02, 5.30e+02, 6.00e+02, 4.54e+02, 4.83e+02, 5.12e+02, 5.08e+02, 4.89e+02, 5.63e+02, 5.40e+02, 4.53e+02, 5.80e+02, 5.50e+02, 4.23e+02, 5.78e+02, 4.58e+02, 5.26e+02
Function error values when FEs = 600000 , 5.97e+02, 6.08e+02, 4.82e+02, 4.83e+02, 5.21e+02, 5.50e+02, 5.89e+02, 4.57e+02, 5.57e+02, 5.20e+02, 4.74e+02, 5.34e+02, 4.69e+02, 5.14e+02, 4.52e+02, 5.48e+02, 5.42e+02, 5.53e+02, 5.82e+02, 5.70e+02, 3.91e+02, 5.61e+02, 6.15e+02, 4.27e+02, 5.62e+02, 5.79e+02, 4.70e+02, 4.96e+02, 5.44e+02, 5.71e+02, 5.49e+02, 5.48e+02, 5.81e+02, 5.84e+02, 4.83e+02, 5.30e+02, 5.89e+02, 4.54e+02, 4.83e+02, 5.12e+02, 4.99e+02, 4.89e+02, 5.45e+02, 5.40e+02, 4.52e+02, 5.67e+02, 5.49e+02, 4.21e+02, 5.68e+02, 4.49e+02, 5.25e+02
