MOS-CEC2012_30_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 1.16e+06, 9.52e+04, 9.44e+05, 2.65e+06, 2.72e+06, 3.80e+05, 1.27e+05, 1.03e+03, 1.82e+06, 2.23e+05, 2.17e+05, 3.14e+06, 1.04e+05, 3.01e+04, 2.39e+05, 8.38e+05, 4.37e+04, 2.28e+06, 6.95e+05, 3.03e+06, 2.46e+06, 1.56e+05, 2.39e+05, 4.44e+06, 2.52e+06, 1.50e+04, 2.13e+06, 3.15e+06, 1.33e+05, 9.32e+05, 2.96e+06, 4.59e+04, 1.34e+05, 9.84e+05, 2.07e+06, 7.89e+04, 3.41e+06, 2.63e+06, 2.91e+04, 3.99e+06, 2.81e+06, 2.45e+04, 5.33e+05, 2.75e+06, 1.97e+05, 1.43e+06, 2.95e+05, 2.89e+06, 3.38e+06, 9.00e+05, 5.71e+04
Function error values when FEs = 2000 , 1.06e+06, 4.22e+04, 6.40e+05, 2.55e+06, 2.63e+06, 1.93e+05, 5.45e+04, 1.03e+03, 1.73e+06, 1.06e+05, 1.26e+05, 2.36e+06, 5.47e+04, 2.28e+04, 1.05e+05, 2.69e+05, 3.05e+04, 2.25e+06, 2.16e+05, 2.97e+06, 2.44e+06, 9.77e+04, 1.16e+05, 3.91e+06, 2.25e+06, 1.10e+04, 1.93e+06, 3.11e+06, 6.03e+04, 5.07e+05, 2.83e+06, 3.47e+04, 7.22e+04, 4.80e+05, 1.82e+06, 5.70e+04, 3.07e+06, 2.15e+06, 1.91e+04, 3.27e+06, 2.78e+06, 2.21e+04, 2.56e+05, 2.43e+06, 8.89e+04, 8.80e+05, 8.44e+04, 2.15e+06, 3.27e+06, 6.65e+05, 2.84e+03
Function error values when FEs = 3000 , 1.03e+06, 3.01e+04, 3.55e+05, 2.49e+06, 2.49e+06, 1.13e+05, 3.14e+04, 1.03e+03, 1.66e+06, 5.09e+04, 7.87e+04, 1.66e+06, 4.47e+04, 1.90e+04, 5.25e+04, 1.21e+05, 2.61e+04, 2.22e+06, 1.02e+05, 2.93e+06, 2.42e+06, 6.00e+04, 7.44e+04, 3.31e+06, 2.08e+06, 8.91e+03, 1.73e+06, 3.06e+06, 4.75e+04, 2.59e+05, 2.75e+06, 2.76e+04, 5.41e+04, 2.65e+05, 1.71e+06, 4.20e+04, 2.84e+06, 1.96e+06, 1.43e+04, 2.97e+06, 2.76e+06, 1.96e+04, 1.52e+05, 2.16e+06, 6.01e+04, 6.09e+05, 3.98e+04, 2.10e+06, 3.13e+06, 4.48e+05, 2.63e+03
Function error values when FEs = 5000 , 9.79e+05, 2.03e+04, 1.45e+05, 2.39e+06, 2.17e+06, 7.43e+04, 1.97e+04, 1.03e+03, 1.58e+06, 3.41e+04, 4.42e+04, 1.47e+06, 3.42e+04, 1.44e+04, 2.94e+04, 6.51e+04, 2.17e+04, 2.16e+06, 5.23e+04, 2.86e+06, 2.40e+06, 3.46e+04, 4.14e+04, 2.06e+06, 2.01e+06, 6.43e+03, 1.47e+06, 2.98e+06, 3.12e+04, 1.44e+05, 2.61e+06, 1.88e+04, 3.25e+04, 1.27e+05, 1.49e+06, 2.62e+04, 2.64e+06, 1.77e+06, 9.41e+03, 2.24e+06, 2.72e+06, 1.56e+04, 7.85e+04, 2.03e+06, 4.20e+04, 3.52e+05, 2.35e+04, 2.08e+06, 2.90e+06, 2.66e+05, 2.61e+03
Function error values when FEs = 10000 , 9.53e+05, 7.75e+03, 4.56e+04, 2.30e+06, 1.62e+06, 3.22e+04, 8.51e+03, 1.02e+03, 1.44e+06, 1.25e+04, 2.29e+04, 1.46e+06, 2.08e+04, 8.51e+03, 1.61e+04, 2.70e+04, 1.77e+04, 2.00e+06, 2.14e+04, 2.68e+06, 2.36e+06, 1.80e+04, 2.05e+04, 1.11e+06, 2.01e+06, 3.82e+03, 1.28e+06, 2.76e+06, 1.74e+04, 5.96e+04, 2.34e+06, 1.19e+04, 1.59e+04, 7.84e+04, 1.37e+06, 1.47e+04, 2.50e+06, 1.62e+06, 5.65e+03, 1.46e+06, 2.63e+06, 1.08e+04, 3.87e+04, 1.99e+06, 2.54e+04, 2.05e+05, 1.50e+04, 1.99e+06, 2.72e+06, 8.46e+04, 2.54e+03
Function error values when FEs = 20000 , 9.43e+05, 5.32e+03, 1.59e+04, 2.13e+06, 1.35e+06, 1.97e+04, 6.16e+03, 1.01e+03, 3.06e+05, 5.05e+03, 1.05e+04, 1.45e+06, 1.11e+04, 5.52e+03, 1.16e+04, 1.16e+04, 1.30e+04, 1.63e+06, 1.30e+04, 2.12e+06, 2.29e+06, 7.85e+03, 1.40e+04, 1.04e+06, 2.01e+06, 2.61e+03, 9.61e+05, 2.23e+06, 1.20e+04, 3.45e+04, 2.17e+06, 8.37e+03, 1.01e+04, 4.32e+04, 1.28e+06, 6.81e+03, 2.32e+06, 1.41e+06, 4.14e+03, 1.14e+06, 2.47e+06, 6.31e+03, 2.24e+04, 1.89e+06, 1.73e+04, 9.16e+04, 1.11e+04, 1.77e+06, 2.38e+06, 1.45e+04, 2.41e+03
Function error values when FEs = 30000 , 9.32e+05, 4.74e+03, 1.24e+04, 2.01e+06, 1.33e+06, 1.64e+04, 5.39e+03, 1.01e+03, 2.65e+04, 4.05e+03, 7.37e+03, 1.44e+06, 8.61e+03, 4.51e+03, 9.13e+03, 8.45e+03, 1.12e+04, 1.52e+06, 1.08e+04, 1.54e+06, 2.20e+06, 5.51e+03, 1.14e+04, 1.00e+06, 2.01e+06, 2.23e+03, 8.68e+05, 1.65e+06, 1.17e+04, 2.55e+04, 2.04e+06, 7.21e+03, 8.02e+03, 2.97e+04, 1.28e+06, 4.86e+03, 2.12e+06, 1.38e+06, 3.69e+03, 1.04e+06, 2.39e+06, 4.93e+03, 1.92e+04, 1.79e+06, 1.40e+04, 5.41e+04, 9.69e+03, 1.75e+06, 2.04e+06, 7.12e+03, 2.29e+03
Function error values when FEs = 40000 , 9.22e+05, 4.27e+03, 1.05e+04, 1.90e+06, 1.32e+06, 1.57e+04, 4.77e+03, 1.00e+03, 1.36e+04, 3.43e+03, 6.17e+03, 1.43e+06, 7.48e+03, 3.97e+03, 7.40e+03, 6.90e+03, 1.03e+04, 1.40e+06, 9.96e+03, 1.26e+06, 2.09e+06, 4.51e+03, 9.98e+03, 9.83e+05, 2.01e+06, 2.12e+03, 8.58e+05, 1.61e+05, 1.13e+04, 1.97e+04, 1.93e+06, 6.64e+03, 7.51e+03, 2.20e+04, 1.27e+06, 4.03e+03, 1.92e+06, 1.37e+06, 3.45e+03, 9.83e+05, 2.31e+06, 4.32e+03, 1.82e+04, 1.70e+06, 1.27e+04, 4.11e+04, 9.13e+03, 1.73e+06, 1.63e+06, 5.26e+03, 2.18e+03
Function error values when FEs = 50000 , 9.14e+05, 3.87e+03, 9.83e+03, 1.79e+06, 1.30e+06, 1.51e+04, 4.31e+03, 1.00e+03, 1.15e+04, 2.99e+03, 5.39e+03, 1.42e+06, 6.76e+03, 3.63e+03, 6.34e+03, 6.11e+03, 9.60e+03, 1.27e+06, 9.23e+03, 1.26e+06, 1.97e+06, 3.97e+03, 9.35e+03, 9.70e+05, 2.01e+06, 2.01e+03, 8.50e+05, 1.61e+04, 1.09e+04, 1.56e+04, 1.83e+06, 6.15e+03, 7.05e+03, 1.67e+04, 1.27e+06, 3.55e+03, 1.72e+06, 1.35e+06, 3.23e+03, 9.59e+05, 2.23e+06, 3.97e+03, 1.73e+04, 1.59e+06, 1.17e+04, 3.22e+04, 8.62e+03, 1.70e+06, 1.24e+06, 4.47e+03, 2.07e+03
Function error values when FEs = 60000 , 9.07e+05, 3.55e+03, 9.17e+03, 1.69e+06, 1.29e+06, 1.48e+04, 3.93e+03, 1.00e+03, 1.04e+04, 2.69e+03, 4.97e+03, 1.41e+06, 6.29e+03, 3.39e+03, 6.04e+03, 5.74e+03, 8.94e+03, 1.20e+06, 8.62e+03, 1.26e+06, 1.83e+06, 3.71e+03, 8.73e+03, 9.57e+05, 2.01e+06, 1.99e+03, 8.43e+05, 1.26e+04, 1.05e+04, 1.25e+04, 1.73e+06, 5.78e+03, 6.66e+03, 1.30e+04, 1.27e+06, 3.32e+03, 1.54e+06, 1.34e+06, 3.06e+03, 9.46e+05, 2.13e+06, 3.75e+03, 1.65e+04, 1.48e+06, 1.08e+04, 2.66e+04, 8.13e+03, 1.67e+06, 9.06e+05, 3.94e+03, 1.96e+03
