3.4813335e+02,3.8002654e+02,3.6682566e+02,3.8246174e+02,4.0214041e+02,3.9561833e+02,4.0427476e+02,3.6717061e+02,3.4169177e+02,3.8185335e+02,3.7074571e+02,3.8520841e+02,3.7261217e+02,3.7418568e+02,3.9850035e+02,3.7633401e+02,3.6550725e+02,3.7776222e+02,4.0697266e+02,4.2597638e+02,3.8177789e+02,3.7317031e+02,3.9842826e+02,3.8429277e+02,3.5439289e+02,3.8711253e+02,3.8090718e+02,3.4931661e+02,3.8193626e+02,3.2880063e+02,3.8650434e+02,3.9923509e+02,4.1156310e+02,3.8104344e+02,3.8922990e+02,4.0645319e+02,3.9050084e+02,4.0365342e+02,3.9053501e+02,3.3614937e+02,4.0493865e+02,3.9846003e+02,4.0373858e+02,4.1001197e+02,3.6417941e+02,4.0054717e+02,3.9931540e+02,3.8817236e+02,3.5976159e+02,3.5147923e+02,3.9415666e+02
3.0598870e+02,3.2349267e+02,3.1812746e+02,3.4256943e+02,3.2898052e+02,3.4059924e+02,3.5263257e+02,3.1553613e+02,3.3640594e+02,3.3404814e+02,3.3727543e+02,3.2600727e+02,2.8963432e+02,2.7550122e+02,3.2539587e+02,3.1655673e+02,3.3337334e+02,3.2499414e+02,3.2697328e+02,3.0278489e+02,3.5242865e+02,3.4526822e+02,2.9381089e+02,2.6492315e+02,3.0543825e+02,3.3492238e+02,3.1988887e+02,3.4931661e+02,3.5061454e+02,3.1913466e+02,3.3866806e+02,3.2634032e+02,3.0304427e+02,2.9875490e+02,3.3316898e+02,3.0102151e+02,2.7957533e+02,3.2971844e+02,3.4788719e+02,3.3614937e+02,3.4040703e+02,3.1347735e+02,2.9357854e+02,3.1339841e+02,3.0010996e+02,3.3214519e+02,3.1999987e+02,3.2903986e+02,3.1037693e+02,3.1723451e+02,3.2224887e+02
2.8432811e+02,2.8766581e+02,2.9260292e+02,2.8625990e+02,2.7565768e+02,3.0468952e+02,2.6899304e+02,2.8780933e+02,2.9200980e+02,2.7630052e+02,3.1094920e+02,2.7642055e+02,2.8844924e+02,2.7550122e+02,2.8580464e+02,2.8389838e+02,3.0883210e+02,2.8815130e+02,3.1412252e+02,2.9326828e+02,2.7823579e+02,2.6501994e+02,2.9381089e+02,2.6492315e+02,2.7756348e+02,2.9848586e+02,2.6748234e+02,2.9827521e+02,2.5317307e+02,2.9807284e+02,3.0209313e+02,2.7923016e+02,3.0304427e+02,2.9328722e+02,3.0284288e+02,2.7752951e+02,2.7957533e+02,2.9061158e+02,2.8126718e+02,2.9861507e+02,2.9243135e+02,2.9380011e+02,2.5176631e+02,3.0693123e+02,2.6979251e+02,2.9187931e+02,3.0465437e+02,2.9238345e+02,2.8428272e+02,2.8065713e+02,2.7408399e+02
2.3480367e+02,2.5873861e+02,2.5556989e+02,2.4428774e+02,2.1876654e+02,2.5595747e+02,2.5723539e+02,2.3677736e+02,2.3651093e+02,2.5861081e+02,2.5588366e+02,2.4467829e+02,2.4390908e+02,2.5424906e+02,2.3216835e+02,2.3412331e+02,2.2857628e+02,2.0120015e+02,2.2174296e+02,2.5143637e+02,2.2698110e+02,2.5420081e+02,2.4631059e+02,2.3325055e+02,2.0068687e+02,2.4145968e+02,2.4999717e+02,2.4929143e+02,2.5317307e+02,2.5052308e+02,2.6366097e+02,2.7184384e+02,2.5640264e+02,2.3828063e+02,2.5357718e+02,2.5982262e+02,2.4355941e+02,2.4311934e+02,2.2920313e+02,2.3918576e+02,2.5289839e+02,2.5097539e+02,2.4746097e+02,2.5224098e+02,2.4257691e+02,2.5003357e+02,2.6007229e+02,2.5900505e+02,2.4967888e+02,2.7040883e+02,2.5007476e+02
2.1643547e+02,2.0898137e+02,2.0930642e+02,2.0449730e+02,2.1876654e+02,2.1263227e+02,2.0473562e+02,2.1564721e+02,2.1677131e+02,2.0621808e+02,2.2724409e+02,2.0880458e+02,2.1545266e+02,2.1584755e+02,2.0417135e+02,2.0655101e+02,2.0075864e+02,2.0120015e+02,2.1294229e+02,2.1714533e+02,2.2267666e+02,2.0456863e+02,2.0600167e+02,1.9227805e+02,2.0068687e+02,2.0793883e+02,2.1987617e+02,2.1404781e+02,2.1566311e+02,1.9013639e+02,2.2174014e+02,2.1227436e+02,1.8853646e+02,2.1832290e+02,2.1230834e+02,1.9038186e+02,2.0421120e+02,2.1102284e+02,2.1973782e+02,2.1031692e+02,2.2217193e+02,2.1256474e+02,2.3080794e+02,1.9595974e+02,2.0466189e+02,2.0461003e+02,2.0485521e+02,2.0418283e+02,2.1386414e+02,2.1431443e+02,2.0052197e+02
1.9731103e+02,1.9045665e+02,1.9390595e+02,1.9031154e+02,1.9119024e+02,1.9652476e+02,1.8491095e+02,2.0074231e+02,1.8790597e+02,1.9540920e+02,1.7233735e+02,1.9422260e+02,1.7018549e+02,2.0276413e+02,1.8848109e+02,1.9442557e+02,1.9357229e+02,1.8478347e+02,2.0052150e+02,1.8643795e+02,1.7611572e+02,1.7898874e+02,1.7912056e+02,1.8631144e+02,1.9786541e+02,1.9063557e+02,2.0060696e+02,1.9653013e+02,1.8399477e+02,1.8179175e+02,2.0204694e+02,2.0627457e+02,1.7950489e+02,1.8730691e+02,1.9951578e+02,1.9038186e+02,1.8843440e+02,1.7695169e+02,2.0024277e+02,2.0062969e+02,1.8604921e+02,1.9708314e+02,1.8464476e+02,1.8941480e+02,1.9815712e+02,1.9874464e+02,1.8515367e+02,1.9647671e+02,1.7972113e+02,1.7272106e+02,1.9005129e+02
1.5567832e+02,1.3110403e+02,1.7414775e+02,1.4238421e+02,1.4841610e+02,1.4965709e+02,1.5361425e+02,1.7381920e+02,1.6215306e+02,1.5993617e+02,1.5736707e+02,1.6964312e+02,1.7018549e+02,1.5747984e+02,1.5679877e+02,1.3805903e+02,1.6705811e+02,1.5224112e+02,1.6261237e+02,1.4619300e+02,1.5955085e+02,1.6530155e+02,1.6633719e+02,1.6885041e+02,1.6572783e+02,1.6926287e+02,1.6421486e+02,1.5684949e+02,1.8051472e+02,1.6298215e+02,1.6014165e+02,1.6148233e+02,1.5876049e+02,1.5677860e+02,1.8634293e+02,1.5151803e+02,1.5840711e+02,1.6175590e+02,1.5700173e+02,1.7368255e+02,1.5771125e+02,1.4420121e+02,1.5739752e+02,1.5538252e+02,1.5860901e+02,1.7007147e+02,1.7929084e+02,1.7221733e+02,1.5986600e+02,1.6283492e+02,1.7860324e+02
1.0075086e+02,4.1635982e+00,1.0659760e+00,1.3557110e+02,2.8069642e+00,4.0068494e+00,4.8005637e+00,4.0301669e+00,3.4536724e+00,6.0413880e-01,7.1493946e+01,1.3906170e+01,1.5225386e+02,2.9910985e+00,2.2969705e+00,2.4729917e+00,9.9470437e+01,4.4426306e+00,6.8143000e+00,9.9846557e-01,8.6522071e+00,1.5827296e+01,9.7476240e+01,1.9968436e+00,4.0083441e+00,1.5654412e+02,2.1301089e+00,3.0537252e+01,1.5711797e-01,1.3249262e+00,3.3297413e+00,7.8082278e+00,5.1575718e+00,3.9824125e+00,1.6990195e+01,3.1778865e+00,2.0863663e+00,2.7865127e+01,3.8432035e+01,2.6894077e+01,6.2339163e+01,2.6016727e+01,6.8913236e+00,4.0691659e+01,5.2134041e+00,6.9395315e+00,9.9578514e+00,6.8840328e+00,1.5390992e+02,3.6116907e+01,1.2199160e+02
9.9496441e-01,2.9848772e+00,9.9495906e-01,2.1465783e+00,1.9899181e+00,3.9798362e+00,3.9798363e+00,9.9495910e-01,1.9899181e+00,1.6268928e-08,5.9697596e+00,2.9848776e+00,3.9802046e+00,2.9848772e+00,9.9495909e-01,1.9899181e+00,1.9899227e+00,3.9798362e+00,3.9798363e+00,9.9495906e-01,2.9848773e+00,1.9899184e+00,4.9748021e+00,1.9899181e+00,3.9798362e+00,1.0086006e+02,1.9899181e+00,3.9798368e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798364e+00,2.9848772e+00,1.9899181e+00,3.9798368e+00,3.9798372e+00,4.9747967e+00,9.9496146e-01,4.9747959e+00,5.9697544e+00,2.9848801e+00,4.9747953e+00,5.9697544e+00,2.9848773e+00,4.9747953e+00,3.9799395e+00,3.9798365e+00,1.0205844e+02
9.9495906e-01,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,1.9899181e+00,0.0000000e+00,5.9697543e+00,2.9848772e+00,3.9798362e+00,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,2.9848772e+00,1.9899181e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,4.9770352e+00,1.9899181e+00,3.9798362e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.9848772e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,4.9747953e+00,9.9495906e-01,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,6.3402934e+01
9.9495906e-01,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,1.9899181e+00,0.0000000e+00,5.9697543e+00,2.9848772e+00,3.9798362e+00,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,2.9848772e+00,1.9899181e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.9848772e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,4.9747953e+00,9.9495906e-01,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,4.5296108e+01
9.9495906e-01,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,1.9899181e+00,0.0000000e+00,5.9697543e+00,2.9848772e+00,3.9798362e+00,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,2.9848772e+00,1.9899181e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.9848772e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,4.9747953e+00,9.9495906e-01,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.2234141e+01
9.9495906e-01,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,1.9899181e+00,0.0000000e+00,5.9697543e+00,2.9848772e+00,3.9798362e+00,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,2.9848772e+00,1.9899181e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.9848772e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,4.9747953e+00,9.9495906e-01,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,1.0528467e+01
9.9495906e-01,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,1.9899181e+00,0.0000000e+00,5.9697543e+00,2.9848772e+00,3.9798362e+00,2.9848772e+00,9.9495906e-01,1.9899181e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,9.9495906e-01,2.9848772e+00,1.9899181e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,4.9747953e+00,1.9899181e+00,3.9798362e+00,0.0000000e+00,9.9495906e-01,2.9848772e+00,4.9747953e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,2.9848772e+00,1.9899181e+00,3.9798362e+00,3.9798362e+00,4.9747953e+00,9.9495906e-01,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,5.9697543e+00,2.9848772e+00,4.9747953e+00,3.9798362e+00,3.9798362e+00,5.0119866e+00
