MOS-CEC2012_18_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.20e+07, 8.03e+06, 5.88e+06, 3.12e+06, 5.87e+06, 1.14e+07, 1.26e+06, 5.46e+06, 6.68e+06, 7.42e+06, 4.30e+05, 4.48e+06, 1.40e+07, 1.77e+06, 1.62e+06, 2.75e+05, 7.77e+05, 5.84e+06, 7.19e+06, 4.57e+06, 5.29e+06, 4.55e+05, 2.83e+06, 6.03e+06, 3.20e+05, 8.07e+06, 3.56e+06, 1.29e+06, 1.97e+06, 4.84e+06, 8.99e+05, 1.77e+06, 6.93e+06, 5.42e+06, 2.49e+06, 2.39e+06, 1.05e+07, 2.40e+06, 5.74e+05, 2.42e+06, 1.38e+06, 3.06e+06, 8.89e+06, 8.93e+06, 3.82e+06, 2.14e+06, 1.50e+06, 9.66e+06, 5.76e+06, 1.43e+06, 1.75e+06
Function error values when FEs = 10000 , 4.77e+06, 2.49e+06, 3.62e+06, 1.26e+06, 2.69e+06, 4.94e+06, 6.51e+05, 3.77e+06, 2.01e+06, 4.27e+06, 3.78e+05, 1.19e+06, 3.78e+06, 7.62e+05, 1.19e+06, 1.58e+05, 3.93e+05, 2.02e+06, 4.40e+06, 3.36e+06, 2.07e+06, 2.22e+05, 1.31e+06, 2.72e+06, 2.19e+05, 2.52e+06, 8.42e+05, 1.06e+06, 7.59e+05, 2.02e+06, 5.99e+05, 6.87e+05, 5.30e+06, 3.89e+06, 1.22e+06, 1.08e+06, 3.13e+06, 8.17e+05, 4.50e+05, 1.88e+06, 6.23e+05, 2.16e+06, 6.06e+06, 1.70e+06, 2.65e+06, 1.52e+06, 5.63e+05, 5.81e+06, 3.17e+06, 5.43e+05, 7.34e+05
Function error values when FEs = 15000 , 1.89e+06, 1.09e+06, 2.49e+06, 8.56e+05, 1.23e+06, 2.42e+06, 4.13e+05, 2.48e+06, 1.01e+06, 2.90e+06, 3.40e+05, 7.15e+05, 1.33e+06, 4.80e+05, 9.01e+05, 1.25e+05, 2.36e+05, 1.08e+06, 3.19e+06, 2.42e+06, 9.24e+05, 1.33e+05, 6.92e+05, 1.48e+06, 1.81e+05, 1.10e+06, 2.73e+05, 8.81e+05, 4.49e+05, 1.10e+06, 4.87e+05, 3.16e+05, 4.22e+06, 2.69e+06, 7.01e+05, 6.87e+05, 1.49e+06, 5.03e+05, 3.76e+05, 1.45e+06, 4.03e+05, 1.52e+06, 4.16e+06, 5.65e+05, 1.94e+06, 1.17e+06, 3.38e+05, 3.87e+06, 1.98e+06, 2.60e+05, 3.67e+05
Function error values when FEs = 25000 , 6.02e+05, 6.52e+05, 1.25e+06, 5.86e+05, 3.97e+05, 8.24e+05, 2.34e+05, 1.21e+06, 4.64e+05, 1.34e+06, 2.67e+05, 5.66e+05, 2.28e+05, 2.58e+05, 5.33e+05, 9.88e+04, 1.17e+05, 4.78e+05, 1.60e+06, 1.25e+06, 4.11e+05, 7.94e+04, 3.63e+05, 7.50e+05, 1.56e+05, 3.27e+05, 1.72e+05, 6.20e+05, 2.36e+05, 5.45e+05, 3.94e+05, 1.42e+05, 2.56e+06, 1.34e+06, 3.37e+05, 4.48e+05, 4.87e+05, 4.04e+05, 2.96e+05, 8.25e+05, 2.12e+05, 7.54e+05, 1.93e+06, 2.95e+05, 1.03e+06, 8.20e+05, 2.44e+05, 1.91e+06, 1.06e+06, 1.37e+05, 1.96e+05
Function error values when FEs = 50000 , 2.98e+05, 3.49e+05, 3.80e+05, 4.24e+05, 1.10e+05, 2.99e+05, 1.00e+05, 2.55e+05, 1.61e+05, 3.08e+05, 1.77e+05, 4.48e+05, 1.02e+05, 1.43e+05, 2.22e+05, 8.57e+04, 6.76e+04, 2.31e+05, 3.96e+05, 2.89e+05, 2.85e+05, 4.46e+04, 2.49e+05, 3.02e+05, 1.32e+05, 1.91e+05, 1.39e+05, 3.27e+05, 1.05e+05, 2.81e+05, 2.94e+05, 1.05e+05, 7.15e+05, 3.19e+05, 1.32e+05, 3.41e+05, 2.53e+05, 2.99e+05, 2.14e+05, 2.67e+05, 1.18e+05, 1.83e+05, 3.76e+05, 2.38e+05, 3.01e+05, 4.24e+05, 2.02e+05, 4.69e+05, 5.94e+05, 1.21e+05, 1.45e+05
Function error values when FEs = 100000 , 1.58e+05, 1.93e+05, 1.51e+05, 2.60e+05, 6.17e+04, 1.57e+05, 5.09e+04, 9.34e+04, 1.01e+05, 1.27e+05, 1.09e+05, 2.96e+05, 8.61e+04, 1.07e+05, 1.32e+05, 7.78e+04, 5.14e+04, 1.73e+05, 1.52e+05, 8.97e+04, 2.02e+05, 3.34e+04, 1.94e+05, 1.70e+05, 1.01e+05, 1.55e+05, 1.18e+05, 2.05e+05, 8.01e+04, 1.55e+05, 1.65e+05, 7.50e+04, 9.70e+04, 1.37e+05, 8.55e+04, 2.21e+05, 1.45e+05, 1.99e+05, 1.62e+05, 1.30e+05, 9.18e+04, 8.73e+04, 9.78e+04, 1.92e+05, 1.52e+05, 2.15e+05, 1.71e+05, 1.58e+05, 2.81e+05, 1.10e+05, 1.20e+05
Function error values when FEs = 150000 , 9.53e+04, 1.29e+05, 1.17e+05, 1.73e+05, 5.75e+04, 1.19e+05, 4.51e+04, 7.61e+04, 8.97e+04, 1.03e+05, 8.19e+04, 2.15e+05, 8.04e+04, 9.07e+04, 1.04e+05, 7.24e+04, 4.74e+04, 1.57e+05, 1.22e+05, 6.55e+04, 1.58e+05, 2.99e+04, 1.62e+05, 1.31e+05, 8.25e+04, 1.39e+05, 1.05e+05, 1.80e+05, 7.43e+04, 1.17e+05, 9.85e+04, 5.64e+04, 5.67e+04, 1.21e+05, 7.51e+04, 1.56e+05, 1.05e+05, 1.45e+05, 1.36e+05, 1.03e+05, 8.41e+04, 8.19e+04, 7.54e+04, 1.60e+05, 1.27e+05, 1.46e+05, 1.50e+05, 9.92e+04, 1.61e+05, 1.00e+05, 1.07e+05
Function error values when FEs = 200000 , 6.41e+04, 9.64e+04, 1.01e+05, 1.27e+05, 5.46e+04, 9.46e+04, 4.22e+04, 6.68e+04, 8.21e+04, 9.38e+04, 6.80e+04, 1.69e+05, 7.51e+04, 7.90e+04, 8.97e+04, 6.74e+04, 4.47e+04, 1.46e+05, 1.04e+05, 5.31e+04, 1.34e+05, 2.74e+04, 1.39e+05, 1.09e+05, 7.17e+04, 1.29e+05, 9.38e+04, 1.62e+05, 6.95e+04, 9.70e+04, 6.70e+04, 4.63e+04, 5.16e+04, 1.12e+05, 6.89e+04, 1.21e+05, 8.20e+04, 1.14e+05, 1.19e+05, 8.92e+04, 7.84e+04, 7.79e+04, 6.58e+04, 1.37e+05, 1.12e+05, 1.13e+05, 1.37e+05, 7.20e+04, 1.03e+05, 9.18e+04, 9.72e+04
Function error values when FEs = 250000 , 4.91e+04, 7.87e+04, 9.13e+04, 1.03e+05, 5.20e+04, 7.91e+04, 3.97e+04, 6.12e+04, 7.61e+04, 8.54e+04, 6.01e+04, 1.42e+05, 7.05e+04, 7.10e+04, 8.09e+04, 6.27e+04, 4.24e+04, 1.38e+05, 9.07e+04, 4.59e+04, 1.20e+05, 2.53e+04, 1.22e+05, 9.58e+04, 6.50e+04, 1.21e+05, 8.49e+04, 1.45e+05, 6.52e+04, 8.59e+04, 5.09e+04, 3.98e+04, 4.83e+04, 1.05e+05, 6.42e+04, 9.89e+04, 6.84e+04, 9.52e+04, 1.08e+05, 8.05e+04, 7.40e+04, 7.42e+04, 5.98e+04, 1.20e+05, 1.03e+05, 9.55e+04, 1.25e+05, 5.84e+04, 7.43e+04, 8.35e+04, 8.93e+04
Function error values when FEs = 300000 , 4.08e+04, 6.81e+04, 8.31e+04, 8.71e+04, 4.97e+04, 7.08e+04, 3.75e+04, 5.63e+04, 7.10e+04, 7.82e+04, 5.51e+04, 1.23e+05, 6.66e+04, 6.37e+04, 7.52e+04, 5.86e+04, 4.05e+04, 1.30e+05, 8.30e+04, 4.13e+04, 1.10e+05, 2.35e+04, 1.09e+05, 8.71e+04, 6.01e+04, 1.15e+05, 7.77e+04, 1.31e+05, 6.14e+04, 7.81e+04, 4.22e+04, 3.53e+04, 4.53e+04, 9.94e+04, 5.99e+04, 8.49e+04, 5.95e+04, 8.27e+04, 9.85e+04, 7.49e+04, 7.01e+04, 7.07e+04, 5.56e+04, 1.06e+05, 9.72e+04, 8.49e+04, 1.16e+05, 5.10e+04, 5.93e+04, 7.62e+04, 8.21e+04
