MOS-SOCO2011_2_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.31e+101, 3.16e+96, 3.19e+102, 1.03e+107, 1.39e+93, 7.01e+100, 4.08e+92, 8.42e+93, 1.41e+102, 1.61e+85, 1.36e+113, 1.95e+105, 2.08e+85, 2.60e+106, 4.13e+118, 1.66e+85, 2.24e+83, 6.08e+90, 3.95e+82, 3.91e+105, 4.41e+95, 7.75e+104, 5.36e+80, 6.77e+97, 1.51e+85, 6.93e+101, 4.50e+96, 4.84e+110, 2.92e+83, 9.17e+112, 6.70e+95, 3.88e+96, 2.51e+93, 1.16e+103, 9.58e+88, 1.41e+99, 1.98e+88, 3.91e+97, 4.17e+100, 6.26e+105, 1.84e+85, 1.06e+107, 1.47e+88, 1.91e+91, 5.89e+111, 7.32e+111, 1.80e+121, 2.33e+91, 4.06e+113, 4.02e+92, 3.97e+103
Function error values when FEs = 20000 , 3.26e+84, 4.99e+85, 3.45e+90, 2.10e+94, 2.54e+84, 1.47e+83, 8.90e+67, 5.62e+80, 6.87e+71, 1.19e+68, 2.96e+83, 8.03e+93, 9.61e+59, 5.68e+96, 5.99e+90, 1.22e+63, 7.64e+54, 1.06e+82, 1.31e+74, 1.90e+63, 2.03e+68, 1.57e+80, 1.72e+72, 7.46e+76, 1.95e+65, 1.87e+81, 1.98e+76, 8.17e+79, 1.19e+63, 4.82e+98, 1.69e+64, 6.94e+75, 9.18e+76, 1.03e+75, 1.06e+70, 7.02e+87, 2.77e+77, 7.25e+78, 3.25e+65, 7.99e+87, 7.51e+67, 8.90e+90, 1.93e+64, 2.18e+58, 1.76e+83, 5.03e+96, 1.20e+84, 6.85e+67, 9.44e+91, 1.22e+60, 4.46e+85
Function error values when FEs = 30000 , 3.76e+78, 9.23e+73, 2.83e+82, 1.89e+88, 3.47e+75, 5.54e+60, 1.44e+47, 3.80e+68, 1.60e+61, 4.17e+51, 4.64e+75, 3.03e+84, 8.02e+56, 3.34e+91, 8.94e+80, 3.64e+62, 1.17e+51, 6.45e+78, 5.62e+64, 2.14e+54, 1.80e+68, 1.97e+71, 4.53e+56, 1.13e+68, 5.22e+55, 3.30e+57, 7.18e+58, 2.01e+73, 2.02e+57, 1.54e+94, 4.03e+63, 2.32e+64, 5.24e+70, 3.74e+68, 1.82e+65, 4.60e+81, 1.38e+69, 9.48e+68, 2.37e+49, 8.36e+76, 3.92e+59, 8.07e+77, 5.55e+54, 1.13e+56, 1.85e+68, 1.57e+89, 1.62e+65, 1.25e+58, 5.29e+74, 1.22e+60, 6.25e+75
Function error values when FEs = 50000 , 6.16e+58, 3.02e+67, 9.38e+68, 2.63e+67, 7.01e+54, 2.16e+40, 8.58e+46, 4.10e+58, 1.11e+52, 3.22e+51, 5.27e+51, 2.43e+58, 1.24e+48, 1.05e+72, 3.29e+61, 2.82e+54, 7.49e+39, 2.99e+67, 3.74e+52, 7.92e+40, 2.85e+57, 1.87e+64, 4.53e+56, 9.32e+58, 3.06e+41, 1.53e+49, 3.25e+46, 2.03e+59, 8.18e+48, 1.39e+79, 6.47e+52, 1.55e+58, 1.38e+58, 4.75e+57, 1.14e+51, 1.45e+61, 8.03e+62, 1.87e+63, 1.90e+46, 8.29e+57, 1.83e+51, 1.84e+64, 3.79e+38, 7.11e+53, 4.01e+56, 6.67e+76, 2.60e+59, 3.22e+54, 2.07e+66, 3.47e+53, 1.59e+58
Function error values when FEs = 100000 , 1.63e+47, 9.48e+54, 3.32e+53, 1.62e+54, 8.52e+46, 2.97e+28, 4.52e+43, 4.77e+44, 1.75e+43, 9.13e+47, 5.03e+45, 6.29e+50, 9.15e+41, 6.73e+55, 3.81e+46, 1.48e+50, 2.69e+36, 2.77e+42, 2.34e+41, 1.42e+40, 1.74e+49, 7.66e+48, 4.90e+48, 1.11e+47, 3.92e+32, 4.50e+47, 9.15e+45, 9.15e+54, 1.94e+38, 6.50e+53, 1.75e+51, 6.44e+49, 2.47e+49, 9.93e+52, 1.87e+43, 5.91e+47, 4.46e+38, 3.92e+53, 8.05e+44, 1.22e+55, 9.83e+42, 1.02e+46, 5.27e+22, 4.77e+47, 9.19e+41, 3.11e+57, 2.71e+52, 1.14e+40, 7.54e+58, 1.91e+45, 1.38e+41
Function error values when FEs = 200000 , 3.24e+35, 5.95e+39, 5.76e+37, 3.19e+36, 5.20e+39, 3.16e+25, 1.31e+35, 4.92e+36, 5.53e+31, 1.23e+38, 6.37e+36, 3.43e+45, 2.15e+36, 4.00e+43, 4.14e+24, 1.71e+45, 1.94e+22, 1.31e+26, 4.24e+32, 1.50e+31, 2.68e+45, 1.67e+39, 1.71e+40, 3.98e+34, 1.09e+29, 1.13e+41, 5.15e+37, 6.39e+40, 9.31e+36, 7.37e+38, 3.25e+44, 2.01e+34, 1.22e+45, 1.81e+49, 2.24e+34, 7.55e+41, 2.79e+28, 9.07e+49, 2.63e+37, 9.04e+29, 1.57e+28, 7.80e+13, 9.49e+14, 8.86e+30, 2.33e+24, 9.45e+41, 4.96e+46, 5.94e+33, 2.06e+38, 1.37e+38, 1.82e+28
Function error values when FEs = 300000 , 1.53e+32, 1.98e+31, 4.60e+18, 5.60e+14, 1.81e+29, 1.42e+17, 9.17e+22, 8.13e+28, 1.63e+22, 1.64e+27, 8.91e+32, 5.82e+33, 4.21e+19, 1.57e+35, 1.99e+11, 1.90e+30, 6.51e+20, 3.18e+05, 4.08e+20, 1.16e+24, 9.40e+30, 1.07e+26, 9.98e+21, 3.74e+33, 4.43e+09, 5.99e+28, 2.83e+30, 2.22e+35, 1.91e+19, 3.61e+26, 9.82e+31, 1.41e+19, 1.28e+34, 2.91e+41, 2.77e+18, 3.82e+21, 2.81e+11, 8.79e+42, 3.05e+19, 1.11e+27, 1.60e+24, 8.63e+09, 1.23e+13, 3.05e+17, 1.40e+14, 4.58e+30, 5.06e+26, 1.27e+18, 3.58e+28, 1.16e+27, 3.94e+13
Function error values when FEs = 400000 , 3.30e+15, 1.43e+18, 1.12e+16, 2.10e+13, 1.92e+09, 1.42e+17, 7.46e+06, 5.32e+26, 3.98e+06, 6.54e+11, 2.78e+29, 2.84e+17, 1.32e+15, 9.48e+18, 1.69e+10, 2.61e+23, 3.46e+10, 2.23e+02, 8.37e+13, 7.68e+12, 6.59e+26, 5.04e+20, 2.96e+13, 6.29e+20, 9.07e+05, 2.00e+13, 4.22e+18, 1.18e+29, 6.60e+12, 4.59e+22, 2.03e+27, 1.23e+12, 8.68e+16, 1.20e+29, 3.47e+13, 9.34e+13, 5.69e+07, 6.72e+22, 1.83e+17, 1.03e+20, 2.02e+18, 8.63e+09, 3.82e+10, 3.05e+17, 1.40e+14, 4.73e+13, 8.09e+24, 1.03e+07, 2.50e+20, 1.42e+14, 3.84e+13
Function error values when FEs = 500000 , 8.88e+11, 1.43e+18, 3.22e+11, 1.11e+08, 1.67e+08, 4.42e+14, 8.85e+03, 3.07e+21, 1.76e+06, 6.53e+11, 2.20e+14, 1.37e+09, 1.32e+15, 8.28e+13, 1.69e+10, 1.09e+15, 3.33e+10, 1.58e-02, 8.37e+13, 5.66e+05, 1.95e+13, 5.83e+13, 3.37e+10, 3.35e+11, 8.00e+04, 1.98e+13, 2.69e+14, 1.25e+12, 6.26e+05, 4.59e+22, 4.63e+11, 3.85e+09, 2.69e+16, 4.73e+09, 3.47e+13, 3.07e+11, 6.10e+05, 4.13e+15, 1.83e+17, 2.21e+06, 2.47e+15, 1.11e+05, 5.15e+03, 1.23e+04, 1.40e+14, 6.23e+08, 1.98e+11, 1.50e+06, 2.98e+16, 7.57e+11, 3.84e+13
Function error values when FEs = 600000 , 3.81e+09, 1.55e+04, 3.22e+11, 2.42e-02, 1.67e+08, 4.42e+14, 8.79e+03, 3.05e+11, 5.86e+05, 6.53e+11, 2.50e+11, 1.02e+07, 1.56e+02, 2.46e+10, 1.46e+02, 1.09e+15, 3.33e+10, 1.57e-02, 8.37e+13, 1.11e+05, 4.83e+09, 5.72e+13, 2.04e-02, 4.20e+06, 1.02e+03, 1.98e+13, 1.02e+11, 5.50e+05, 8.61e+04, 1.50e+10, 3.36e+04, 4.65e+03, 3.43e+15, 5.09e+08, 3.47e+13, 4.22e+10, 3.81e+05, 1.22e+08, 1.83e+17, 7.32e+05, 1.43e+10, 5.12e-02, 1.03e+03, 1.02e+02, 1.17e+02, 1.00e+07, 1.97e+11, 1.49e+06, 1.53e+09, 2.11e+10, 3.84e+13
