MOS-SOCO2011_30_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 1.35e+06, 7.56e+06, 1.43e+07, 4.24e+06, 8.66e+06, 3.93e+06, 1.29e+07, 3.53e+06, 1.94e+06, 4.41e+06, 7.50e+06, 6.70e+06, 5.40e+06, 5.52e+06, 7.86e+06, 6.85e+06, 3.78e+07, 1.55e+07, 7.56e+06, 6.25e+06, 6.36e+07, 4.00e+06, 5.58e+07, 1.62e+06, 3.63e+06, 4.42e+06, 5.15e+06, 2.58e+07, 1.28e+07, 1.10e+07, 2.16e+06, 1.47e+07, 3.67e+07, 1.14e+08, 1.31e+07, 2.60e+07, 7.02e+06, 4.04e+06, 8.15e+06, 2.56e+07, 9.61e+06, 5.53e+05, 4.30e+06, 7.70e+06, 2.64e+06, 1.97e+07, 5.61e+06, 7.13e+06, 6.38e+06, 3.40e+07, 1.51e+07
Function error values when FEs = 6000 , 6.37e+05, 4.27e+06, 9.12e+05, 8.04e+05, 3.28e+05, 8.10e+05, 6.12e+05, 1.24e+06, 6.50e+05, 6.10e+05, 3.02e+06, 1.04e+06, 1.33e+06, 8.11e+05, 1.72e+06, 1.90e+06, 1.88e+07, 1.65e+06, 3.75e+06, 5.40e+05, 8.54e+06, 1.13e+06, 1.25e+05, 6.80e+05, 5.14e+05, 4.12e+05, 1.26e+06, 1.63e+06, 5.09e+06, 2.31e+06, 7.27e+05, 1.19e+07, 3.62e+06, 2.37e+05, 1.23e+07, 2.00e+07, 4.04e+06, 7.78e+05, 8.37e+05, 9.81e+06, 8.30e+06, 5.41e+05, 1.28e+06, 1.03e+06, 5.88e+05, 3.84e+06, 1.33e+06, 1.73e+06, 7.11e+05, 5.67e+06, 1.53e+06
Function error values when FEs = 9000 , 6.18e+05, 2.40e+06, 5.53e+05, 7.55e+05, 2.66e+05, 7.87e+05, 2.72e+05, 2.82e+05, 5.61e+05, 4.93e+05, 1.53e+06, 1.70e+05, 5.85e+05, 8.03e+05, 1.28e+06, 1.90e+06, 7.80e+06, 1.21e+06, 1.83e+06, 2.85e+05, 8.37e+05, 9.27e+05, 1.09e+05, 6.73e+05, 3.56e+05, 1.85e+05, 2.17e+05, 1.30e+06, 1.66e+06, 1.49e+06, 6.31e+05, 1.10e+07, 7.00e+05, 2.59e+04, 7.82e+05, 5.37e+06, 1.76e+06, 7.72e+05, 7.81e+05, 6.42e+06, 4.41e+05, 5.38e+05, 7.93e+05, 8.56e+05, 6.67e+04, 3.54e+06, 1.16e+06, 1.44e+06, 2.87e+05, 8.02e+05, 1.48e+06
Function error values when FEs = 15000 , 2.92e+05, 2.11e+05, 3.03e+05, 4.41e+05, 2.55e+05, 7.19e+05, 8.49e+04, 1.64e+05, 2.40e+05, 3.91e+05, 7.80e+05, 7.70e+04, 2.23e+05, 7.71e+05, 8.83e+05, 5.50e+05, 2.05e+04, 1.27e+05, 3.89e+05, 3.39e+04, 3.59e+04, 7.76e+05, 3.88e+04, 6.14e+05, 3.39e+05, 1.02e+05, 4.74e+04, 4.62e+05, 8.31e+05, 6.63e+05, 5.85e+05, 2.73e+06, 1.47e+05, 8.72e+03, 1.44e+04, 8.19e+05, 1.44e+06, 5.09e+05, 2.90e+05, 5.52e+05, 1.21e+05, 2.02e+04, 2.58e+05, 5.77e+05, 3.31e+04, 3.05e+06, 7.98e+05, 1.32e+06, 9.91e+04, 1.10e+05, 1.36e+06
Function error values when FEs = 30000 , 1.68e+05, 1.88e+04, 8.58e+03, 3.00e+05, 1.01e+05, 1.93e+05, 2.11e+04, 4.33e+04, 1.01e+04, 1.86e+04, 1.57e+05, 5.43e+03, 1.41e+04, 1.29e+05, 3.46e+03, 1.15e+05, 5.11e+03, 1.92e+04, 4.35e+04, 8.63e+03, 7.42e+03, 1.99e+04, 5.13e+03, 1.72e+05, 2.69e+05, 7.02e+04, 2.32e+04, 1.11e+04, 2.80e+04, 1.37e+05, 3.20e+04, 8.68e+04, 7.97e+04, 7.35e+03, 7.00e+03, 4.99e+04, 4.75e+05, 3.11e+05, 2.38e+04, 6.02e+03, 1.22e+04, 7.57e+03, 5.13e+04, 2.71e+05, 1.50e+04, 3.13e+04, 2.98e+05, 2.24e+04, 9.47e+04, 2.60e+04, 2.96e+05
Function error values when FEs = 60000 , 1.05e+04, 1.39e+04, 7.29e+03, 1.74e+04, 2.20e+04, 1.24e+04, 1.75e+04, 1.62e+04, 9.58e+03, 7.14e+03, 8.35e+03, 5.40e+03, 9.52e+03, 1.79e+04, 3.41e+03, 1.71e+04, 5.03e+03, 1.90e+04, 4.85e+03, 8.57e+03, 6.79e+03, 1.97e+04, 5.12e+03, 3.04e+04, 6.41e+04, 7.33e+03, 1.94e+04, 1.08e+04, 1.14e+04, 8.00e+03, 7.55e+03, 8.44e+03, 2.07e+04, 7.29e+03, 6.41e+03, 3.82e+03, 6.83e+03, 1.14e+04, 1.98e+04, 5.48e+03, 6.40e+03, 7.41e+03, 1.41e+04, 1.58e+04, 1.43e+04, 8.24e+03, 8.30e+03, 4.47e+03, 2.20e+04, 1.30e+04, 8.94e+04
Function error values when FEs = 90000 , 1.03e+04, 1.34e+04, 7.23e+03, 1.69e+04, 1.67e+04, 1.15e+04, 1.71e+04, 1.62e+04, 9.54e+03, 7.01e+03, 8.33e+03, 5.35e+03, 9.17e+03, 1.52e+04, 3.40e+03, 1.70e+04, 4.94e+03, 1.82e+04, 4.62e+03, 8.54e+03, 6.68e+03, 1.95e+04, 5.08e+03, 1.11e+04, 2.33e+04, 7.21e+03, 1.93e+04, 1.06e+04, 1.10e+04, 7.54e+03, 7.50e+03, 8.44e+03, 2.04e+04, 7.20e+03, 6.36e+03, 3.43e+03, 6.44e+03, 1.14e+04, 1.97e+04, 5.46e+03, 6.40e+03, 7.38e+03, 1.39e+04, 1.58e+04, 1.42e+04, 8.19e+03, 7.94e+03, 4.43e+03, 1.83e+04, 1.30e+04, 1.11e+04
Function error values when FEs = 120000 , 1.02e+04, 1.30e+04, 7.17e+03, 1.41e+04, 1.67e+04, 1.11e+04, 1.71e+04, 1.61e+04, 9.47e+03, 6.81e+03, 8.30e+03, 5.31e+03, 8.53e+03, 1.51e+04, 3.40e+03, 1.69e+04, 4.94e+03, 1.77e+04, 4.61e+03, 8.49e+03, 6.26e+03, 1.93e+04, 5.03e+03, 1.10e+04, 2.11e+04, 7.09e+03, 1.92e+04, 1.06e+04, 9.75e+03, 7.42e+03, 7.41e+03, 8.42e+03, 1.99e+04, 7.10e+03, 6.25e+03, 3.27e+03, 6.41e+03, 1.13e+04, 1.92e+04, 5.42e+03, 6.37e+03, 7.34e+03, 1.37e+04, 1.58e+04, 1.42e+04, 8.11e+03, 7.68e+03, 4.39e+03, 1.74e+04, 1.30e+04, 1.10e+04
Function error values when FEs = 150000 , 1.01e+04, 1.26e+04, 7.10e+03, 1.24e+04, 1.64e+04, 1.06e+04, 1.69e+04, 1.60e+04, 9.42e+03, 6.69e+03, 8.27e+03, 5.29e+03, 7.95e+03, 1.50e+04, 3.40e+03, 1.68e+04, 4.93e+03, 1.72e+04, 4.58e+03, 8.45e+03, 5.85e+03, 1.91e+04, 5.02e+03, 1.04e+04, 2.07e+04, 6.99e+03, 1.91e+04, 1.05e+04, 9.69e+03, 7.24e+03, 7.32e+03, 8.38e+03, 1.94e+04, 6.99e+03, 6.09e+03, 3.17e+03, 6.36e+03, 1.13e+04, 1.92e+04, 5.39e+03, 6.37e+03, 7.31e+03, 1.35e+04, 1.57e+04, 1.41e+04, 8.04e+03, 7.43e+03, 4.34e+03, 1.72e+04, 1.30e+04, 1.08e+04
Function error values when FEs = 180000 , 1.00e+04, 1.22e+04, 7.05e+03, 1.11e+04, 1.63e+04, 9.98e+03, 1.67e+04, 1.60e+04, 9.38e+03, 6.49e+03, 8.24e+03, 5.29e+03, 7.43e+03, 1.42e+04, 3.40e+03, 1.67e+04, 4.93e+03, 1.65e+04, 4.55e+03, 8.43e+03, 5.81e+03, 1.90e+04, 5.01e+03, 1.02e+04, 2.03e+04, 6.97e+03, 1.91e+04, 1.04e+04, 9.66e+03, 7.12e+03, 7.25e+03, 8.35e+03, 1.89e+04, 6.88e+03, 6.05e+03, 3.12e+03, 6.32e+03, 1.13e+04, 1.91e+04, 5.38e+03, 6.34e+03, 7.28e+03, 1.34e+04, 1.57e+04, 1.41e+04, 8.00e+03, 7.18e+03, 4.30e+03, 1.71e+04, 1.30e+04, 1.07e+04
Function error values when FEs = 210000 , 9.96e+03, 1.18e+04, 6.94e+03, 9.36e+03, 1.62e+04, 9.76e+03, 1.65e+04, 1.59e+04, 9.33e+03, 6.25e+03, 8.21e+03, 5.28e+03, 6.96e+03, 1.40e+04, 3.40e+03, 1.67e+04, 4.93e+03, 1.50e+04, 4.52e+03, 8.40e+03, 5.77e+03, 1.89e+04, 5.00e+03, 1.01e+04, 2.00e+04, 6.89e+03, 1.90e+04, 1.04e+04, 9.58e+03, 6.52e+03, 7.18e+03, 8.33e+03, 1.84e+04, 6.78e+03, 6.02e+03, 3.12e+03, 6.28e+03, 1.12e+04, 1.90e+04, 5.37e+03, 6.32e+03, 7.24e+03, 1.33e+04, 1.57e+04, 1.40e+04, 7.96e+03, 6.95e+03, 4.26e+03, 1.69e+04, 1.30e+04, 1.07e+04
Function error values when FEs = 240000 , 9.90e+03, 1.14e+04, 6.93e+03, 9.14e+03, 1.61e+04, 9.07e+03, 1.64e+04, 1.58e+04, 9.28e+03, 6.08e+03, 8.18e+03, 5.27e+03, 6.65e+03, 1.39e+04, 3.39e+03, 1.67e+04, 4.93e+03, 1.49e+04, 4.31e+03, 8.40e+03, 5.73e+03, 1.88e+04, 4.99e+03, 1.00e+04, 1.97e+04, 6.88e+03, 1.89e+04, 1.02e+04, 9.53e+03, 6.30e+03, 7.10e+03, 8.32e+03, 1.77e+04, 6.67e+03, 5.98e+03, 3.12e+03, 6.24e+03, 1.12e+04, 1.89e+04, 5.36e+03, 6.30e+03, 7.21e+03, 1.32e+04, 1.57e+04, 1.40e+04, 7.93e+03, 6.74e+03, 4.16e+03, 1.68e+04, 1.29e+04, 1.07e+04
Function error values when FEs = 270000 , 9.84e+03, 1.11e+04, 6.92e+03, 8.92e+03, 1.60e+04, 8.47e+03, 1.63e+04, 1.57e+04, 9.23e+03, 5.85e+03, 8.15e+03, 5.26e+03, 6.44e+03, 1.38e+04, 3.39e+03, 1.67e+04, 4.93e+03, 1.48e+04, 4.13e+03, 8.39e+03, 5.69e+03, 1.87e+04, 4.99e+03, 9.94e+03, 1.94e+04, 6.87e+03, 1.89e+04, 1.01e+04, 9.48e+03, 5.87e+03, 7.02e+03, 8.32e+03, 1.76e+04, 6.61e+03, 5.95e+03, 3.12e+03, 6.20e+03, 1.12e+04, 1.88e+04, 5.34e+03, 6.28e+03, 7.19e+03, 1.31e+04, 1.57e+04, 1.39e+04, 7.89e+03, 6.53e+03, 4.03e+03, 1.67e+04, 1.29e+04, 1.06e+04
Function error values when FEs = 300000 , 9.78e+03, 1.07e+04, 6.91e+03, 8.72e+03, 1.59e+04, 8.26e+03, 1.63e+04, 1.57e+04, 9.18e+03, 5.57e+03, 8.12e+03, 5.26e+03, 6.23e+03, 1.37e+04, 3.39e+03, 1.67e+04, 4.93e+03, 1.47e+04, 3.98e+03, 8.38e+03, 5.60e+03, 1.86e+04, 4.98e+03, 9.74e+03, 1.92e+04, 6.86e+03, 1.89e+04, 1.01e+04, 9.42e+03, 5.78e+03, 6.94e+03, 8.31e+03, 1.74e+04, 6.56e+03, 5.91e+03, 3.11e+03, 6.16e+03, 1.11e+04, 1.86e+04, 5.34e+03, 6.26e+03, 7.18e+03, 1.30e+04, 1.57e+04, 1.39e+04, 7.85e+03, 6.33e+03, 3.91e+03, 1.65e+04, 1.29e+04, 1.06e+04
