MOS-CEC2012_27_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 9.53e+02, 9.29e+02, 9.12e+02, 8.61e+02, 8.68e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.38e+02, 1.07e+03, 9.75e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.97e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.07e+03, 9.15e+02, 8.51e+02, 1.02e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.68e+02, 9.70e+02, 9.38e+02, 8.24e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.21e+03, 1.32e+03, 9.01e+02, 1.09e+03, 9.84e+02, 8.67e+02, 9.82e+02, 9.86e+02, 9.14e+02, 1.01e+03, 8.14e+02, 7.77e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 20000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.38e+02, 1.04e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.02e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.67e+02, 9.66e+02, 9.38e+02, 8.24e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.30e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.66e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.13e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 30000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.34e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.02e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.64e+02, 9.63e+02, 9.38e+02, 8.24e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.30e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.64e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 50000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.02e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 100000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 200000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 300000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 400000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 500000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
Function error values when FEs = 600000 , 9.53e+02, 9.29e+02, 9.11e+02, 8.60e+02, 8.65e+02, 7.74e+02, 9.81e+02, 1.07e+03, 1.04e+03, 1.05e+03, 8.37e+02, 9.33e+02, 1.02e+03, 9.71e+02, 8.72e+02, 1.15e+03, 1.07e+03, 8.43e+02, 8.94e+02, 8.90e+02, 1.11e+03, 1.09e+03, 9.52e+02, 1.06e+03, 9.12e+02, 8.50e+02, 1.01e+03, 7.17e+02, 8.01e+02, 8.39e+02, 8.58e+02, 9.63e+02, 9.33e+02, 8.20e+02, 9.53e+02, 9.46e+02, 1.13e+03, 1.20e+03, 1.23e+03, 9.01e+02, 1.09e+03, 9.80e+02, 8.63e+02, 9.75e+02, 9.86e+02, 9.11e+02, 1.01e+03, 8.12e+02, 7.75e+02, 1.17e+03, 1.13e+03
