MOS-CEC2013_20_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 1.66e+02, 1.91e+02, 1.86e+02, 1.58e+02, 9.72e+01, 8.26e+01, 1.07e+02, 7.66e+01, 7.99e+01, 5.37e+01, 2.83e+01, 1.74e+02, 4.40e+01, 6.15e+01, 1.07e+02, 1.53e+02, 2.83e+01, 1.09e+02, 2.43e+02, 1.07e+02, 6.50e+01, 1.83e+02, 1.65e+02, 4.49e+01, 7.78e+01, 6.85e+01, 1.77e+02, 2.18e+02, 2.89e+01, 5.66e+01, 5.69e+01, 3.06e+01, 1.38e+02, 6.28e+01, 1.48e+02, 4.29e+01, 2.25e+02, 7.07e+01, 6.98e+01, 1.82e+02, 4.59e+01, 4.71e+01, 5.49e+01, 1.42e+02, 7.15e+01, 1.80e+02, 6.20e+01, 6.76e+01, 1.07e+02, 2.39e+02, 5.17e+01
Function error values when FEs = 2000 , 1.61e+02, 1.90e+02, 1.85e+02, 1.58e+02, 7.58e+01, 8.25e+01, 1.07e+02, 7.56e+01, 7.92e+01, 5.06e+01, 2.09e+01, 1.74e+02, 4.04e+01, 6.07e+01, 9.77e+01, 1.53e+02, 2.82e+01, 1.09e+02, 2.41e+02, 1.03e+02, 6.49e+01, 1.72e+02, 1.63e+02, 4.45e+01, 7.75e+01, 6.83e+01, 1.76e+02, 6.23e+01, 2.88e+01, 5.64e+01, 5.57e+01, 2.87e+01, 1.37e+02, 6.09e+01, 1.47e+02, 4.24e+01, 4.55e+01, 7.01e+01, 5.57e+01, 1.82e+02, 4.55e+01, 4.58e+01, 5.17e+01, 1.41e+02, 4.15e+01, 1.75e+02, 6.08e+01, 4.99e+01, 1.07e+02, 2.37e+02, 4.99e+01
Function error values when FEs = 3000 , 1.61e+02, 1.90e+02, 1.85e+02, 1.58e+02, 7.58e+01, 8.25e+01, 1.07e+02, 7.56e+01, 7.92e+01, 5.06e+01, 2.09e+01, 1.74e+02, 4.04e+01, 6.07e+01, 9.60e+01, 1.53e+02, 2.82e+01, 1.09e+02, 2.41e+02, 1.03e+02, 6.49e+01, 4.21e+01, 1.63e+02, 4.45e+01, 7.75e+01, 6.83e+01, 1.76e+02, 5.99e+01, 2.88e+01, 5.64e+01, 5.57e+01, 2.87e+01, 1.37e+02, 6.09e+01, 1.47e+02, 4.24e+01, 4.36e+01, 7.01e+01, 5.57e+01, 1.82e+02, 4.55e+01, 4.45e+01, 5.17e+01, 1.41e+02, 4.15e+01, 1.72e+02, 6.08e+01, 4.99e+01, 1.07e+02, 2.37e+02, 4.99e+01
Function error values when FEs = 5000 , 5.37e+01, 1.47e+02, 4.55e+01, 1.58e+02, 7.58e+01, 5.62e+01, 9.40e+01, 6.50e+01, 6.10e+01, 4.98e+01, 2.09e+01, 1.69e+02, 4.04e+01, 4.09e+01, 9.60e+01, 4.10e+01, 2.13e+01, 3.31e+01, 2.40e+01, 4.55e+01, 6.08e+01, 4.21e+01, 1.63e+02, 4.45e+01, 4.22e+01, 6.03e+01, 4.73e+01, 5.99e+01, 2.88e+01, 5.18e+01, 5.57e+01, 2.87e+01, 5.80e+01, 4.93e+01, 1.41e+02, 4.24e+01, 4.36e+01, 2.23e+01, 5.57e+01, 1.73e+02, 4.20e+01, 4.26e+01, 4.58e+01, 1.41e+02, 4.15e+01, 1.61e+02, 6.08e+01, 4.99e+01, 1.01e+02, 7.79e+01, 4.99e+01
Function error values when FEs = 10000 , 3.86e+01, 3.97e+01, 3.34e+01, 4.41e+01, 4.97e+01, 4.61e+01, 4.04e+01, 3.06e+01, 4.07e+01, 4.28e+01, 6.24e-01, 6.08e+01, 4.04e+01, 4.09e+01, 3.75e+01, 2.03e+01, 2.13e+01, 2.06e+01, 2.40e+01, 4.55e+01, 2.91e+01, 4.21e+01, 4.64e+01, 4.45e+01, 4.22e+01, 3.71e+01, 3.98e+01, 2.46e+01, 2.13e+01, 5.18e+01, 5.57e+01, 2.87e+01, 2.46e+01, 2.53e+01, 4.27e+01, 4.24e+01, 8.27e+00, 2.23e+01, 5.57e+01, 4.54e+01, 4.17e+01, 2.17e+01, 2.56e+01, 3.28e+01, 3.78e+01, 5.81e+01, 5.50e+01, 4.99e+01, 6.93e+00, 4.95e+01, 3.33e+01
Function error values when FEs = 20000 , 1.31e+01, 2.27e+01, 2.10e+01, 2.43e+01, 4.29e+00, 3.50e+01, 2.23e+01, 3.06e+01, 2.13e+01, 1.87e+01, 6.24e-01, 2.43e+01, 4.04e+01, 2.16e+01, 1.31e+00, 2.03e+01, 7.25e+00, 1.81e+01, 1.33e+01, 2.53e+01, 3.12e-01, 2.02e+00, 1.49e+01, 2.43e+01, 2.22e+01, 3.71e+01, 2.29e+01, 2.46e+01, 1.31e+00, 3.54e+01, 2.13e+01, 2.75e+01, 2.46e+01, 2.53e+01, 2.23e+00, 1.03e+01, 8.27e+00, 2.23e+01, 2.43e+01, 2.54e+01, 2.93e+01, 2.17e+01, 2.59e+00, 1.73e+01, 3.38e+01, 4.11e+01, 8.78e+00, 1.57e+01, 5.60e+00, 4.56e+01, 1.96e+01
Function error values when FEs = 30000 , 1.31e+01, 2.13e+01, 5.38e+00, 4.29e+00, 4.29e+00, 3.38e+01, 2.23e+01, 1.31e+00, 1.34e+00, 1.34e+01, 5.40e-01, 2.30e+00, 4.01e+01, 1.50e+01, 1.31e+00, 4.46e-01, 1.31e+00, 1.81e+01, 2.14e+00, 6.69e+00, 3.12e-01, 1.99e+00, 1.64e+00, 2.43e+01, 1.99e+00, 3.71e+01, 2.23e+01, 2.46e+01, 1.31e+00, 3.54e+01, 2.13e+01, 1.65e+01, 1.89e+01, 2.53e+01, 0.00e+00, 1.03e+01, 8.27e+00, 2.23e+01, 2.43e+01, 1.32e+01, 2.30e+00, 2.17e+01, 0.00e+00, 1.73e+01, 1.38e+01, 2.55e+01, 7.85e+00, 1.28e+01, 5.60e+00, 4.29e+00, 1.40e+01
Function error values when FEs = 40000 , 5.38e+00, 4.21e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 2.19e+01, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 1.39e+01, 1.31e+00, 3.12e-01, 1.31e+00, 1.81e+01, 1.55e+00, 1.31e+00, 3.12e-01, 1.99e+00, 1.36e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.54e+01, 2.13e+01, 1.65e+01, 8.61e-01, 2.53e+01, 0.00e+00, 4.88e+00, 8.27e+00, 2.23e+01, 4.29e+00, 1.32e+01, 2.30e+00, 7.74e+00, 0.00e+00, 1.73e+01, 1.38e+01, 5.29e+00, 1.31e+00, 1.03e+01, 5.53e+00, 4.29e+00, 1.32e+01
Function error values when FEs = 50000 , 1.31e+00, 2.81e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 1.01e+01, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 1.38e+01, 1.31e+00, 3.12e-01, 1.31e+00, 1.31e+00, 1.38e+00, 1.31e+00, 3.12e-01, 1.99e+00, 1.31e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.48e+01, 2.13e+01, 1.65e+01, 3.12e-01, 2.53e+01, 0.00e+00, 4.88e+00, 8.27e+00, 2.23e+01, 4.29e+00, 1.32e+01, 2.30e+00, 5.88e+00, 0.00e+00, 1.73e+01, 1.38e+01, 5.29e+00, 1.31e+00, 1.03e+01, 5.45e+00, 1.31e+00, 1.31e+01
Function error values when FEs = 60000 , 1.31e+00, 1.44e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 1.31e+00, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 1.38e+01, 1.31e+00, 3.12e-01, 1.31e+00, 1.31e+00, 1.32e+00, 1.31e+00, 3.12e-01, 9.95e-01, 1.31e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.48e+01, 2.13e+01, 1.65e+01, 3.12e-01, 2.53e+01, 0.00e+00, 1.31e+00, 8.27e+00, 2.23e+01, 4.29e+00, 1.32e+01, 2.30e+00, 5.88e+00, 0.00e+00, 1.73e+01, 1.38e+01, 5.29e+00, 1.31e+00, 4.85e+00, 5.35e+00, 1.31e+00, 1.31e+01
Function error values when FEs = 70000 , 1.21e+00, 1.31e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 1.31e+00, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 2.61e+00, 1.31e+00, 3.12e-01, 1.31e+00, 1.31e+00, 1.31e+00, 1.31e+00, 3.12e-01, 9.95e-01, 1.26e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.48e+01, 2.13e+01, 1.65e+01, 3.12e-01, 2.53e+01, 0.00e+00, 1.31e+00, 8.27e+00, 2.23e+01, 4.29e+00, 1.32e+01, 2.30e+00, 5.44e+00, 0.00e+00, 1.73e+01, 1.38e+01, 5.29e+00, 1.31e+00, 4.79e+00, 5.29e+00, 1.31e+00, 1.31e+01
Function error values when FEs = 80000 , 1.21e+00, 1.31e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 1.31e+00, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 2.61e+00, 1.31e+00, 3.12e-01, 1.31e+00, 1.31e+00, 1.31e+00, 1.31e+00, 3.12e-01, 9.95e-01, 1.26e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.48e+01, 2.13e+01, 1.65e+01, 3.12e-01, 2.53e+01, 0.00e+00, 1.31e+00, 8.27e+00, 2.23e+01, 4.29e+00, 1.32e+01, 2.30e+00, 5.31e+00, 0.00e+00, 1.73e+01, 1.38e+01, 5.29e+00, 1.31e+00, 4.79e+00, 5.29e+00, 1.31e+00, 1.31e+01
Function error values when FEs = 90000 , 1.21e+00, 1.31e+00, 0.00e+00, 4.29e+00, 4.29e+00, 3.38e+01, 1.31e+00, 1.31e+00, 1.31e+00, 1.99e+00, 3.12e-01, 2.30e+00, 4.01e+01, 2.61e+00, 1.31e+00, 3.12e-01, 1.31e+00, 1.31e+00, 1.31e+00, 1.31e+00, 3.12e-01, 9.95e-01, 1.19e+00, 2.43e+01, 1.99e+00, 3.71e+01, 1.31e+00, 2.46e+01, 1.31e+00, 3.48e+01, 1.31e+00, 1.65e+01, 3.12e-01, 2.53e+01, 0.00e+00, 1.31e+00, 8.27e+00, 2.22e+01, 4.29e+00, 1.32e+01, 2.30e+00, 5.29e+00, 0.00e+00, 1.73e+01, 1.35e+01, 5.29e+00, 1.31e+00, 4.77e+00, 5.29e+00, 1.31e+00, 1.31e+01
