MOS-CEC2012_3_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 9.07e+05, 6.89e+05, 8.56e+05, 7.98e+05, 9.43e+05, 9.35e+05, 9.12e+05, 7.10e+05, 8.24e+05, 9.18e+05, 8.21e+05, 9.20e+05, 9.47e+05, 8.57e+05, 8.84e+05, 7.69e+05, 7.56e+05, 7.85e+05, 7.88e+05, 9.73e+05, 7.35e+05, 9.94e+05, 9.08e+05, 6.66e+05, 7.17e+05, 1.01e+06, 1.00e+06, 6.30e+05, 8.59e+05, 8.67e+05, 9.36e+05, 8.46e+05, 9.86e+05, 7.18e+05, 8.95e+05, 9.31e+05, 8.52e+05, 7.49e+05, 9.37e+05, 9.79e+05, 7.32e+05, 8.98e+05, 9.39e+05, 1.01e+06, 6.80e+05, 1.12e+06, 9.03e+05, 9.92e+05, 9.81e+05, 6.74e+05, 6.63e+05
Function error values when FEs = 20000 , 8.46e+05, 6.51e+05, 8.14e+05, 7.43e+05, 8.91e+05, 8.84e+05, 8.65e+05, 6.71e+05, 7.81e+05, 8.65e+05, 7.80e+05, 8.60e+05, 8.80e+05, 8.08e+05, 8.32e+05, 7.24e+05, 7.13e+05, 7.44e+05, 7.49e+05, 9.18e+05, 6.79e+05, 9.47e+05, 8.51e+05, 6.18e+05, 6.77e+05, 9.46e+05, 9.34e+05, 5.76e+05, 8.12e+05, 8.11e+05, 8.79e+05, 7.86e+05, 9.36e+05, 6.69e+05, 8.27e+05, 8.86e+05, 8.13e+05, 7.05e+05, 8.76e+05, 9.16e+05, 6.96e+05, 8.52e+05, 8.80e+05, 9.50e+05, 6.33e+05, 1.07e+06, 8.53e+05, 9.24e+05, 9.31e+05, 6.27e+05, 6.10e+05
Function error values when FEs = 30000 , 7.87e+05, 6.11e+05, 7.70e+05, 6.95e+05, 8.48e+05, 8.37e+05, 8.19e+05, 6.34e+05, 7.45e+05, 8.18e+05, 7.41e+05, 8.10e+05, 8.32e+05, 7.60e+05, 7.86e+05, 6.79e+05, 6.71e+05, 7.02e+05, 6.93e+05, 8.70e+05, 6.39e+05, 8.98e+05, 8.04e+05, 5.82e+05, 6.40e+05, 8.98e+05, 8.77e+05, 5.41e+05, 7.73e+05, 7.64e+05, 8.22e+05, 7.36e+05, 8.81e+05, 6.21e+05, 7.75e+05, 8.44e+05, 7.74e+05, 6.67e+05, 8.25e+05, 8.49e+05, 6.58e+05, 8.09e+05, 8.30e+05, 9.02e+05, 5.90e+05, 1.01e+06, 8.08e+05, 8.75e+05, 8.83e+05, 5.88e+05, 5.71e+05
Function error values when FEs = 50000 , 6.67e+05, 5.14e+05, 6.55e+05, 6.12e+05, 7.39e+05, 7.28e+05, 6.88e+05, 5.34e+05, 6.60e+05, 7.01e+05, 6.36e+05, 7.14e+05, 7.34e+05, 6.65e+05, 6.91e+05, 5.81e+05, 5.75e+05, 5.90e+05, 5.89e+05, 7.69e+05, 5.56e+05, 7.71e+05, 7.14e+05, 4.95e+05, 5.62e+05, 7.68e+05, 7.76e+05, 4.61e+05, 6.78e+05, 6.69e+05, 7.18e+05, 6.23e+05, 7.78e+05, 5.45e+05, 6.84e+05, 7.43e+05, 6.62e+05, 5.91e+05, 7.18e+05, 7.19e+05, 5.66e+05, 7.05e+05, 7.44e+05, 7.97e+05, 5.08e+05, 8.78e+05, 6.99e+05, 7.54e+05, 7.77e+05, 5.05e+05, 5.01e+05
Function error values when FEs = 100000 , 4.45e+05, 3.54e+05, 4.39e+05, 4.09e+05, 5.14e+05, 4.75e+05, 4.80e+05, 3.50e+05, 4.57e+05, 4.80e+05, 4.17e+05, 4.83e+05, 5.09e+05, 4.56e+05, 4.51e+05, 4.04e+05, 3.78e+05, 3.93e+05, 4.01e+05, 5.12e+05, 3.85e+05, 5.45e+05, 4.89e+05, 3.42e+05, 3.81e+05, 5.23e+05, 5.54e+05, 3.00e+05, 4.73e+05, 4.57e+05, 5.16e+05, 4.08e+05, 5.17e+05, 3.77e+05, 4.72e+05, 5.19e+05, 4.41e+05, 3.96e+05, 4.70e+05, 4.92e+05, 3.98e+05, 4.66e+05, 5.19e+05, 5.49e+05, 3.49e+05, 5.81e+05, 4.59e+05, 5.03e+05, 5.24e+05, 3.34e+05, 3.24e+05
Function error values when FEs = 200000 , 1.78e+05, 1.55e+05, 1.78e+05, 1.50e+05, 2.23e+05, 1.95e+05, 2.14e+05, 1.34e+05, 1.92e+05, 2.10e+05, 1.65e+05, 1.95e+05, 2.16e+05, 1.87e+05, 1.82e+05, 1.83e+05, 1.50e+05, 1.56e+05, 1.65e+05, 2.21e+05, 1.63e+05, 2.44e+05, 2.04e+05, 1.50e+05, 1.50e+05, 2.21e+05, 2.59e+05, 1.15e+05, 2.22e+05, 1.84e+05, 2.36e+05, 1.55e+05, 2.12e+05, 1.66e+05, 1.87e+05, 2.39e+05, 1.77e+05, 1.59e+05, 1.78e+05, 2.08e+05, 1.69e+05, 1.82e+05, 2.37e+05, 2.31e+05, 1.33e+05, 2.36e+05, 1.98e+05, 2.13e+05, 2.20e+05, 1.38e+05, 1.26e+05
Function error values when FEs = 300000 , 5.59e+04, 5.24e+04, 6.14e+04, 4.81e+04, 8.11e+04, 6.77e+04, 8.05e+04, 4.21e+04, 6.86e+04, 7.57e+04, 5.57e+04, 6.95e+04, 7.74e+04, 6.34e+04, 6.18e+04, 6.75e+04, 5.07e+04, 4.97e+04, 5.39e+04, 8.18e+04, 5.45e+04, 9.02e+04, 7.12e+04, 5.10e+04, 4.62e+04, 7.93e+04, 1.03e+05, 3.64e+04, 8.76e+04, 6.06e+04, 9.01e+04, 4.54e+04, 7.47e+04, 5.99e+04, 5.65e+04, 9.27e+04, 6.05e+04, 5.51e+04, 5.82e+04, 7.36e+04, 5.80e+04, 5.79e+04, 9.15e+04, 8.76e+04, 3.82e+04, 8.30e+04, 7.44e+04, 7.46e+04, 8.06e+04, 4.48e+04, 3.85e+04
Function error values when FEs = 400000 , 1.45e+04, 1.36e+04, 1.68e+04, 1.13e+04, 2.39e+04, 1.92e+04, 2.39e+04, 9.64e+03, 1.80e+04, 2.11e+04, 1.50e+04, 1.90e+04, 2.26e+04, 1.63e+04, 1.58e+04, 1.98e+04, 1.24e+04, 1.20e+04, 1.27e+04, 2.38e+04, 1.36e+04, 2.65e+04, 1.95e+04, 1.24e+04, 1.06e+04, 2.23e+04, 3.28e+04, 7.55e+03, 2.58e+04, 1.63e+04, 2.78e+04, 1.03e+04, 1.98e+04, 1.63e+04, 1.27e+04, 2.83e+04, 1.61e+04, 1.50e+04, 1.47e+04, 2.13e+04, 1.52e+04, 1.33e+04, 2.85e+04, 2.72e+04, 7.80e+03, 2.25e+04, 2.19e+04, 2.15e+04, 2.45e+04, 9.90e+03, 8.51e+03
Function error values when FEs = 500000 , 1.82e+03, 1.67e+03, 2.49e+03, 1.27e+03, 4.48e+03, 2.97e+03, 4.18e+03, 1.03e+03, 2.44e+03, 3.28e+03, 2.11e+03, 2.96e+03, 3.68e+03, 2.13e+03, 2.07e+03, 3.18e+03, 1.45e+03, 1.39e+03, 1.55e+03, 4.20e+03, 1.70e+03, 4.81e+03, 2.99e+03, 1.46e+03, 1.12e+03, 3.79e+03, 6.42e+03, 6.32e+02, 4.51e+03, 2.33e+03, 5.22e+03, 1.03e+03, 3.02e+03, 2.19e+03, 1.47e+03, 5.16e+03, 2.00e+03, 2.08e+03, 1.88e+03, 3.56e+03, 2.02e+03, 1.47e+03, 5.65e+03, 5.37e+03, 6.64e+02, 3.75e+03, 3.48e+03, 3.24e+03, 4.42e+03, 9.63e+02, 7.81e+02
Function error values when FEs = 600000 , 7.51e+01, 5.42e+01, 9.98e+01, 4.09e+01, 2.71e+02, 1.35e+02, 2.53e+02, 3.03e+01, 1.10e+02, 1.60e+02, 9.38e+01, 1.40e+02, 1.94e+02, 9.48e+01, 7.30e+01, 1.76e+02, 4.30e+01, 4.55e+01, 4.63e+01, 2.60e+02, 6.36e+01, 2.91e+02, 1.61e+02, 4.47e+01, 3.21e+01, 2.18e+02, 4.87e+02, 1.46e+01, 2.54e+02, 9.90e+01, 3.81e+02, 2.81e+01, 1.43e+02, 8.34e+01, 4.89e+01, 3.72e+02, 7.71e+01, 8.02e+01, 5.94e+01, 2.08e+02, 8.81e+01, 5.09e+01, 4.16e+02, 3.85e+02, 1.51e+01, 2.17e+02, 1.91e+02, 1.55e+02, 2.55e+02, 2.61e+01, 2.04e+01
