MOS-CEC2013_5_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 4.38e+02, 3.90e+02, 4.80e+02, 3.54e+02, 4.19e+02, 3.01e+02, 3.82e+02, 4.98e+02, 3.50e+02, 4.07e+02, 4.12e+02, 3.23e+02, 3.62e+02, 4.67e+02, 3.89e+02, 4.10e+02, 4.08e+02, 3.91e+02, 4.23e+02, 3.63e+02, 3.67e+02, 3.39e+02, 3.73e+02, 3.88e+02, 3.59e+02, 2.99e+02, 4.16e+02, 3.48e+02, 5.15e+02, 3.48e+02, 3.30e+02, 3.36e+02, 4.42e+02, 2.81e+02, 3.45e+02, 3.26e+02, 4.37e+02, 3.48e+02, 3.58e+02, 4.25e+02, 4.81e+02, 3.55e+02, 3.23e+02, 3.88e+02, 4.01e+02, 2.55e+02, 3.81e+02, 3.92e+02, 4.64e+02, 3.41e+02, 3.88e+02
Function error values when FEs = 10000 , 4.38e+02, 3.90e+02, 4.68e+02, 3.50e+02, 4.19e+02, 3.00e+02, 3.82e+02, 4.98e+02, 3.50e+02, 4.06e+02, 4.03e+02, 3.23e+02, 3.62e+02, 4.67e+02, 3.89e+02, 4.10e+02, 4.08e+02, 3.91e+02, 4.23e+02, 3.63e+02, 3.45e+02, 3.38e+02, 3.73e+02, 3.88e+02, 3.59e+02, 2.94e+02, 4.16e+02, 3.45e+02, 5.14e+02, 3.48e+02, 3.30e+02, 3.36e+02, 4.42e+02, 2.81e+02, 3.36e+02, 3.26e+02, 4.37e+02, 3.47e+02, 3.58e+02, 4.25e+02, 4.81e+02, 3.55e+02, 3.23e+02, 3.88e+02, 4.01e+02, 2.41e+02, 3.81e+02, 3.92e+02, 4.64e+02, 3.41e+02, 3.84e+02
Function error values when FEs = 15000 , 4.38e+02, 3.90e+02, 4.68e+02, 3.50e+02, 4.19e+02, 3.00e+02, 3.82e+02, 4.98e+02, 3.50e+02, 4.06e+02, 4.03e+02, 3.23e+02, 3.62e+02, 4.67e+02, 3.89e+02, 4.10e+02, 4.08e+02, 3.91e+02, 4.23e+02, 3.63e+02, 3.45e+02, 3.38e+02, 3.73e+02, 3.88e+02, 3.59e+02, 2.94e+02, 4.16e+02, 3.45e+02, 5.14e+02, 3.48e+02, 3.30e+02, 3.36e+02, 4.42e+02, 2.81e+02, 3.36e+02, 3.26e+02, 4.37e+02, 3.47e+02, 3.58e+02, 4.25e+02, 4.81e+02, 3.55e+02, 3.23e+02, 3.88e+02, 4.01e+02, 2.41e+02, 3.81e+02, 3.92e+02, 4.64e+02, 3.41e+02, 3.84e+02
Function error values when FEs = 25000 , 4.23e+02, 3.90e+02, 3.80e+02, 2.97e+02, 3.46e+02, 3.00e+02, 3.82e+02, 1.52e+02, 3.50e+02, 3.14e+02, 4.03e+02, 3.23e+02, 3.62e+02, 1.26e+02, 3.48e+02, 4.10e+02, 3.82e+02, 3.62e+02, 4.23e+02, 3.50e+02, 3.45e+02, 3.38e+02, 3.25e+02, 3.88e+02, 3.59e+02, 2.45e+02, 2.80e+02, 3.45e+02, 1.38e+02, 3.48e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.81e+02, 3.36e+02, 3.26e+02, 3.73e+02, 3.47e+02, 3.58e+02, 1.03e+02, 4.26e+02, 3.26e+02, 3.23e+02, 3.88e+02, 4.01e+02, 2.41e+02, 3.31e+02, 3.68e+02, 1.06e+02, 3.41e+02, 3.63e+02
Function error values when FEs = 50000 , 3.24e+02, 3.62e+02, 3.24e+02, 2.18e+02, 3.09e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.92e+02, 4.03e+02, 2.85e+02, 3.12e+02, 1.26e+02, 3.31e+02, 3.35e+02, 3.55e+02, 1.65e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.97e+02, 2.87e+02, 3.34e+02, 3.59e+02, 2.45e+02, 2.71e+02, 3.23e+02, 1.38e+02, 3.00e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.71e+02, 2.81e+02, 3.07e+02, 3.26e+02, 2.67e+02, 3.58e+02, 1.03e+02, 3.82e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.46e+02, 8.56e+01, 2.95e+02, 2.96e+02
Function error values when FEs = 100000 , 2.94e+02, 2.98e+02, 3.08e+02, 2.18e+02, 2.63e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.29e+02, 4.03e+02, 2.53e+02, 2.98e+02, 1.26e+02, 3.31e+02, 3.32e+02, 3.55e+02, 1.56e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.96e+02, 2.86e+02, 3.34e+02, 3.59e+02, 2.34e+02, 2.26e+02, 3.00e+02, 1.38e+02, 2.90e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.69e+02, 2.81e+02, 2.98e+02, 3.05e+02, 2.52e+02, 3.58e+02, 1.03e+02, 3.70e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.11e+02, 7.66e+01, 2.94e+02, 2.64e+02
Function error values when FEs = 150000 , 2.94e+02, 2.98e+02, 3.08e+02, 2.18e+02, 2.63e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.29e+02, 4.03e+02, 2.53e+02, 2.98e+02, 1.26e+02, 3.31e+02, 3.32e+02, 3.55e+02, 1.56e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.96e+02, 2.77e+02, 3.34e+02, 3.59e+02, 2.34e+02, 2.26e+02, 3.00e+02, 1.38e+02, 2.90e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.69e+02, 2.81e+02, 2.98e+02, 2.96e+02, 2.52e+02, 3.58e+02, 1.03e+02, 3.70e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.11e+02, 7.66e+01, 2.94e+02, 2.64e+02
Function error values when FEs = 200000 , 2.94e+02, 2.98e+02, 3.08e+02, 2.18e+02, 2.63e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.29e+02, 4.03e+02, 2.53e+02, 2.98e+02, 1.26e+02, 3.31e+02, 3.32e+02, 3.55e+02, 1.56e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.96e+02, 2.77e+02, 3.34e+02, 3.59e+02, 2.34e+02, 2.26e+02, 3.00e+02, 1.38e+02, 2.90e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.69e+02, 2.81e+02, 2.98e+02, 2.96e+02, 2.52e+02, 3.58e+02, 1.03e+02, 3.70e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.11e+02, 7.66e+01, 2.94e+02, 2.64e+02
Function error values when FEs = 250000 , 2.94e+02, 2.98e+02, 3.08e+02, 2.18e+02, 2.63e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.29e+02, 4.03e+02, 2.53e+02, 2.98e+02, 1.26e+02, 3.31e+02, 3.32e+02, 3.55e+02, 1.56e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.96e+02, 2.77e+02, 3.34e+02, 3.59e+02, 2.34e+02, 2.26e+02, 3.00e+02, 1.38e+02, 2.90e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.69e+02, 2.81e+02, 2.98e+02, 2.96e+02, 2.52e+02, 3.58e+02, 1.03e+02, 3.70e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.11e+02, 7.66e+01, 2.94e+02, 2.64e+02
Function error values when FEs = 300000 , 2.94e+02, 2.98e+02, 3.08e+02, 2.18e+02, 2.63e+02, 3.00e+02, 3.43e+02, 1.31e+02, 2.80e+02, 2.29e+02, 4.03e+02, 2.53e+02, 2.98e+02, 1.26e+02, 3.31e+02, 3.32e+02, 3.55e+02, 1.56e+02, 1.00e+02, 3.04e+02, 3.45e+02, 2.96e+02, 2.77e+02, 3.34e+02, 3.59e+02, 2.34e+02, 2.26e+02, 3.00e+02, 1.38e+02, 2.90e+02, 3.05e+02, 2.69e+02, 4.11e+02, 2.69e+02, 2.81e+02, 2.98e+02, 2.96e+02, 2.52e+02, 3.58e+02, 1.03e+02, 3.70e+02, 3.14e+02, 2.88e+02, 3.09e+02, 3.90e+02, 2.41e+02, 3.31e+02, 3.11e+02, 7.66e+01, 2.94e+02, 2.64e+02
