2.23230978E+03	1.08809113E+03	2.19861634E+03	1.75645195E+03	1.99118466E+03	2.03469520E+03	1.37777426E+03	2.18819045E+03	2.08621339E+03	2.08328679E+03	2.03574240E+03	2.09865685E+03	2.07519421E+03	2.08213434E+03	2.10770847E+03	2.17861459E+03	2.21231925E+03	2.28895922E+03	1.76586383E+03	1.89624812E+03	1.88377506E+03	2.43057903E+03	1.76678606E+03	2.22939458E+03	2.09347192E+03	1.96401642E+03	2.23177962E+03	2.23703155E+03	2.06507498E+03	1.73654178E+03	1.86889239E+03	1.81025932E+03	1.71078729E+03	1.80989991E+03	1.87674181E+03	1.74263223E+03	1.72014339E+03	2.46840900E+03	2.46628096E+03	2.09098592E+03	2.04475912E+03	1.95515350E+03	1.61175573E+03	2.01736895E+03	2.12016511E+03	2.02377912E+03	2.04458736E+03	1.98537527E+03	1.85412819E+03	2.07917792E+03	2.07665023E+03
1.46601368E+03	1.08809113E+03	1.51372518E+03	8.95199652E+02	1.27183817E+03	1.63835357E+03	1.37777426E+03	1.67429825E+03	2.08621339E+03	1.97768301E+03	1.59300947E+03	1.44225833E+03	1.38333476E+03	1.72305666E+03	1.45489403E+03	2.00417061E+03	2.12568616E+03	1.89695615E+03	1.70087271E+03	1.65848470E+03	1.69279195E+03	1.96801092E+03	1.66721171E+03	1.82953342E+03	1.86030858E+03	1.14372716E+03	2.20245329E+03	1.81751779E+03	1.85083351E+03	1.73654178E+03	1.86889239E+03	1.45889142E+03	1.71078729E+03	1.80989991E+03	1.87674181E+03	1.73368003E+03	1.58525013E+03	2.00044263E+03	1.85057332E+03	1.22835849E+03	2.04475912E+03	1.77267704E+03	1.48085392E+03	1.72704787E+03	1.76038925E+03	1.58295546E+03	1.60739989E+03	1.52530354E+03	1.22731457E+03	2.00173981E+03	1.98404008E+03
1.20583201E+03	8.46527859E+02	1.15285554E+03	8.06405371E+02	1.27183817E+03	1.58639170E+03	9.56825382E+02	1.18847630E+03	1.13477587E+03	1.08007576E+03	1.11624857E+03	1.11668468E+03	1.12845674E+03	1.45934341E+03	1.44831803E+03	1.74412257E+03	1.60436479E+03	1.47092411E+03	1.33730825E+03	1.65848470E+03	1.35455989E+03	1.42075157E+03	1.57328028E+03	1.68955510E+03	1.86030858E+03	9.72596458E+02	1.96718602E+03	1.27146268E+03	1.66786834E+03	1.36484862E+03	1.51265594E+03	1.36978903E+03	1.15877635E+03	1.56098420E+03	1.78187117E+03	1.73368003E+03	1.27807075E+03	1.75156931E+03	1.31227852E+03	1.22835849E+03	1.63141845E+03	1.51241741E+03	1.43230058E+03	1.54181820E+03	1.58734178E+03	1.31239851E+03	1.43090978E+03	1.52530354E+03	1.22731457E+03	1.64192151E+03	1.76724369E+03
7.72532201E+02	7.16620011E+02	8.66221031E+02	5.03215450E+02	4.83219774E+02	7.46639153E+02	5.76910135E+02	6.31064202E+02	4.99895939E+02	5.64371163E+02	8.01150726E+02	5.18275736E+02	7.23733245E+02	9.99399646E+02	8.17305812E+02	1.15811912E+03	1.15852428E+03	8.15283948E+02	9.92524843E+02	8.65022797E+02	1.13743024E+03	1.01441199E+03	8.93881438E+02	1.01430391E+03	1.37733190E+03	8.11478365E+02	1.21732294E+03	9.01512588E+02	1.13927625E+03	9.53183542E+02	8.40572485E+02	8.24668618E+02	8.49749622E+02	1.16853559E+03	7.06414633E+02	1.45109625E+03	9.93012532E+02	1.10865643E+03	9.04323267E+02	8.16756144E+02	1.36394324E+03	1.35788048E+03	9.62561289E+02	1.32399593E+03	1.10919610E+03	1.02261607E+03	1.27642410E+03	1.11724920E+03	8.97352303E+02	1.23807775E+03	1.48653865E+03
4.94871256E+02	1.61673305E+02	2.38676854E+02	2.45616453E+02	2.73496940E+02	3.40456840E+02	3.60572970E+02	3.92941647E+02	3.67883530E+02	3.83135280E+02	4.72466223E+02	3.92844355E+02	4.13212030E+02	4.66192842E+02	4.78650464E+02	5.49905598E+02	5.11477924E+02	4.87208947E+02	5.20358130E+02	5.44783384E+02	5.22264614E+02	5.51764684E+02	5.43794363E+02	5.79131795E+02	8.31321310E+02	5.55244534E+02	6.20052229E+02	5.96170731E+02	6.50845410E+02	5.93347436E+02	6.05351304E+02	6.22441732E+02	6.20035906E+02	6.53705078E+02	6.13895500E+02	9.52889956E+02	6.36267597E+02	6.24279894E+02	6.55986401E+02	6.56824994E+02	8.91961361E+02	6.92019574E+02	6.94414245E+02	7.80011666E+02	8.21223049E+02	6.94062382E+02	1.06606821E+03	7.06485786E+02	7.04762401E+02	7.93438989E+02	9.46964021E+02
4.76176036E+02	1.22226404E+02	1.45254995E+02	2.28976376E+02	2.52410321E+02	2.99872477E+02	3.35940848E+02	3.39631196E+02	3.45046108E+02	3.63115905E+02	3.71055759E+02	3.72895051E+02	3.89065308E+02	4.37968504E+02	4.57574162E+02	4.61190010E+02	4.61132543E+02	4.61038634E+02	4.69763463E+02	4.77852324E+02	4.78274237E+02	4.78167563E+02	5.26567848E+02	5.33388450E+02	7.55284508E+02	5.41426963E+02	5.44192012E+02	5.56735730E+02	5.60146806E+02	5.67962290E+02	5.73176072E+02	5.87679068E+02	5.96132128E+02	5.96633132E+02	5.98731274E+02	6.05942665E+02	6.04266117E+02	6.04394071E+02	6.35674321E+02	6.38579945E+02	6.47638712E+02	6.47420978E+02	6.51833970E+02	7.57072781E+02	8.13067452E+02	6.75200477E+02	7.20402670E+02	6.83810328E+02	6.89256271E+02	6.89980109E+02	9.12834129E+02
4.75986624E+02	1.22165788E+02	1.45065658E+02	2.28907037E+02	2.52324019E+02	2.99647005E+02	3.35766343E+02	3.39056172E+02	3.44922758E+02	3.62863945E+02	3.70701895E+02	3.72027172E+02	3.88918999E+02	4.37757387E+02	4.57556404E+02	4.60544817E+02	4.60847052E+02	4.60910080E+02	4.69589111E+02	4.77623477E+02	4.78011659E+02	4.78010954E+02	5.26483478E+02	5.33176961E+02	7.55008619E+02	5.41325790E+02	5.43432233E+02	5.56523145E+02	5.59616385E+02	5.67837506E+02	5.73094509E+02	5.87545252E+02	5.95616729E+02	5.96512325E+02	5.98623546E+02	6.02529301E+02	6.04168333E+02	6.04348780E+02	6.35614868E+02	6.38515014E+02	6.46932888E+02	6.47134640E+02	6.51669987E+02	6.66092501E+02	6.76451012E+02	6.75149117E+02	6.78920484E+02	6.83738302E+02	6.89199681E+02	6.89571350E+02	6.95267963E+02
1.37887579E+02	1.22165569E+02	1.45064802E+02	2.28906741E+02	2.52323727E+02	2.99646585E+02	3.35765383E+02	3.39055424E+02	3.44921854E+02	3.62862339E+02	3.70699609E+02	3.71947614E+02	3.88915660E+02	4.37756756E+02	4.57556209E+02	4.60542337E+02	4.60846264E+02	4.60908716E+02	4.69588312E+02	4.77620696E+02	4.78010626E+02	4.78010626E+02	5.26483331E+02	5.33170760E+02	5.37935494E+02	5.41325131E+02	5.43430843E+02	5.56522571E+02	5.59610054E+02	5.67837251E+02	5.73094426E+02	5.87544699E+02	5.95503471E+02	5.96511421E+02	5.98622542E+02	6.02520805E+02	6.04167864E+02	6.04348679E+02	6.35614522E+02	6.38514640E+02	6.46929208E+02	6.47131781E+02	6.51668830E+02	6.58230289E+02	6.74701591E+02	6.75148270E+02	6.78705177E+02	6.83737817E+02	6.89199246E+02	6.89565652E+02	6.94761436E+02
1.22181132E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765368E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71916654E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170747E+02	5.37868684E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95497617E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189802E+02	6.74695896E+02	6.75148265E+02	6.78703346E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760359E+02
1.22103315E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765367E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71902596E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170746E+02	5.37868221E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95494558E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189186E+02	6.74695878E+02	6.75148265E+02	6.78703342E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760356E+02
1.22103114E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765367E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71895426E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170746E+02	5.37868219E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95494193E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189185E+02	6.74695878E+02	6.75148265E+02	6.78703342E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760356E+02
1.22103113E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765367E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71892157E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170746E+02	5.37868219E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95494101E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189185E+02	6.74695878E+02	6.75148265E+02	6.78703342E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760356E+02
1.22103113E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765367E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71891082E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170746E+02	5.37868219E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95493097E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189185E+02	6.74695878E+02	6.75148265E+02	6.78703342E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760356E+02
1.22103113E+02	1.22165568E+02	1.45064801E+02	2.28906740E+02	2.52323725E+02	2.99646583E+02	3.35765367E+02	3.39055419E+02	3.44921850E+02	3.62862337E+02	3.70699605E+02	3.71890295E+02	3.88915650E+02	4.37756754E+02	4.57556208E+02	4.60542322E+02	4.60846260E+02	4.60908715E+02	4.69588304E+02	4.77620687E+02	4.78010620E+02	4.78010620E+02	5.26483330E+02	5.33170746E+02	5.37868219E+02	5.41325129E+02	5.43430835E+02	5.56522568E+02	5.59610049E+02	5.67837251E+02	5.73094424E+02	5.87544697E+02	5.95492812E+02	5.96511409E+02	5.98622532E+02	6.02520764E+02	6.04167862E+02	6.04348677E+02	6.35614521E+02	6.38514639E+02	6.46929204E+02	6.47131774E+02	6.51668826E+02	6.58189185E+02	6.74695878E+02	6.75148265E+02	6.78703341E+02	6.83737816E+02	6.89199245E+02	6.89565637E+02	6.94760356E+02
