MOS-CEC2013_1_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 4.25e+06, 6.79e+06, 8.77e+06, 7.68e+06, 6.13e+06, 4.00e+06, 5.66e+06, 6.62e+06, 3.86e+06, 5.91e+06, 3.67e+06, 2.93e+06, 5.03e+06, 4.21e+06, 8.65e+06, 3.83e+06, 6.39e+06, 1.16e+06, 1.05e+07, 3.91e+06, 7.08e+06, 1.85e+07, 6.73e+06, 9.58e+06, 4.22e+06, 9.78e+06, 6.30e+06, 1.10e+07, 7.54e+06, 9.32e+06, 1.84e+07, 9.33e+06, 1.17e+07, 1.12e+07, 7.91e+06, 5.46e+06, 3.72e+06, 1.40e+07, 6.69e+06, 1.54e+07, 6.32e+06, 3.02e+06, 1.31e+07, 5.41e+06, 6.80e+06, 6.61e+06, 4.29e+06, 5.02e+06, 8.54e+06, 6.28e+06, 6.99e+06
Function error values when FEs = 20000 , 5.71e+04, 6.58e+03, 3.04e+02, 1.34e+04, 8.41e+03, 2.28e+04, 1.71e+03, 4.03e+03, 4.38e+04, 4.11e+03, 5.09e+03, 1.94e+04, 9.10e+03, 2.40e+03, 4.52e+03, 9.75e+03, 3.34e+03, 4.40e+03, 1.56e+04, 4.79e+03, 1.10e+03, 2.02e+04, 5.14e+03, 7.40e+03, 8.85e+02, 2.03e+04, 2.14e+04, 5.76e+02, 5.03e+01, 5.67e+02, 1.81e+04, 1.39e+04, 4.39e+04, 3.69e+03, 2.43e+03, 1.98e+04, 1.27e+04, 3.93e+01, 1.90e+03, 2.85e+04, 1.72e+04, 9.78e+02, 2.56e+04, 2.42e+04, 1.21e+03, 1.40e+04, 2.33e+03, 1.92e+04, 4.78e+04, 8.64e+03, 4.18e+03
Function error values when FEs = 30000 , 5.71e+04, 6.58e+03, 3.04e+02, 1.34e+04, 8.41e+03, 2.28e+04, 1.71e+03, 4.03e+03, 4.38e+04, 4.11e+03, 5.09e+03, 1.94e+04, 9.10e+03, 2.40e+03, 4.52e+03, 9.75e+03, 3.34e+03, 4.40e+03, 1.56e+04, 4.79e+03, 1.10e+03, 2.02e+04, 5.14e+03, 7.40e+03, 8.85e+02, 2.03e+04, 2.14e+04, 5.75e+02, 5.02e+01, 5.67e+02, 1.81e+04, 1.39e+04, 4.39e+04, 3.69e+03, 2.43e+03, 1.98e+04, 1.27e+04, 3.90e+01, 1.90e+03, 2.85e+04, 1.72e+04, 9.78e+02, 2.55e+04, 2.42e+04, 1.21e+03, 1.40e+04, 2.33e+03, 1.92e+04, 4.78e+04, 8.64e+03, 4.18e+03
Function error values when FEs = 50000 , 5.71e+04, 6.58e+03, 3.04e+02, 1.34e+04, 8.40e+03, 2.28e+04, 1.71e+03, 4.03e+03, 4.38e+04, 4.11e+03, 5.09e+03, 1.94e+04, 9.10e+03, 2.40e+03, 4.52e+03, 9.75e+03, 3.34e+03, 4.40e+03, 1.56e+04, 4.79e+03, 1.10e+03, 2.02e+04, 5.14e+03, 7.40e+03, 8.85e+02, 2.03e+04, 2.14e+04, 5.75e+02, 5.02e+01, 5.67e+02, 1.81e+04, 1.39e+04, 4.38e+04, 3.68e+03, 2.43e+03, 1.98e+04, 1.27e+04, 3.90e+01, 1.90e+03, 2.85e+04, 1.72e+04, 9.78e+02, 2.55e+04, 2.42e+04, 1.21e+03, 1.40e+04, 2.33e+03, 1.92e+04, 4.78e+04, 8.63e+03, 4.18e+03
Function error values when FEs = 100000 , 5.71e+04, 6.57e+03, 3.04e+02, 1.34e+04, 8.40e+03, 2.28e+04, 1.70e+03, 4.02e+03, 4.37e+04, 4.11e+03, 5.09e+03, 1.94e+04, 9.10e+03, 2.39e+03, 4.51e+03, 9.74e+03, 3.33e+03, 4.39e+03, 1.56e+04, 4.79e+03, 1.10e+03, 2.02e+04, 5.13e+03, 7.40e+03, 8.84e+02, 2.03e+04, 2.14e+04, 5.75e+02, 5.01e+01, 5.66e+02, 1.81e+04, 1.38e+04, 4.38e+04, 3.68e+03, 2.43e+03, 1.98e+04, 1.27e+04, 3.90e+01, 1.90e+03, 2.85e+04, 1.72e+04, 9.77e+02, 2.55e+04, 2.42e+04, 1.21e+03, 1.40e+04, 2.33e+03, 1.92e+04, 4.78e+04, 8.63e+03, 4.17e+03
Function error values when FEs = 200000 , 5.70e+04, 6.56e+03, 3.03e+02, 1.33e+04, 8.39e+03, 2.28e+04, 1.70e+03, 4.02e+03, 4.37e+04, 4.11e+03, 5.08e+03, 1.93e+04, 9.09e+03, 2.39e+03, 4.50e+03, 9.72e+03, 3.33e+03, 4.39e+03, 1.56e+04, 4.78e+03, 1.10e+03, 2.02e+04, 5.13e+03, 7.39e+03, 8.83e+02, 2.03e+04, 2.14e+04, 5.74e+02, 5.01e+01, 5.65e+02, 1.81e+04, 1.38e+04, 4.37e+04, 3.68e+03, 2.42e+03, 1.97e+04, 1.27e+04, 3.89e+01, 1.89e+03, 2.84e+04, 1.71e+04, 9.76e+02, 2.55e+04, 2.42e+04, 1.21e+03, 1.40e+04, 2.33e+03, 1.92e+04, 4.77e+04, 8.62e+03, 4.17e+03
Function error values when FEs = 300000 , 5.69e+04, 6.55e+03, 3.03e+02, 1.33e+04, 8.38e+03, 2.27e+04, 1.70e+03, 4.01e+03, 4.36e+04, 4.10e+03, 5.08e+03, 1.93e+04, 9.08e+03, 2.39e+03, 4.50e+03, 9.71e+03, 3.33e+03, 4.38e+03, 1.55e+04, 4.77e+03, 1.10e+03, 2.02e+04, 5.12e+03, 7.39e+03, 8.82e+02, 2.02e+04, 2.13e+04, 5.73e+02, 5.00e+01, 5.64e+02, 1.80e+04, 1.38e+04, 4.37e+04, 3.67e+03, 2.42e+03, 1.97e+04, 1.27e+04, 3.89e+01, 1.89e+03, 2.84e+04, 1.71e+04, 9.74e+02, 2.55e+04, 2.41e+04, 1.20e+03, 1.40e+04, 2.33e+03, 1.91e+04, 4.77e+04, 8.61e+03, 4.16e+03
Function error values when FEs = 400000 , 5.68e+04, 6.55e+03, 3.02e+02, 1.33e+04, 8.37e+03, 2.27e+04, 1.70e+03, 4.00e+03, 4.36e+04, 4.10e+03, 5.07e+03, 1.93e+04, 9.06e+03, 2.38e+03, 4.49e+03, 9.69e+03, 3.32e+03, 4.37e+03, 1.55e+04, 4.76e+03, 1.10e+03, 2.01e+04, 5.11e+03, 7.38e+03, 8.81e+02, 2.02e+04, 2.13e+04, 5.72e+02, 4.99e+01, 5.63e+02, 1.80e+04, 1.38e+04, 4.36e+04, 3.66e+03, 2.41e+03, 1.97e+04, 1.27e+04, 3.88e+01, 1.89e+03, 2.83e+04, 1.71e+04, 9.72e+02, 2.55e+04, 2.41e+04, 1.20e+03, 1.40e+04, 2.32e+03, 1.91e+04, 4.76e+04, 8.60e+03, 4.15e+03
Function error values when FEs = 500000 , 5.67e+04, 6.54e+03, 3.02e+02, 1.33e+04, 8.36e+03, 2.27e+04, 1.70e+03, 4.00e+03, 4.35e+04, 4.10e+03, 5.07e+03, 1.92e+04, 9.05e+03, 2.38e+03, 4.48e+03, 9.68e+03, 3.32e+03, 4.37e+03, 1.55e+04, 4.76e+03, 1.10e+03, 2.01e+04, 5.10e+03, 7.37e+03, 8.80e+02, 2.02e+04, 2.13e+04, 5.71e+02, 4.99e+01, 5.63e+02, 1.80e+04, 1.37e+04, 4.35e+04, 3.66e+03, 2.41e+03, 1.97e+04, 1.27e+04, 3.88e+01, 1.89e+03, 2.83e+04, 1.71e+04, 9.71e+02, 2.54e+04, 2.40e+04, 1.20e+03, 1.39e+04, 2.32e+03, 1.91e+04, 4.76e+04, 8.59e+03, 4.15e+03
Function error values when FEs = 600000 , 5.66e+04, 6.53e+03, 3.01e+02, 1.32e+04, 8.35e+03, 2.26e+04, 1.69e+03, 3.99e+03, 4.35e+04, 4.09e+03, 5.06e+03, 1.92e+04, 9.04e+03, 2.38e+03, 4.48e+03, 9.67e+03, 3.31e+03, 4.36e+03, 1.55e+04, 4.75e+03, 1.09e+03, 2.01e+04, 5.10e+03, 7.36e+03, 8.79e+02, 2.01e+04, 2.12e+04, 5.71e+02, 4.98e+01, 5.62e+02, 1.80e+04, 1.37e+04, 4.34e+04, 3.65e+03, 2.41e+03, 1.97e+04, 1.27e+04, 3.87e+01, 1.88e+03, 2.83e+04, 1.70e+04, 9.69e+02, 2.54e+04, 2.40e+04, 1.20e+03, 1.39e+04, 2.32e+03, 1.90e+04, 4.75e+04, 8.58e+03, 4.14e+03
