MOS-CEC2012_13_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 4.23e+04, 7.10e+02, 3.58e+04, 1.03e+04, 7.52e+04, 6.40e+03, 9.61e+04, 1.96e+03, 1.21e+04, 3.87e+04, 1.01e+03, 3.65e+04, 3.93e+02, 5.78e+04, 6.12e+04, 1.05e+04, 2.80e+04, 2.94e+04, 6.93e+02, 9.13e+03, 5.14e+02, 3.27e+04, 9.79e+03, 1.73e+04, 4.61e+02, 2.93e+03, 7.83e+03, 5.93e+02, 2.09e+02, 4.74e+02, 6.32e+03, 3.35e+04, 1.01e+04, 3.26e+04, 4.61e+04, 2.88e+04, 4.52e+04, 7.15e+02, 2.14e+04, 1.03e+03, 3.40e+02, 3.05e+03, 1.48e+04, 7.40e+04, 6.12e+04, 4.81e+04, 1.35e+04, 6.07e+04, 4.67e+02, 2.27e+02, 7.13e+04
Function error values when FEs = 6000 , 4.23e+04, 7.07e+02, 3.58e+04, 1.03e+04, 6.12e+04, 6.40e+03, 6.11e+04, 1.96e+03, 1.21e+04, 3.87e+04, 1.01e+03, 3.64e+04, 3.93e+02, 5.78e+04, 6.11e+04, 1.05e+04, 2.80e+04, 2.94e+04, 6.39e+02, 9.12e+03, 4.75e+02, 3.26e+04, 9.75e+03, 1.73e+04, 4.23e+02, 2.93e+03, 7.80e+03, 5.60e+02, 1.80e+02, 4.73e+02, 6.32e+03, 3.35e+04, 1.01e+04, 3.26e+04, 4.60e+04, 2.88e+04, 4.51e+04, 7.15e+02, 2.14e+04, 1.03e+03, 3.38e+02, 3.05e+03, 1.48e+04, 6.12e+04, 6.12e+04, 4.81e+04, 1.34e+04, 6.07e+04, 4.65e+02, 2.05e+02, 6.11e+04
Function error values when FEs = 9000 , 4.23e+04, 7.04e+02, 3.58e+04, 1.03e+04, 6.11e+04, 6.40e+03, 6.11e+04, 1.96e+03, 1.21e+04, 3.87e+04, 1.01e+03, 3.64e+04, 3.93e+02, 5.78e+04, 6.11e+04, 1.05e+04, 2.79e+04, 2.94e+04, 6.12e+02, 9.12e+03, 3.91e+02, 3.26e+04, 9.75e+03, 1.73e+04, 4.23e+02, 2.93e+03, 7.79e+03, 5.60e+02, 1.80e+02, 4.73e+02, 6.31e+03, 3.35e+04, 1.01e+04, 3.26e+04, 4.60e+04, 2.88e+04, 4.51e+04, 7.15e+02, 2.14e+04, 1.02e+03, 3.36e+02, 3.04e+03, 1.48e+04, 6.12e+04, 6.11e+04, 4.81e+04, 1.34e+04, 6.06e+04, 4.65e+02, 2.04e+02, 6.10e+04
Function error values when FEs = 15000 , 4.22e+04, 6.99e+02, 3.57e+04, 1.03e+04, 6.11e+04, 6.39e+03, 6.11e+04, 1.96e+03, 1.20e+04, 3.87e+04, 1.01e+03, 3.64e+04, 3.93e+02, 5.78e+04, 6.11e+04, 1.05e+04, 2.79e+04, 2.94e+04, 6.12e+02, 9.12e+03, 3.53e+02, 3.26e+04, 9.74e+03, 1.73e+04, 4.23e+02, 2.93e+03, 7.79e+03, 5.59e+02, 1.80e+02, 4.73e+02, 6.31e+03, 3.35e+04, 1.01e+04, 3.25e+04, 4.60e+04, 2.88e+04, 4.51e+04, 7.15e+02, 2.14e+04, 9.82e+02, 3.36e+02, 3.04e+03, 1.47e+04, 6.11e+04, 6.11e+04, 4.81e+04, 1.34e+04, 6.06e+04, 4.64e+02, 2.03e+02, 6.10e+04
Function error values when FEs = 30000 , 4.22e+04, 6.73e+02, 3.57e+04, 1.02e+04, 6.10e+04, 6.38e+03, 6.10e+04, 1.96e+03, 1.20e+04, 3.86e+04, 1.01e+03, 3.63e+04, 3.92e+02, 5.77e+04, 6.10e+04, 1.05e+04, 2.79e+04, 2.93e+04, 6.11e+02, 9.10e+03, 3.52e+02, 3.25e+04, 9.73e+03, 1.72e+04, 4.22e+02, 2.92e+03, 7.78e+03, 5.58e+02, 1.79e+02, 4.73e+02, 6.30e+03, 3.34e+04, 1.00e+04, 3.25e+04, 4.59e+04, 2.87e+04, 4.50e+04, 7.14e+02, 2.13e+04, 9.67e+02, 3.35e+02, 3.01e+03, 1.47e+04, 6.10e+04, 6.10e+04, 4.80e+04, 1.34e+04, 6.05e+04, 4.63e+02, 2.02e+02, 6.09e+04
Function error values when FEs = 60000 , 4.20e+04, 5.94e+02, 3.55e+04, 1.02e+04, 6.08e+04, 6.36e+03, 6.07e+04, 1.95e+03, 1.20e+04, 3.85e+04, 1.00e+03, 3.62e+04, 3.91e+02, 5.75e+04, 6.08e+04, 1.05e+04, 2.78e+04, 2.92e+04, 6.07e+02, 9.07e+03, 3.48e+02, 3.24e+04, 9.69e+03, 1.71e+04, 4.18e+02, 2.91e+03, 7.75e+03, 5.57e+02, 1.79e+02, 4.71e+02, 6.28e+03, 3.33e+04, 1.00e+04, 3.24e+04, 4.57e+04, 2.86e+04, 4.48e+04, 7.11e+02, 2.13e+04, 9.62e+02, 3.33e+02, 2.93e+03, 1.46e+04, 6.08e+04, 6.07e+04, 4.78e+04, 1.33e+04, 6.03e+04, 4.61e+02, 2.00e+02, 6.07e+04
Function error values when FEs = 90000 , 4.18e+04, 5.89e+02, 3.54e+04, 1.02e+04, 6.05e+04, 6.33e+03, 6.05e+04, 1.94e+03, 1.19e+04, 3.83e+04, 9.99e+02, 3.60e+04, 3.90e+02, 5.72e+04, 6.05e+04, 1.04e+04, 2.77e+04, 2.91e+04, 6.05e+02, 9.03e+03, 3.47e+02, 3.23e+04, 9.65e+03, 1.71e+04, 4.17e+02, 2.90e+03, 7.72e+03, 5.55e+02, 1.78e+02, 4.70e+02, 6.25e+03, 3.32e+04, 9.97e+03, 3.22e+04, 4.55e+04, 2.85e+04, 4.47e+04, 7.09e+02, 2.12e+04, 9.59e+02, 3.33e+02, 2.92e+03, 1.46e+04, 6.06e+04, 6.05e+04, 4.76e+04, 1.33e+04, 6.00e+04, 4.52e+02, 2.00e+02, 6.04e+04
Function error values when FEs = 120000 , 4.17e+04, 5.88e+02, 3.53e+04, 1.01e+04, 6.03e+04, 6.31e+03, 6.03e+04, 1.94e+03, 1.19e+04, 3.82e+04, 9.95e+02, 3.59e+04, 3.88e+02, 5.70e+04, 6.03e+04, 1.04e+04, 2.76e+04, 2.90e+04, 6.03e+02, 9.00e+03, 3.46e+02, 3.22e+04, 9.61e+03, 1.70e+04, 4.16e+02, 2.89e+03, 7.69e+03, 5.54e+02, 1.78e+02, 4.69e+02, 6.23e+03, 3.30e+04, 9.93e+03, 3.21e+04, 4.54e+04, 2.84e+04, 4.45e+04, 7.06e+02, 2.11e+04, 9.56e+02, 3.32e+02, 2.91e+03, 1.45e+04, 6.03e+04, 6.03e+04, 4.74e+04, 1.32e+04, 5.98e+04, 4.07e+02, 2.00e+02, 6.02e+04
Function error values when FEs = 150000 , 4.15e+04, 5.86e+02, 3.51e+04, 1.01e+04, 6.00e+04, 6.28e+03, 6.00e+04, 1.93e+03, 1.18e+04, 3.80e+04, 9.92e+02, 3.58e+04, 3.87e+02, 5.68e+04, 6.00e+04, 1.04e+04, 2.74e+04, 2.89e+04, 6.01e+02, 8.96e+03, 3.46e+02, 3.20e+04, 9.57e+03, 1.69e+04, 4.14e+02, 2.88e+03, 7.66e+03, 5.52e+02, 1.77e+02, 4.68e+02, 6.20e+03, 3.29e+04, 9.89e+03, 3.20e+04, 4.52e+04, 2.83e+04, 4.43e+04, 7.03e+02, 2.10e+04, 9.54e+02, 3.31e+02, 2.90e+03, 1.45e+04, 6.01e+04, 6.00e+04, 4.73e+04, 1.32e+04, 5.95e+04, 3.98e+02, 2.00e+02, 6.00e+04
Function error values when FEs = 180000 , 4.13e+04, 5.85e+02, 3.50e+04, 1.00e+04, 5.98e+04, 6.26e+03, 5.97e+04, 1.92e+03, 1.18e+04, 3.79e+04, 9.88e+02, 3.56e+04, 3.86e+02, 5.65e+04, 5.98e+04, 1.03e+04, 2.73e+04, 2.88e+04, 5.99e+02, 8.92e+03, 3.45e+02, 3.19e+04, 9.53e+03, 1.69e+04, 4.13e+02, 2.87e+03, 7.63e+03, 5.51e+02, 1.77e+02, 4.66e+02, 6.18e+03, 3.28e+04, 9.85e+03, 3.18e+04, 4.50e+04, 2.81e+04, 4.41e+04, 7.01e+02, 2.09e+04, 9.50e+02, 3.29e+02, 2.89e+03, 1.44e+04, 5.98e+04, 5.98e+04, 4.71e+04, 1.31e+04, 5.93e+04, 3.94e+02, 1.99e+02, 5.97e+04
