MOS-SOCO2011_20_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.29e+03, 1.06e+03, 1.21e+03, 1.68e+03, 4.16e+02, 1.15e+03, 8.84e+02, 1.29e+03, 1.89e+03, 1.43e+03, 1.66e+03, 1.58e+03, 1.24e+03, 1.72e+03, 1.63e+03, 1.38e+03, 1.16e+03, 1.56e+03, 1.21e+03, 1.40e+03, 4.92e+02, 1.08e+03, 4.87e+02, 1.21e+03, 9.56e+02, 6.28e+02, 1.44e+03, 1.24e+03, 1.45e+03, 1.86e+03, 7.67e+02, 1.19e+03, 9.61e+02, 1.24e+03, 1.31e+03, 7.62e+02, 1.26e+03, 1.44e+03, 1.28e+03, 1.53e+03, 7.05e+02, 8.11e+02, 6.25e+02, 1.16e+03, 1.13e+03, 1.35e+03, 1.01e+03, 1.05e+03, 1.28e+03, 1.31e+03, 2.06e+03
Function error values when FEs = 10000 , 1.22e+03, 1.01e+03, 1.18e+03, 1.66e+03, 3.89e+02, 9.66e+02, 8.47e+02, 1.26e+03, 1.76e+03, 1.41e+03, 1.61e+03, 1.48e+03, 1.18e+03, 1.69e+03, 1.60e+03, 1.35e+03, 1.14e+03, 1.53e+03, 1.17e+03, 1.39e+03, 4.44e+02, 1.06e+03, 4.31e+02, 1.18e+03, 9.33e+02, 5.92e+02, 1.42e+03, 1.22e+03, 1.38e+03, 1.39e+03, 7.17e+02, 1.13e+03, 9.47e+02, 1.20e+03, 1.28e+03, 7.25e+02, 1.21e+03, 1.40e+03, 1.25e+03, 1.43e+03, 5.17e+02, 7.93e+02, 5.63e+02, 1.10e+03, 1.11e+03, 1.33e+03, 9.76e+02, 9.86e+02, 1.21e+03, 1.28e+03, 2.06e+03
Function error values when FEs = 15000 , 1.22e+03, 1.01e+03, 1.18e+03, 1.63e+03, 3.89e+02, 9.66e+02, 8.47e+02, 1.26e+03, 1.76e+03, 1.41e+03, 1.60e+03, 1.48e+03, 1.18e+03, 1.69e+03, 1.60e+03, 1.35e+03, 1.14e+03, 1.53e+03, 1.17e+03, 1.39e+03, 3.97e+02, 1.06e+03, 4.30e+02, 1.18e+03, 9.32e+02, 5.92e+02, 1.42e+03, 1.18e+03, 1.38e+03, 1.20e+03, 7.17e+02, 1.13e+03, 9.47e+02, 1.20e+03, 1.28e+03, 7.24e+02, 1.21e+03, 1.40e+03, 1.25e+03, 1.42e+03, 5.16e+02, 7.93e+02, 5.60e+02, 1.09e+03, 1.11e+03, 1.33e+03, 9.76e+02, 9.85e+02, 1.21e+03, 1.28e+03, 1.53e+03
Function error values when FEs = 25000 , 1.22e+03, 1.01e+03, 1.18e+03, 1.58e+03, 3.89e+02, 9.66e+02, 8.47e+02, 1.26e+03, 1.76e+03, 1.15e+03, 1.40e+03, 1.48e+03, 1.18e+03, 1.69e+03, 1.60e+03, 1.33e+03, 1.14e+03, 1.53e+03, 1.17e+03, 1.39e+03, 3.94e+02, 1.06e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 1.19e+03, 1.17e+03, 1.37e+03, 1.18e+03, 7.17e+02, 1.13e+03, 9.35e+02, 1.20e+03, 1.28e+03, 7.24e+02, 1.21e+03, 1.40e+03, 1.25e+03, 1.42e+03, 4.53e+02, 7.93e+02, 5.60e+02, 1.09e+03, 1.11e+03, 1.33e+03, 9.75e+02, 9.79e+02, 1.21e+03, 1.28e+03, 1.48e+03
Function error values when FEs = 50000 , 1.22e+03, 1.01e+03, 1.14e+03, 1.58e+03, 3.89e+02, 9.65e+02, 8.47e+02, 1.26e+03, 1.29e+03, 9.09e+02, 1.08e+03, 1.37e+03, 1.18e+03, 1.15e+03, 1.32e+03, 1.32e+03, 1.14e+03, 1.53e+03, 9.76e+02, 1.20e+03, 3.86e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 8.18e+02, 1.05e+03, 8.66e+02, 1.18e+03, 7.17e+02, 1.13e+03, 9.27e+02, 1.20e+03, 1.12e+03, 7.15e+02, 1.18e+03, 1.34e+03, 1.25e+03, 1.36e+03, 4.08e+02, 7.93e+02, 5.60e+02, 1.09e+03, 1.10e+03, 1.29e+03, 9.75e+02, 9.78e+02, 1.21e+03, 1.23e+03, 1.24e+03
Function error values when FEs = 100000 , 1.22e+03, 1.01e+03, 1.13e+03, 1.42e+03, 3.63e+02, 9.63e+02, 8.47e+02, 1.20e+03, 8.72e+02, 8.03e+02, 1.08e+03, 7.41e+02, 1.06e+03, 1.07e+03, 1.21e+03, 1.31e+03, 1.14e+03, 1.53e+03, 7.56e+02, 1.01e+03, 3.85e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 5.71e+02, 8.23e+02, 5.74e+02, 1.18e+03, 7.17e+02, 8.01e+02, 9.25e+02, 9.88e+02, 1.02e+03, 7.15e+02, 1.18e+03, 1.24e+03, 1.20e+03, 1.08e+03, 4.08e+02, 7.92e+02, 5.60e+02, 1.09e+03, 1.10e+03, 1.29e+03, 9.75e+02, 9.78e+02, 1.16e+03, 9.27e+02, 1.06e+03
Function error values when FEs = 150000 , 1.22e+03, 8.20e+02, 1.13e+03, 1.39e+03, 3.53e+02, 9.63e+02, 8.47e+02, 9.67e+02, 7.29e+02, 8.00e+02, 1.08e+03, 7.40e+02, 1.06e+03, 1.03e+03, 9.46e+02, 1.31e+03, 1.14e+03, 1.22e+03, 7.49e+02, 9.54e+02, 3.85e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 5.71e+02, 7.72e+02, 5.08e+02, 8.80e+02, 7.17e+02, 7.40e+02, 9.25e+02, 8.65e+02, 9.70e+02, 7.15e+02, 9.85e+02, 1.16e+03, 1.19e+03, 9.42e+02, 4.08e+02, 7.92e+02, 5.60e+02, 7.01e+02, 1.09e+03, 1.16e+03, 9.75e+02, 9.78e+02, 1.06e+03, 8.71e+02, 7.90e+02
Function error values when FEs = 200000 , 1.22e+03, 8.20e+02, 1.13e+03, 1.37e+03, 3.53e+02, 7.76e+02, 8.47e+02, 8.56e+02, 6.94e+02, 8.00e+02, 1.08e+03, 7.40e+02, 1.02e+03, 1.02e+03, 9.31e+02, 1.31e+03, 1.14e+03, 1.22e+03, 7.49e+02, 9.20e+02, 3.85e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 5.71e+02, 7.44e+02, 4.86e+02, 7.01e+02, 7.17e+02, 6.98e+02, 9.25e+02, 8.21e+02, 9.31e+02, 7.15e+02, 9.12e+02, 9.63e+02, 1.18e+03, 8.67e+02, 4.08e+02, 7.92e+02, 5.60e+02, 6.04e+02, 1.06e+03, 1.09e+03, 9.75e+02, 9.78e+02, 1.02e+03, 8.39e+02, 6.92e+02
Function error values when FEs = 250000 , 1.22e+03, 8.20e+02, 1.13e+03, 1.35e+03, 3.53e+02, 6.86e+02, 8.47e+02, 7.77e+02, 6.94e+02, 8.00e+02, 1.08e+03, 7.40e+02, 1.02e+03, 1.02e+03, 9.17e+02, 1.30e+03, 1.11e+03, 1.22e+03, 7.49e+02, 9.09e+02, 3.85e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 5.71e+02, 7.42e+02, 4.85e+02, 6.58e+02, 7.17e+02, 6.69e+02, 9.25e+02, 8.13e+02, 9.02e+02, 7.15e+02, 8.51e+02, 8.86e+02, 1.17e+03, 7.42e+02, 4.08e+02, 7.61e+02, 5.60e+02, 5.42e+02, 1.03e+03, 1.02e+03, 9.03e+02, 9.78e+02, 9.95e+02, 8.11e+02, 6.55e+02
Function error values when FEs = 300000 , 1.06e+03, 8.20e+02, 1.13e+03, 1.34e+03, 3.53e+02, 6.42e+02, 8.47e+02, 7.23e+02, 6.94e+02, 7.93e+02, 1.08e+03, 7.40e+02, 1.02e+03, 1.02e+03, 9.03e+02, 1.30e+03, 1.10e+03, 1.22e+03, 7.48e+02, 9.09e+02, 3.85e+02, 1.04e+03, 4.29e+02, 1.18e+03, 9.32e+02, 5.92e+02, 5.67e+02, 7.38e+02, 4.76e+02, 6.57e+02, 7.17e+02, 6.41e+02, 9.23e+02, 8.08e+02, 8.79e+02, 7.15e+02, 8.00e+02, 8.30e+02, 1.17e+03, 7.00e+02, 4.08e+02, 7.59e+02, 5.60e+02, 4.92e+02, 9.32e+02, 9.98e+02, 9.02e+02, 9.78e+02, 9.81e+02, 7.61e+02, 6.33e+02
