MOS-SOCO2011_29_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.66e+03, 1.60e+03, 1.73e+03, 2.00e+03, 1.75e+03, 2.73e+03, 1.19e+03, 1.51e+03, 1.79e+03, 1.70e+03, 1.26e+03, 1.33e+03, 1.50e+03, 1.52e+03, 1.98e+03, 2.63e+03, 2.35e+03, 1.99e+03, 1.96e+03, 1.39e+03, 1.99e+03, 9.71e+02, 1.43e+03, 1.17e+03, 1.54e+03, 1.73e+03, 1.23e+03, 1.86e+03, 2.18e+03, 2.77e+03, 1.70e+03, 1.45e+03, 1.28e+03, 1.14e+03, 2.08e+03, 1.63e+03, 1.83e+03, 2.82e+03, 1.29e+03, 1.58e+03, 2.39e+03, 1.34e+03, 2.57e+03, 1.31e+03, 1.67e+03, 2.26e+03, 1.39e+03, 2.38e+03, 2.21e+03, 1.84e+03, 1.60e+03
Function error values when FEs = 10000 , 1.38e+03, 1.51e+03, 1.63e+03, 1.86e+03, 1.52e+03, 2.39e+03, 1.12e+03, 1.09e+03, 1.32e+03, 1.49e+03, 1.22e+03, 1.23e+03, 1.42e+03, 1.31e+03, 1.68e+03, 2.51e+03, 2.22e+03, 1.85e+03, 1.79e+03, 1.10e+03, 1.88e+03, 8.99e+02, 1.11e+03, 1.05e+03, 1.48e+03, 1.70e+03, 1.15e+03, 1.42e+03, 2.08e+03, 2.50e+03, 1.59e+03, 1.17e+03, 1.21e+03, 9.77e+02, 1.69e+03, 1.49e+03, 1.59e+03, 1.84e+03, 1.21e+03, 1.46e+03, 2.02e+03, 1.29e+03, 1.86e+03, 1.14e+03, 1.17e+03, 2.10e+03, 1.31e+03, 2.06e+03, 1.85e+03, 1.60e+03, 1.42e+03
Function error values when FEs = 15000 , 1.37e+03, 1.42e+03, 1.62e+03, 1.85e+03, 1.52e+03, 2.38e+03, 1.10e+03, 1.08e+03, 1.30e+03, 1.47e+03, 1.22e+03, 1.23e+03, 1.41e+03, 1.29e+03, 1.68e+03, 1.40e+03, 1.94e+03, 1.85e+03, 1.78e+03, 1.10e+03, 1.87e+03, 8.95e+02, 1.08e+03, 1.05e+03, 1.47e+03, 1.70e+03, 1.14e+03, 1.39e+03, 1.71e+03, 2.13e+03, 1.58e+03, 1.16e+03, 1.21e+03, 9.62e+02, 1.69e+03, 1.49e+03, 1.56e+03, 1.76e+03, 1.21e+03, 1.45e+03, 2.01e+03, 1.28e+03, 1.83e+03, 1.13e+03, 1.11e+03, 2.05e+03, 1.28e+03, 2.05e+03, 1.85e+03, 1.60e+03, 1.39e+03
Function error values when FEs = 25000 , 1.37e+03, 1.33e+03, 8.22e+02, 1.84e+03, 1.22e+03, 1.31e+03, 1.08e+03, 1.08e+03, 1.29e+03, 1.46e+03, 1.08e+03, 1.23e+03, 1.40e+03, 1.29e+03, 1.13e+03, 1.02e+03, 1.42e+03, 1.85e+03, 9.20e+02, 1.10e+03, 1.47e+03, 8.94e+02, 1.05e+03, 1.05e+03, 1.47e+03, 1.16e+03, 1.13e+03, 1.38e+03, 1.26e+03, 1.88e+03, 1.58e+03, 1.16e+03, 1.20e+03, 9.50e+02, 1.40e+03, 1.47e+03, 1.54e+03, 1.76e+03, 1.16e+03, 1.45e+03, 1.50e+03, 1.16e+03, 1.44e+03, 1.13e+03, 1.08e+03, 1.40e+03, 1.26e+03, 2.04e+03, 1.85e+03, 1.13e+03, 1.38e+03
Function error values when FEs = 50000 , 1.08e+03, 7.68e+02, 7.22e+02, 1.33e+03, 8.57e+02, 1.25e+03, 1.08e+03, 1.08e+03, 1.28e+03, 1.37e+03, 9.09e+02, 1.23e+03, 1.14e+03, 1.28e+03, 9.90e+02, 9.15e+02, 1.34e+03, 1.64e+03, 8.64e+02, 1.09e+03, 1.03e+03, 8.93e+02, 1.03e+03, 1.05e+03, 1.01e+03, 1.00e+03, 1.13e+03, 9.99e+02, 1.11e+03, 1.27e+03, 1.15e+03, 1.16e+03, 1.19e+03, 9.44e+02, 1.22e+03, 1.46e+03, 9.62e+02, 1.41e+03, 1.15e+03, 1.32e+03, 1.13e+03, 1.08e+03, 6.71e+02, 1.13e+03, 1.08e+03, 1.20e+03, 1.20e+03, 1.69e+03, 1.60e+03, 7.35e+02, 1.37e+03
Function error values when FEs = 100000 , 9.70e+02, 7.63e+02, 7.06e+02, 1.17e+03, 7.86e+02, 1.06e+03, 1.01e+03, 1.08e+03, 9.11e+02, 1.12e+03, 8.07e+02, 9.56e+02, 9.14e+02, 1.28e+03, 9.79e+02, 8.90e+02, 1.20e+03, 1.21e+03, 8.49e+02, 1.07e+03, 9.69e+02, 8.93e+02, 1.03e+03, 1.05e+03, 8.63e+02, 9.78e+02, 1.11e+03, 9.38e+02, 1.06e+03, 1.13e+03, 1.01e+03, 1.15e+03, 1.19e+03, 9.26e+02, 1.21e+03, 1.45e+03, 7.60e+02, 1.31e+03, 1.13e+03, 1.25e+03, 7.36e+02, 1.05e+03, 6.50e+02, 9.79e+02, 1.08e+03, 6.32e+02, 1.04e+03, 1.52e+03, 1.39e+03, 6.97e+02, 1.26e+03
Function error values when FEs = 150000 , 9.41e+02, 7.62e+02, 7.05e+02, 1.17e+03, 7.82e+02, 1.06e+03, 9.18e+02, 1.08e+03, 8.97e+02, 1.10e+03, 5.47e+02, 8.60e+02, 9.09e+02, 1.28e+03, 9.75e+02, 8.89e+02, 1.20e+03, 1.13e+03, 8.48e+02, 1.07e+03, 9.68e+02, 8.93e+02, 1.03e+03, 8.78e+02, 8.47e+02, 9.66e+02, 1.06e+03, 9.19e+02, 1.06e+03, 1.13e+03, 1.00e+03, 1.15e+03, 1.19e+03, 9.26e+02, 1.21e+03, 1.45e+03, 7.34e+02, 1.29e+03, 1.13e+03, 1.13e+03, 7.27e+02, 1.04e+03, 6.50e+02, 9.62e+02, 1.08e+03, 6.27e+02, 1.03e+03, 1.49e+03, 1.38e+03, 6.78e+02, 1.22e+03
Function error values when FEs = 200000 , 9.23e+02, 7.61e+02, 7.05e+02, 1.17e+03, 7.82e+02, 1.06e+03, 8.96e+02, 1.08e+03, 8.94e+02, 1.10e+03, 4.69e+02, 8.20e+02, 9.09e+02, 1.28e+03, 9.74e+02, 8.80e+02, 1.20e+03, 1.06e+03, 8.48e+02, 1.07e+03, 9.68e+02, 8.93e+02, 1.02e+03, 8.70e+02, 8.39e+02, 9.65e+02, 9.93e+02, 9.19e+02, 1.06e+03, 1.13e+03, 9.99e+02, 1.15e+03, 1.19e+03, 9.26e+02, 1.21e+03, 1.45e+03, 7.33e+02, 1.29e+03, 1.13e+03, 1.09e+03, 7.27e+02, 1.04e+03, 6.50e+02, 9.61e+02, 1.08e+03, 6.26e+02, 1.02e+03, 1.46e+03, 1.38e+03, 6.67e+02, 1.22e+03
Function error values when FEs = 250000 , 9.03e+02, 7.61e+02, 7.05e+02, 1.17e+03, 7.82e+02, 1.06e+03, 8.87e+02, 1.08e+03, 8.94e+02, 1.10e+03, 4.68e+02, 7.91e+02, 9.09e+02, 1.28e+03, 9.74e+02, 8.75e+02, 1.04e+03, 1.03e+03, 8.48e+02, 1.07e+03, 9.68e+02, 8.93e+02, 1.02e+03, 8.66e+02, 8.33e+02, 9.61e+02, 9.53e+02, 9.19e+02, 1.01e+03, 1.13e+03, 9.99e+02, 1.15e+03, 1.19e+03, 9.26e+02, 1.21e+03, 1.45e+03, 7.33e+02, 1.29e+03, 1.13e+03, 1.07e+03, 7.26e+02, 1.04e+03, 6.50e+02, 9.60e+02, 1.08e+03, 6.26e+02, 1.01e+03, 1.46e+03, 1.37e+03, 6.66e+02, 1.21e+03
Function error values when FEs = 300000 , 8.97e+02, 7.61e+02, 7.05e+02, 1.17e+03, 7.82e+02, 1.04e+03, 8.79e+02, 1.08e+03, 8.94e+02, 1.09e+03, 4.67e+02, 7.70e+02, 9.09e+02, 1.25e+03, 9.74e+02, 8.68e+02, 1.02e+03, 1.02e+03, 8.48e+02, 1.07e+03, 9.68e+02, 8.93e+02, 1.02e+03, 8.64e+02, 8.29e+02, 9.60e+02, 9.37e+02, 9.19e+02, 1.01e+03, 1.13e+03, 9.99e+02, 1.15e+03, 1.19e+03, 9.21e+02, 1.21e+03, 1.45e+03, 7.33e+02, 1.29e+03, 1.13e+03, 1.06e+03, 7.25e+02, 1.04e+03, 6.50e+02, 9.60e+02, 1.08e+03, 6.26e+02, 1.01e+03, 1.46e+03, 1.37e+03, 6.66e+02, 1.21e+03
Function error values when FEs = 350000 , 8.93e+02, 7.61e+02, 7.05e+02, 1.17e+03, 7.82e+02, 1.04e+03, 8.71e+02, 1.08e+03, 8.94e+02, 1.09e+03, 4.67e+02, 7.53e+02, 9.09e+02, 1.25e+03, 9.70e+02, 8.50e+02, 1.02e+03, 1.01e+03, 8.48e+02, 1.07e+03, 9.68e+02, 8.93e+02, 1.02e+03, 8.57e+02, 8.28e+02, 9.60e+02, 9.27e+02, 9.19e+02, 1.00e+03, 1.12e+03, 9.99e+02, 1.15e+03, 1.16e+03, 9.21e+02, 1.21e+03, 1.45e+03, 7.33e+02, 1.29e+03, 1.12e+03, 1.00e+03, 7.25e+02, 1.04e+03, 6.50e+02, 9.60e+02, 1.08e+03, 6.26e+02, 1.01e+03, 1.46e+03, 1.37e+03, 6.66e+02, 1.21e+03
