MOS-SOCO2011_18_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 2.15e+07, 2.97e+07, 2.90e+07, 1.87e+07, 3.43e+07, 2.38e+07, 1.13e+07, 1.29e+07, 1.48e+07, 1.32e+07, 3.81e+07, 9.45e+06, 1.89e+07, 1.01e+07, 1.10e+07, 1.88e+07, 3.92e+07, 1.50e+07, 6.62e+06, 2.35e+07, 1.49e+07, 3.98e+07, 1.40e+07, 1.14e+07, 3.36e+07, 1.92e+07, 6.78e+06, 1.21e+07, 1.56e+07, 9.94e+06, 4.43e+07, 2.35e+07, 3.96e+07, 5.11e+06, 2.82e+07, 3.61e+06, 3.29e+07, 1.56e+07, 2.27e+07, 2.95e+07, 1.45e+07, 2.12e+07, 1.43e+07, 1.00e+07, 2.27e+07, 7.86e+06, 1.85e+07, 1.83e+07, 1.99e+07, 9.81e+06, 5.80e+06
Function error values when FEs = 20000 , 9.85e+06, 5.21e+06, 9.91e+06, 6.94e+06, 1.58e+07, 1.56e+07, 5.05e+06, 7.46e+06, 7.09e+06, 3.08e+06, 1.35e+07, 5.31e+06, 7.23e+06, 7.79e+06, 5.81e+06, 1.12e+07, 1.84e+07, 5.47e+06, 3.59e+06, 1.28e+07, 5.35e+06, 1.53e+07, 6.10e+06, 4.97e+06, 1.33e+07, 1.21e+07, 3.76e+06, 5.70e+06, 8.41e+06, 6.99e+06, 2.17e+07, 1.20e+07, 1.26e+07, 4.07e+06, 8.69e+06, 2.12e+06, 6.05e+06, 9.35e+06, 7.12e+06, 1.09e+07, 4.89e+06, 9.43e+06, 4.98e+06, 5.77e+06, 5.63e+06, 4.96e+06, 8.98e+06, 8.20e+06, 9.45e+06, 8.48e+06, 3.74e+06
Function error values when FEs = 30000 , 7.80e+06, 4.21e+06, 6.87e+06, 6.17e+06, 1.03e+07, 1.06e+07, 4.54e+06, 5.94e+06, 4.66e+06, 1.86e+06, 9.34e+06, 4.20e+06, 5.04e+06, 6.64e+06, 5.16e+06, 9.20e+06, 9.72e+06, 2.56e+06, 2.34e+06, 9.73e+06, 3.46e+06, 8.15e+06, 3.99e+06, 3.65e+06, 9.41e+06, 1.04e+07, 2.71e+06, 4.92e+06, 5.99e+06, 6.98e+06, 1.55e+07, 8.95e+06, 8.38e+06, 4.06e+06, 4.09e+06, 2.01e+06, 3.34e+06, 7.70e+06, 5.34e+06, 6.74e+06, 3.20e+06, 7.55e+06, 3.16e+06, 5.06e+06, 3.28e+06, 4.38e+06, 6.25e+06, 4.56e+06, 7.43e+06, 8.47e+06, 2.87e+06
Function error values when FEs = 50000 , 2.85e+06, 3.14e+06, 3.37e+06, 6.15e+06, 6.77e+06, 5.16e+06, 2.29e+06, 5.00e+06, 3.13e+06, 1.67e+06, 6.72e+06, 3.33e+06, 2.67e+06, 4.67e+06, 4.61e+06, 6.68e+06, 3.12e+06, 2.13e+06, 1.86e+06, 6.78e+06, 2.66e+06, 4.68e+06, 3.98e+06, 2.57e+06, 6.20e+06, 8.83e+06, 1.68e+06, 4.27e+06, 4.03e+06, 6.35e+06, 1.27e+07, 5.57e+06, 8.37e+06, 3.29e+06, 2.48e+06, 2.01e+06, 1.71e+06, 6.12e+06, 4.24e+06, 3.61e+06, 3.04e+06, 6.27e+06, 2.38e+06, 4.63e+06, 2.25e+06, 4.28e+06, 4.09e+06, 2.02e+06, 5.10e+06, 8.45e+06, 2.69e+06
Function error values when FEs = 100000 , 1.29e+06, 1.93e+06, 2.05e+06, 3.51e+06, 4.15e+06, 1.62e+06, 1.92e+06, 4.38e+06, 2.26e+06, 1.23e+06, 4.56e+06, 1.78e+06, 1.78e+06, 2.47e+06, 4.50e+06, 3.92e+06, 1.06e+06, 1.38e+06, 1.80e+06, 4.21e+06, 2.63e+06, 2.19e+06, 1.48e+06, 1.62e+06, 3.29e+06, 5.19e+06, 1.19e+06, 2.78e+06, 2.80e+06, 5.98e+06, 9.36e+06, 2.67e+06, 4.02e+06, 2.43e+06, 1.34e+06, 2.00e+06, 8.79e+05, 3.86e+06, 2.19e+06, 1.55e+06, 1.18e+06, 4.20e+06, 1.99e+06, 4.63e+06, 1.16e+06, 4.20e+06, 2.32e+06, 6.50e+05, 2.61e+06, 5.57e+06, 2.68e+06
Function error values when FEs = 200000 , 9.73e+05, 9.02e+05, 1.58e+06, 1.87e+06, 1.44e+06, 1.22e+06, 1.24e+06, 2.76e+06, 1.45e+06, 1.01e+06, 2.03e+06, 8.55e+05, 1.10e+06, 7.34e+05, 2.60e+06, 1.41e+06, 5.46e+05, 1.09e+06, 7.42e+05, 1.53e+06, 2.09e+06, 8.50e+05, 5.27e+05, 1.43e+06, 3.01e+06, 1.88e+06, 5.57e+05, 1.42e+06, 1.41e+06, 2.25e+06, 2.80e+06, 1.08e+06, 2.22e+06, 1.09e+06, 5.53e+05, 1.98e+06, 7.61e+05, 1.73e+06, 9.01e+05, 6.49e+05, 8.53e+05, 2.09e+06, 1.40e+06, 4.62e+06, 5.67e+05, 3.75e+06, 1.00e+06, 5.76e+05, 8.06e+05, 2.08e+06, 1.96e+06
Function error values when FEs = 300000 , 9.70e+05, 7.39e+05, 1.57e+06, 1.08e+06, 1.19e+06, 1.20e+06, 9.62e+05, 1.64e+06, 1.22e+06, 8.00e+05, 1.23e+06, 6.11e+05, 6.48e+05, 4.64e+05, 1.49e+06, 7.34e+05, 4.97e+05, 5.20e+05, 4.74e+05, 9.28e+05, 1.33e+06, 6.44e+05, 4.74e+05, 1.05e+06, 1.17e+06, 1.62e+06, 4.01e+05, 8.24e+05, 7.20e+05, 1.20e+06, 1.31e+06, 6.96e+05, 1.19e+06, 5.60e+05, 3.11e+05, 1.08e+06, 7.31e+05, 9.35e+05, 6.43e+05, 6.39e+05, 5.77e+05, 1.63e+06, 1.07e+06, 2.86e+06, 3.41e+05, 2.28e+06, 7.10e+05, 4.92e+05, 4.69e+05, 1.26e+06, 9.20e+05
Function error values when FEs = 400000 , 9.69e+05, 7.36e+05, 1.56e+06, 8.90e+05, 7.57e+05, 1.08e+06, 5.88e+05, 1.09e+06, 9.15e+05, 5.80e+05, 7.94e+05, 5.13e+05, 4.71e+05, 3.99e+05, 9.09e+05, 5.10e+05, 4.40e+05, 3.79e+05, 3.39e+05, 6.18e+05, 9.91e+05, 5.57e+05, 4.72e+05, 8.78e+05, 7.74e+05, 1.19e+06, 3.99e+05, 5.25e+05, 4.41e+05, 6.76e+05, 7.99e+05, 4.60e+05, 7.69e+05, 4.06e+05, 1.99e+05, 6.74e+05, 6.52e+05, 6.61e+05, 4.24e+05, 6.17e+05, 5.67e+05, 1.47e+06, 7.88e+05, 1.38e+06, 2.34e+05, 1.13e+06, 5.50e+05, 4.91e+05, 3.62e+05, 8.98e+05, 5.37e+05
Function error values when FEs = 500000 , 6.59e+05, 6.24e+05, 1.56e+06, 6.68e+05, 5.43e+05, 6.96e+05, 4.05e+05, 6.96e+05, 7.27e+05, 4.64e+05, 5.44e+05, 4.59e+05, 3.68e+05, 3.58e+05, 5.80e+05, 3.50e+05, 3.26e+05, 2.96e+05, 2.73e+05, 4.77e+05, 6.55e+05, 4.53e+05, 4.71e+05, 8.76e+05, 6.08e+05, 7.50e+05, 2.84e+05, 3.72e+05, 2.99e+05, 4.64e+05, 5.38e+05, 4.44e+05, 6.12e+05, 3.05e+05, 1.57e+05, 6.71e+05, 3.84e+05, 5.43e+05, 4.01e+05, 6.14e+05, 5.65e+05, 8.09e+05, 6.72e+05, 9.33e+05, 1.82e+05, 6.90e+05, 4.48e+05, 4.90e+05, 3.15e+05, 7.01e+05, 3.68e+05
Function error values when FEs = 600000 , 4.74e+05, 5.81e+05, 1.55e+06, 5.56e+05, 4.67e+05, 5.45e+05, 3.05e+05, 5.02e+05, 5.71e+05, 4.59e+05, 4.02e+05, 4.56e+05, 3.17e+05, 3.25e+05, 3.96e+05, 2.64e+05, 2.77e+05, 2.42e+05, 2.40e+05, 3.85e+05, 4.77e+05, 4.53e+05, 3.29e+05, 5.39e+05, 5.26e+05, 5.50e+05, 2.68e+05, 3.40e+05, 2.86e+05, 3.41e+05, 4.01e+05, 4.41e+05, 4.79e+05, 2.35e+05, 1.46e+05, 6.58e+05, 2.62e+05, 4.67e+05, 3.24e+05, 5.02e+05, 5.63e+05, 5.54e+05, 6.72e+05, 6.80e+05, 1.64e+05, 4.82e+05, 3.83e+05, 4.81e+05, 3.15e+05, 5.56e+05, 3.52e+05
Function error values when FEs = 700000 , 3.58e+05, 5.80e+05, 1.48e+06, 4.91e+05, 3.92e+05, 4.30e+05, 2.47e+05, 3.90e+05, 4.68e+05, 4.55e+05, 3.05e+05, 4.55e+05, 2.81e+05, 2.97e+05, 3.16e+05, 2.15e+05, 2.71e+05, 2.05e+05, 2.19e+05, 3.15e+05, 3.64e+05, 3.79e+05, 2.35e+05, 3.72e+05, 4.70e+05, 4.44e+05, 2.18e+05, 2.88e+05, 2.85e+05, 2.53e+05, 3.63e+05, 3.47e+05, 3.97e+05, 1.88e+05, 1.43e+05, 4.59e+05, 2.27e+05, 4.15e+05, 2.75e+05, 4.34e+05, 4.92e+05, 4.57e+05, 5.56e+05, 5.39e+05, 1.61e+05, 3.81e+05, 3.37e+05, 3.64e+05, 2.49e+05, 4.70e+05, 3.51e+05
Function error values when FEs = 800000 , 2.89e+05, 4.96e+05, 7.87e+05, 4.42e+05, 3.50e+05, 3.54e+05, 2.16e+05, 3.18e+05, 4.16e+05, 4.53e+05, 2.57e+05, 4.09e+05, 2.53e+05, 2.72e+05, 3.15e+05, 1.83e+05, 2.67e+05, 1.77e+05, 2.04e+05, 2.73e+05, 3.56e+05, 3.32e+05, 1.78e+05, 2.79e+05, 4.21e+05, 3.69e+05, 1.84e+05, 2.34e+05, 2.85e+05, 2.07e+05, 3.54e+05, 2.78e+05, 3.46e+05, 1.60e+05, 1.41e+05, 3.80e+05, 2.13e+05, 3.78e+05, 2.49e+05, 3.98e+05, 4.16e+05, 3.96e+05, 4.52e+05, 4.46e+05, 1.58e+05, 3.79e+05, 3.02e+05, 3.15e+05, 2.10e+05, 4.16e+05, 2.98e+05
Function error values when FEs = 900000 , 2.45e+05, 4.14e+05, 5.67e+05, 4.04e+05, 3.24e+05, 3.10e+05, 1.96e+05, 2.70e+05, 3.93e+05, 4.52e+05, 2.31e+05, 3.65e+05, 2.31e+05, 2.54e+05, 2.48e+05, 1.61e+05, 2.40e+05, 1.58e+05, 1.92e+05, 2.43e+05, 3.55e+05, 3.00e+05, 1.44e+05, 2.31e+05, 3.84e+05, 3.22e+05, 1.62e+05, 2.08e+05, 2.84e+05, 1.92e+05, 2.91e+05, 2.38e+05, 3.09e+05, 1.38e+05, 1.39e+05, 3.30e+05, 2.10e+05, 3.58e+05, 2.30e+05, 3.71e+05, 3.75e+05, 3.52e+05, 3.74e+05, 3.90e+05, 1.55e+05, 3.78e+05, 2.88e+05, 2.91e+05, 1.85e+05, 3.70e+05, 2.34e+05
