MOS-CEC2012_11_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 2.31e+02, 3.00e+00, 2.18e+02, 4.30e+00, 2.30e+02, 6.08e+01, 1.27e+01, 9.29e+00, 2.80e+02, 8.57e+01, 2.99e+01, 6.29e+01, 7.28e+00, 2.00e+02, 1.27e+01, 7.48e+01, 3.90e+01, 1.61e+01, 5.79e+01, 3.30e+01, 4.70e+01, 7.04e+00, 1.32e+01, 9.54e+01, 2.45e+01, 4.46e+00, 1.80e+01, 1.84e+01, 1.29e+01, 1.80e+01, 4.22e+01, 1.85e+01, 7.28e+00, 1.06e+02, 3.79e+00, 4.95e+01, 4.28e+01, 6.90e+00, 9.36e+00, 2.46e+02, 1.31e+01, 9.01e+00, 4.74e+01, 2.68e+01, 5.59e+01, 1.03e+02, 2.46e+02, 7.35e+01, 7.56e+01, 4.06e+01, 3.01e+01
Function error values when FEs = 2000 , 2.00e+02, 3.00e+00, 1.82e+02, 3.65e+00, 1.54e+02, 6.07e+01, 1.27e+01, 9.26e+00, 2.67e+02, 1.66e+01, 2.99e+01, 6.28e+01, 7.27e+00, 1.84e+02, 1.27e+01, 7.47e+01, 3.88e+01, 1.61e+01, 5.76e+01, 3.23e+01, 4.70e+01, 7.01e+00, 1.25e+01, 9.53e+01, 2.44e+01, 4.39e+00, 1.77e+01, 1.84e+01, 1.22e+01, 1.80e+01, 4.22e+01, 1.84e+01, 7.21e+00, 1.06e+02, 3.66e+00, 4.95e+01, 4.28e+01, 6.76e+00, 9.27e+00, 1.96e+02, 1.31e+01, 8.30e+00, 4.74e+01, 2.67e+01, 5.56e+01, 1.03e+02, 2.35e+02, 2.45e+01, 7.56e+01, 3.99e+01, 3.01e+01
Function error values when FEs = 3000 , 1.84e+02, 3.00e+00, 1.67e+02, 3.06e+00, 9.86e+01, 6.07e+01, 1.27e+01, 9.26e+00, 2.53e+02, 1.66e+01, 2.99e+01, 6.28e+01, 7.27e+00, 1.67e+02, 1.27e+01, 7.47e+01, 3.88e+01, 1.61e+01, 5.75e+01, 3.16e+01, 4.70e+01, 6.99e+00, 1.19e+01, 9.51e+01, 2.44e+01, 4.38e+00, 1.76e+01, 1.84e+01, 1.15e+01, 1.80e+01, 4.22e+01, 1.84e+01, 7.15e+00, 1.05e+02, 3.55e+00, 4.95e+01, 4.28e+01, 6.64e+00, 9.20e+00, 1.24e+02, 1.30e+01, 7.67e+00, 4.73e+01, 2.66e+01, 5.54e+01, 1.02e+02, 2.24e+02, 2.42e+01, 7.56e+01, 3.93e+01, 3.01e+01
Function error values when FEs = 5000 , 1.44e+02, 3.00e+00, 1.25e+02, 2.63e+00, 9.85e+01, 6.07e+01, 1.27e+01, 9.25e+00, 2.16e+02, 1.66e+01, 2.99e+01, 6.28e+01, 7.26e+00, 1.08e+02, 1.27e+01, 7.46e+01, 3.88e+01, 1.61e+01, 5.73e+01, 3.09e+01, 4.70e+01, 6.97e+00, 1.16e+01, 9.49e+01, 2.44e+01, 4.37e+00, 1.73e+01, 1.84e+01, 1.09e+01, 1.80e+01, 4.22e+01, 1.84e+01, 7.11e+00, 1.04e+02, 3.33e+00, 4.95e+01, 4.28e+01, 6.40e+00, 9.13e+00, 5.74e+01, 1.30e+01, 6.69e+00, 4.73e+01, 2.63e+01, 5.52e+01, 1.02e+02, 2.00e+02, 2.28e+01, 7.56e+01, 3.86e+01, 3.01e+01
Function error values when FEs = 10000 , 2.53e+01, 3.00e+00, 8.17e+00, 2.15e+00, 9.79e+01, 6.07e+01, 1.26e+01, 9.23e+00, 8.46e+01, 1.66e+01, 2.99e+01, 6.27e+01, 7.23e+00, 2.89e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.60e+01, 5.69e+01, 3.02e+01, 4.70e+01, 6.94e+00, 1.11e+01, 9.46e+01, 2.43e+01, 4.34e+00, 1.71e+01, 1.83e+01, 1.02e+01, 1.80e+01, 4.21e+01, 1.83e+01, 7.05e+00, 1.04e+02, 3.14e+00, 4.95e+01, 4.28e+01, 6.08e+00, 9.07e+00, 5.70e+01, 1.30e+01, 6.14e+00, 4.73e+01, 2.60e+01, 5.49e+01, 1.02e+02, 1.00e+02, 2.13e+01, 7.55e+01, 3.80e+01, 3.01e+01
Function error values when FEs = 20000 , 2.30e+01, 3.00e+00, 6.11e+00, 2.04e+00, 9.59e+01, 6.07e+01, 1.25e+01, 9.18e+00, 8.17e+01, 1.65e+01, 2.99e+01, 6.27e+01, 7.18e+00, 2.70e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.59e+01, 5.68e+01, 2.99e+01, 4.68e+01, 6.88e+00, 1.10e+01, 9.46e+01, 2.42e+01, 4.29e+00, 1.70e+01, 1.82e+01, 1.00e+01, 1.79e+01, 4.21e+01, 1.82e+01, 6.98e+00, 1.04e+02, 3.04e+00, 4.95e+01, 4.28e+01, 6.00e+00, 8.99e+00, 5.51e+01, 1.30e+01, 6.01e+00, 4.72e+01, 2.59e+01, 5.48e+01, 1.02e+02, 1.13e+01, 2.10e+01, 7.54e+01, 3.79e+01, 3.00e+01
Function error values when FEs = 30000 , 2.29e+01, 3.00e+00, 6.01e+00, 2.01e+00, 9.50e+01, 6.07e+01, 1.21e+01, 9.13e+00, 8.16e+01, 1.61e+01, 2.99e+01, 6.27e+01, 7.14e+00, 2.69e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.59e+01, 5.67e+01, 2.99e+01, 4.67e+01, 6.82e+00, 1.10e+01, 9.45e+01, 2.41e+01, 4.23e+00, 1.69e+01, 1.82e+01, 9.96e+00, 1.79e+01, 4.20e+01, 1.82e+01, 6.98e+00, 1.03e+02, 3.00e+00, 4.95e+01, 4.28e+01, 5.98e+00, 8.97e+00, 5.39e+01, 1.30e+01, 5.99e+00, 4.70e+01, 2.59e+01, 5.47e+01, 1.02e+02, 1.10e+01, 2.09e+01, 7.53e+01, 3.78e+01, 3.00e+01
Function error values when FEs = 40000 , 2.29e+01, 2.99e+00, 5.99e+00, 2.00e+00, 9.49e+01, 6.07e+01, 1.14e+01, 9.09e+00, 8.16e+01, 1.54e+01, 2.98e+01, 6.27e+01, 7.09e+00, 2.69e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.58e+01, 5.67e+01, 2.99e+01, 4.66e+01, 6.77e+00, 1.10e+01, 9.45e+01, 2.40e+01, 4.18e+00, 1.69e+01, 1.81e+01, 9.96e+00, 1.79e+01, 4.20e+01, 1.81e+01, 6.97e+00, 1.03e+02, 2.99e+00, 4.95e+01, 4.28e+01, 5.97e+00, 8.96e+00, 5.38e+01, 1.30e+01, 5.98e+00, 4.69e+01, 2.59e+01, 5.47e+01, 1.01e+02, 1.10e+01, 2.09e+01, 7.52e+01, 3.78e+01, 2.99e+01
Function error values when FEs = 50000 , 2.29e+01, 2.99e+00, 5.98e+00, 1.99e+00, 9.49e+01, 6.07e+01, 1.08e+01, 9.05e+00, 8.16e+01, 1.48e+01, 2.98e+01, 6.27e+01, 7.06e+00, 2.69e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.58e+01, 5.67e+01, 2.99e+01, 4.65e+01, 6.73e+00, 1.09e+01, 9.45e+01, 2.39e+01, 4.14e+00, 1.69e+01, 1.80e+01, 9.95e+00, 1.79e+01, 4.19e+01, 1.80e+01, 6.97e+00, 1.03e+02, 2.99e+00, 4.95e+01, 4.28e+01, 5.97e+00, 8.96e+00, 5.37e+01, 1.30e+01, 5.98e+00, 4.68e+01, 2.59e+01, 5.47e+01, 1.01e+02, 1.10e+01, 2.09e+01, 7.51e+01, 3.78e+01, 2.99e+01
Function error values when FEs = 60000 , 2.29e+01, 2.99e+00, 5.98e+00, 1.99e+00, 9.49e+01, 6.07e+01, 1.02e+01, 9.02e+00, 8.16e+01, 1.43e+01, 2.98e+01, 6.27e+01, 7.03e+00, 2.69e+01, 1.27e+01, 7.46e+01, 3.88e+01, 1.57e+01, 5.67e+01, 2.99e+01, 4.64e+01, 6.70e+00, 1.09e+01, 9.45e+01, 2.38e+01, 4.09e+00, 1.69e+01, 1.79e+01, 9.95e+00, 1.79e+01, 4.19e+01, 1.79e+01, 6.97e+00, 1.03e+02, 2.99e+00, 4.95e+01, 4.28e+01, 5.97e+00, 8.96e+00, 5.37e+01, 1.30e+01, 5.97e+00, 4.67e+01, 2.59e+01, 5.47e+01, 1.01e+02, 1.09e+01, 2.09e+01, 7.50e+01, 3.78e+01, 2.99e+01
