MOS-SOCO2011_5_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 1.24e+02, 1.13e+02, 1.63e+02, 1.05e+02, 1.44e+02, 1.44e+02, 1.43e+02, 1.05e+02, 9.54e+01, 1.03e+02, 1.58e+02, 1.22e+02, 1.07e+02, 1.19e+02, 1.27e+02, 1.29e+02, 8.59e+01, 1.05e+02, 9.33e+01, 1.39e+02, 1.49e+02, 1.52e+02, 1.20e+02, 8.10e+01, 1.35e+02, 9.63e+01, 1.74e+02, 1.42e+02, 1.21e+02, 1.20e+02, 1.37e+02, 1.24e+02, 1.33e+02, 8.82e+01, 1.13e+02, 1.38e+02, 1.12e+02, 1.40e+02, 1.18e+02, 1.11e+02, 1.31e+02, 8.58e+01, 9.46e+01, 1.59e+02, 1.08e+02, 1.78e+02, 2.05e+02, 9.65e+01, 1.95e+02, 1.25e+02, 1.21e+02
Function error values when FEs = 6000 , 1.12e+02, 1.09e+02, 1.58e+02, 1.02e+02, 1.41e+02, 1.40e+02, 1.30e+02, 1.02e+02, 9.35e+01, 8.76e+01, 1.53e+02, 1.22e+02, 8.85e+01, 1.15e+02, 1.14e+02, 1.26e+02, 8.16e+01, 1.02e+02, 8.95e+01, 1.35e+02, 1.49e+02, 1.34e+02, 1.18e+02, 6.97e+01, 1.22e+02, 8.66e+01, 1.72e+02, 1.36e+02, 1.17e+02, 1.13e+02, 1.08e+02, 1.12e+02, 1.22e+02, 8.19e+01, 1.01e+02, 1.37e+02, 1.03e+02, 1.20e+02, 1.01e+02, 1.10e+02, 1.27e+02, 8.33e+01, 8.55e+01, 1.37e+02, 1.02e+02, 1.59e+02, 1.83e+02, 9.25e+01, 1.61e+02, 1.19e+02, 1.03e+02
Function error values when FEs = 9000 , 1.09e+02, 1.09e+02, 1.56e+02, 1.02e+02, 1.41e+02, 1.40e+02, 1.30e+02, 9.84e+01, 9.35e+01, 8.76e+01, 1.53e+02, 1.17e+02, 8.63e+01, 1.14e+02, 1.14e+02, 1.26e+02, 8.16e+01, 1.02e+02, 8.95e+01, 1.33e+02, 1.48e+02, 1.33e+02, 1.14e+02, 6.97e+01, 1.14e+02, 8.40e+01, 1.72e+02, 1.36e+02, 1.08e+02, 1.13e+02, 1.07e+02, 1.12e+02, 1.22e+02, 8.19e+01, 1.00e+02, 1.36e+02, 1.03e+02, 1.19e+02, 1.01e+02, 1.10e+02, 1.27e+02, 8.29e+01, 8.49e+01, 1.34e+02, 9.65e+01, 1.42e+02, 1.79e+02, 9.23e+01, 1.61e+02, 1.19e+02, 1.01e+02
Function error values when FEs = 15000 , 1.08e+02, 1.09e+02, 1.41e+02, 9.48e+01, 1.41e+02, 1.17e+02, 1.30e+02, 9.08e+01, 9.28e+01, 8.70e+01, 1.27e+02, 1.06e+02, 8.35e+01, 9.34e+01, 1.00e+02, 1.26e+02, 8.03e+01, 9.95e+01, 8.87e+01, 1.32e+02, 1.48e+02, 1.08e+02, 1.14e+02, 6.83e+01, 1.13e+02, 8.39e+01, 1.39e+02, 1.36e+02, 9.16e+01, 1.13e+02, 1.05e+02, 1.12e+02, 1.22e+02, 8.15e+01, 9.97e+01, 1.35e+02, 1.03e+02, 1.17e+02, 1.01e+02, 1.03e+02, 1.27e+02, 8.27e+01, 8.39e+01, 1.30e+02, 9.31e+01, 5.81e+01, 1.02e+02, 9.14e+01, 1.61e+02, 1.16e+02, 1.01e+02
Function error values when FEs = 30000 , 1.06e+02, 1.04e+02, 1.06e+02, 7.68e+01, 1.02e+02, 1.08e+02, 1.03e+02, 8.92e+01, 8.26e+01, 7.32e+01, 9.87e+01, 9.35e+01, 8.19e+01, 9.06e+01, 9.83e+01, 1.06e+02, 7.16e+01, 9.80e+01, 8.46e+01, 1.11e+02, 8.00e+01, 7.96e+01, 8.78e+01, 6.77e+01, 8.12e+01, 8.26e+01, 8.36e+01, 7.76e+01, 8.87e+01, 5.49e+01, 1.00e+02, 9.69e+01, 6.60e+01, 8.09e+01, 8.63e+01, 9.21e+01, 9.48e+01, 8.74e+01, 8.32e+01, 8.38e+01, 7.05e+01, 7.42e+01, 8.35e+01, 9.83e+01, 5.81e+01, 4.78e+01, 5.97e+01, 9.11e+01, 1.25e+02, 8.94e+01, 7.82e+01
Function error values when FEs = 60000 , 7.93e+01, 9.80e+01, 9.08e+01, 6.81e+01, 6.97e+01, 8.46e+01, 8.79e+01, 5.73e+01, 6.13e+01, 7.24e+01, 7.95e+01, 4.79e+01, 7.60e+01, 7.73e+01, 6.90e+01, 9.17e+01, 5.75e+01, 8.77e+01, 8.03e+01, 7.45e+01, 6.12e+01, 6.71e+01, 6.22e+01, 6.77e+01, 6.51e+01, 6.64e+01, 6.12e+01, 6.61e+01, 7.93e+01, 5.49e+01, 8.64e+01, 8.43e+01, 6.27e+01, 5.27e+01, 7.25e+01, 8.62e+01, 9.25e+01, 6.31e+01, 6.49e+01, 6.77e+01, 5.39e+01, 7.36e+01, 7.45e+01, 6.81e+01, 5.77e+01, 4.78e+01, 5.97e+01, 8.27e+01, 9.39e+01, 6.94e+01, 6.44e+01
Function error values when FEs = 90000 , 7.56e+01, 8.22e+01, 8.46e+01, 6.72e+01, 6.07e+01, 8.12e+01, 7.72e+01, 4.88e+01, 5.87e+01, 7.23e+01, 7.82e+01, 3.76e+01, 6.02e+01, 7.14e+01, 6.08e+01, 8.51e+01, 5.74e+01, 8.10e+01, 7.90e+01, 6.36e+01, 4.34e+01, 5.12e+01, 5.56e+01, 5.99e+01, 6.47e+01, 6.07e+01, 5.84e+01, 5.96e+01, 7.23e+01, 5.07e+01, 7.96e+01, 6.84e+01, 6.27e+01, 5.27e+01, 6.84e+01, 8.61e+01, 8.39e+01, 5.08e+01, 5.83e+01, 6.14e+01, 4.67e+01, 6.44e+01, 6.11e+01, 6.30e+01, 4.85e+01, 2.98e+01, 5.97e+01, 6.65e+01, 7.16e+01, 6.86e+01, 5.82e+01
Function error values when FEs = 120000 , 7.56e+01, 7.71e+01, 8.00e+01, 6.68e+01, 5.74e+01, 8.08e+01, 7.26e+01, 4.47e+01, 5.87e+01, 6.92e+01, 7.57e+01, 3.51e+01, 6.00e+01, 6.66e+01, 5.92e+01, 8.28e+01, 5.60e+01, 8.07e+01, 7.63e+01, 5.45e+01, 4.06e+01, 5.09e+01, 5.50e+01, 5.81e+01, 6.47e+01, 5.32e+01, 5.65e+01, 5.66e+01, 6.74e+01, 4.75e+01, 7.96e+01, 6.82e+01, 6.27e+01, 5.27e+01, 6.78e+01, 8.60e+01, 7.95e+01, 4.76e+01, 5.42e+01, 5.81e+01, 4.31e+01, 5.98e+01, 6.04e+01, 5.81e+01, 4.59e+01, 2.98e+01, 5.97e+01, 6.20e+01, 6.45e+01, 6.85e+01, 4.86e+01
Function error values when FEs = 150000 , 7.56e+01, 7.67e+01, 7.65e+01, 6.68e+01, 5.59e+01, 8.08e+01, 7.26e+01, 4.32e+01, 5.87e+01, 6.81e+01, 7.57e+01, 3.38e+01, 6.00e+01, 6.34e+01, 5.91e+01, 8.27e+01, 5.60e+01, 7.97e+01, 7.51e+01, 5.32e+01, 3.94e+01, 4.97e+01, 5.30e+01, 5.81e+01, 5.62e+01, 5.32e+01, 5.57e+01, 5.04e+01, 6.42e+01, 4.39e+01, 7.81e+01, 6.65e+01, 6.12e+01, 5.27e+01, 6.74e+01, 8.14e+01, 7.78e+01, 4.65e+01, 5.26e+01, 5.56e+01, 4.16e+01, 5.70e+01, 5.80e+01, 5.54e+01, 4.58e+01, 2.98e+01, 5.97e+01, 5.88e+01, 6.09e+01, 6.85e+01, 4.43e+01
Function error values when FEs = 180000 , 7.55e+01, 7.67e+01, 7.39e+01, 6.68e+01, 5.30e+01, 7.91e+01, 7.15e+01, 4.28e+01, 5.87e+01, 6.71e+01, 7.35e+01, 3.29e+01, 5.94e+01, 6.22e+01, 5.83e+01, 8.05e+01, 5.60e+01, 7.82e+01, 7.33e+01, 5.28e+01, 3.88e+01, 4.91e+01, 5.10e+01, 5.71e+01, 5.32e+01, 5.27e+01, 5.53e+01, 5.02e+01, 6.20e+01, 4.35e+01, 7.24e+01, 6.65e+01, 6.08e+01, 5.27e+01, 6.70e+01, 8.13e+01, 7.61e+01, 4.64e+01, 5.13e+01, 5.41e+01, 4.11e+01, 5.50e+01, 5.80e+01, 5.38e+01, 4.58e+01, 2.98e+01, 5.97e+01, 5.71e+01, 5.96e+01, 6.83e+01, 4.32e+01
