MOS-CEC2013_13_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 2.90e+03, 3.29e+03, 1.46e+04, 2.93e+03, 7.38e+03, 1.21e+03, 1.09e+03, 2.94e+03, 8.01e+03, 3.78e+03, 1.69e+04, 2.52e+03, 4.08e+03, 6.17e+03, 1.84e+03, 1.49e+03, 2.75e+03, 8.27e+03, 8.00e+03, 6.87e+02, 1.34e+04, 3.55e+03, 7.63e+02, 2.02e+03, 1.83e+03, 1.06e+04, 1.25e+03, 3.43e+03, 8.42e+03, 1.00e+04, 1.62e+04, 2.33e+03, 5.70e+03, 2.29e+03, 1.34e+04, 1.26e+04, 5.21e+03, 1.17e+04, 4.63e+03, 1.44e+03, 1.21e+03, 1.23e+04, 1.61e+04, 9.43e+03, 1.03e+04, 2.62e+03, 3.98e+03, 1.93e+03, 4.34e+03, 5.33e+02, 1.37e+03
Function error values when FEs = 10000 , 2.76e+03, 3.03e+03, 1.43e+04, 2.35e+03, 7.24e+03, 1.08e+03, 9.33e+02, 2.84e+03, 7.84e+03, 3.66e+03, 1.60e+04, 2.44e+03, 2.73e+03, 6.08e+03, 1.49e+03, 1.41e+03, 2.48e+03, 7.64e+03, 7.83e+03, 6.26e+02, 1.30e+04, 3.42e+03, 5.29e+02, 1.72e+03, 1.70e+03, 9.95e+03, 7.87e+02, 3.29e+03, 8.14e+03, 9.94e+03, 1.61e+04, 2.22e+03, 5.53e+03, 1.30e+03, 1.32e+04, 1.25e+04, 5.12e+03, 1.16e+04, 4.23e+03, 1.36e+03, 1.06e+03, 1.21e+04, 1.60e+04, 9.35e+03, 9.96e+03, 2.55e+03, 3.46e+03, 1.68e+03, 4.03e+03, 4.15e+02, 8.90e+02
Function error values when FEs = 15000 , 2.72e+03, 2.81e+03, 1.42e+04, 2.23e+03, 7.18e+03, 1.08e+03, 9.15e+02, 2.81e+03, 7.76e+03, 3.65e+03, 1.59e+04, 2.44e+03, 2.66e+03, 6.08e+03, 1.43e+03, 1.37e+03, 2.24e+03, 7.62e+03, 7.72e+03, 6.01e+02, 1.29e+04, 3.41e+03, 4.02e+02, 1.29e+03, 1.68e+03, 9.91e+03, 6.23e+02, 3.23e+03, 8.12e+03, 9.91e+03, 1.61e+04, 2.21e+03, 5.52e+03, 1.23e+03, 1.31e+04, 1.25e+04, 5.09e+03, 1.16e+04, 4.19e+03, 1.35e+03, 9.86e+02, 1.16e+04, 1.60e+04, 9.31e+03, 9.87e+03, 2.48e+03, 3.38e+03, 1.63e+03, 3.98e+03, 3.85e+02, 7.73e+02
Function error values when FEs = 25000 , 2.68e+03, 2.75e+03, 1.42e+04, 2.20e+03, 7.16e+03, 1.08e+03, 9.14e+02, 2.80e+03, 7.76e+03, 3.62e+03, 1.59e+04, 2.18e+03, 2.64e+03, 6.07e+03, 9.25e+02, 1.06e+03, 2.24e+03, 7.62e+03, 7.70e+03, 5.52e+02, 1.29e+04, 3.19e+03, 3.92e+02, 1.23e+03, 1.68e+03, 9.67e+03, 6.20e+02, 3.23e+03, 8.12e+03, 9.90e+03, 1.55e+04, 2.20e+03, 5.52e+03, 1.23e+03, 1.31e+04, 1.25e+04, 5.06e+03, 1.16e+04, 4.19e+03, 1.35e+03, 9.79e+02, 1.15e+04, 1.59e+04, 9.26e+03, 9.83e+03, 2.46e+03, 3.38e+03, 1.63e+03, 3.98e+03, 3.81e+02, 7.57e+02
Function error values when FEs = 50000 , 2.65e+03, 2.47e+03, 1.42e+04, 2.17e+03, 7.12e+03, 1.08e+03, 9.13e+02, 2.80e+03, 7.52e+03, 3.62e+03, 1.59e+04, 2.04e+03, 2.60e+03, 6.07e+03, 4.47e+02, 9.95e+02, 2.23e+03, 7.09e+03, 7.69e+03, 5.48e+02, 1.27e+04, 3.04e+03, 1.27e+02, 1.22e+03, 1.59e+03, 9.36e+03, 2.74e+02, 2.68e+03, 7.84e+03, 9.90e+03, 1.53e+04, 2.01e+03, 5.09e+03, 5.88e+02, 1.31e+04, 1.25e+04, 4.85e+03, 1.16e+04, 4.19e+03, 1.06e+03, 6.90e+02, 1.15e+04, 1.59e+04, 9.26e+03, 9.57e+03, 2.46e+03, 3.38e+03, 1.25e+03, 3.98e+03, 3.75e+02, 7.17e+02
Function error values when FEs = 100000 , 2.64e+03, 2.32e+03, 1.41e+04, 2.17e+03, 7.11e+03, 1.08e+03, 9.12e+02, 2.66e+03, 7.43e+03, 3.62e+03, 1.59e+04, 2.03e+03, 2.59e+03, 6.06e+03, 4.43e+02, 9.18e+02, 2.23e+03, 7.08e+03, 7.68e+03, 5.47e+02, 1.27e+04, 3.03e+03, 1.27e+02, 1.21e+03, 1.59e+03, 9.35e+03, 2.69e+02, 2.65e+03, 7.83e+03, 9.89e+03, 1.53e+04, 1.94e+03, 5.08e+03, 5.82e+02, 1.30e+04, 1.24e+04, 4.82e+03, 1.15e+04, 4.19e+03, 1.04e+03, 6.89e+02, 1.13e+04, 1.59e+04, 9.24e+03, 9.54e+03, 2.46e+03, 3.37e+03, 1.12e+03, 3.97e+03, 3.10e+02, 7.17e+02
Function error values when FEs = 150000 , 2.64e+03, 2.32e+03, 1.41e+04, 2.16e+03, 6.97e+03, 1.08e+03, 9.10e+02, 2.66e+03, 7.42e+03, 3.61e+03, 1.59e+04, 1.96e+03, 2.59e+03, 5.99e+03, 4.35e+02, 9.15e+02, 2.22e+03, 7.07e+03, 7.67e+03, 5.46e+02, 1.26e+04, 3.03e+03, 1.27e+02, 1.21e+03, 1.58e+03, 9.34e+03, 2.67e+02, 2.64e+03, 7.81e+03, 9.87e+03, 1.53e+04, 1.94e+03, 5.07e+03, 5.67e+02, 1.30e+04, 1.24e+04, 4.81e+03, 1.15e+04, 4.18e+03, 1.03e+03, 6.89e+02, 1.12e+04, 1.59e+04, 9.23e+03, 9.52e+03, 2.46e+03, 3.30e+03, 1.12e+03, 3.96e+03, 3.10e+02, 7.16e+02
Function error values when FEs = 200000 , 2.63e+03, 2.32e+03, 1.41e+04, 2.16e+03, 6.96e+03, 1.08e+03, 9.09e+02, 2.65e+03, 7.41e+03, 3.61e+03, 1.58e+04, 1.96e+03, 2.59e+03, 5.98e+03, 3.73e+02, 9.13e+02, 2.22e+03, 7.06e+03, 7.66e+03, 5.45e+02, 1.26e+04, 3.02e+03, 1.27e+02, 1.21e+03, 1.58e+03, 9.33e+03, 2.67e+02, 2.64e+03, 7.80e+03, 9.79e+03, 1.52e+04, 1.94e+03, 5.06e+03, 5.13e+02, 1.30e+04, 1.24e+04, 4.81e+03, 1.15e+04, 4.17e+03, 1.03e+03, 6.88e+02, 1.12e+04, 1.59e+04, 9.22e+03, 9.51e+03, 2.45e+03, 3.30e+03, 1.11e+03, 3.96e+03, 3.10e+02, 7.16e+02
Function error values when FEs = 250000 , 2.63e+03, 2.31e+03, 1.41e+04, 2.16e+03, 6.95e+03, 1.08e+03, 9.08e+02, 2.65e+03, 7.40e+03, 3.60e+03, 1.58e+04, 1.96e+03, 2.58e+03, 5.98e+03, 3.68e+02, 9.12e+02, 2.22e+03, 7.05e+03, 7.65e+03, 5.43e+02, 1.26e+04, 3.02e+03, 1.27e+02, 1.21e+03, 1.57e+03, 9.31e+03, 2.66e+02, 2.63e+03, 7.79e+03, 9.78e+03, 1.52e+04, 1.93e+03, 5.05e+03, 5.10e+02, 1.30e+04, 1.24e+04, 4.80e+03, 1.15e+04, 4.17e+03, 1.02e+03, 6.88e+02, 1.12e+04, 1.58e+04, 9.20e+03, 9.49e+03, 2.45e+03, 3.29e+03, 1.11e+03, 3.95e+03, 3.10e+02, 7.15e+02
Function error values when FEs = 300000 , 2.63e+03, 2.31e+03, 1.41e+04, 2.15e+03, 6.94e+03, 1.08e+03, 9.07e+02, 2.65e+03, 7.39e+03, 3.60e+03, 1.58e+04, 1.95e+03, 2.55e+03, 5.97e+03, 3.66e+02, 9.10e+02, 2.21e+03, 7.04e+03, 7.64e+03, 5.42e+02, 1.26e+04, 3.01e+03, 1.27e+02, 1.20e+03, 1.51e+03, 9.30e+03, 2.66e+02, 2.63e+03, 7.77e+03, 9.77e+03, 1.52e+04, 1.93e+03, 5.04e+03, 5.09e+02, 1.30e+04, 1.24e+04, 4.79e+03, 1.15e+04, 4.16e+03, 9.87e+02, 6.87e+02, 1.11e+04, 1.58e+04, 9.19e+03, 9.48e+03, 2.44e+03, 3.29e+03, 1.11e+03, 3.95e+03, 3.10e+02, 7.14e+02
