MOS-CEC2013_11_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.16e+05, 1.14e+05, 5.66e+04, 6.98e+04, 7.21e+04, 5.29e+04, 8.43e+04, 5.23e+04, 6.10e+04, 5.76e+04, 3.65e+04, 8.75e+04, 8.26e+04, 5.12e+04, 8.54e+04, 6.58e+04, 5.61e+04, 9.37e+04, 1.14e+05, 5.83e+04, 1.24e+05, 7.86e+04, 5.11e+04, 6.99e+04, 6.89e+04, 5.92e+04, 6.74e+04, 4.74e+04, 8.33e+04, 3.97e+04, 3.92e+04, 6.52e+04, 6.31e+04, 6.04e+04, 1.14e+05, 6.87e+04, 1.19e+05, 8.38e+04, 5.98e+04, 7.11e+04, 8.19e+04, 9.38e+04, 8.52e+04, 9.67e+04, 8.00e+04, 7.78e+04, 1.06e+05, 4.94e+04, 4.33e+04, 8.25e+04, 7.47e+04
Function error values when FEs = 20000 , 2.37e+04, 3.98e+04, 1.55e+04, 2.27e+04, 1.96e+04, 1.30e+04, 2.12e+04, 1.17e+04, 1.24e+04, 1.53e+04, 7.56e+03, 1.44e+04, 1.50e+04, 1.12e+04, 2.96e+04, 8.26e+03, 8.32e+03, 1.87e+04, 3.55e+04, 1.90e+04, 4.18e+04, 2.20e+04, 9.29e+03, 1.93e+04, 1.62e+04, 1.05e+04, 1.75e+04, 8.34e+03, 2.28e+04, 5.39e+03, 5.66e+03, 1.40e+04, 1.29e+04, 1.40e+04, 2.17e+04, 1.90e+04, 3.77e+04, 2.26e+04, 1.06e+04, 2.18e+04, 2.19e+04, 2.73e+04, 1.64e+04, 2.27e+04, 2.31e+04, 2.16e+04, 3.98e+04, 1.08e+04, 5.70e+03, 2.05e+04, 7.62e+03
Function error values when FEs = 30000 , 8.77e+03, 1.97e+04, 5.55e+03, 1.25e+04, 9.78e+03, 4.99e+03, 8.17e+03, 4.58e+03, 4.91e+03, 5.51e+03, 3.35e+03, 6.94e+03, 5.64e+03, 5.26e+03, 1.31e+04, 3.76e+03, 3.16e+03, 7.51e+03, 1.26e+04, 9.50e+03, 1.88e+04, 8.79e+03, 4.02e+03, 6.81e+03, 9.04e+03, 4.60e+03, 7.57e+03, 2.55e+03, 8.31e+03, 2.13e+03, 1.93e+03, 5.75e+03, 3.24e+03, 6.88e+03, 9.60e+03, 9.72e+03, 1.72e+04, 1.16e+04, 4.35e+03, 9.46e+03, 9.01e+03, 1.53e+04, 8.06e+03, 1.15e+04, 9.83e+03, 8.96e+03, 2.28e+04, 4.27e+03, 1.50e+03, 9.78e+03, 3.25e+03
Function error values when FEs = 50000 , 7.87e+02, 2.18e+03, 4.63e+02, 1.56e+03, 1.02e+03, 8.26e+02, 8.94e+02, 9.68e+02, 7.40e+02, 1.09e+03, 8.49e+02, 1.24e+03, 1.21e+03, 8.42e+02, 1.42e+03, 7.88e+02, 7.13e+02, 1.10e+03, 1.10e+03, 1.27e+03, 1.72e+03, 7.49e+02, 7.88e+02, 1.01e+03, 1.76e+03, 1.14e+03, 1.17e+03, 7.22e+02, 1.01e+03, 7.76e+02, 6.91e+02, 1.26e+03, 1.26e+03, 1.35e+03, 1.19e+03, 1.33e+03, 1.54e+03, 1.27e+03, 1.18e+03, 1.37e+03, 7.51e+02, 2.05e+03, 9.10e+02, 1.33e+03, 8.84e+02, 9.81e+02, 3.37e+03, 7.34e+02, 7.34e+02, 1.14e+03, 9.23e+02
Function error values when FEs = 100000 , 6.14e+02, 1.10e+03, 3.75e+02, 4.93e+02, 5.78e+02, 4.43e+02, 7.42e+02, 4.41e+02, 6.85e+02, 5.39e+02, 3.91e+02, 2.45e+02, 6.34e+02, 3.28e+02, 5.48e+02, 6.58e+02, 2.49e+02, 4.04e+02, 4.40e+02, 9.26e+02, 6.89e+02, 6.07e+02, 3.45e+02, 8.86e+02, 6.64e+02, 3.83e+02, 5.50e+02, 3.70e+02, 5.38e+02, 7.29e+02, 4.16e+02, 6.48e+02, 3.98e+02, 1.12e+03, 3.86e+02, 3.02e+02, 8.51e+02, 8.18e+02, 5.03e+02, 4.56e+02, 5.78e+02, 8.22e+02, 4.15e+02, 3.58e+02, 6.73e+02, 3.34e+02, 8.01e+02, 6.08e+02, 3.41e+02, 4.57e+02, 4.39e+02
Function error values when FEs = 200000 , 6.09e+02, 5.04e+02, 3.74e+02, 2.84e+02, 2.27e+02, 4.36e+02, 2.29e+02, 4.36e+02, 6.82e+02, 1.98e+02, 3.18e+02, 2.06e+02, 3.08e+02, 2.57e+02, 5.17e+02, 2.07e+02, 2.45e+02, 2.51e+02, 3.65e+02, 2.77e+02, 2.99e+02, 2.97e+02, 2.05e+02, 3.27e+02, 5.58e+02, 3.67e+02, 4.73e+02, 3.09e+02, 4.05e+02, 7.28e+02, 2.53e+02, 3.00e+02, 3.14e+02, 2.14e+02, 3.11e+02, 2.96e+02, 3.80e+02, 7.37e+02, 5.02e+02, 3.57e+02, 2.47e+02, 8.20e+02, 3.24e+02, 3.47e+02, 1.07e+02, 2.12e+02, 4.10e+02, 6.07e+02, 2.31e+02, 4.51e+02, 3.93e+02
Function error values when FEs = 300000 , 6.06e+02, 4.56e+02, 3.73e+02, 2.82e+02, 2.25e+02, 4.32e+02, 1.60e+02, 3.63e+02, 6.13e+02, 1.94e+02, 3.09e+02, 2.06e+02, 3.07e+02, 2.54e+02, 5.17e+02, 2.01e+02, 2.43e+02, 2.47e+02, 3.41e+02, 1.94e+02, 2.97e+02, 2.95e+02, 2.04e+02, 3.08e+02, 5.55e+02, 3.63e+02, 3.80e+02, 3.05e+02, 3.98e+02, 7.28e+02, 2.46e+02, 2.99e+02, 2.12e+02, 2.10e+02, 2.81e+02, 2.29e+02, 3.79e+02, 6.71e+02, 5.02e+02, 3.57e+02, 2.43e+02, 8.20e+02, 3.23e+02, 3.45e+02, 1.06e+02, 2.12e+02, 4.07e+02, 6.06e+02, 2.27e+02, 4.50e+02, 2.83e+02
Function error values when FEs = 400000 , 5.38e+02, 4.49e+02, 3.72e+02, 2.81e+02, 2.22e+02, 4.31e+02, 1.59e+02, 3.51e+02, 6.09e+02, 1.88e+02, 2.34e+02, 2.06e+02, 3.07e+02, 2.52e+02, 5.17e+02, 1.99e+02, 2.15e+02, 2.46e+02, 2.97e+02, 1.73e+02, 2.93e+02, 2.70e+02, 2.03e+02, 2.36e+02, 5.52e+02, 2.95e+02, 3.77e+02, 2.40e+02, 3.34e+02, 7.28e+02, 2.46e+02, 2.99e+02, 1.45e+02, 2.08e+02, 2.78e+02, 2.29e+02, 3.79e+02, 6.70e+02, 5.02e+02, 3.57e+02, 1.77e+02, 8.19e+02, 3.23e+02, 3.42e+02, 1.06e+02, 2.12e+02, 4.06e+02, 6.04e+02, 2.25e+02, 4.48e+02, 2.83e+02
Function error values when FEs = 500000 , 5.37e+02, 4.01e+02, 3.72e+02, 2.80e+02, 2.19e+02, 1.54e+02, 1.57e+02, 2.89e+02, 5.43e+02, 1.24e+02, 2.26e+02, 2.06e+02, 3.07e+02, 2.50e+02, 5.17e+02, 1.99e+02, 1.76e+02, 2.44e+02, 2.97e+02, 1.07e+02, 2.51e+02, 2.65e+02, 2.03e+02, 2.35e+02, 5.51e+02, 2.28e+02, 3.75e+02, 2.40e+02, 3.34e+02, 7.28e+02, 2.46e+02, 2.99e+02, 1.43e+02, 2.07e+02, 2.76e+02, 2.29e+02, 3.79e+02, 6.68e+02, 5.02e+02, 3.57e+02, 1.77e+02, 8.17e+02, 3.23e+02, 2.75e+02, 1.06e+02, 2.12e+02, 8.52e+01, 6.02e+02, 2.23e+02, 3.84e+02, 2.83e+02
Function error values when FEs = 600000 , 5.35e+02, 3.61e+02, 3.71e+02, 2.74e+02, 1.93e+02, 1.51e+02, 1.57e+02, 2.22e+02, 5.42e+02, 1.24e+02, 2.26e+02, 2.06e+02, 3.07e+02, 1.85e+02, 5.17e+02, 1.99e+02, 1.76e+02, 2.44e+02, 2.96e+02, 1.07e+02, 2.23e+02, 2.59e+02, 2.03e+02, 2.35e+02, 4.96e+02, 2.28e+02, 3.46e+02, 2.39e+02, 3.31e+02, 7.28e+02, 2.46e+02, 2.99e+02, 1.42e+02, 1.64e+02, 2.10e+02, 2.29e+02, 3.79e+02, 6.68e+02, 5.02e+02, 3.57e+02, 1.77e+02, 8.16e+02, 3.23e+02, 2.75e+02, 1.06e+02, 2.12e+02, 8.20e+01, 6.01e+02, 1.58e+02, 3.83e+02, 2.83e+02
