MOS-CEC2013_30_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 2.94e+05, 6.45e+05, 1.35e+06, 3.44e+05, 8.07e+04, 5.98e+05, 2.38e+05, 4.03e+04, 2.75e+05, 3.39e+05, 4.76e+04, 1.73e+06, 2.33e+04, 8.59e+05, 1.94e+05, 2.43e+05, 2.34e+05, 1.09e+05, 3.86e+05, 1.11e+05, 2.25e+05, 1.23e+05, 3.17e+04, 1.20e+05, 1.80e+05, 9.29e+04, 1.10e+05, 1.88e+05, 1.31e+05, 9.17e+05, 8.06e+04, 1.07e+05, 1.40e+04, 1.34e+05, 6.66e+04, 5.40e+05, 8.75e+04, 1.51e+05, 3.13e+05, 3.58e+04, 1.40e+05, 1.51e+05, 9.25e+05, 3.47e+05, 1.01e+06, 1.24e+06, 1.93e+05, 5.05e+05, 5.67e+04, 2.42e+05, 1.19e+05
Function error values when FEs = 6000 , 1.89e+04, 7.92e+04, 8.54e+03, 7.17e+03, 1.03e+04, 2.08e+04, 9.73e+03, 2.38e+04, 1.59e+04, 3.56e+04, 5.08e+03, 2.31e+04, 1.90e+04, 1.86e+05, 2.08e+04, 1.68e+04, 6.36e+04, 8.17e+03, 1.97e+05, 6.45e+03, 8.10e+04, 9.21e+03, 1.22e+04, 1.13e+04, 1.18e+04, 7.63e+03, 9.82e+03, 7.92e+03, 3.71e+04, 3.49e+05, 9.83e+03, 1.34e+04, 3.84e+03, 2.18e+04, 1.03e+04, 5.61e+04, 1.62e+04, 2.34e+04, 1.65e+05, 1.43e+04, 2.42e+04, 1.10e+04, 5.88e+03, 5.99e+04, 2.49e+05, 1.06e+05, 5.77e+03, 1.30e+05, 6.52e+03, 3.12e+04, 1.50e+04
Function error values when FEs = 9000 , 4.40e+03, 1.23e+04, 5.39e+03, 3.28e+03, 6.66e+03, 5.81e+03, 6.04e+03, 6.62e+03, 5.99e+03, 1.32e+04, 4.85e+03, 8.01e+03, 1.77e+04, 8.06e+03, 4.70e+03, 3.10e+03, 6.90e+03, 4.23e+03, 4.25e+04, 5.67e+03, 2.38e+04, 8.17e+03, 8.50e+03, 8.37e+03, 6.06e+03, 7.19e+03, 3.98e+03, 4.54e+03, 1.44e+04, 1.94e+04, 7.73e+03, 5.29e+03, 3.11e+03, 4.72e+03, 5.59e+03, 1.80e+04, 1.42e+04, 8.26e+03, 4.13e+04, 9.92e+03, 2.11e+04, 5.80e+03, 5.64e+03, 2.47e+04, 1.24e+04, 2.67e+04, 4.71e+03, 2.40e+04, 4.96e+03, 7.69e+03, 1.46e+04
Function error values when FEs = 15000 , 3.75e+03, 1.23e+04, 5.39e+03, 3.27e+03, 5.25e+03, 5.77e+03, 6.03e+03, 4.54e+03, 4.68e+03, 1.00e+04, 4.69e+03, 6.38e+03, 1.61e+04, 5.91e+03, 4.27e+03, 3.05e+03, 4.57e+03, 3.79e+03, 1.48e+04, 5.51e+03, 1.55e+04, 8.16e+03, 8.13e+03, 7.98e+03, 4.70e+03, 7.14e+03, 3.84e+03, 4.16e+03, 1.42e+04, 1.64e+04, 7.66e+03, 5.20e+03, 3.07e+03, 4.08e+03, 5.58e+03, 1.00e+04, 1.42e+04, 5.69e+03, 6.36e+03, 9.64e+03, 1.96e+04, 5.58e+03, 5.59e+03, 8.83e+03, 9.68e+03, 1.69e+04, 4.71e+03, 1.52e+04, 4.91e+03, 4.09e+03, 1.45e+04
Function error values when FEs = 30000 , 3.69e+03, 1.22e+04, 5.35e+03, 3.23e+03, 5.05e+03, 5.64e+03, 6.03e+03, 4.44e+03, 4.66e+03, 1.00e+04, 4.62e+03, 6.31e+03, 1.33e+04, 5.87e+03, 3.72e+03, 3.03e+03, 4.45e+03, 3.76e+03, 1.34e+04, 5.38e+03, 1.43e+04, 8.15e+03, 7.99e+03, 7.88e+03, 4.69e+03, 6.38e+03, 3.84e+03, 4.05e+03, 1.41e+04, 1.57e+04, 7.63e+03, 5.18e+03, 3.05e+03, 4.05e+03, 5.56e+03, 1.00e+04, 1.41e+04, 5.67e+03, 5.48e+03, 9.43e+03, 1.88e+04, 5.57e+03, 5.59e+03, 6.14e+03, 8.86e+03, 1.64e+04, 4.70e+03, 1.50e+04, 4.81e+03, 3.95e+03, 1.38e+04
Function error values when FEs = 60000 , 3.65e+03, 1.22e+04, 5.29e+03, 3.18e+03, 4.58e+03, 5.46e+03, 6.03e+03, 4.34e+03, 4.51e+03, 9.72e+03, 4.39e+03, 6.24e+03, 6.11e+03, 5.82e+03, 3.54e+03, 3.00e+03, 4.20e+03, 3.62e+03, 1.23e+04, 4.67e+03, 1.29e+04, 8.09e+03, 7.93e+03, 7.57e+03, 4.62e+03, 6.12e+03, 3.72e+03, 3.87e+03, 1.36e+04, 1.54e+04, 7.61e+03, 5.12e+03, 2.99e+03, 4.04e+03, 5.48e+03, 9.95e+03, 1.40e+04, 5.48e+03, 5.36e+03, 8.64e+03, 1.72e+04, 5.50e+03, 5.53e+03, 5.50e+03, 7.58e+03, 1.63e+04, 4.70e+03, 1.45e+04, 4.59e+03, 3.80e+03, 1.37e+04
Function error values when FEs = 90000 , 3.63e+03, 1.21e+04, 5.26e+03, 3.18e+03, 4.39e+03, 5.43e+03, 6.02e+03, 4.29e+03, 4.32e+03, 9.64e+03, 4.31e+03, 6.22e+03, 6.03e+03, 5.74e+03, 3.47e+03, 2.99e+03, 4.12e+03, 3.54e+03, 1.23e+04, 4.15e+03, 1.25e+04, 8.04e+03, 7.92e+03, 7.46e+03, 4.61e+03, 5.93e+03, 3.66e+03, 3.83e+03, 1.35e+04, 1.52e+04, 7.60e+03, 5.02e+03, 2.93e+03, 4.03e+03, 5.40e+03, 9.93e+03, 1.39e+04, 5.42e+03, 5.25e+03, 7.84e+03, 1.72e+04, 5.44e+03, 5.46e+03, 5.33e+03, 6.99e+03, 1.62e+04, 4.70e+03, 1.42e+04, 4.44e+03, 3.70e+03, 1.36e+04
Function error values when FEs = 120000 , 3.62e+03, 1.21e+04, 5.23e+03, 3.18e+03, 4.34e+03, 5.39e+03, 6.02e+03, 4.27e+03, 4.17e+03, 9.60e+03, 4.22e+03, 6.20e+03, 5.97e+03, 5.67e+03, 3.45e+03, 2.98e+03, 4.10e+03, 3.38e+03, 1.22e+04, 3.72e+03, 1.19e+04, 8.01e+03, 7.82e+03, 7.45e+03, 4.60e+03, 5.89e+03, 3.62e+03, 3.78e+03, 1.34e+04, 1.50e+04, 7.58e+03, 4.97e+03, 2.91e+03, 4.03e+03, 5.36e+03, 9.89e+03, 1.38e+04, 5.36e+03, 5.17e+03, 7.35e+03, 1.71e+04, 5.43e+03, 5.40e+03, 5.28e+03, 6.76e+03, 1.61e+04, 4.69e+03, 1.40e+04, 4.28e+03, 3.51e+03, 1.35e+04
Function error values when FEs = 150000 , 3.62e+03, 1.20e+04, 5.20e+03, 3.18e+03, 4.31e+03, 5.37e+03, 6.01e+03, 4.21e+03, 4.07e+03, 9.54e+03, 3.98e+03, 6.19e+03, 5.95e+03, 5.60e+03, 3.43e+03, 2.98e+03, 4.07e+03, 3.31e+03, 1.21e+04, 3.44e+03, 1.17e+04, 7.99e+03, 7.76e+03, 7.43e+03, 4.57e+03, 5.85e+03, 3.59e+03, 3.75e+03, 1.34e+04, 1.46e+04, 7.57e+03, 4.92e+03, 2.89e+03, 4.03e+03, 5.33e+03, 9.86e+03, 1.37e+04, 5.31e+03, 5.09e+03, 7.19e+03, 1.70e+04, 5.34e+03, 5.33e+03, 5.24e+03, 6.74e+03, 1.59e+04, 4.69e+03, 1.39e+04, 4.13e+03, 3.43e+03, 1.33e+04
Function error values when FEs = 180000 , 3.62e+03, 1.20e+04, 5.13e+03, 3.18e+03, 4.26e+03, 5.34e+03, 6.01e+03, 4.20e+03, 4.03e+03, 9.51e+03, 3.88e+03, 6.18e+03, 5.91e+03, 5.54e+03, 3.42e+03, 2.98e+03, 4.06e+03, 3.28e+03, 1.21e+04, 3.17e+03, 1.14e+04, 7.96e+03, 7.73e+03, 7.42e+03, 4.56e+03, 5.84e+03, 3.55e+03, 3.74e+03, 1.33e+04, 1.42e+04, 7.55e+03, 4.82e+03, 2.87e+03, 4.03e+03, 5.31e+03, 9.82e+03, 1.37e+04, 5.28e+03, 5.07e+03, 7.04e+03, 1.70e+04, 5.32e+03, 5.26e+03, 5.18e+03, 6.70e+03, 1.58e+04, 4.69e+03, 1.38e+04, 3.99e+03, 3.32e+03, 1.32e+04
