MOS-CEC2013_3_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 1.96e+04, 4.65e+03, 1.02e+04, 8.45e+03, 1.21e+04, 1.96e+04, 8.68e+03, 9.74e+03, 1.59e+04, 1.01e+04, 7.61e+03, 1.04e+04, 1.61e+04, 1.30e+04, 1.20e+04, 2.40e+04, 4.98e+03, 1.55e+04, 7.41e+03, 1.86e+04, 1.76e+04, 1.21e+04, 9.22e+03, 1.43e+04, 5.31e+03, 1.13e+04, 3.99e+03, 1.84e+04, 1.66e+04, 1.43e+04, 1.61e+04, 1.77e+04, 6.32e+03, 1.03e+04, 1.43e+04, 1.32e+04, 1.97e+04, 8.85e+03, 1.17e+04, 1.65e+04, 1.05e+04, 2.02e+04, 1.59e+04, 1.06e+04, 1.70e+04, 1.12e+04, 4.79e+03, 4.86e+03, 2.38e+04, 1.31e+04, 9.49e+03
Function error values when FEs = 2000 , 7.99e+03, 3.38e+02, 2.79e+03, 2.58e+03, 5.93e+03, 6.92e+03, 3.01e+03, 2.27e+03, 3.29e+03, 2.14e+03, 9.36e+02, 2.46e+03, 5.94e+03, 4.29e+03, 3.76e+03, 7.71e+03, 6.45e+02, 6.70e+03, 2.61e+03, 7.21e+03, 5.80e+03, 3.85e+03, 2.78e+03, 5.00e+03, 1.37e+03, 3.87e+03, 8.42e+02, 7.98e+03, 4.85e+03, 4.87e+03, 5.32e+03, 9.91e+03, 2.67e+03, 5.40e+03, 3.50e+03, 5.72e+03, 4.56e+03, 3.67e+03, 2.55e+03, 8.57e+03, 4.58e+03, 7.55e+03, 7.14e+03, 2.72e+03, 8.92e+03, 3.70e+03, 5.67e+02, 9.70e+02, 1.23e+04, 2.40e+03, 1.84e+03
Function error values when FEs = 3000 , 2.17e+03, 6.69e-01, 4.18e+02, 5.06e+02, 2.99e+02, 1.23e+03, 5.49e+02, 1.95e+02, 1.58e+02, 2.62e+02, 8.43e+01, 3.41e+02, 1.14e+03, 2.22e+02, 1.04e+02, 2.26e+03, 1.67e+01, 1.98e+03, 5.00e+02, 2.31e+03, 1.17e+03, 5.34e+02, 5.77e+02, 1.13e+03, 2.57e+01, 3.94e+02, 5.98e+01, 2.11e+03, 1.17e+03, 1.36e+03, 1.32e+03, 1.82e+03, 5.41e+02, 1.09e+03, 3.06e+02, 1.99e+03, 1.17e+03, 5.95e+02, 2.11e+02, 2.11e+03, 6.75e+02, 1.66e+03, 2.06e+03, 2.47e+02, 2.89e+03, 9.17e+02, 1.43e+01, 2.42e+01, 3.96e+03, 3.79e+00, 1.19e+02
Function error values when FEs = 5000 , 1.25e+02, 3.55e-04, 1.08e+00, 2.29e+01, 5.90e-03, 1.30e+01, 1.07e+01, 4.11e-01, 5.12e-02, 5.18e-01, 2.87e-01, 3.67e+00, 2.50e+01, 4.33e-01, 6.54e-02, 1.58e+02, 7.25e-02, 1.66e+02, 3.03e+00, 2.01e+02, 2.40e+01, 7.67e+00, 2.26e+01, 2.54e+01, 1.06e-02, 3.29e+00, 7.61e-02, 3.75e+01, 2.37e+01, 1.77e+01, 3.41e+01, 4.94e-02, 1.58e+00, 1.26e+01, 1.35e-01, 9.40e+01, 2.04e+01, 1.42e+01, 4.24e-02, 4.31e+01, 2.62e+00, 7.36e+01, 2.27e+01, 2.30e-01, 2.07e+02, 1.04e+01, 3.46e-02, 9.68e-03, 5.20e+02, 3.32e-03, 2.04e-02
Function error values when FEs = 10000 , 1.41e-08, 0.00e+00, 0.00e+00, 1.18e-07, 0.00e+00, 0.00e+00, 2.20e-08, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 9.32e-08, 0.00e+00, 0.00e+00, 2.70e-07, 0.00e+00, 1.34e-07, 0.00e+00, 3.11e-07, 4.06e-08, 0.00e+00, 8.29e-08, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 4.14e-08, 2.96e-08, 2.16e-08, 2.58e-08, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.22e-07, 8.95e-08, 7.32e-08, 0.00e+00, 3.68e-08, 1.23e-08, 5.47e-08, 1.81e-07, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 6.22e-06, 0.00e+00, 0.00e+00
Function error values when FEs = 20000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 30000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 40000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 50000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 60000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
