MOS-SOCO2011_9_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 1.38e+03, 7.59e+03, 2.79e+03, 3.78e+03, 2.53e+03, 5.61e+03, 5.54e+03, 3.03e+03, 6.12e+03, 2.54e+03, 3.35e+03, 5.49e+03, 7.14e+03, 2.39e+03, 5.49e+03, 7.16e+03, 6.12e+03, 4.47e+03, 6.72e+03, 1.36e+03, 5.03e+03, 7.41e+03, 7.09e+03, 6.92e+03, 5.19e+03, 3.15e+03, 1.67e+03, 1.71e+03, 4.70e+03, 2.09e+03, 3.62e+03, 6.95e+03, 1.85e+03, 1.40e+03, 7.26e+03, 7.02e+03, 2.52e+03, 4.33e+03, 4.66e+03, 8.23e+03, 4.04e+03, 5.75e+03, 6.54e+03, 2.38e+03, 6.77e+03, 6.70e+03, 6.16e+03, 5.55e+03, 8.34e+03, 5.83e+03, 3.91e+03
Function error values when FEs = 6000 , 1.08e+03, 5.51e+03, 2.02e+03, 2.54e+03, 8.24e+02, 3.04e+03, 2.41e+03, 2.24e+03, 1.21e+03, 1.42e+03, 2.78e+03, 2.79e+03, 4.64e+03, 1.67e+03, 3.73e+03, 2.77e+03, 4.71e+03, 3.15e+03, 5.01e+03, 9.68e+02, 3.16e+03, 1.77e+03, 2.66e+03, 2.61e+03, 3.70e+03, 2.65e+03, 1.18e+03, 1.47e+03, 3.69e+03, 1.46e+03, 2.87e+03, 1.78e+03, 1.46e+03, 1.04e+03, 4.02e+03, 5.99e+03, 2.14e+03, 3.16e+03, 1.99e+03, 3.15e+03, 2.81e+03, 3.58e+03, 2.86e+03, 6.30e+02, 6.02e+03, 2.72e+03, 3.70e+03, 3.68e+03, 4.87e+03, 4.05e+03, 2.61e+03
Function error values when FEs = 9000 , 1.08e+03, 3.00e+03, 1.98e+03, 2.53e+03, 7.72e+02, 2.98e+03, 2.09e+03, 1.96e+03, 1.00e+03, 1.35e+03, 6.48e+02, 2.72e+03, 2.25e+03, 1.64e+03, 1.70e+03, 2.49e+03, 3.12e+03, 2.97e+03, 2.72e+03, 9.50e+02, 3.07e+03, 1.62e+03, 2.29e+03, 8.35e+02, 3.69e+03, 1.72e+03, 1.17e+03, 1.41e+03, 3.68e+03, 1.11e+03, 2.86e+03, 1.75e+03, 1.44e+03, 1.04e+03, 3.96e+03, 2.93e+03, 2.13e+03, 2.95e+03, 1.81e+03, 2.93e+03, 2.70e+03, 3.15e+03, 2.56e+03, 6.22e+02, 2.07e+03, 1.99e+03, 1.71e+03, 2.38e+03, 4.39e+03, 4.03e+03, 2.58e+03
Function error values when FEs = 15000 , 6.66e+02, 1.95e+03, 7.79e+02, 1.30e+03, 6.43e+02, 2.97e+03, 1.93e+03, 9.19e+02, 9.99e+02, 1.29e+03, 3.60e+02, 2.03e+03, 1.52e+03, 1.64e+03, 1.30e+03, 1.81e+03, 1.74e+03, 2.04e+03, 1.84e+03, 9.47e+02, 1.77e+03, 1.23e+03, 2.20e+03, 5.34e+02, 1.33e+03, 1.41e+03, 1.16e+03, 8.63e+02, 9.32e+02, 9.83e+02, 1.38e+03, 1.72e+03, 1.32e+03, 1.04e+03, 1.81e+03, 1.13e+03, 6.89e+02, 1.89e+03, 1.53e+03, 1.94e+03, 2.65e+03, 1.46e+03, 1.18e+03, 5.00e+02, 1.73e+03, 1.18e+03, 1.60e+03, 1.97e+03, 4.24e+03, 1.70e+03, 1.30e+03
Function error values when FEs = 30000 , 5.28e+02, 6.86e+02, 4.43e+02, 2.35e+02, 1.45e+02, 2.09e+03, 4.96e+02, 7.06e+02, 4.45e+02, 6.48e+02, 3.58e+02, 5.20e+02, 2.94e+02, 5.64e+02, 1.28e+03, 6.66e+02, 6.23e+02, 1.18e+03, 6.91e+02, 8.22e+02, 6.22e+02, 6.45e+02, 1.17e+03, 5.31e+02, 1.30e+03, 4.49e+02, 1.10e+03, 6.14e+02, 5.68e+02, 5.23e+02, 9.02e+02, 8.65e+02, 2.30e+02, 5.34e+02, 1.44e+03, 4.07e+02, 4.27e+02, 8.79e+02, 1.28e+03, 6.80e+02, 3.49e+02, 9.46e+02, 9.61e+02, 3.28e+02, 1.62e+03, 2.01e+02, 7.47e+02, 5.27e+02, 1.02e+03, 8.49e+02, 3.66e+02
Function error values when FEs = 60000 , 3.02e+02, 5.62e+02, 3.88e+02, 1.44e+02, 7.94e+01, 4.02e+02, 4.14e+02, 2.24e+02, 3.48e+02, 4.85e+02, 1.99e+02, 4.71e+02, 2.34e+02, 4.28e+02, 3.40e+02, 6.63e+02, 5.25e+02, 1.08e+03, 4.43e+02, 2.68e+02, 4.58e+02, 4.92e+02, 4.38e+02, 2.94e+02, 1.29e+03, 4.09e+02, 3.51e+02, 1.04e+02, 2.78e+02, 5.17e+02, 4.04e+02, 1.63e+02, 2.27e+02, 4.58e+02, 7.37e+02, 3.84e+02, 1.06e+02, 5.22e+02, 5.93e+02, 3.90e+02, 3.21e+02, 4.17e+02, 8.47e+02, 9.12e+01, 7.30e+02, 1.87e+02, 6.97e+02, 4.97e+02, 4.26e+02, 8.25e+02, 3.12e+02
Function error values when FEs = 90000 , 2.65e+02, 3.85e+02, 3.87e+02, 1.44e+02, 7.79e+01, 3.68e+02, 2.06e+02, 2.24e+02, 3.48e+02, 2.63e+02, 1.58e+02, 4.69e+02, 2.34e+02, 4.14e+02, 3.13e+02, 4.94e+02, 5.25e+02, 7.98e+02, 4.36e+02, 2.35e+02, 4.58e+02, 4.92e+02, 4.36e+02, 2.71e+02, 1.29e+03, 4.09e+02, 3.51e+02, 1.04e+02, 1.25e+02, 5.17e+02, 2.19e+02, 1.63e+02, 1.29e+02, 4.49e+02, 4.55e+02, 3.84e+02, 1.06e+02, 3.77e+02, 5.92e+02, 3.75e+02, 2.42e+02, 3.38e+02, 8.45e+02, 8.94e+01, 3.63e+02, 1.87e+02, 6.96e+02, 4.75e+02, 3.83e+02, 8.12e+02, 3.12e+02
Function error values when FEs = 120000 , 2.21e+02, 3.51e+02, 2.40e+02, 1.44e+02, 7.78e+01, 3.64e+02, 1.89e+02, 2.24e+02, 3.48e+02, 2.39e+02, 1.45e+02, 4.65e+02, 2.34e+02, 4.04e+02, 3.08e+02, 3.83e+02, 5.04e+02, 7.07e+02, 4.36e+02, 2.28e+02, 4.58e+02, 4.92e+02, 4.36e+02, 2.71e+02, 8.49e+02, 4.09e+02, 3.51e+02, 1.04e+02, 1.16e+02, 5.16e+02, 1.75e+02, 1.63e+02, 1.27e+02, 4.49e+02, 2.99e+02, 3.84e+02, 1.06e+02, 3.07e+02, 5.92e+02, 3.68e+02, 2.11e+02, 3.28e+02, 8.44e+02, 8.94e+01, 3.63e+02, 1.37e+02, 6.90e+02, 4.75e+02, 3.83e+02, 8.04e+02, 3.12e+02
Function error values when FEs = 150000 , 2.11e+02, 3.28e+02, 2.03e+02, 1.44e+02, 7.78e+01, 3.60e+02, 1.89e+02, 2.24e+02, 2.10e+02, 2.30e+02, 1.36e+02, 4.09e+02, 2.34e+02, 4.04e+02, 3.08e+02, 3.71e+02, 4.64e+02, 6.87e+02, 4.36e+02, 2.28e+02, 4.58e+02, 4.92e+02, 4.12e+02, 2.71e+02, 5.15e+02, 4.09e+02, 3.51e+02, 1.04e+02, 1.16e+02, 5.16e+02, 1.65e+02, 1.62e+02, 1.27e+02, 4.49e+02, 2.54e+02, 3.84e+02, 1.06e+02, 2.82e+02, 5.92e+02, 3.67e+02, 2.11e+02, 3.24e+02, 8.44e+02, 8.94e+01, 3.63e+02, 1.31e+02, 6.79e+02, 4.75e+02, 3.83e+02, 8.02e+02, 3.12e+02
Function error values when FEs = 180000 , 2.06e+02, 3.10e+02, 1.92e+02, 1.44e+02, 7.78e+01, 3.46e+02, 1.89e+02, 2.24e+02, 2.09e+02, 2.29e+02, 1.33e+02, 3.99e+02, 2.34e+02, 4.04e+02, 3.08e+02, 3.71e+02, 3.35e+02, 6.82e+02, 4.36e+02, 2.28e+02, 4.58e+02, 4.92e+02, 3.95e+02, 2.71e+02, 4.51e+02, 4.09e+02, 3.51e+02, 1.04e+02, 1.16e+02, 5.16e+02, 1.64e+02, 1.62e+02, 1.27e+02, 3.99e+02, 2.37e+02, 3.84e+02, 1.06e+02, 2.80e+02, 5.92e+02, 3.67e+02, 2.11e+02, 3.23e+02, 8.44e+02, 8.94e+01, 3.63e+02, 1.04e+02, 6.47e+02, 4.75e+02, 3.83e+02, 8.02e+02, 3.12e+02
