5.44163154E+03	7.20324582E+03	6.47717384E+03	5.81531221E+03	7.90299002E+03	7.36888976E+03	8.54234120E+03	8.39129540E+03	7.53768181E+03	6.61646257E+03	7.82747831E+03	1.15715906E+04	6.51721654E+03	6.24200246E+03	6.96727508E+03	5.96021547E+03	6.90749900E+03	5.28468153E+03	5.81679855E+03	7.06837778E+03	6.38105007E+03	8.09955803E+03	6.79736919E+03	8.21890474E+03	6.44209037E+03	4.87165153E+03	5.63760714E+03	6.49787821E+03	5.81246998E+03	7.39163937E+03	1.40855980E+04	6.31342758E+03	7.58472744E+03	5.38148858E+03	6.64959779E+03	6.42688891E+03	6.10425927E+03	7.01898734E+03	6.40797023E+03	4.68446782E+03	7.49682108E+03	7.12222329E+03	6.48183484E+03	1.15934742E+04	6.10670029E+03	8.20486845E+03	7.50163116E+03	1.13706911E+04	4.07982594E+03	6.90214185E+03	5.94392610E+03
3.47399465E+03	3.82957803E+03	3.66673889E+03	3.45063493E+03	4.86612031E+03	4.37924649E+03	4.15919088E+03	4.63376150E+03	4.38448629E+03	3.54288418E+03	4.25865362E+03	5.19556928E+03	4.20599561E+03	3.64266319E+03	4.34843460E+03	3.53316632E+03	4.14839734E+03	3.86748984E+03	3.91706433E+03	4.35944315E+03	4.50324613E+03	4.80556096E+03	4.27039054E+03	4.48645449E+03	3.73933205E+03	3.84102282E+03	3.65237772E+03	4.85764114E+03	3.52646605E+03	4.62418222E+03	6.69985933E+03	4.10340763E+03	5.22991671E+03	3.48999734E+03	4.39719906E+03	3.96391160E+03	4.07379789E+03	4.64617964E+03	4.11876331E+03	3.55507602E+03	4.83925938E+03	4.44917301E+03	3.80706540E+03	5.65341274E+03	3.75214037E+03	4.73281204E+03	4.54930019E+03	5.55267371E+03	3.31648088E+03	4.05052392E+03	3.92134334E+03
2.47335072E+03	2.71687713E+03	2.87672533E+03	2.77502551E+03	3.69509819E+03	3.19314192E+03	2.93768783E+03	3.55748247E+03	2.82454140E+03	2.89432273E+03	3.65028852E+03	3.72998440E+03	3.12889268E+03	2.93726988E+03	3.13181070E+03	2.91417301E+03	3.25295366E+03	2.98046220E+03	3.13000504E+03	3.70035478E+03	3.53397020E+03	3.54529623E+03	3.57970887E+03	3.42572000E+03	2.77314458E+03	3.32811722E+03	2.88670879E+03	3.77935534E+03	3.20363430E+03	3.64475110E+03	4.75232762E+03	3.58199617E+03	3.84646702E+03	3.02890223E+03	3.47610191E+03	3.44370523E+03	3.16284659E+03	3.71392998E+03	2.96078485E+03	2.80860410E+03	3.98843807E+03	3.59507389E+03	3.10426679E+03	3.91343285E+03	2.67746363E+03	3.87021255E+03	3.18558457E+03	3.71177638E+03	3.12310084E+03	3.22268773E+03	3.22520475E+03
1.93043451E+03	2.02367475E+03	2.26654922E+03	2.25851176E+03	2.17834810E+03	2.16438693E+03	2.23066313E+03	2.55795796E+03	2.37457042E+03	2.29703167E+03	2.74929985E+03	2.55224999E+03	2.50240545E+03	2.48062916E+03	2.62104597E+03	2.35213497E+03	2.68061131E+03	2.17721770E+03	2.45921508E+03	2.81761000E+03	2.72014807E+03	2.89499793E+03	2.53075750E+03	2.61093896E+03	2.33135055E+03	2.91745158E+03	2.32198784E+03	2.82643622E+03	2.68990613E+03	2.70163106E+03	3.18039385E+03	2.83450460E+03	3.14818906E+03	2.67088655E+03	2.99284747E+03	2.89959651E+03	2.42605738E+03	3.11880420E+03	2.52607105E+03	2.41801291E+03	3.24035368E+03	2.96218683E+03	2.63853537E+03	2.82596923E+03	2.21817721E+03	2.95054697E+03	2.55605876E+03	2.89174410E+03	2.58306573E+03	2.57456474E+03	2.77271752E+03
1.40891073E+03	1.60592757E+03	1.60229111E+03	1.64704716E+03	1.62556352E+03	1.63022373E+03	1.65203161E+03	1.70115929E+03	1.77998841E+03	1.69342358E+03	1.90579043E+03	1.87305897E+03	2.05909107E+03	1.97398753E+03	1.95141363E+03	1.81178977E+03	2.12039629E+03	1.68076845E+03	1.84720687E+03	2.10425748E+03	2.13871763E+03	2.19811923E+03	1.98854126E+03	2.02518169E+03	1.90643333E+03	2.23541161E+03	1.93789444E+03	1.97583152E+03	2.04702699E+03	2.15183672E+03	2.20854409E+03	2.06292750E+03	2.32043984E+03	2.18425791E+03	2.38139970E+03	2.16808394E+03	2.03404444E+03	2.23067038E+03	2.11798650E+03	2.05850424E+03	2.23262505E+03	2.31707003E+03	2.18044967E+03	2.25328565E+03	1.94915378E+03	2.25739427E+03	2.03649537E+03	2.29216794E+03	2.11214172E+03	2.04322414E+03	2.24715073E+03
1.08080046E+03	1.24410728E+03	1.36640331E+03	1.38875575E+03	1.33716436E+03	1.35749607E+03	1.41916801E+03	1.45499466E+03	1.47896740E+03	1.45548023E+03	1.49942255E+03	1.55353134E+03	1.59466890E+03	1.65716013E+03	1.62837661E+03	1.54207576E+03	1.76329782E+03	1.51410136E+03	1.60132251E+03	1.70013064E+03	1.74309041E+03	1.70464146E+03	1.66836983E+03	1.69317973E+03	1.67758952E+03	1.67145276E+03	1.67534452E+03	1.75346885E+03	1.72606470E+03	1.88579414E+03	1.90509726E+03	1.74711347E+03	1.87630927E+03	1.94106780E+03	1.93449808E+03	1.83206821E+03	1.82995053E+03	1.83899936E+03	1.85968592E+03	1.86827689E+03	1.87993630E+03	1.88468105E+03	1.92816218E+03	1.95028269E+03	1.83480492E+03	1.94252866E+03	1.88592277E+03	1.95320415E+03	1.97557429E+03	1.87119380E+03	1.89254349E+03
1.00850157E+03	1.18192896E+03	1.24707449E+03	1.29087755E+03	1.27939462E+03	1.26702685E+03	1.29176982E+03	1.36869883E+03	1.40927193E+03	1.37224648E+03	1.41223514E+03	1.42922108E+03	1.47298573E+03	1.51592032E+03	1.52337683E+03	1.48286497E+03	1.50582128E+03	1.46478945E+03	1.50699352E+03	1.54442637E+03	1.60117260E+03	1.54252574E+03	1.58861236E+03	1.57285970E+03	1.58969861E+03	1.56605966E+03	1.60494180E+03	1.65161389E+03	1.62879902E+03	1.71384396E+03	1.78219122E+03	1.67146460E+03	1.75914541E+03	1.77865234E+03	1.76650776E+03	1.74939290E+03	1.77571512E+03	1.75018616E+03	1.76391776E+03	1.80209721E+03	1.82312409E+03	1.80234771E+03	1.84246912E+03	1.85106371E+03	1.78521729E+03	1.83444908E+03	1.81518980E+03	1.86604495E+03	1.85679660E+03	1.82964009E+03	1.84719686E+03
9.53774634E+02	1.13670899E+03	1.19550668E+03	1.24366784E+03	1.24919597E+03	1.25076200E+03	1.26151199E+03	1.31616341E+03	1.35271584E+03	1.35933846E+03	1.37039807E+03	1.37812056E+03	1.41501199E+03	1.45000178E+03	1.47034919E+03	1.44130737E+03	1.44382221E+03	1.43637494E+03	1.48689796E+03	1.48761939E+03	1.53972463E+03	1.51150167E+03	1.53065222E+03	1.54624566E+03	1.54782367E+03	1.55238133E+03	1.56801196E+03	1.58596933E+03	1.59275843E+03	1.62017436E+03	1.67146301E+03	1.63456548E+03	1.70877267E+03	1.69990093E+03	1.70532868E+03	1.71755554E+03	1.74001462E+03	1.71397586E+03	1.72736018E+03	1.78886864E+03	1.76848802E+03	1.78348563E+03	1.79317681E+03	1.79031268E+03	1.75765395E+03	1.78023063E+03	1.78122961E+03	1.78844320E+03	1.82016875E+03	1.81700172E+03	1.81518829E+03
9.45265588E+02	1.12929375E+03	1.17156730E+03	1.21795381E+03	1.21917355E+03	1.23588464E+03	1.23286202E+03	1.28713653E+03	1.33759406E+03	1.33632884E+03	1.34419463E+03	1.36704202E+03	1.39247127E+03	1.40744550E+03	1.41047938E+03	1.40512111E+03	1.41772146E+03	1.42706133E+03	1.46335031E+03	1.47610023E+03	1.48978255E+03	1.49261255E+03	1.50303781E+03	1.52480904E+03	1.53741048E+03	1.54699844E+03	1.56000206E+03	1.57535411E+03	1.58145100E+03	1.58960147E+03	1.60123360E+03	1.61122904E+03	1.67976547E+03	1.66875857E+03	1.69364223E+03	1.69178016E+03	1.71057998E+03	1.70888496E+03	1.71823286E+03	1.77829733E+03	1.74145268E+03	1.75784450E+03	1.75721436E+03	1.75679709E+03	1.75047668E+03	1.75772395E+03	1.77284285E+03	1.77241830E+03	1.80440410E+03	1.81238265E+03	1.80779100E+03
9.41089651E+02	1.12333699E+03	1.16436407E+03	1.21271975E+03	1.21443090E+03	1.21924192E+03	1.23063635E+03	1.27274273E+03	1.33034803E+03	1.33217554E+03	1.34086040E+03	1.36406435E+03	1.37258879E+03	1.38319116E+03	1.39934043E+03	1.39429386E+03	1.40660298E+03	1.42482150E+03	1.44798788E+03	1.47095610E+03	1.48152034E+03	1.48633228E+03	1.49864176E+03	1.51256909E+03	1.53476958E+03	1.54361984E+03	1.55634026E+03	1.57144700E+03	1.57439172E+03	1.58128640E+03	1.58541078E+03	1.60641613E+03	1.67089971E+03	1.66465076E+03	1.69127021E+03	1.68713428E+03	1.70060773E+03	1.70768029E+03	1.71106901E+03	1.75000485E+03	1.73443949E+03	1.74282138E+03	1.74871800E+03	1.75063967E+03	1.74879627E+03	1.75344849E+03	1.76881264E+03	1.76682245E+03	1.79223223E+03	1.81043280E+03	1.80579469E+03
