MOS-CEC2013_10_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 8.64e+02, 4.72e+02, 6.12e+02, 8.34e+02, 1.09e+03, 9.14e+02, 1.22e+03, 7.26e+02, 5.65e+02, 3.51e+02, 6.80e+02, 1.05e+03, 1.13e+03, 6.20e+02, 1.45e+03, 7.94e+02, 1.22e+03, 1.04e+03, 8.38e+02, 1.37e+03, 1.53e+03, 1.17e+03, 9.46e+02, 1.03e+03, 1.17e+03, 1.79e+03, 9.46e+02, 9.59e+02, 1.42e+03, 7.47e+02, 8.87e+02, 1.03e+03, 1.06e+03, 1.36e+03, 7.76e+02, 9.60e+02, 9.73e+02, 1.12e+03, 1.16e+03, 1.10e+03, 1.27e+03, 1.13e+03, 6.28e+02, 1.32e+03, 1.44e+03, 1.02e+03, 1.25e+03, 3.67e+02, 1.00e+03, 6.67e+02, 1.04e+03
Function error values when FEs = 2000 , 8.63e+02, 4.72e+02, 6.11e+02, 8.34e+02, 1.09e+03, 9.14e+02, 1.22e+03, 7.26e+02, 5.64e+02, 3.51e+02, 6.77e+02, 1.05e+03, 1.13e+03, 6.03e+02, 1.30e+03, 7.94e+02, 1.21e+03, 1.01e+03, 8.38e+02, 1.37e+03, 1.53e+03, 1.17e+03, 9.46e+02, 1.03e+03, 1.17e+03, 1.79e+03, 9.45e+02, 9.58e+02, 1.41e+03, 7.45e+02, 8.83e+02, 1.03e+03, 9.47e+02, 1.36e+03, 7.72e+02, 9.46e+02, 9.73e+02, 1.12e+03, 1.15e+03, 1.10e+03, 1.27e+03, 1.13e+03, 6.28e+02, 1.32e+03, 1.44e+03, 1.02e+03, 1.25e+03, 3.67e+02, 1.00e+03, 6.67e+02, 1.04e+03
Function error values when FEs = 3000 , 8.63e+02, 4.72e+02, 6.11e+02, 8.34e+02, 1.09e+03, 9.14e+02, 1.22e+03, 7.26e+02, 5.64e+02, 3.51e+02, 6.77e+02, 1.05e+03, 1.13e+03, 6.03e+02, 1.29e+03, 7.94e+02, 1.21e+03, 1.01e+03, 8.38e+02, 1.37e+03, 1.53e+03, 1.16e+03, 9.46e+02, 1.03e+03, 1.17e+03, 1.79e+03, 9.45e+02, 9.58e+02, 1.41e+03, 7.45e+02, 8.83e+02, 1.03e+03, 9.47e+02, 1.36e+03, 7.72e+02, 9.46e+02, 9.73e+02, 1.12e+03, 1.15e+03, 1.10e+03, 1.27e+03, 1.13e+03, 6.28e+02, 1.32e+03, 1.44e+03, 1.02e+03, 1.25e+03, 3.67e+02, 1.00e+03, 6.67e+02, 1.04e+03
Function error values when FEs = 5000 , 7.12e+02, 4.72e+02, 6.10e+02, 8.34e+02, 9.62e+02, 9.14e+02, 1.22e+03, 7.26e+02, 5.64e+02, 3.51e+02, 6.77e+02, 9.22e+02, 1.13e+03, 6.03e+02, 1.29e+03, 6.15e+02, 1.19e+03, 9.99e+02, 4.81e+02, 1.37e+03, 1.10e+03, 1.16e+03, 7.31e+02, 1.03e+03, 1.07e+03, 1.22e+03, 9.45e+02, 9.58e+02, 1.41e+03, 7.45e+02, 3.69e+02, 1.03e+03, 8.48e+02, 1.35e+03, 7.72e+02, 9.46e+02, 9.73e+02, 1.12e+03, 1.15e+03, 1.10e+03, 1.27e+03, 1.13e+03, 6.28e+02, 1.32e+03, 1.44e+03, 1.02e+03, 1.25e+03, 3.67e+02, 1.00e+03, 6.67e+02, 1.04e+03
Function error values when FEs = 10000 , 6.55e+02, 4.72e+02, 6.10e+02, 8.34e+02, 9.49e+02, 9.14e+02, 1.20e+03, 7.26e+02, 5.64e+02, 3.51e+02, 6.77e+02, 9.21e+02, 1.12e+03, 6.03e+02, 1.29e+03, 5.83e+02, 1.19e+03, 9.96e+02, 4.81e+02, 1.37e+03, 1.10e+03, 1.15e+03, 7.31e+02, 1.03e+03, 1.03e+03, 1.06e+03, 9.45e+02, 9.58e+02, 1.41e+03, 7.45e+02, 3.69e+02, 1.03e+03, 8.48e+02, 1.34e+03, 7.72e+02, 9.46e+02, 9.73e+02, 5.75e+02, 1.15e+03, 1.06e+03, 1.27e+03, 1.12e+03, 6.28e+02, 1.32e+03, 1.43e+03, 1.02e+03, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 1.04e+03
Function error values when FEs = 20000 , 6.55e+02, 4.72e+02, 6.10e+02, 6.17e+02, 8.70e+02, 5.35e+02, 1.20e+03, 7.26e+02, 3.47e+02, 3.51e+02, 6.77e+02, 9.17e+02, 6.46e+02, 6.03e+02, 5.70e+02, 5.83e+02, 1.18e+03, 9.95e+02, 4.81e+02, 1.01e+03, 6.53e+02, 1.15e+03, 7.31e+02, 8.55e+02, 1.03e+03, 8.19e+02, 8.02e+02, 9.58e+02, 7.03e+02, 3.11e+02, 3.69e+02, 1.03e+03, 8.48e+02, 1.15e+03, 7.72e+02, 9.46e+02, 5.08e+02, 1.40e+02, 4.79e+02, 1.06e+03, 4.18e+02, 9.05e+02, 6.28e+02, 8.55e+02, 2.61e+02, 6.63e+02, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 8.25e+02
Function error values when FEs = 30000 , 6.55e+02, 4.72e+02, 4.86e+02, 6.05e+02, 8.70e+02, 3.93e+02, 1.20e+03, 7.26e+02, 3.47e+02, 3.51e+02, 6.77e+02, 9.17e+02, 6.46e+02, 6.03e+02, 5.70e+02, 5.83e+02, 1.18e+03, 7.76e+02, 4.81e+02, 6.56e+02, 6.53e+02, 1.14e+03, 7.31e+02, 8.55e+02, 1.03e+03, 8.19e+02, 8.02e+02, 5.57e+02, 7.03e+02, 3.11e+02, 3.69e+02, 9.13e+02, 8.48e+02, 1.14e+03, 7.72e+02, 9.46e+02, 5.08e+02, 1.40e+02, 4.79e+02, 6.67e+02, 4.18e+02, 9.04e+02, 6.28e+02, 8.55e+02, 2.61e+02, 6.63e+02, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 8.25e+02
Function error values when FEs = 40000 , 6.55e+02, 4.72e+02, 4.86e+02, 5.99e+02, 8.70e+02, 3.83e+02, 1.01e+03, 7.26e+02, 3.47e+02, 3.51e+02, 6.77e+02, 9.17e+02, 6.46e+02, 6.03e+02, 5.70e+02, 5.83e+02, 1.18e+03, 5.58e+02, 4.81e+02, 6.56e+02, 6.53e+02, 1.14e+03, 7.31e+02, 5.93e+02, 1.03e+03, 8.19e+02, 8.02e+02, 5.57e+02, 7.03e+02, 3.11e+02, 1.27e+02, 9.13e+02, 8.48e+02, 1.14e+03, 7.72e+02, 9.46e+02, 5.08e+02, 1.40e+02, 4.79e+02, 6.66e+02, 4.18e+02, 9.04e+02, 6.28e+02, 8.55e+02, 2.61e+02, 6.63e+02, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 8.11e+02
Function error values when FEs = 50000 , 6.55e+02, 4.72e+02, 4.86e+02, 5.99e+02, 8.70e+02, 3.81e+02, 1.01e+03, 6.37e+02, 3.47e+02, 3.51e+02, 6.77e+02, 5.88e+02, 6.46e+02, 6.03e+02, 5.70e+02, 5.83e+02, 1.11e+03, 5.40e+02, 4.81e+02, 6.56e+02, 6.53e+02, 1.14e+03, 7.31e+02, 5.93e+02, 1.03e+03, 8.19e+02, 8.02e+02, 5.57e+02, 7.03e+02, 3.11e+02, 1.27e+02, 9.13e+02, 8.48e+02, 1.14e+03, 7.72e+02, 9.46e+02, 5.08e+02, 1.40e+02, 4.79e+02, 4.19e+02, 4.18e+02, 9.03e+02, 5.06e+02, 8.55e+02, 2.61e+02, 6.63e+02, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 6.45e+02
Function error values when FEs = 60000 , 6.55e+02, 4.72e+02, 4.86e+02, 5.98e+02, 8.70e+02, 3.81e+02, 1.01e+03, 6.37e+02, 3.47e+02, 3.51e+02, 6.77e+02, 5.88e+02, 4.31e+02, 6.03e+02, 5.70e+02, 5.83e+02, 1.04e+03, 3.81e+02, 4.81e+02, 6.56e+02, 6.53e+02, 1.14e+03, 7.31e+02, 5.93e+02, 1.03e+03, 8.19e+02, 8.02e+02, 5.57e+02, 7.03e+02, 3.11e+02, 1.27e+02, 9.13e+02, 8.48e+02, 8.38e+02, 7.72e+02, 9.46e+02, 5.08e+02, 1.40e+02, 4.79e+02, 4.19e+02, 4.18e+02, 9.03e+02, 5.06e+02, 8.55e+02, 2.61e+02, 6.63e+02, 8.88e+02, 3.67e+02, 1.00e+03, 6.67e+02, 6.45e+02
