MOS-SOCO2011_5_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 3.22e+01, 8.19e+00, 2.49e+01, 3.29e+01, 2.50e+01, 3.18e+01, 1.32e+01, 2.52e+01, 4.00e+01, 2.90e+01, 5.03e+01, 3.48e+01, 2.56e+01, 2.71e+01, 1.50e+01, 4.70e+01, 4.04e+01, 3.96e+01, 4.27e+01, 1.70e+01, 2.50e+01, 3.29e+01, 3.51e+01, 7.16e+00, 1.13e+01, 2.74e+01, 1.70e+01, 2.10e+01, 1.94e+01, 2.53e+01, 2.20e+01, 2.40e+01, 2.30e+01, 2.02e+01, 1.61e+01, 2.90e+01, 4.83e+01, 1.41e+01, 7.18e+00, 1.92e+01, 3.38e+01, 1.71e+01, 7.32e+00, 2.30e+01, 2.01e+01, 1.90e+01, 3.21e+01, 2.69e+01, 3.79e+01, 2.36e+01, 2.85e+01
Function error values when FEs = 2000 , 3.08e+01, 7.96e+00, 2.49e+01, 3.28e+01, 2.49e+01, 3.08e+01, 1.29e+01, 2.31e+01, 1.39e+01, 1.16e+01, 4.70e+01, 3.48e+01, 2.49e+01, 2.71e+01, 1.49e+01, 1.99e+01, 4.04e+01, 4.98e+00, 3.20e+01, 1.69e+01, 2.49e+01, 1.69e+01, 3.08e+01, 5.97e+00, 1.09e+01, 2.56e+01, 1.69e+01, 2.09e+01, 1.89e+01, 2.53e+01, 2.19e+01, 2.39e+01, 2.29e+01, 1.99e+01, 7.96e+00, 2.89e+01, 4.59e+01, 1.39e+01, 6.96e+00, 1.59e+01, 2.98e+01, 1.69e+01, 6.96e+00, 2.29e+01, 1.99e+01, 1.89e+01, 2.43e+01, 2.69e+01, 3.78e+01, 2.34e+01, 2.81e+01
Function error values when FEs = 3000 , 3.08e+01, 7.96e+00, 2.49e+01, 3.28e+01, 2.49e+01, 2.36e+01, 1.29e+01, 2.16e+01, 1.39e+01, 9.95e+00, 3.24e+01, 3.48e+01, 2.49e+01, 2.71e+01, 1.21e+01, 1.99e+01, 3.79e+01, 4.97e+00, 3.09e+01, 1.69e+01, 2.49e+01, 1.69e+01, 2.56e+01, 5.97e+00, 1.09e+01, 2.44e+01, 1.69e+01, 2.09e+01, 1.89e+01, 2.53e+01, 2.19e+01, 2.39e+01, 2.29e+01, 1.99e+01, 7.96e+00, 2.89e+01, 3.59e+01, 1.39e+01, 6.96e+00, 1.59e+01, 2.98e+01, 1.69e+01, 6.96e+00, 2.29e+01, 1.99e+01, 1.89e+01, 1.85e+01, 2.48e+01, 3.78e+01, 2.34e+01, 2.81e+01
Function error values when FEs = 5000 , 5.15e+00, 7.96e+00, 2.49e+01, 2.34e+01, 1.36e+01, 2.24e+01, 1.29e+01, 2.04e+01, 1.15e+01, 9.95e+00, 2.89e+01, 2.49e+01, 1.71e+01, 1.96e+01, 1.21e+01, 1.99e+01, 2.80e+01, 4.97e+00, 2.84e+01, 1.69e+01, 9.95e+00, 1.69e+01, 2.37e+01, 5.97e+00, 1.09e+01, 2.33e+01, 1.69e+01, 2.09e+01, 8.97e+00, 2.32e+01, 1.09e+01, 2.39e+01, 2.29e+01, 1.58e+01, 7.96e+00, 1.85e+01, 2.23e+01, 1.39e+01, 6.96e+00, 1.59e+01, 2.27e+01, 1.69e+01, 6.96e+00, 2.08e+01, 1.99e+01, 1.39e+01, 9.80e+00, 2.21e+01, 3.36e+01, 2.34e+01, 2.56e+01
Function error values when FEs = 10000 , 4.97e+00, 7.96e+00, 1.33e+01, 1.36e+01, 9.68e+00, 1.61e+01, 1.22e+01, 2.04e+01, 9.44e+00, 9.95e+00, 2.19e+01, 1.72e+01, 9.78e+00, 1.48e+01, 1.19e+01, 1.37e+01, 1.69e+01, 4.97e+00, 1.07e+01, 1.69e+01, 9.95e+00, 8.77e+00, 1.03e+01, 5.97e+00, 1.09e+01, 1.19e+01, 1.09e+01, 1.56e+01, 8.95e+00, 1.07e+01, 1.09e+01, 2.01e+01, 1.19e+01, 1.58e+01, 7.96e+00, 1.04e+01, 1.71e+01, 1.39e+01, 6.96e+00, 1.16e+01, 1.48e+01, 8.95e+00, 6.96e+00, 1.63e+01, 1.15e+01, 1.39e+01, 6.21e+00, 1.75e+01, 1.91e+01, 1.19e+01, 1.15e+01
Function error values when FEs = 20000 , 4.97e+00, 7.96e+00, 1.18e+01, 9.58e+00, 8.29e+00, 1.61e+01, 7.40e+00, 1.48e+01, 8.38e+00, 9.02e+00, 9.20e+00, 1.58e+01, 9.47e+00, 1.24e+01, 9.21e+00, 8.13e+00, 1.24e+01, 4.97e+00, 6.34e+00, 8.22e+00, 9.95e+00, 5.36e+00, 7.44e+00, 5.97e+00, 8.97e+00, 1.09e+01, 1.09e+01, 1.10e+01, 8.95e+00, 8.95e+00, 5.97e+00, 1.10e+01, 4.36e+00, 1.58e+01, 7.96e+00, 9.66e+00, 9.08e+00, 9.60e+00, 6.96e+00, 9.65e+00, 9.76e+00, 8.95e+00, 6.96e+00, 8.07e+00, 1.06e+01, 7.96e+00, 5.97e+00, 9.13e+00, 1.25e+01, 1.19e+01, 8.81e+00
Function error values when FEs = 30000 , 4.97e+00, 4.97e+00, 9.89e+00, 9.54e+00, 7.96e+00, 1.45e+01, 7.40e+00, 1.33e+01, 7.39e+00, 8.58e+00, 6.56e+00, 1.49e+01, 9.36e+00, 1.14e+01, 8.95e+00, 7.80e+00, 1.20e+01, 4.97e+00, 5.97e+00, 8.13e+00, 9.95e+00, 5.19e+00, 7.01e+00, 5.97e+00, 8.47e+00, 1.03e+01, 6.78e+00, 8.38e+00, 6.75e+00, 8.95e+00, 5.97e+00, 1.07e+01, 3.98e+00, 1.45e+01, 6.85e+00, 9.37e+00, 8.25e+00, 7.57e+00, 6.96e+00, 5.66e+00, 9.61e+00, 8.95e+00, 6.96e+00, 6.49e+00, 8.35e+00, 7.96e+00, 5.97e+00, 8.47e+00, 1.12e+01, 1.19e+01, 8.81e+00
Function error values when FEs = 40000 , 4.97e+00, 4.97e+00, 9.88e+00, 9.47e+00, 7.96e+00, 1.45e+01, 7.40e+00, 1.28e+01, 7.39e+00, 8.58e+00, 5.98e+00, 1.49e+01, 9.36e+00, 1.01e+01, 8.74e+00, 7.80e+00, 1.19e+01, 4.97e+00, 5.97e+00, 7.94e+00, 6.96e+00, 5.02e+00, 6.96e+00, 5.97e+00, 8.47e+00, 8.58e+00, 5.66e+00, 8.35e+00, 6.75e+00, 8.95e+00, 5.97e+00, 1.02e+01, 3.98e+00, 1.41e+01, 6.39e+00, 9.37e+00, 7.96e+00, 6.43e+00, 4.97e+00, 4.84e+00, 9.59e+00, 6.88e+00, 5.98e+00, 6.31e+00, 7.44e+00, 7.74e+00, 5.97e+00, 8.22e+00, 1.05e+01, 7.99e+00, 8.80e+00
Function error values when FEs = 50000 , 4.97e+00, 4.97e+00, 9.80e+00, 9.24e+00, 7.96e+00, 1.45e+01, 7.40e+00, 1.03e+01, 7.12e+00, 8.40e+00, 5.97e+00, 1.33e+01, 9.36e+00, 1.01e+01, 8.54e+00, 7.62e+00, 1.18e+01, 4.97e+00, 5.97e+00, 7.90e+00, 6.96e+00, 5.02e+00, 6.96e+00, 5.97e+00, 7.95e+00, 8.49e+00, 5.48e+00, 8.32e+00, 6.75e+00, 8.95e+00, 5.97e+00, 1.02e+01, 3.98e+00, 1.40e+01, 6.21e+00, 9.23e+00, 7.96e+00, 6.07e+00, 4.97e+00, 4.60e+00, 9.58e+00, 6.88e+00, 5.71e+00, 6.31e+00, 6.97e+00, 7.74e+00, 5.97e+00, 8.20e+00, 9.43e+00, 7.98e+00, 8.80e+00
Function error values when FEs = 60000 , 4.97e+00, 4.97e+00, 9.79e+00, 9.24e+00, 7.96e+00, 1.31e+01, 7.38e+00, 1.02e+01, 7.12e+00, 8.40e+00, 5.97e+00, 1.24e+01, 9.36e+00, 9.51e+00, 8.38e+00, 7.62e+00, 1.13e+01, 4.97e+00, 5.97e+00, 7.90e+00, 6.96e+00, 5.02e+00, 6.96e+00, 3.29e+00, 7.95e+00, 8.49e+00, 5.30e+00, 8.29e+00, 6.73e+00, 8.95e+00, 5.97e+00, 9.93e+00, 3.98e+00, 1.40e+01, 6.19e+00, 9.23e+00, 7.96e+00, 5.98e+00, 4.97e+00, 4.46e+00, 5.29e+00, 6.88e+00, 5.25e+00, 6.30e+00, 6.63e+00, 7.74e+00, 5.97e+00, 8.19e+00, 9.42e+00, 7.95e+00, 8.79e+00
