MOS-CEC2013_11_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 2.48e+02, 2.98e+01, 7.30e+01, 9.54e+00, 2.39e+01, 2.20e+02, 6.11e+01, 1.94e+01, 1.01e+02, 1.65e+01, 1.45e+02, 1.59e+02, 8.53e+01, 2.38e+02, 3.30e+01, 3.21e+01, 4.22e+01, 2.14e+02, 2.82e+01, 5.49e+01, 1.87e+02, 2.88e+02, 1.42e+01, 2.31e+01, 2.28e+01, 2.75e+01, 2.42e+01, 2.79e+01, 1.08e+02, 5.25e+01, 4.22e+01, 1.02e+02, 2.99e+01, 3.85e+01, 2.78e+01, 2.01e+02, 9.60e+01, 6.84e+01, 2.81e+01, 3.33e+01, 2.61e+01, 2.35e+01, 3.68e+01, 4.47e+01, 3.13e+01, 4.89e+01, 8.24e+01, 1.81e+02, 6.28e+01, 1.63e+01, 9.40e+01
Function error values when FEs = 2000 , 2.32e+02, 2.86e+01, 5.74e+01, 7.49e+00, 6.06e+00, 2.12e+02, 4.25e+01, 1.17e+01, 2.19e+01, 1.07e+01, 9.44e+01, 8.44e+01, 3.44e+01, 1.96e+02, 3.09e+01, 2.87e+01, 3.27e+01, 1.51e+02, 2.72e+01, 4.60e+01, 9.93e+01, 1.89e+02, 1.29e+01, 1.40e+01, 2.09e+01, 1.18e+01, 1.80e+01, 1.48e+01, 6.35e+01, 5.07e+01, 4.03e+01, 1.52e+01, 2.09e+01, 3.75e+01, 1.02e+01, 1.26e+02, 9.15e+01, 1.43e+01, 1.04e+01, 3.15e+01, 2.46e+01, 1.37e+01, 3.06e+01, 2.97e+01, 2.10e+01, 2.10e+01, 7.12e+01, 1.32e+02, 5.60e+01, 8.58e+00, 8.30e+00
Function error values when FEs = 3000 , 2.22e+02, 2.86e+01, 5.74e+01, 7.03e+00, 6.06e+00, 2.03e+02, 4.23e+01, 1.11e+01, 2.14e+01, 1.07e+01, 3.49e+01, 4.91e+01, 3.44e+01, 1.58e+02, 3.09e+01, 2.87e+01, 3.27e+01, 9.49e+01, 2.71e+01, 4.60e+01, 2.54e+01, 1.07e+02, 1.29e+01, 1.35e+01, 2.09e+01, 1.13e+01, 1.80e+01, 1.47e+01, 1.46e+01, 5.05e+01, 4.03e+01, 1.52e+01, 2.09e+01, 3.75e+01, 1.02e+01, 5.02e+01, 9.15e+01, 1.37e+01, 1.04e+01, 3.10e+01, 2.44e+01, 1.31e+01, 3.06e+01, 2.91e+01, 2.10e+01, 2.10e+01, 7.07e+01, 5.96e+01, 5.53e+01, 8.03e+00, 8.29e+00
Function error values when FEs = 5000 , 2.00e+02, 2.86e+01, 5.74e+01, 6.45e+00, 6.04e+00, 1.86e+02, 4.21e+01, 1.02e+01, 2.02e+01, 1.07e+01, 1.62e+01, 4.77e+01, 3.44e+01, 8.02e+01, 3.09e+01, 2.87e+01, 3.27e+01, 8.78e+00, 2.71e+01, 4.60e+01, 2.39e+01, 4.60e+01, 1.29e+01, 1.27e+01, 2.09e+01, 1.01e+01, 1.80e+01, 1.46e+01, 1.40e+01, 5.01e+01, 4.03e+01, 1.52e+01, 2.09e+01, 3.75e+01, 1.01e+01, 4.85e+01, 9.15e+01, 1.27e+01, 1.03e+01, 3.02e+01, 2.40e+01, 1.22e+01, 3.06e+01, 2.83e+01, 2.10e+01, 2.10e+01, 6.95e+01, 1.36e+01, 5.41e+01, 7.11e+00, 8.26e+00
Function error values when FEs = 10000 , 2.27e+01, 2.86e+01, 5.74e+01, 6.14e+00, 6.02e+00, 2.21e+01, 4.19e+01, 9.23e+00, 1.92e+01, 1.07e+01, 1.44e+01, 4.70e+01, 3.44e+01, 1.76e+01, 3.09e+01, 2.86e+01, 3.27e+01, 6.67e+00, 7.26e+00, 4.59e+01, 2.23e+01, 4.51e+01, 1.29e+01, 1.22e+01, 2.09e+01, 9.22e+00, 1.80e+01, 1.44e+01, 1.31e+01, 4.99e+01, 4.02e+01, 1.52e+01, 2.09e+01, 3.74e+01, 1.01e+01, 1.02e+01, 1.30e+01, 1.22e+01, 1.03e+01, 2.91e+01, 2.32e+01, 1.12e+01, 3.06e+01, 2.72e+01, 2.09e+01, 2.10e+01, 2.20e+01, 1.32e+01, 5.31e+01, 6.23e+00, 8.20e+00
Function error values when FEs = 20000 , 2.02e+01, 1.23e+01, 4.23e+00, 6.03e+00, 5.99e+00, 1.06e+01, 7.43e+00, 9.03e+00, 5.29e+00, 1.07e+01, 1.31e+01, 8.22e+00, 2.70e+01, 1.76e+01, 3.63e+00, 1.37e+01, 1.47e+01, 6.08e+00, 5.73e+00, 4.44e+00, 2.20e+01, 1.08e+01, 1.29e+01, 1.20e+01, 2.09e+01, 9.02e+00, 1.79e+01, 3.55e+00, 1.12e+01, 2.28e+01, 1.02e+01, 1.51e+01, 2.09e+01, 1.66e+01, 9.94e+00, 7.73e+00, 1.27e+01, 1.20e+01, 1.03e+01, 1.44e+01, 6.42e+00, 1.10e+01, 5.69e+00, 9.17e+00, 2.09e+01, 2.10e+01, 1.21e+00, 1.09e+01, 3.96e+00, 6.05e+00, 8.11e+00
Function error values when FEs = 30000 , 2.45e+00, 1.51e+00, 3.13e+00, 5.99e+00, 5.98e+00, 8.58e+00, 7.06e+00, 8.98e+00, 4.40e+00, 1.07e+01, 1.30e+01, 8.02e+00, 2.70e+01, 3.74e+00, 3.12e+00, 1.37e+01, 1.47e+01, 6.02e+00, 5.06e+00, 4.10e+00, 2.19e+01, 1.01e+01, 1.29e+01, 1.20e+01, 2.09e+01, 8.98e+00, 6.83e+00, 2.12e+00, 1.10e+01, 6.13e+00, 8.13e+00, 1.51e+01, 4.44e+00, 1.53e+01, 9.85e+00, 7.11e+00, 1.26e+01, 1.20e+01, 1.03e+01, 1.41e+01, 6.07e+00, 1.10e+01, 5.69e+00, 9.02e+00, 2.09e+01, 1.07e+01, 1.07e+00, 5.40e+00, 3.06e+00, 5.99e+00, 8.02e+00
Function error values when FEs = 40000 , 2.05e+00, 1.06e+00, 3.04e+00, 5.98e+00, 5.97e+00, 8.05e+00, 6.99e+00, 8.97e+00, 3.30e+00, 1.07e+01, 1.30e+01, 7.98e+00, 2.70e+01, 3.57e+00, 3.01e+00, 1.37e+01, 1.47e+01, 5.99e+00, 5.00e+00, 4.03e+00, 2.19e+01, 1.41e+00, 1.29e+01, 1.20e+01, 2.09e+01, 8.96e+00, 6.04e+00, 2.02e+00, 1.10e+01, 6.03e+00, 8.00e+00, 1.51e+01, 3.54e+00, 6.25e+00, 9.77e+00, 7.01e+00, 1.25e+01, 3.12e+00, 1.02e+01, 8.48e+00, 6.00e+00, 1.10e+01, 5.69e+00, 8.98e+00, 2.09e+01, 9.42e+00, 1.03e+00, 3.77e+00, 3.00e+00, 5.98e+00, 7.93e+00
Function error values when FEs = 50000 , 2.01e+00, 1.01e+00, 3.01e+00, 2.33e+00, 5.97e+00, 8.00e+00, 5.19e+00, 8.96e+00, 2.32e+00, 1.07e+01, 1.29e+01, 7.97e+00, 2.69e+01, 3.45e+00, 2.99e+00, 9.73e+00, 1.47e+01, 5.98e+00, 4.98e+00, 4.00e+00, 2.19e+01, 1.08e+00, 1.29e+01, 1.20e+01, 2.09e+01, 8.96e+00, 5.99e+00, 2.00e+00, 1.09e+01, 5.99e+00, 7.98e+00, 1.51e+01, 2.41e+00, 5.37e+00, 9.68e+00, 6.98e+00, 1.24e+01, 1.13e+00, 2.59e+00, 8.06e+00, 5.99e+00, 1.09e+01, 5.69e+00, 8.96e+00, 2.09e+01, 9.02e+00, 1.01e+00, 3.15e+00, 2.99e+00, 5.97e+00, 7.84e+00
Function error values when FEs = 60000 , 2.00e+00, 1.00e+00, 3.00e+00, 2.04e+00, 5.97e+00, 7.97e+00, 4.17e+00, 8.96e+00, 2.06e+00, 1.07e+01, 1.29e+01, 7.96e+00, 2.69e+01, 3.33e+00, 2.99e+00, 9.71e+00, 1.46e+01, 5.97e+00, 4.98e+00, 1.98e+00, 2.19e+01, 1.02e+00, 1.29e+01, 1.20e+01, 2.09e+01, 8.96e+00, 5.98e+00, 1.99e+00, 1.09e+01, 5.98e+00, 7.97e+00, 1.51e+01, 2.09e+00, 5.05e+00, 9.60e+00, 6.97e+00, 1.23e+01, 1.03e+00, 1.77e+00, 8.00e+00, 5.98e+00, 1.09e+01, 5.69e+00, 8.96e+00, 2.09e+01, 8.97e+00, 1.00e+00, 3.02e+00, 2.99e+00, 5.97e+00, 7.76e+00
