3.4916078e+03,3.4605988e+03,3.1300940e+03,2.7311384e+03,2.8065761e+03,3.5538128e+03,2.7779521e+03,3.6908477e+03,3.6009423e+03,3.0627443e+03,3.7422896e+03,3.5088744e+03,3.7479149e+03,3.4098612e+03,2.7807508e+03,3.8894645e+03,3.4052239e+03,3.5576354e+03,3.1384932e+03,3.5996800e+03,3.2272913e+03,3.2345185e+03,3.2518824e+03,3.8882663e+03,3.2209684e+03,3.1641364e+03,3.6120739e+03,3.6170420e+03,3.8029582e+03,3.3582739e+03,2.9020715e+03,3.3719718e+03,3.0985908e+03,3.3147856e+03,3.2745882e+03,3.3673996e+03,3.3475396e+03,3.9321515e+03,2.5650292e+03,3.0631212e+03,3.4716236e+03,2.9670958e+03,3.1871800e+03,3.5682600e+03,3.2550323e+03,3.0349255e+03,3.0158958e+03,3.4478793e+03,3.7473638e+03,3.4737110e+03,3.7805348e+03
2.7534297e+03,2.3284169e+03,2.5257070e+03,2.3761904e+03,2.0491749e+03,2.5266321e+03,2.4091640e+03,2.1601493e+03,2.6301371e+03,2.1418414e+03,2.1217763e+03,2.5764364e+03,2.5592813e+03,2.4960044e+03,2.3429523e+03,2.4615954e+03,2.4478109e+03,2.4221629e+03,2.3843994e+03,2.5210965e+03,2.4137976e+03,2.6961675e+03,2.5703586e+03,2.4871837e+03,2.3580516e+03,2.3282710e+03,2.2955186e+03,2.5175010e+03,2.5201651e+03,2.3921893e+03,2.6387127e+03,2.2669285e+03,2.5352169e+03,2.5762839e+03,2.2773448e+03,2.3522343e+03,2.3554111e+03,2.8371904e+03,2.1159524e+03,2.4630081e+03,2.6556352e+03,2.5267923e+03,2.5550229e+03,2.4847726e+03,2.3315157e+03,2.4850946e+03,2.2144675e+03,2.4936018e+03,2.4411720e+03,2.3456717e+03,2.3664001e+03
1.9524774e+03,2.0097731e+03,1.9742412e+03,1.7542014e+03,1.8872028e+03,1.9277156e+03,1.9008079e+03,2.0306568e+03,2.0880028e+03,1.9313515e+03,1.8667107e+03,2.1546309e+03,1.8841905e+03,1.9296190e+03,2.0293129e+03,1.9430723e+03,2.0629709e+03,1.8429738e+03,1.9593456e+03,2.0083231e+03,1.8751194e+03,1.9148168e+03,1.8695654e+03,2.0946729e+03,1.9973985e+03,2.0086388e+03,2.1010820e+03,1.9724409e+03,1.7051055e+03,2.1009184e+03,2.0558073e+03,2.1000525e+03,1.8574090e+03,1.9801472e+03,2.0338056e+03,1.8270139e+03,1.7503799e+03,2.1864603e+03,1.8877319e+03,1.8535930e+03,1.8995545e+03,1.9633110e+03,2.0475690e+03,1.9853523e+03,1.8978709e+03,1.9652492e+03,1.9766082e+03,2.0321566e+03,2.0461522e+03,1.8583308e+03,2.0340239e+03
1.3390718e+03,1.3214792e+03,1.2799343e+03,1.1643556e+03,1.3153783e+03,1.3254284e+03,1.2655677e+03,1.3982259e+03,1.3579572e+03,1.3451797e+03,1.4604752e+03,1.3689882e+03,1.3717018e+03,1.3526496e+03,1.3019296e+03,1.3813684e+03,1.3235787e+03,1.3259051e+03,1.3833731e+03,1.3899492e+03,1.4622937e+03,1.3336929e+03,1.3819557e+03,1.3325465e+03,1.3292887e+03,1.2598605e+03,1.3399608e+03,1.2922536e+03,1.2687223e+03,1.3206845e+03,1.3088124e+03,1.3618956e+03,1.3255587e+03,1.3814803e+03,1.3588992e+03,1.3512665e+03,1.2556225e+03,1.3878741e+03,1.2747015e+03,1.2283167e+03,1.2889014e+03,1.3388022e+03,1.3568684e+03,1.3300370e+03,1.2532065e+03,1.3478245e+03,1.2983933e+03,1.3140375e+03,1.3551717e+03,1.4141135e+03,1.2984564e+03
7.5569725e+02,7.4946919e+02,7.2061846e+02,7.7154362e+02,7.5414706e+02,7.9785338e+02,7.4310239e+02,7.7648863e+02,6.9301630e+02,7.9236643e+02,7.6187585e+02,7.4510822e+02,7.4331159e+02,7.4680823e+02,7.8310795e+02,8.1484245e+02,7.2419624e+02,7.3161367e+02,7.5888897e+02,7.9267271e+02,7.4928203e+02,7.6395287e+02,7.4626617e+02,7.1673941e+02,7.5522078e+02,7.4944056e+02,7.6406236e+02,7.4363563e+02,7.6611310e+02,7.1492870e+02,7.2620181e+02,7.7097480e+02,7.2962009e+02,7.2086473e+02,7.6508129e+02,7.5263515e+02,7.1041440e+02,7.6278099e+02,7.7529731e+02,6.8850759e+02,7.1213480e+02,6.8786741e+02,7.8023956e+02,7.9195115e+02,7.3275721e+02,7.7038929e+02,7.2647678e+02,7.5003452e+02,7.6339307e+02,7.2071510e+02,7.3655106e+02
5.7142029e+02,5.5281472e+02,5.3485687e+02,5.3989323e+02,5.4261853e+02,5.4771419e+02,5.4111632e+02,5.4209732e+02,5.3052229e+02,5.4633624e+02,5.2467967e+02,5.4276146e+02,5.3150644e+02,5.3494872e+02,5.4950805e+02,5.6488984e+02,5.2785792e+02,5.3924884e+02,5.6613279e+02,5.4238854e+02,5.3668632e+02,5.4530739e+02,5.3924744e+02,5.4236922e+02,5.3783915e+02,5.4491395e+02,5.6597380e+02,5.3391203e+02,5.5049980e+02,5.3878566e+02,5.4594818e+02,5.4340844e+02,5.5414000e+02,5.3117208e+02,5.4999308e+02,5.4663229e+02,5.2937741e+02,5.4229614e+02,5.5249619e+02,5.2753776e+02,5.4256175e+02,5.4441731e+02,5.5822719e+02,5.5980836e+02,5.4375656e+02,5.6077105e+02,5.2634928e+02,5.5347803e+02,5.5464225e+02,5.3167258e+02,5.4834162e+02
5.4130773e+02,5.1771699e+02,5.0423700e+02,5.2552409e+02,5.2726831e+02,5.2349645e+02,5.2881249e+02,5.2187577e+02,5.1076993e+02,5.2106471e+02,5.0689353e+02,5.2388846e+02,5.1796458e+02,5.1786958e+02,5.2470355e+02,5.3403937e+02,5.1096979e+02,5.1949639e+02,5.3401572e+02,5.2096007e+02,5.1759032e+02,5.2149862e+02,5.2104424e+02,5.2372218e+02,5.1937267e+02,5.2854559e+02,5.3927569e+02,5.1315584e+02,5.2847705e+02,5.2242159e+02,5.2984425e+02,5.1974816e+02,5.3987047e+02,5.2335663e+02,5.3115338e+02,5.2798565e+02,5.1079059e+02,5.2433759e+02,5.2729974e+02,5.1059546e+02,5.1639968e+02,5.2762144e+02,5.2384216e+02,5.2546781e+02,5.2920033e+02,5.2729454e+02,5.1459931e+02,5.2224261e+02,5.2989949e+02,5.2086288e+02,5.2537833e+02
5.3977433e+02,5.1586647e+02,5.0335627e+02,5.2538902e+02,5.2688524e+02,5.2241624e+02,5.2860818e+02,5.2173314e+02,5.1043558e+02,5.2053818e+02,5.0660362e+02,5.2379053e+02,5.1784707e+02,5.1778585e+02,5.2427529e+02,5.3207634e+02,5.1038651e+02,5.1915561e+02,5.3123442e+02,5.2070336e+02,5.1724517e+02,5.2122762e+02,5.2092608e+02,5.2329856e+02,5.1895669e+02,5.2845986e+02,5.3897709e+02,5.1273419e+02,5.2794861e+02,5.2211854e+02,5.2955845e+02,5.1941743e+02,5.3959723e+02,5.2313415e+02,5.3079267e+02,5.2667305e+02,5.1053582e+02,5.2356677e+02,5.2630620e+02,5.1035157e+02,5.1612498e+02,5.2649485e+02,5.2314015e+02,5.2356859e+02,5.2876078e+02,5.2583074e+02,5.1453064e+02,5.1885499e+02,5.2898040e+02,5.2038319e+02,5.2493314e+02
5.3967285e+02,5.1584507e+02,5.0334885e+02,5.2538498e+02,5.2684003e+02,5.2234859e+02,5.2859524e+02,5.2173148e+02,5.1041717e+02,5.2051996e+02,5.0658889e+02,5.2378994e+02,5.1784481e+02,5.1778394e+02,5.2427290e+02,5.3201339e+02,5.1037703e+02,5.1915523e+02,5.3120070e+02,5.2069413e+02,5.1724068e+02,5.2122619e+02,5.2092442e+02,5.2329088e+02,5.1894367e+02,5.2845874e+02,5.3897307e+02,5.1271007e+02,5.2792950e+02,5.2210755e+02,5.2955253e+02,5.1940181e+02,5.3959634e+02,5.2312457e+02,5.3078417e+02,5.2665451e+02,5.1053212e+02,5.2351441e+02,5.2627938e+02,5.1034415e+02,5.1610750e+02,5.2643666e+02,5.2310941e+02,5.2355814e+02,5.2874407e+02,5.2574715e+02,5.1452886e+02,5.1879787e+02,5.2894599e+02,5.2038004e+02,5.2492958e+02
5.3965975e+02,5.1584368e+02,5.0334872e+02,5.2538435e+02,5.2682772e+02,5.2233169e+02,5.2859387e+02,5.2173142e+02,5.1041511e+02,5.2051775e+02,5.0658507e+02,5.2378993e+02,5.1784470e+02,5.1778384e+02,5.2427281e+02,5.3200858e+02,5.1037652e+02,5.1915523e+02,5.3119771e+02,5.2069209e+02,5.1724054e+02,5.2122613e+02,5.2092429e+02,5.2329049e+02,5.1894236e+02,5.2845871e+02,5.3897273e+02,5.1270637e+02,5.2792706e+02,5.2210620e+02,5.2955212e+02,5.1940050e+02,5.3959633e+02,5.2312404e+02,5.3078340e+02,5.2665328e+02,5.1053177e+02,5.2350521e+02,5.2627420e+02,5.1034274e+02,5.1610503e+02,5.2642875e+02,5.2310403e+02,5.2355752e+02,5.2874145e+02,5.2573406e+02,5.1452864e+02,5.1879313e+02,5.2894175e+02,5.2037989e+02,5.2492949e+02
