MOS-SOCO2011_1_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 3.22e+08, 1.14e+09, 3.20e+08, 8.71e+08, 2.29e+08, 4.33e+08, 2.36e+08, 8.08e+08, 2.80e+08, 4.00e+08, 3.08e+08, 2.61e+08, 2.69e+08, 2.89e+08, 3.22e+08, 3.29e+08, 3.64e+08, 1.15e+09, 3.40e+08, 3.57e+08, 3.02e+08, 3.76e+08, 3.70e+08, 2.16e+08, 2.98e+08, 4.13e+08, 3.34e+08, 2.08e+08, 2.87e+08, 2.82e+08, 5.06e+08, 2.98e+08, 2.87e+08, 2.43e+08, 1.17e+09, 2.57e+08, 3.37e+08, 3.89e+08, 3.57e+08, 3.20e+08, 3.16e+08, 3.36e+08, 7.80e+08, 9.89e+07, 2.85e+08, 3.44e+08, 4.77e+08, 3.29e+08, 2.81e+08, 3.00e+08, 4.07e+08
Function error values when FEs = 20000 , 2.46e+04, 2.63e+05, 9.98e+03, 8.97e+04, 6.75e+04, 6.13e+04, 5.93e+04, 1.33e+05, 2.08e+04, 9.93e+04, 8.04e+04, 2.79e+04, 1.73e+04, 8.68e+04, 7.02e+04, 1.55e+05, 2.02e+04, 2.70e+05, 3.78e+04, 1.09e+05, 1.13e+05, 8.41e+04, 7.76e+04, 1.95e+04, 1.23e+05, 1.39e+05, 1.99e+04, 6.15e+03, 4.50e+04, 7.65e+04, 9.06e+04, 3.81e+04, 3.10e+05, 5.71e+04, 7.88e+04, 3.74e+04, 2.57e+04, 1.68e+05, 1.01e+05, 4.35e+04, 1.09e+04, 1.22e+05, 7.88e+04, 8.10e+04, 7.38e+04, 3.24e+04, 8.20e+04, 4.79e+04, 1.82e+04, 7.13e+04, 6.96e+04
Function error values when FEs = 30000 , 6.40e+03, 3.01e+04, 1.19e+03, 8.28e+03, 2.39e+03, 1.62e+04, 5.40e+04, 4.43e+04, 3.13e+03, 1.51e+04, 6.13e+04, 5.65e+03, 8.94e+01, 3.87e+03, 4.43e+04, 4.82e+04, 5.45e+02, 4.75e+03, 2.57e+03, 4.85e+04, 4.97e+03, 6.14e+04, 1.91e+02, 5.18e+01, 6.14e+04, 6.14e+04, 1.28e+03, 1.12e+01, 2.35e+04, 6.10e+04, 1.73e+04, 1.46e+04, 2.83e+04, 8.89e+02, 1.60e+04, 1.51e+04, 7.69e+03, 6.14e+04, 6.14e+04, 4.18e+03, 4.19e+01, 4.21e+04, 1.14e+04, 8.33e+03, 4.35e+02, 1.55e+04, 1.62e+04, 2.54e+04, 2.98e+02, 5.62e+04, 5.13e+04
Function error values when FEs = 50000 , 6.39e+03, 3.01e+04, 1.19e+03, 8.28e+03, 2.37e+03, 1.62e+04, 5.40e+04, 4.43e+04, 3.13e+03, 1.48e+04, 6.13e+04, 5.65e+03, 8.42e+01, 3.86e+03, 4.43e+04, 4.81e+04, 5.42e+02, 4.71e+03, 2.55e+03, 4.84e+04, 4.95e+03, 6.14e+04, 1.33e+02, 4.70e+01, 6.14e+04, 6.14e+04, 1.27e+03, 6.31e+00, 2.34e+04, 6.10e+04, 1.73e+04, 1.46e+04, 2.83e+04, 8.83e+02, 1.59e+04, 1.51e+04, 7.67e+03, 6.14e+04, 6.14e+04, 4.16e+03, 3.63e+01, 4.21e+04, 1.14e+04, 8.32e+03, 4.10e+02, 1.55e+04, 1.62e+04, 2.54e+04, 2.94e+02, 5.62e+04, 5.13e+04
Function error values when FEs = 100000 , 6.39e+03, 3.01e+04, 1.19e+03, 8.28e+03, 2.37e+03, 1.62e+04, 5.39e+04, 4.43e+04, 3.13e+03, 1.48e+04, 6.13e+04, 5.65e+03, 8.42e+01, 3.86e+03, 4.43e+04, 4.81e+04, 5.42e+02, 4.71e+03, 2.55e+03, 4.84e+04, 4.95e+03, 6.13e+04, 1.33e+02, 4.70e+01, 6.13e+04, 6.13e+04, 1.27e+03, 6.31e+00, 2.34e+04, 6.10e+04, 1.73e+04, 1.46e+04, 2.83e+04, 8.83e+02, 1.59e+04, 1.51e+04, 7.67e+03, 6.13e+04, 6.13e+04, 4.16e+03, 3.63e+01, 4.20e+04, 1.14e+04, 8.32e+03, 4.10e+02, 1.55e+04, 1.62e+04, 2.54e+04, 2.94e+02, 5.62e+04, 5.13e+04
Function error values when FEs = 200000 , 6.39e+03, 3.01e+04, 1.19e+03, 8.27e+03, 2.37e+03, 1.62e+04, 5.39e+04, 4.43e+04, 3.12e+03, 1.48e+04, 6.13e+04, 5.64e+03, 8.41e+01, 3.86e+03, 4.43e+04, 4.81e+04, 5.42e+02, 4.71e+03, 2.55e+03, 4.84e+04, 4.95e+03, 6.13e+04, 1.33e+02, 4.70e+01, 6.13e+04, 6.13e+04, 1.27e+03, 6.30e+00, 2.34e+04, 6.10e+04, 1.73e+04, 1.46e+04, 2.82e+04, 8.83e+02, 1.59e+04, 1.51e+04, 7.67e+03, 6.13e+04, 6.13e+04, 4.16e+03, 3.63e+01, 4.20e+04, 1.14e+04, 8.31e+03, 4.10e+02, 1.55e+04, 1.62e+04, 2.54e+04, 2.94e+02, 5.62e+04, 5.13e+04
Function error values when FEs = 300000 , 6.39e+03, 3.00e+04, 1.19e+03, 8.27e+03, 2.37e+03, 1.62e+04, 5.39e+04, 4.43e+04, 3.12e+03, 1.48e+04, 6.13e+04, 5.64e+03, 8.41e+01, 3.86e+03, 4.42e+04, 4.81e+04, 5.41e+02, 4.70e+03, 2.55e+03, 4.84e+04, 4.95e+03, 6.13e+04, 1.33e+02, 4.70e+01, 6.13e+04, 6.13e+04, 1.27e+03, 6.30e+00, 2.34e+04, 6.10e+04, 1.73e+04, 1.46e+04, 2.82e+04, 8.82e+02, 1.59e+04, 1.50e+04, 7.67e+03, 6.13e+04, 6.13e+04, 4.16e+03, 3.63e+01, 4.20e+04, 1.14e+04, 8.31e+03, 4.09e+02, 1.54e+04, 1.61e+04, 2.54e+04, 2.94e+02, 5.62e+04, 5.13e+04
Function error values when FEs = 400000 , 6.38e+03, 3.00e+04, 1.19e+03, 8.26e+03, 2.37e+03, 1.62e+04, 5.38e+04, 4.43e+04, 3.12e+03, 1.48e+04, 6.12e+04, 5.64e+03, 8.40e+01, 3.86e+03, 4.42e+04, 4.80e+04, 5.41e+02, 4.70e+03, 2.55e+03, 4.83e+04, 4.94e+03, 6.12e+04, 1.33e+02, 4.69e+01, 6.12e+04, 6.12e+04, 1.27e+03, 6.30e+00, 2.34e+04, 6.09e+04, 1.73e+04, 1.46e+04, 2.82e+04, 8.82e+02, 1.59e+04, 1.50e+04, 7.66e+03, 6.12e+04, 4.68e+04, 4.15e+03, 3.62e+01, 4.20e+04, 1.14e+04, 8.31e+03, 4.09e+02, 1.54e+04, 1.61e+04, 2.53e+04, 2.94e+02, 5.61e+04, 5.12e+04
Function error values when FEs = 500000 , 6.38e+03, 3.00e+04, 1.19e+03, 8.26e+03, 2.37e+03, 1.62e+04, 5.38e+04, 4.42e+04, 3.12e+03, 1.48e+04, 6.11e+04, 5.63e+03, 8.39e+01, 3.85e+03, 4.41e+04, 4.80e+04, 5.41e+02, 4.70e+03, 2.54e+03, 4.83e+04, 4.94e+03, 6.12e+04, 1.33e+02, 4.69e+01, 6.12e+04, 6.12e+04, 1.27e+03, 6.29e+00, 2.34e+04, 6.08e+04, 1.72e+04, 1.46e+04, 2.82e+04, 8.81e+02, 1.59e+04, 1.50e+04, 7.66e+03, 6.12e+04, 1.38e+04, 4.15e+03, 3.62e+01, 4.19e+04, 1.13e+04, 8.30e+03, 4.09e+02, 1.54e+04, 1.61e+04, 2.53e+04, 2.94e+02, 5.61e+04, 5.12e+04
Function error values when FEs = 600000 , 6.37e+03, 3.00e+04, 1.18e+03, 8.25e+03, 2.37e+03, 1.61e+04, 5.37e+04, 4.42e+04, 3.11e+03, 1.48e+04, 1.33e+04, 5.63e+03, 8.39e+01, 3.85e+03, 4.41e+04, 4.79e+04, 5.40e+02, 4.70e+03, 2.54e+03, 4.82e+04, 4.94e+03, 6.11e+04, 1.33e+02, 4.69e+01, 6.11e+04, 6.11e+04, 1.27e+03, 6.28e+00, 2.34e+04, 6.08e+04, 1.72e+04, 1.46e+04, 2.82e+04, 8.80e+02, 1.58e+04, 1.50e+04, 7.65e+03, 6.11e+04, 1.06e+04, 4.15e+03, 3.62e+01, 4.19e+04, 1.13e+04, 8.30e+03, 4.08e+02, 1.54e+04, 1.61e+04, 2.53e+04, 2.93e+02, 5.60e+04, 5.11e+04
Function error values when FEs = 700000 , 6.37e+03, 3.00e+04, 1.18e+03, 8.24e+03, 2.37e+03, 1.61e+04, 5.37e+04, 4.42e+04, 3.11e+03, 1.47e+04, 1.80e+03, 5.62e+03, 8.38e+01, 3.85e+03, 4.41e+04, 4.79e+04, 5.40e+02, 4.69e+03, 2.54e+03, 4.82e+04, 4.93e+03, 6.10e+04, 1.33e+02, 4.68e+01, 6.10e+04, 6.10e+04, 1.27e+03, 6.27e+00, 2.33e+04, 6.07e+04, 1.72e+04, 1.45e+04, 2.81e+04, 8.79e+02, 1.58e+04, 1.50e+04, 7.64e+03, 6.11e+04, 1.06e+04, 4.14e+03, 3.61e+01, 4.19e+04, 1.13e+04, 8.29e+03, 4.08e+02, 1.54e+04, 1.61e+04, 2.53e+04, 2.93e+02, 5.59e+04, 5.10e+04
Function error values when FEs = 800000 , 6.36e+03, 2.99e+04, 1.18e+03, 8.23e+03, 2.36e+03, 1.61e+04, 5.36e+04, 4.41e+04, 3.11e+03, 1.47e+04, 1.76e+03, 5.62e+03, 8.38e+01, 3.85e+03, 4.41e+04, 4.79e+04, 5.40e+02, 4.69e+03, 2.54e+03, 4.81e+04, 4.93e+03, 6.10e+04, 1.33e+02, 4.68e+01, 6.10e+04, 6.10e+04, 1.27e+03, 6.27e+00, 2.33e+04, 6.06e+04, 1.72e+04, 1.45e+04, 2.81e+04, 8.78e+02, 1.58e+04, 1.50e+04, 7.64e+03, 6.10e+04, 1.06e+04, 4.14e+03, 3.61e+01, 4.18e+04, 1.13e+04, 8.28e+03, 4.07e+02, 1.54e+04, 1.61e+04, 2.53e+04, 2.93e+02, 5.59e+04, 5.10e+04
Function error values when FEs = 900000 , 6.36e+03, 2.99e+04, 1.18e+03, 8.22e+03, 2.36e+03, 1.61e+04, 5.35e+04, 4.41e+04, 3.10e+03, 1.47e+04, 1.75e+03, 5.61e+03, 8.37e+01, 3.84e+03, 4.40e+04, 4.78e+04, 5.39e+02, 4.69e+03, 2.53e+03, 4.80e+04, 4.92e+03, 6.09e+04, 1.33e+02, 4.67e+01, 6.09e+04, 6.09e+04, 1.27e+03, 6.26e+00, 2.33e+04, 6.06e+04, 1.72e+04, 1.45e+04, 2.81e+04, 8.77e+02, 1.58e+04, 1.50e+04, 7.63e+03, 6.09e+04, 1.05e+04, 4.13e+03, 3.61e+01, 4.18e+04, 1.13e+04, 8.28e+03, 4.07e+02, 1.54e+04, 1.60e+04, 2.52e+04, 2.92e+02, 5.58e+04, 5.09e+04
Function error values when FEs = 1000000 , 6.35e+03, 2.99e+04, 1.18e+03, 8.21e+03, 2.36e+03, 1.61e+04, 5.35e+04, 4.41e+04, 3.10e+03, 1.47e+04, 1.75e+03, 5.61e+03, 8.36e+01, 3.84e+03, 4.40e+04, 4.78e+04, 5.39e+02, 4.68e+03, 2.53e+03, 4.80e+04, 4.92e+03, 6.08e+04, 1.32e+02, 4.67e+01, 6.08e+04, 6.08e+04, 1.26e+03, 6.25e+00, 2.33e+04, 6.05e+04, 1.71e+04, 1.45e+04, 2.81e+04, 8.76e+02, 1.58e+04, 1.49e+04, 7.63e+03, 6.09e+04, 1.05e+04, 4.13e+03, 3.60e+01, 4.18e+04, 1.13e+04, 8.27e+03, 4.06e+02, 1.53e+04, 1.60e+04, 2.52e+04, 2.92e+02, 5.57e+04, 5.08e+04
