MOS-CEC2012_20_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 1.23e+03, 1.14e+03, 1.75e+03, 7.53e+02, 2.03e+03, 8.07e+02, 7.66e+02, 1.50e+03, 7.08e+02, 9.26e+02, 4.62e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.78e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.94e+02, 1.65e+03, 7.10e+02, 6.59e+02, 6.70e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.85e+02, 1.15e+03, 9.01e+02, 1.23e+03, 1.02e+03, 1.39e+03, 1.12e+03, 1.31e+03, 9.17e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 6000 , 1.23e+03, 1.14e+03, 1.75e+03, 7.53e+02, 2.03e+03, 8.07e+02, 7.66e+02, 1.50e+03, 7.08e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.77e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.94e+02, 1.65e+03, 7.09e+02, 6.58e+02, 6.69e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.85e+02, 1.15e+03, 9.01e+02, 1.23e+03, 1.02e+03, 1.39e+03, 1.12e+03, 1.31e+03, 9.16e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 9000 , 1.23e+03, 1.14e+03, 1.75e+03, 7.51e+02, 2.03e+03, 8.06e+02, 7.66e+02, 1.50e+03, 7.08e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.76e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 7.08e+02, 6.57e+02, 6.69e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.85e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.11e+03, 1.31e+03, 9.16e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 15000 , 1.23e+03, 1.14e+03, 6.12e+02, 7.50e+02, 2.03e+03, 8.06e+02, 7.66e+02, 1.50e+03, 7.08e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.74e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 7.08e+02, 6.57e+02, 6.68e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.85e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.11e+03, 1.31e+03, 9.16e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 30000 , 1.23e+03, 1.14e+03, 5.92e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.50e+03, 6.33e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.73e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 7.08e+02, 6.57e+02, 6.68e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.85e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.11e+03, 1.31e+03, 9.16e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 60000 , 1.23e+03, 1.14e+03, 5.87e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.28e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.73e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 7.08e+02, 6.56e+02, 6.68e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.14e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 90000 , 1.23e+03, 1.14e+03, 5.87e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.23e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.72e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 6.41e+02, 6.56e+02, 6.65e+02, 1.39e+03, 1.16e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.14e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 120000 , 1.23e+03, 1.13e+03, 5.86e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.23e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.72e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 6.31e+02, 6.56e+02, 6.65e+02, 1.39e+03, 1.15e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.13e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 150000 , 1.23e+03, 1.13e+03, 5.86e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.23e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.71e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 6.31e+02, 6.55e+02, 6.65e+02, 1.39e+03, 1.11e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.13e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 180000 , 1.23e+03, 1.13e+03, 5.86e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.22e+02, 9.26e+02, 4.57e+02, 1.16e+03, 8.96e+02, 1.18e+03, 9.71e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 6.31e+02, 6.55e+02, 6.65e+02, 1.39e+03, 1.11e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.13e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 210000 , 1.23e+03, 1.13e+03, 5.85e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.22e+02, 9.25e+02, 4.57e+02, 1.14e+03, 8.96e+02, 1.18e+03, 9.71e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.86e+02, 7.93e+02, 1.65e+03, 6.31e+02, 6.55e+02, 6.65e+02, 1.39e+03, 1.11e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.13e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
Function error values when FEs = 240000 , 1.23e+03, 1.13e+03, 5.85e+02, 7.50e+02, 1.95e+03, 8.06e+02, 7.66e+02, 1.32e+03, 6.22e+02, 9.25e+02, 4.57e+02, 1.14e+03, 8.96e+02, 1.18e+03, 9.71e+02, 1.49e+03, 1.16e+03, 1.23e+03, 1.11e+03, 1.53e+03, 1.39e+03, 8.85e+02, 7.93e+02, 1.65e+03, 6.31e+02, 6.55e+02, 6.65e+02, 1.39e+03, 1.11e+03, 7.92e+02, 1.14e+03, 1.04e+03, 8.45e+02, 1.14e+03, 1.17e+03, 6.74e+02, 1.33e+03, 9.84e+02, 1.14e+03, 9.01e+02, 1.23e+03, 1.01e+03, 1.39e+03, 1.10e+03, 1.31e+03, 9.13e+02, 7.91e+02, 1.19e+03, 1.36e+03, 1.08e+03, 6.76e+02
