MOS-SOCO2011_17_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 3.52e+02, 8.35e+02, 8.31e+02, 9.56e+02, 3.81e+02, 1.10e+03, 1.09e+03, 7.85e+02, 6.82e+02, 8.28e+01, 1.32e+03, 7.82e+02, 5.81e+02, 5.35e+02, 1.33e+03, 5.54e+02, 7.10e+02, 5.81e+02, 3.86e+02, 1.06e+03, 3.56e+02, 9.46e+02, 7.24e+02, 9.66e+02, 6.63e+02, 7.51e+02, 7.86e+02, 1.11e+03, 5.84e+02, 1.09e+02, 6.37e+02, 6.49e+02, 1.06e+03, 6.00e+02, 1.02e+03, 8.21e+02, 3.15e+02, 5.01e+02, 7.61e+02, 7.13e+02, 1.02e+03, 1.29e+03, 1.38e+02, 1.15e+03, 5.79e+02, 4.38e+02, 3.26e+02, 5.62e+02, 8.51e+02, 3.58e+02, 7.66e+02
Function error values when FEs = 6000 , 3.33e+02, 6.75e+02, 8.17e+02, 9.51e+02, 3.76e+02, 3.90e+02, 6.53e+02, 7.76e+02, 6.71e+02, 6.63e+01, 1.17e+03, 7.77e+02, 5.55e+02, 5.22e+02, 6.83e+02, 4.82e+02, 7.05e+02, 5.58e+02, 3.74e+02, 1.06e+03, 3.44e+02, 9.05e+02, 6.00e+02, 5.48e+02, 6.53e+02, 7.33e+02, 7.79e+02, 6.44e+02, 5.66e+02, 8.34e+01, 6.29e+02, 6.36e+02, 6.70e+02, 5.95e+02, 6.96e+02, 7.98e+02, 3.01e+02, 4.96e+02, 7.48e+02, 6.39e+02, 2.34e+02, 2.00e+02, 1.25e+02, 6.79e+02, 5.72e+02, 3.86e+02, 3.11e+02, 5.55e+02, 8.45e+02, 3.46e+02, 7.33e+02
Function error values when FEs = 9000 , 3.33e+02, 5.92e+02, 7.20e+02, 7.92e+02, 3.76e+02, 3.82e+02, 6.52e+02, 7.76e+02, 6.71e+02, 6.59e+01, 9.83e+02, 7.77e+02, 4.45e+02, 5.22e+02, 6.78e+02, 4.82e+02, 7.05e+02, 5.58e+02, 3.73e+02, 7.55e+02, 3.44e+02, 9.05e+02, 4.58e+02, 5.47e+02, 6.53e+02, 7.32e+02, 7.38e+02, 6.44e+02, 5.66e+02, 8.33e+01, 6.28e+02, 6.36e+02, 6.23e+02, 5.95e+02, 6.94e+02, 6.05e+02, 3.01e+02, 4.96e+02, 7.48e+02, 6.39e+02, 2.33e+02, 1.99e+02, 1.24e+02, 6.79e+02, 5.72e+02, 3.86e+02, 3.11e+02, 5.55e+02, 8.45e+02, 3.46e+02, 7.33e+02
Function error values when FEs = 15000 , 3.33e+02, 4.66e+02, 6.96e+02, 6.10e+02, 3.76e+02, 3.82e+02, 6.52e+02, 5.61e+02, 5.59e+02, 6.58e+01, 7.55e+02, 7.45e+02, 2.82e+02, 5.22e+02, 6.40e+02, 4.82e+02, 7.05e+02, 5.58e+02, 3.73e+02, 6.71e+02, 3.44e+02, 7.99e+02, 4.45e+02, 5.47e+02, 6.42e+02, 7.32e+02, 7.09e+02, 6.44e+02, 5.66e+02, 8.33e+01, 5.30e+02, 6.36e+02, 6.16e+02, 5.95e+02, 6.94e+02, 4.81e+02, 3.01e+02, 4.96e+02, 7.48e+02, 6.39e+02, 2.33e+02, 1.99e+02, 1.24e+02, 6.79e+02, 5.57e+02, 3.86e+02, 3.10e+02, 5.55e+02, 5.93e+02, 3.46e+02, 7.33e+02
Function error values when FEs = 30000 , 3.32e+02, 2.79e+02, 3.99e+02, 4.97e+02, 3.76e+02, 3.13e+02, 2.30e+02, 4.12e+02, 4.49e+02, 6.57e+01, 6.18e+02, 7.25e+02, 2.41e+02, 5.22e+02, 3.83e+02, 4.21e+02, 5.05e+02, 3.05e+02, 3.73e+02, 4.28e+02, 3.44e+02, 5.02e+02, 4.44e+02, 5.47e+02, 6.09e+02, 4.94e+02, 3.99e+02, 6.44e+02, 5.66e+02, 8.32e+01, 5.07e+02, 6.36e+02, 3.36e+02, 5.95e+02, 5.36e+02, 3.60e+02, 3.00e+02, 4.96e+02, 5.47e+02, 5.12e+02, 2.33e+02, 1.98e+02, 1.24e+02, 6.79e+02, 4.83e+02, 3.54e+02, 3.10e+02, 5.55e+02, 3.32e+02, 3.28e+02, 7.33e+02
Function error values when FEs = 60000 , 3.32e+02, 1.67e+02, 3.59e+02, 4.35e+02, 3.76e+02, 2.80e+02, 1.05e+02, 2.92e+02, 3.29e+02, 6.57e+01, 6.09e+02, 6.04e+02, 1.42e+02, 5.22e+02, 3.06e+02, 3.23e+02, 4.24e+02, 9.94e+01, 3.06e+02, 3.64e+02, 3.44e+02, 4.34e+02, 4.44e+02, 4.58e+02, 4.25e+02, 3.76e+02, 2.86e+02, 6.44e+02, 4.19e+02, 8.32e+01, 5.02e+02, 6.00e+02, 2.74e+02, 3.30e+02, 3.45e+02, 3.36e+02, 3.00e+02, 4.96e+02, 2.85e+02, 4.15e+02, 2.33e+02, 1.98e+02, 1.24e+02, 4.44e+02, 4.24e+02, 3.30e+02, 3.10e+02, 5.55e+02, 2.68e+02, 2.84e+02, 7.33e+02
Function error values when FEs = 90000 , 2.28e+02, 1.67e+02, 3.30e+02, 4.02e+02, 3.76e+02, 2.76e+02, 9.26e+01, 2.79e+02, 3.20e+02, 6.57e+01, 6.09e+02, 4.91e+02, 1.36e+02, 5.22e+02, 2.91e+02, 2.09e+02, 4.02e+02, 9.52e+01, 2.21e+02, 3.64e+02, 3.44e+02, 3.77e+02, 3.27e+02, 4.56e+02, 2.92e+02, 3.61e+02, 2.70e+02, 5.95e+02, 4.19e+02, 8.32e+01, 5.02e+02, 5.92e+02, 2.71e+02, 3.26e+02, 3.24e+02, 3.34e+02, 3.00e+02, 4.96e+02, 2.22e+02, 2.21e+02, 2.30e+02, 1.98e+02, 1.24e+02, 3.62e+02, 3.93e+02, 3.25e+02, 3.10e+02, 5.46e+02, 2.68e+02, 2.58e+02, 7.33e+02
Function error values when FEs = 120000 , 1.45e+02, 1.67e+02, 2.90e+02, 3.83e+02, 3.76e+02, 2.75e+02, 9.14e+01, 2.79e+02, 3.14e+02, 6.57e+01, 3.89e+02, 4.51e+02, 1.36e+02, 4.18e+02, 2.90e+02, 2.01e+02, 4.01e+02, 9.33e+01, 1.96e+02, 3.64e+02, 3.44e+02, 3.49e+02, 3.26e+02, 4.47e+02, 2.42e+02, 3.57e+02, 2.44e+02, 5.94e+02, 4.19e+02, 8.32e+01, 5.02e+02, 5.90e+02, 2.71e+02, 3.24e+02, 3.23e+02, 3.34e+02, 3.00e+02, 4.96e+02, 2.15e+02, 1.87e+02, 2.30e+02, 1.98e+02, 1.24e+02, 3.56e+02, 3.86e+02, 3.21e+02, 3.10e+02, 5.35e+02, 2.68e+02, 2.37e+02, 6.50e+02
Function error values when FEs = 150000 , 8.42e+01, 1.67e+02, 2.71e+02, 3.71e+02, 3.76e+02, 2.75e+02, 9.14e+01, 2.79e+02, 3.10e+02, 6.57e+01, 3.87e+02, 4.27e+02, 1.36e+02, 4.18e+02, 2.90e+02, 1.94e+02, 4.01e+02, 9.33e+01, 1.91e+02, 3.64e+02, 3.44e+02, 2.57e+02, 2.87e+02, 4.36e+02, 2.09e+02, 3.57e+02, 2.44e+02, 5.89e+02, 4.19e+02, 8.32e+01, 5.02e+02, 5.85e+02, 2.71e+02, 3.24e+02, 3.23e+02, 2.96e+02, 3.00e+02, 3.22e+02, 2.13e+02, 1.84e+02, 2.30e+02, 1.98e+02, 1.24e+02, 3.56e+02, 3.84e+02, 3.17e+02, 2.77e+02, 5.34e+02, 2.67e+02, 2.23e+02, 6.36e+02
Function error values when FEs = 180000 , 6.55e+01, 1.67e+02, 2.55e+02, 3.64e+02, 3.76e+02, 2.75e+02, 9.14e+01, 2.79e+02, 3.06e+02, 6.57e+01, 3.87e+02, 4.12e+02, 1.36e+02, 4.18e+02, 2.90e+02, 1.87e+02, 3.99e+02, 9.33e+01, 1.90e+02, 5.10e+01, 3.44e+02, 2.45e+02, 2.87e+02, 4.35e+02, 1.95e+02, 3.56e+02, 2.43e+02, 4.92e+02, 4.19e+02, 8.32e+01, 5.02e+02, 5.84e+02, 2.71e+02, 3.03e+02, 3.21e+02, 1.91e+02, 3.00e+02, 3.10e+02, 2.12e+02, 1.84e+02, 2.30e+02, 1.98e+02, 1.24e+02, 3.56e+02, 3.83e+02, 3.14e+02, 2.50e+02, 4.67e+02, 2.67e+02, 2.13e+02, 6.34e+02
