MOS-CEC2012_1_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 3.06e+04, 1.62e+02, 3.91e+03, 1.02e+04, 2.57e+03, 3.03e+03, 3.06e+04, 5.30e+02, 9.95e+03, 4.41e+03, 2.19e+04, 2.38e+03, 6.72e+03, 1.82e+03, 7.38e+02, 1.28e+04, 9.76e+03, 9.73e+03, 6.75e+02, 7.95e+03, 2.72e+03, 2.89e+03, 5.59e+02, 9.38e+02, 1.58e+03, 2.51e+03, 7.17e+02, 6.62e+03, 9.47e+03, 1.18e+03, 9.83e+03, 2.80e+04, 1.53e+04, 7.86e+03, 7.77e+00, 3.52e+03, 8.93e+03, 2.69e+01, 6.04e+03, 2.51e+01, 3.01e+03, 8.32e+02, 2.07e+02, 6.06e+03, 4.76e+03, 1.52e+01, 3.73e+03, 2.25e+02, 3.02e+04, 1.01e+02, 3.84e+03
Function error values when FEs = 10000 , 3.06e+04, 1.55e+02, 3.76e+03, 1.02e+04, 2.57e+03, 2.86e+03, 3.06e+04, 5.27e+02, 9.83e+03, 4.40e+03, 2.19e+04, 2.37e+03, 6.71e+03, 1.82e+03, 7.10e+02, 1.28e+04, 9.75e+03, 9.73e+03, 6.69e+02, 7.95e+03, 2.72e+03, 2.88e+03, 5.57e+02, 9.37e+02, 1.57e+03, 2.50e+03, 7.08e+02, 6.62e+03, 9.46e+03, 1.18e+03, 9.83e+03, 2.79e+04, 1.52e+04, 7.86e+03, 1.68e+00, 3.51e+03, 8.91e+03, 2.39e+01, 6.04e+03, 1.99e+01, 3.01e+03, 8.28e+02, 1.95e+02, 6.06e+03, 4.76e+03, 1.49e+01, 3.73e+03, 2.19e+02, 3.02e+04, 9.45e+01, 3.83e+03
Function error values when FEs = 15000 , 3.06e+04, 1.55e+02, 3.76e+03, 1.02e+04, 2.57e+03, 2.86e+03, 3.06e+04, 5.26e+02, 9.83e+03, 4.40e+03, 2.19e+04, 2.37e+03, 6.71e+03, 1.82e+03, 7.10e+02, 1.28e+04, 9.75e+03, 9.73e+03, 6.69e+02, 7.95e+03, 2.72e+03, 2.88e+03, 5.57e+02, 9.37e+02, 1.57e+03, 2.50e+03, 7.08e+02, 6.62e+03, 9.46e+03, 1.18e+03, 9.83e+03, 2.79e+04, 1.52e+04, 7.86e+03, 1.68e+00, 3.51e+03, 8.91e+03, 2.39e+01, 6.04e+03, 1.99e+01, 3.01e+03, 8.28e+02, 1.95e+02, 6.06e+03, 4.76e+03, 1.49e+01, 3.73e+03, 2.19e+02, 3.02e+04, 9.45e+01, 3.83e+03
Function error values when FEs = 25000 , 3.06e+04, 1.55e+02, 3.76e+03, 1.02e+04, 2.57e+03, 2.86e+03, 3.06e+04, 5.26e+02, 9.83e+03, 4.40e+03, 2.19e+04, 2.37e+03, 6.71e+03, 1.82e+03, 7.10e+02, 1.28e+04, 9.74e+03, 9.72e+03, 6.69e+02, 7.95e+03, 2.72e+03, 2.88e+03, 5.57e+02, 9.37e+02, 1.57e+03, 2.50e+03, 7.08e+02, 6.62e+03, 9.46e+03, 1.18e+03, 9.82e+03, 2.79e+04, 1.52e+04, 7.85e+03, 1.68e+00, 3.51e+03, 8.91e+03, 2.39e+01, 6.04e+03, 1.98e+01, 3.00e+03, 8.28e+02, 1.95e+02, 6.06e+03, 4.75e+03, 1.49e+01, 3.73e+03, 2.19e+02, 3.02e+04, 9.45e+01, 3.83e+03
Function error values when FEs = 50000 , 3.05e+04, 1.55e+02, 3.76e+03, 1.02e+04, 2.56e+03, 2.86e+03, 3.06e+04, 5.26e+02, 9.82e+03, 4.40e+03, 2.19e+04, 2.37e+03, 6.71e+03, 1.82e+03, 7.09e+02, 1.28e+04, 9.74e+03, 9.72e+03, 6.68e+02, 7.94e+03, 2.72e+03, 2.88e+03, 5.57e+02, 9.36e+02, 1.57e+03, 2.50e+03, 7.08e+02, 6.62e+03, 9.45e+03, 1.18e+03, 9.82e+03, 2.79e+04, 1.52e+04, 7.85e+03, 1.68e+00, 3.51e+03, 8.90e+03, 2.38e+01, 6.04e+03, 1.98e+01, 3.00e+03, 8.28e+02, 1.95e+02, 6.05e+03, 4.75e+03, 1.49e+01, 3.72e+03, 2.19e+02, 3.01e+04, 9.45e+01, 3.83e+03
Function error values when FEs = 100000 , 3.05e+04, 1.55e+02, 3.76e+03, 1.02e+04, 2.56e+03, 2.86e+03, 3.05e+04, 5.25e+02, 9.81e+03, 4.39e+03, 2.18e+04, 2.37e+03, 6.70e+03, 1.81e+03, 7.08e+02, 1.28e+04, 9.73e+03, 9.70e+03, 6.68e+02, 7.94e+03, 2.72e+03, 2.88e+03, 5.56e+02, 9.35e+02, 1.57e+03, 2.50e+03, 7.07e+02, 6.61e+03, 9.44e+03, 1.18e+03, 9.81e+03, 2.79e+04, 1.52e+04, 7.84e+03, 1.68e+00, 3.50e+03, 8.89e+03, 2.38e+01, 6.03e+03, 1.98e+01, 3.00e+03, 8.27e+02, 1.95e+02, 6.05e+03, 4.75e+03, 1.49e+01, 3.72e+03, 2.18e+02, 3.01e+04, 9.44e+01, 3.83e+03
Function error values when FEs = 150000 , 3.05e+04, 1.55e+02, 3.75e+03, 1.02e+04, 2.56e+03, 2.86e+03, 3.05e+04, 5.25e+02, 9.80e+03, 4.39e+03, 2.18e+04, 2.37e+03, 6.70e+03, 1.81e+03, 7.08e+02, 1.28e+04, 9.72e+03, 9.69e+03, 6.67e+02, 7.93e+03, 2.71e+03, 2.88e+03, 5.56e+02, 9.33e+02, 1.57e+03, 2.50e+03, 7.07e+02, 6.61e+03, 9.43e+03, 1.17e+03, 9.80e+03, 2.78e+04, 1.52e+04, 7.83e+03, 1.68e+00, 3.50e+03, 8.88e+03, 2.38e+01, 6.03e+03, 1.98e+01, 3.00e+03, 8.26e+02, 1.95e+02, 6.05e+03, 4.74e+03, 1.48e+01, 3.72e+03, 2.18e+02, 3.01e+04, 9.43e+01, 3.82e+03
Function error values when FEs = 200000 , 3.04e+04, 1.55e+02, 3.75e+03, 1.02e+04, 2.56e+03, 2.85e+03, 3.05e+04, 5.24e+02, 9.79e+03, 4.38e+03, 2.18e+04, 2.36e+03, 6.69e+03, 1.81e+03, 7.07e+02, 1.28e+04, 9.71e+03, 9.67e+03, 6.66e+02, 7.92e+03, 2.71e+03, 2.87e+03, 5.56e+02, 9.32e+02, 1.56e+03, 2.50e+03, 7.06e+02, 6.60e+03, 9.43e+03, 1.17e+03, 9.80e+03, 2.78e+04, 1.52e+04, 7.82e+03, 1.68e+00, 3.50e+03, 8.88e+03, 2.38e+01, 6.02e+03, 1.98e+01, 2.99e+03, 8.25e+02, 1.94e+02, 6.04e+03, 4.74e+03, 1.48e+01, 3.71e+03, 2.18e+02, 3.00e+04, 9.42e+01, 3.82e+03
Function error values when FEs = 250000 , 3.04e+04, 1.55e+02, 3.75e+03, 1.02e+04, 2.55e+03, 2.85e+03, 3.04e+04, 5.23e+02, 9.79e+03, 4.38e+03, 2.17e+04, 2.36e+03, 6.69e+03, 1.81e+03, 7.06e+02, 1.28e+04, 9.71e+03, 9.66e+03, 6.65e+02, 7.92e+03, 2.71e+03, 2.87e+03, 5.55e+02, 9.31e+02, 1.56e+03, 2.49e+03, 7.06e+02, 6.60e+03, 9.42e+03, 1.17e+03, 9.79e+03, 2.78e+04, 1.52e+04, 7.82e+03, 1.67e+00, 3.49e+03, 8.87e+03, 2.38e+01, 6.02e+03, 1.97e+01, 2.99e+03, 8.24e+02, 1.94e+02, 6.04e+03, 4.73e+03, 1.48e+01, 3.71e+03, 2.18e+02, 3.00e+04, 9.41e+01, 3.82e+03
Function error values when FEs = 300000 , 3.03e+04, 1.55e+02, 3.74e+03, 1.02e+04, 2.55e+03, 2.85e+03, 3.04e+04, 5.23e+02, 9.78e+03, 4.38e+03, 2.17e+04, 2.36e+03, 6.68e+03, 1.81e+03, 7.05e+02, 1.28e+04, 9.70e+03, 9.66e+03, 6.64e+02, 7.91e+03, 2.71e+03, 2.87e+03, 5.55e+02, 9.29e+02, 1.56e+03, 2.49e+03, 7.05e+02, 6.59e+03, 9.41e+03, 1.17e+03, 9.78e+03, 2.77e+04, 1.52e+04, 7.81e+03, 1.67e+00, 3.49e+03, 8.86e+03, 2.38e+01, 6.01e+03, 1.97e+01, 2.99e+03, 8.23e+02, 1.94e+02, 6.03e+03, 4.73e+03, 1.48e+01, 3.71e+03, 2.18e+02, 2.99e+04, 9.41e+01, 3.81e+03
