MOS-SOCO2011_13_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.12e+08, 1.00e+08, 2.44e+08, 5.21e+07, 1.97e+08, 1.24e+08, 1.24e+08, 9.56e+07, 1.90e+08, 6.79e+07, 3.40e+08, 1.31e+08, 7.87e+07, 7.95e+07, 4.76e+07, 1.50e+08, 1.15e+08, 1.84e+08, 8.66e+07, 1.65e+08, 1.09e+08, 1.22e+08, 1.68e+08, 3.67e+07, 1.58e+08, 1.11e+08, 1.85e+08, 1.63e+08, 1.48e+08, 1.01e+08, 5.45e+07, 3.86e+08, 1.29e+08, 1.28e+08, 8.13e+07, 7.89e+07, 4.09e+07, 7.28e+08, 3.56e+07, 8.33e+07, 1.47e+08, 1.04e+08, 7.81e+07, 1.09e+08, 1.58e+08, 3.37e+08, 2.01e+08, 2.29e+08, 6.16e+07, 1.58e+08, 8.42e+07
Function error values when FEs = 20000 , 2.40e+06, 1.31e+07, 2.84e+06, 1.30e+07, 1.37e+07, 5.76e+05, 1.23e+07, 9.03e+06, 2.70e+06, 1.09e+07, 8.70e+06, 1.79e+07, 3.78e+06, 2.75e+06, 9.14e+06, 2.81e+06, 1.11e+07, 3.85e+06, 3.74e+06, 1.98e+07, 2.46e+06, 3.60e+07, 8.52e+05, 3.03e+06, 1.08e+07, 3.59e+06, 2.91e+06, 2.69e+06, 1.27e+07, 1.03e+07, 3.94e+06, 9.01e+06, 2.98e+06, 2.90e+06, 4.75e+05, 3.71e+06, 1.89e+05, 3.02e+07, 9.10e+05, 2.43e+06, 3.24e+06, 3.14e+06, 2.44e+06, 8.67e+06, 4.51e+06, 9.90e+06, 1.45e+07, 2.90e+06, 1.21e+07, 1.90e+06, 1.52e+06
Function error values when FEs = 30000 , 5.98e+05, 2.03e+06, 2.53e+06, 9.73e+05, 2.98e+06, 5.66e+05, 6.15e+05, 1.48e+06, 1.55e+06, 6.49e+05, 1.13e+06, 5.58e+05, 2.78e+06, 2.13e+06, 6.04e+05, 2.77e+06, 7.75e+05, 2.71e+06, 2.98e+06, 2.41e+06, 1.93e+06, 1.08e+06, 2.43e+05, 2.87e+06, 1.01e+06, 3.58e+06, 3.24e+05, 2.20e+06, 8.09e+06, 1.68e+06, 2.62e+06, 8.97e+06, 2.57e+06, 1.94e+06, 4.55e+05, 1.81e+06, 1.89e+05, 2.05e+06, 1.83e+05, 1.42e+06, 2.14e+05, 4.83e+05, 2.11e+06, 7.25e+05, 4.35e+06, 2.03e+06, 8.52e+05, 6.75e+05, 1.63e+06, 1.78e+06, 1.14e+06
Function error values when FEs = 50000 , 3.88e+05, 6.62e+05, 5.89e+04, 8.51e+05, 5.72e+05, 5.90e+03, 1.54e+05, 1.60e+05, 1.25e+06, 5.13e+04, 1.38e+04, 1.50e+05, 7.52e+05, 3.08e+05, 5.79e+05, 1.96e+05, 4.05e+03, 7.36e+05, 2.28e+06, 4.39e+05, 6.16e+05, 1.95e+04, 2.07e+05, 6.36e+05, 1.89e+04, 3.20e+04, 2.46e+05, 1.96e+06, 2.60e+05, 1.38e+06, 2.59e+06, 7.32e+05, 2.23e+06, 1.81e+05, 4.24e+05, 1.45e+06, 1.74e+05, 3.74e+04, 1.74e+05, 1.04e+06, 8.57e+04, 1.62e+05, 5.92e+05, 6.00e+05, 4.88e+05, 9.00e+05, 2.66e+04, 6.70e+05, 6.89e+04, 1.21e+06, 5.44e+04
Function error values when FEs = 100000 , 1.10e+05, 5.84e+04, 8.62e+03, 6.24e+05, 2.03e+04, 4.77e+03, 5.21e+04, 1.43e+05, 4.98e+04, 4.71e+04, 1.16e+04, 9.40e+04, 4.50e+04, 1.32e+05, 3.22e+03, 4.21e+03, 4.42e+02, 2.49e+05, 6.36e+04, 9.05e+04, 4.65e+04, 1.63e+04, 1.66e+05, 5.61e+03, 7.93e+03, 1.26e+03, 1.30e+03, 7.68e+04, 1.17e+05, 1.39e+04, 2.10e+04, 1.15e+04, 1.54e+04, 7.90e+03, 2.00e+03, 2.89e+05, 1.40e+05, 3.68e+04, 1.70e+05, 7.25e+04, 4.05e+04, 1.27e+05, 1.42e+05, 4.79e+05, 2.44e+05, 5.54e+04, 1.27e+04, 1.98e+05, 5.29e+04, 1.74e+04, 5.13e+04
Function error values when FEs = 200000 , 6.16e+03, 2.47e+04, 8.44e+03, 8.09e+03, 1.95e+04, 4.77e+03, 5.02e+04, 1.94e+04, 6.80e+03, 3.58e+04, 1.16e+04, 4.55e+02, 4.09e+04, 6.47e+03, 2.69e+03, 4.21e+03, 4.42e+02, 3.00e+03, 2.62e+04, 3.53e+02, 5.03e+02, 1.63e+04, 4.62e+04, 5.61e+03, 7.92e+03, 1.26e+03, 7.25e+02, 6.98e+04, 1.50e+04, 1.29e+04, 1.82e+04, 1.15e+04, 1.44e+04, 7.89e+03, 1.98e+03, 8.97e+02, 4.07e+04, 3.29e+04, 7.85e+04, 3.30e+03, 3.24e+04, 1.53e+03, 1.23e+03, 9.37e+03, 5.25e+04, 5.40e+04, 1.27e+04, 6.24e+04, 1.46e+04, 1.72e+04, 4.57e+04
Function error values when FEs = 300000 , 5.18e+03, 2.43e+04, 8.43e+03, 8.08e+03, 1.95e+04, 4.76e+03, 1.96e+04, 1.90e+04, 6.79e+03, 2.63e+04, 1.16e+04, 4.41e+02, 4.08e+04, 6.46e+03, 2.33e+03, 4.20e+03, 4.42e+02, 2.99e+03, 2.62e+04, 3.53e+02, 5.03e+02, 1.63e+04, 4.04e+04, 5.60e+03, 7.91e+03, 1.25e+03, 7.25e+02, 1.38e+04, 1.32e+04, 1.29e+04, 1.82e+04, 1.15e+04, 1.44e+04, 7.88e+03, 1.98e+03, 8.96e+02, 4.07e+04, 1.03e+04, 4.64e+04, 3.30e+03, 3.18e+04, 6.54e+02, 1.23e+03, 9.36e+03, 5.14e+04, 5.40e+04, 1.27e+04, 6.16e+04, 1.45e+04, 1.72e+04, 1.81e+04
Function error values when FEs = 400000 , 5.18e+03, 2.43e+04, 8.42e+03, 8.07e+03, 1.95e+04, 4.76e+03, 1.95e+04, 1.82e+04, 6.79e+03, 3.20e+03, 1.16e+04, 4.41e+02, 6.38e+02, 6.45e+03, 4.37e+02, 4.20e+03, 4.42e+02, 2.99e+03, 2.62e+04, 3.53e+02, 5.03e+02, 1.63e+04, 2.00e+04, 5.60e+03, 7.90e+03, 1.25e+03, 7.25e+02, 1.38e+04, 1.32e+04, 1.29e+04, 1.81e+04, 1.15e+04, 7.23e+03, 7.87e+03, 1.98e+03, 8.96e+02, 4.07e+04, 1.02e+04, 4.63e+04, 3.29e+03, 3.47e+03, 6.54e+02, 1.23e+03, 9.35e+03, 2.37e+04, 2.23e+03, 1.27e+04, 2.62e+04, 1.42e+04, 1.72e+04, 1.74e+04
Function error values when FEs = 500000 , 9.79e+02, 1.80e+04, 8.41e+03, 8.06e+03, 1.95e+04, 4.76e+03, 8.38e+03, 1.82e+04, 6.78e+03, 3.20e+03, 1.16e+04, 4.41e+02, 6.38e+02, 6.45e+03, 4.37e+02, 4.20e+03, 4.42e+02, 2.99e+03, 2.62e+04, 3.53e+02, 5.03e+02, 1.63e+04, 5.59e+03, 5.59e+03, 7.89e+03, 1.25e+03, 7.25e+02, 5.17e+03, 1.27e+04, 1.29e+04, 1.81e+04, 1.15e+04, 7.22e+03, 7.86e+03, 1.98e+03, 8.95e+02, 4.07e+04, 1.01e+04, 3.60e+04, 3.29e+03, 2.88e+03, 6.54e+02, 1.23e+03, 9.34e+03, 1.13e+04, 1.58e+03, 1.27e+04, 1.03e+04, 1.42e+04, 1.72e+04, 9.23e+03
Function error values when FEs = 600000 , 4.80e+02, 1.53e+04, 8.40e+03, 8.05e+03, 1.95e+04, 4.75e+03, 7.77e+03, 1.40e+04, 6.78e+03, 3.20e+03, 1.15e+04, 4.41e+02, 6.08e+02, 6.44e+03, 4.37e+02, 4.19e+03, 4.42e+02, 2.98e+03, 2.61e+04, 3.53e+02, 5.03e+02, 1.63e+04, 4.64e+03, 5.59e+03, 7.88e+03, 1.25e+03, 7.24e+02, 4.45e+03, 8.30e+03, 1.29e+04, 1.81e+04, 1.15e+04, 7.21e+03, 7.85e+03, 1.98e+03, 8.94e+02, 3.10e+04, 1.04e+03, 3.28e+04, 3.29e+03, 2.67e+03, 6.54e+02, 1.23e+03, 9.33e+03, 1.04e+04, 1.39e+03, 1.27e+04, 9.56e+03, 8.95e+03, 1.72e+04, 7.37e+03
