MOS-CEC2012_18_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 2.69e+06, 3.84e+05, 4.29e+06, 2.59e+06, 6.02e+05, 1.78e+06, 5.30e+05, 1.50e+07, 6.55e+05, 3.66e+06, 1.17e+06, 6.77e+05, 6.12e+06, 2.50e+05, 5.11e+05, 3.45e+06, 6.19e+06, 2.61e+06, 4.27e+06, 1.78e+06, 6.93e+06, 5.35e+06, 9.21e+05, 2.15e+06, 7.50e+05, 1.84e+06, 5.34e+06, 5.07e+05, 9.33e+06, 3.11e+06, 9.57e+05, 2.25e+06, 3.44e+06, 1.45e+07, 6.85e+05, 7.27e+06, 4.41e+05, 2.92e+05, 6.94e+05, 2.37e+05, 9.41e+05, 1.79e+06, 1.54e+06, 7.35e+06, 8.84e+05, 1.34e+07, 7.07e+06, 3.32e+06, 3.59e+06, 4.04e+06, 1.26e+05
Function error values when FEs = 6000 , 1.70e+06, 3.04e+05, 2.89e+06, 1.67e+06, 5.29e+05, 1.24e+06, 4.54e+05, 9.56e+06, 6.37e+05, 2.58e+06, 7.46e+05, 4.95e+05, 4.04e+06, 1.96e+05, 4.64e+05, 2.36e+06, 4.27e+06, 1.86e+06, 2.81e+06, 1.26e+06, 4.39e+06, 3.91e+06, 8.55e+05, 1.42e+06, 5.37e+05, 1.47e+06, 3.48e+06, 4.29e+05, 6.18e+06, 2.37e+06, 7.49e+05, 1.43e+06, 2.26e+06, 9.56e+06, 4.41e+05, 4.98e+06, 3.89e+05, 2.43e+05, 5.99e+05, 2.25e+05, 6.58e+05, 1.44e+06, 1.00e+06, 4.66e+06, 6.26e+05, 9.06e+06, 4.67e+06, 2.20e+06, 2.81e+06, 2.69e+06, 1.14e+05
Function error values when FEs = 9000 , 9.91e+05, 2.32e+05, 1.63e+06, 1.06e+06, 4.65e+05, 8.67e+05, 3.96e+05, 6.21e+06, 6.20e+05, 1.74e+06, 4.71e+05, 3.69e+05, 2.28e+06, 1.56e+05, 4.25e+05, 1.50e+06, 2.74e+06, 1.24e+06, 1.77e+06, 9.32e+05, 2.74e+06, 2.74e+06, 7.93e+05, 9.38e+05, 3.85e+05, 1.19e+06, 2.25e+06, 3.73e+05, 3.92e+06, 1.70e+06, 5.94e+05, 9.66e+05, 1.40e+06, 6.15e+06, 2.82e+05, 3.17e+06, 3.60e+05, 2.03e+05, 5.19e+05, 2.17e+05, 4.72e+05, 1.18e+06, 6.71e+05, 2.84e+06, 4.19e+05, 5.80e+06, 2.87e+06, 1.42e+06, 2.18e+06, 1.69e+06, 1.07e+05
Function error values when FEs = 15000 , 3.71e+05, 1.62e+05, 4.73e+05, 3.92e+05, 3.84e+05, 5.16e+05, 3.08e+05, 2.05e+06, 5.84e+05, 9.10e+05, 1.86e+05, 2.15e+05, 8.38e+05, 1.10e+05, 3.70e+05, 6.42e+05, 8.42e+05, 5.22e+05, 5.93e+05, 5.24e+05, 8.62e+05, 1.42e+06, 7.00e+05, 3.76e+05, 2.14e+05, 8.71e+05, 8.82e+05, 2.94e+05, 1.36e+06, 1.00e+06, 4.02e+05, 4.72e+05, 4.54e+05, 1.83e+06, 1.16e+05, 1.17e+06, 3.18e+05, 1.60e+05, 4.17e+05, 2.03e+05, 2.60e+05, 8.70e+05, 3.20e+05, 9.44e+05, 1.88e+05, 1.64e+06, 7.97e+05, 5.23e+05, 1.54e+06, 6.60e+05, 9.91e+04
Function error values when FEs = 30000 , 9.38e+04, 1.20e+05, 6.91e+04, 1.57e+05, 3.16e+05, 3.04e+05, 2.35e+05, 2.84e+05, 4.92e+05, 5.23e+05, 7.91e+04, 1.44e+05, 1.15e+05, 7.83e+04, 3.14e+05, 2.41e+05, 1.04e+05, 2.36e+05, 1.18e+05, 2.97e+05, 1.13e+05, 8.42e+05, 5.78e+05, 1.36e+05, 1.38e+05, 6.16e+05, 2.75e+05, 2.40e+05, 2.46e+05, 5.75e+05, 2.75e+05, 2.08e+05, 4.73e+04, 2.77e+05, 4.22e+04, 2.73e+05, 2.64e+05, 1.35e+05, 3.09e+05, 1.73e+05, 1.37e+05, 6.26e+05, 1.71e+05, 1.54e+05, 8.30e+04, 9.12e+04, 1.02e+05, 1.50e+05, 1.07e+06, 2.10e+05, 9.11e+04
Function error values when FEs = 60000 , 8.18e+04, 9.04e+04, 4.83e+04, 1.41e+05, 2.43e+05, 2.04e+05, 1.67e+05, 2.08e+05, 3.43e+05, 3.51e+05, 7.12e+04, 1.19e+05, 6.46e+04, 5.83e+04, 2.45e+05, 1.84e+05, 6.83e+04, 1.88e+05, 9.77e+04, 2.32e+05, 8.36e+04, 5.57e+05, 4.11e+05, 1.10e+05, 1.18e+05, 4.23e+05, 1.73e+05, 1.86e+05, 1.62e+05, 3.89e+05, 1.95e+05, 1.42e+05, 2.25e+04, 1.74e+05, 3.84e+04, 1.67e+05, 1.98e+05, 1.22e+05, 2.15e+05, 1.27e+05, 9.10e+04, 4.37e+05, 1.23e+05, 1.20e+05, 7.42e+04, 3.74e+04, 7.41e+04, 1.02e+05, 7.14e+05, 1.47e+05, 8.24e+04
Function error values when FEs = 90000 , 7.86e+04, 7.15e+04, 4.62e+04, 1.36e+05, 1.94e+05, 1.42e+05, 1.21e+05, 1.97e+05, 2.35e+05, 2.47e+05, 6.82e+04, 1.03e+05, 4.82e+04, 4.49e+04, 1.99e+05, 1.52e+05, 6.40e+04, 1.61e+05, 9.44e+04, 1.92e+05, 8.09e+04, 3.67e+05, 2.97e+05, 9.75e+04, 1.05e+05, 3.00e+05, 1.22e+05, 1.51e+05, 1.31e+05, 2.73e+05, 1.47e+05, 9.96e+04, 1.75e+04, 1.48e+05, 3.73e+04, 1.15e+05, 1.54e+05, 1.11e+05, 1.54e+05, 9.44e+04, 6.52e+04, 3.08e+05, 9.57e+04, 1.15e+05, 7.01e+04, 3.59e+04, 7.21e+04, 7.79e+04, 4.61e+05, 1.14e+05, 7.59e+04
Function error values when FEs = 120000 , 7.56e+04, 5.92e+04, 4.46e+04, 1.32e+05, 1.62e+05, 1.02e+05, 9.09e+04, 1.88e+05, 1.67e+05, 1.78e+05, 6.57e+04, 9.18e+04, 3.75e+04, 3.67e+04, 1.69e+05, 1.31e+05, 6.09e+04, 1.42e+05, 9.15e+04, 1.66e+05, 7.84e+04, 2.53e+05, 2.17e+05, 8.96e+04, 9.59e+04, 2.24e+05, 8.96e+04, 1.28e+05, 1.11e+05, 2.00e+05, 1.16e+05, 7.59e+04, 1.43e+04, 1.31e+05, 3.61e+04, 8.36e+04, 1.25e+05, 1.04e+05, 1.14e+05, 7.32e+04, 4.82e+04, 2.25e+05, 7.76e+04, 1.11e+05, 6.71e+04, 3.47e+04, 7.04e+04, 6.24e+04, 2.98e+05, 9.31e+04, 7.07e+04
Function error values when FEs = 150000 , 7.30e+04, 5.09e+04, 4.32e+04, 1.28e+05, 1.41e+05, 7.71e+04, 7.26e+04, 1.80e+05, 1.22e+05, 1.35e+05, 6.37e+04, 8.39e+04, 3.01e+04, 3.07e+04, 1.49e+05, 1.16e+05, 5.85e+04, 1.28e+05, 8.89e+04, 1.47e+05, 7.59e+04, 1.76e+05, 1.68e+05, 8.32e+04, 8.93e+04, 1.72e+05, 6.74e+04, 1.13e+05, 9.77e+04, 1.50e+05, 9.55e+04, 5.87e+04, 1.21e+04, 1.20e+05, 3.50e+04, 6.23e+04, 1.06e+05, 9.85e+04, 8.66e+04, 5.93e+04, 3.69e+04, 1.72e+05, 6.54e+04, 1.07e+05, 6.48e+04, 3.38e+04, 6.89e+04, 5.19e+04, 2.00e+05, 7.77e+04, 6.65e+04
Function error values when FEs = 180000 , 7.06e+04, 4.53e+04, 4.20e+04, 1.25e+05, 1.26e+05, 5.96e+04, 6.00e+04, 1.73e+05, 9.20e+04, 1.06e+05, 6.18e+04, 7.78e+04, 2.50e+04, 2.66e+04, 1.34e+05, 1.05e+05, 5.65e+04, 1.18e+05, 8.65e+04, 1.34e+05, 7.33e+04, 1.27e+05, 1.33e+05, 7.85e+04, 8.46e+04, 1.37e+05, 5.27e+04, 1.01e+05, 8.78e+04, 1.18e+05, 8.11e+04, 4.76e+04, 1.06e+04, 1.11e+05, 3.39e+04, 4.82e+04, 9.26e+04, 9.37e+04, 6.77e+04, 4.99e+04, 2.96e+04, 1.36e+05, 5.72e+04, 1.04e+05, 6.29e+04, 3.29e+04, 6.74e+04, 4.47e+04, 1.34e+05, 6.76e+04, 6.33e+04
