MOS-SOCO2011_11_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 1.08e+05, 1.04e+05, 1.05e+05, 1.19e+05, 1.40e+05, 6.17e+04, 1.01e+05, 7.99e+04, 1.25e+05, 1.56e+05, 1.14e+05, 1.48e+05, 1.48e+05, 1.30e+05, 7.75e+04, 1.18e+05, 1.39e+05, 1.24e+05, 1.46e+05, 1.32e+05, 1.01e+05, 1.22e+05, 9.67e+04, 1.34e+05, 1.04e+05, 1.23e+05, 1.48e+05, 1.37e+05, 1.10e+05, 1.21e+05, 1.21e+05, 1.40e+05, 1.47e+05, 1.42e+05, 1.13e+05, 1.46e+05, 9.32e+04, 1.15e+05, 1.12e+05, 1.27e+05, 1.18e+05, 1.15e+05, 1.05e+05, 1.39e+05, 1.25e+05, 9.56e+04, 1.43e+05, 1.02e+05, 1.38e+05, 9.76e+04, 8.73e+04
Function error values when FEs = 20000 , 8.67e+04, 9.44e+04, 9.58e+04, 1.02e+05, 1.15e+05, 5.44e+04, 6.85e+04, 5.81e+04, 1.21e+05, 1.38e+05, 6.53e+04, 1.15e+05, 1.07e+05, 9.60e+04, 6.95e+04, 6.79e+04, 1.20e+05, 9.81e+04, 1.00e+05, 9.97e+04, 7.58e+04, 9.72e+04, 6.06e+04, 1.02e+05, 7.91e+04, 1.02e+05, 1.04e+05, 1.22e+05, 8.77e+04, 7.04e+04, 1.05e+05, 1.22e+05, 1.25e+05, 9.17e+04, 9.39e+04, 1.22e+05, 8.32e+04, 6.40e+04, 8.84e+04, 1.00e+05, 8.32e+04, 6.12e+04, 1.00e+05, 1.35e+05, 1.22e+05, 7.18e+04, 1.18e+05, 7.13e+04, 1.04e+05, 8.98e+04, 5.65e+04
Function error values when FEs = 30000 , 8.00e+04, 8.21e+04, 8.46e+04, 9.36e+04, 1.00e+05, 5.36e+04, 6.25e+04, 5.41e+04, 1.01e+05, 1.28e+05, 6.03e+04, 1.06e+05, 9.67e+04, 8.97e+04, 6.13e+04, 6.24e+04, 1.10e+05, 8.03e+04, 9.22e+04, 9.35e+04, 7.06e+04, 9.04e+04, 5.65e+04, 9.45e+04, 7.24e+04, 9.40e+04, 9.60e+04, 1.11e+05, 8.49e+04, 6.55e+04, 9.98e+04, 1.20e+05, 1.09e+05, 8.40e+04, 8.64e+04, 1.17e+05, 7.14e+04, 5.15e+04, 6.91e+04, 9.41e+04, 7.46e+04, 4.66e+04, 9.86e+04, 1.27e+05, 1.17e+05, 6.60e+04, 1.12e+05, 6.60e+04, 8.97e+04, 7.48e+04, 4.38e+04
Function error values when FEs = 50000 , 6.98e+04, 6.76e+04, 6.86e+04, 8.14e+04, 8.83e+04, 4.58e+04, 5.28e+04, 5.14e+04, 7.50e+04, 1.13e+05, 3.92e+04, 9.01e+04, 8.05e+04, 8.68e+04, 4.83e+04, 5.31e+04, 8.76e+04, 6.04e+04, 7.52e+04, 7.01e+04, 5.58e+04, 8.17e+04, 5.17e+04, 7.77e+04, 5.95e+04, 8.28e+04, 8.52e+04, 1.03e+05, 7.58e+04, 6.06e+04, 8.97e+04, 1.12e+05, 8.11e+04, 7.35e+04, 7.70e+04, 1.02e+05, 5.40e+04, 3.80e+04, 4.54e+04, 8.45e+04, 5.98e+04, 3.50e+04, 8.28e+04, 1.11e+05, 9.26e+04, 5.17e+04, 9.01e+04, 5.55e+04, 7.71e+04, 5.92e+04, 3.34e+04
Function error values when FEs = 100000 , 4.96e+04, 4.14e+04, 3.40e+04, 4.12e+04, 7.23e+04, 3.31e+04, 2.44e+04, 3.90e+04, 4.71e+04, 7.07e+04, 1.10e+04, 5.93e+04, 4.78e+04, 7.47e+04, 2.87e+04, 2.76e+04, 4.80e+04, 4.07e+04, 4.83e+04, 4.35e+04, 3.86e+04, 6.19e+04, 4.04e+04, 6.82e+04, 4.49e+04, 5.70e+04, 5.83e+04, 5.76e+04, 5.38e+04, 3.13e+04, 5.23e+04, 8.20e+04, 5.77e+04, 4.82e+04, 3.52e+04, 5.29e+04, 2.98e+04, 2.55e+04, 1.39e+04, 5.96e+04, 3.54e+04, 2.12e+04, 5.33e+04, 8.72e+04, 5.54e+04, 3.55e+04, 6.89e+04, 4.27e+04, 4.65e+04, 4.11e+04, 1.51e+04
Function error values when FEs = 200000 , 2.99e+04, 1.05e+04, 6.60e+03, 2.10e+04, 4.59e+04, 1.15e+04, 5.22e+03, 1.38e+04, 1.50e+04, 1.93e+04, 4.27e+03, 2.04e+04, 6.97e+03, 3.38e+04, 1.57e+04, 9.53e+03, 1.62e+04, 1.59e+04, 1.92e+04, 1.83e+04, 2.05e+04, 4.26e+04, 2.03e+04, 2.76e+04, 1.42e+04, 3.25e+04, 3.64e+04, 2.10e+04, 3.44e+04, 1.48e+04, 1.83e+04, 4.65e+04, 3.08e+04, 1.20e+04, 1.11e+04, 2.20e+04, 8.60e+03, 5.10e+03, 3.82e+03, 1.67e+04, 1.40e+04, 6.34e+03, 3.13e+04, 3.76e+04, 2.50e+04, 1.90e+04, 3.30e+04, 1.37e+04, 2.30e+04, 1.01e+04, 6.15e+03
Function error values when FEs = 300000 , 1.10e+04, 2.63e+03, 1.11e+03, 6.92e+03, 1.99e+04, 4.03e+03, 1.77e+03, 4.84e+03, 8.97e+03, 5.61e+03, 6.77e+02, 4.77e+03, 1.40e+03, 1.25e+04, 5.62e+03, 2.85e+03, 4.19e+03, 4.13e+03, 8.97e+03, 2.25e+03, 8.39e+03, 1.86e+04, 1.01e+04, 1.35e+04, 2.20e+03, 1.01e+04, 1.72e+04, 6.33e+03, 1.34e+04, 4.17e+03, 2.06e+03, 2.28e+04, 8.75e+03, 2.31e+03, 4.77e+03, 7.01e+03, 1.30e+03, 7.11e+02, 1.80e+03, 4.55e+03, 2.90e+03, 1.38e+03, 1.38e+04, 2.69e+04, 9.96e+03, 3.37e+03, 1.21e+04, 2.63e+03, 1.06e+04, 4.07e+03, 3.11e+03
Function error values when FEs = 400000 , 7.51e+03, 7.91e+02, 6.66e+02, 1.99e+03, 6.43e+03, 1.01e+03, 6.05e+02, 1.20e+03, 2.09e+03, 9.99e+02, 4.17e+02, 1.13e+03, 8.90e+02, 3.07e+03, 1.37e+03, 1.06e+03, 6.29e+02, 1.39e+03, 1.87e+03, 1.04e+03, 2.83e+03, 6.90e+03, 3.30e+03, 4.27e+03, 5.89e+02, 2.36e+03, 3.78e+03, 1.74e+03, 4.46e+03, 1.22e+03, 5.12e+02, 7.44e+03, 2.46e+03, 4.55e+02, 9.12e+02, 1.80e+03, 6.41e+02, 4.23e+02, 6.19e+02, 1.40e+03, 1.03e+03, 7.44e+02, 3.80e+03, 5.13e+03, 2.15e+03, 8.27e+02, 3.46e+03, 8.64e+02, 3.78e+03, 1.22e+03, 7.31e+02
Function error values when FEs = 500000 , 1.73e+03, 7.58e+02, 5.61e+02, 5.75e+02, 1.33e+03, 4.03e+02, 5.87e+02, 8.77e+02, 7.19e+02, 5.33e+02, 4.10e+02, 7.45e+02, 8.85e+02, 7.55e+02, 7.62e+02, 5.31e+02, 4.47e+02, 8.05e+02, 1.03e+03, 8.58e+02, 8.50e+02, 1.71e+03, 1.13e+03, 1.22e+03, 5.58e+02, 8.22e+02, 9.49e+02, 3.76e+02, 1.07e+03, 6.38e+02, 3.94e+02, 4.31e+03, 6.81e+02, 3.31e+02, 6.05e+02, 6.49e+02, 3.13e+02, 4.18e+02, 5.90e+02, 5.70e+02, 5.97e+02, 4.28e+02, 8.85e+02, 1.50e+03, 8.65e+02, 5.71e+02, 7.28e+02, 6.83e+02, 7.71e+02, 4.90e+02, 6.39e+02
Function error values when FEs = 600000 , 6.81e+02, 7.52e+02, 4.90e+02, 4.08e+02, 6.35e+02, 3.62e+02, 5.87e+02, 7.12e+02, 3.90e+02, 5.30e+02, 4.10e+02, 4.26e+02, 8.85e+02, 5.86e+02, 7.22e+02, 5.04e+02, 4.45e+02, 7.48e+02, 9.93e+02, 8.45e+02, 4.82e+02, 1.50e+03, 6.87e+02, 5.12e+02, 5.57e+02, 5.06e+02, 7.21e+02, 2.68e+02, 7.77e+02, 4.88e+02, 3.91e+02, 1.63e+03, 5.91e+02, 3.28e+02, 5.74e+02, 5.41e+02, 3.02e+02, 4.18e+02, 5.90e+02, 5.44e+02, 5.84e+02, 4.04e+02, 6.42e+02, 7.22e+02, 6.59e+02, 5.68e+02, 6.34e+02, 6.14e+02, 6.86e+02, 4.14e+02, 5.70e+02
Function error values when FEs = 700000 , 5.18e+02, 6.57e+02, 4.84e+02, 4.07e+02, 4.30e+02, 3.61e+02, 5.87e+02, 4.76e+02, 3.76e+02, 5.30e+02, 4.10e+02, 3.96e+02, 8.85e+02, 5.85e+02, 6.59e+02, 5.04e+02, 4.45e+02, 7.01e+02, 9.62e+02, 8.44e+02, 4.12e+02, 1.50e+03, 6.85e+02, 5.00e+02, 5.55e+02, 5.00e+02, 7.19e+02, 2.59e+02, 7.63e+02, 4.85e+02, 3.91e+02, 1.05e+03, 5.91e+02, 3.28e+02, 5.72e+02, 5.40e+02, 3.01e+02, 4.18e+02, 5.90e+02, 4.81e+02, 5.84e+02, 4.04e+02, 5.76e+02, 6.79e+02, 6.57e+02, 5.68e+02, 5.18e+02, 6.08e+02, 6.85e+02, 3.89e+02, 5.60e+02
Function error values when FEs = 800000 , 5.15e+02, 6.28e+02, 4.84e+02, 4.07e+02, 4.29e+02, 3.60e+02, 5.87e+02, 4.74e+02, 3.76e+02, 5.30e+02, 4.10e+02, 3.94e+02, 8.85e+02, 5.85e+02, 6.40e+02, 5.04e+02, 4.45e+02, 6.75e+02, 9.25e+02, 8.44e+02, 3.91e+02, 1.26e+03, 6.85e+02, 5.00e+02, 5.55e+02, 4.99e+02, 7.19e+02, 2.59e+02, 7.62e+02, 4.85e+02, 3.91e+02, 1.04e+03, 5.91e+02, 3.28e+02, 5.72e+02, 5.39e+02, 3.01e+02, 4.18e+02, 5.90e+02, 4.68e+02, 5.84e+02, 4.04e+02, 5.61e+02, 6.79e+02, 6.57e+02, 5.68e+02, 5.11e+02, 6.08e+02, 6.85e+02, 3.89e+02, 5.59e+02
Function error values when FEs = 900000 , 5.15e+02, 6.27e+02, 4.84e+02, 4.07e+02, 4.29e+02, 3.60e+02, 5.87e+02, 4.74e+02, 3.76e+02, 5.30e+02, 4.10e+02, 3.94e+02, 8.85e+02, 5.85e+02, 6.39e+02, 5.04e+02, 4.45e+02, 6.15e+02, 8.72e+02, 8.44e+02, 3.90e+02, 1.01e+03, 6.85e+02, 5.00e+02, 5.55e+02, 4.99e+02, 7.19e+02, 2.59e+02, 7.57e+02, 4.85e+02, 3.91e+02, 1.04e+03, 5.91e+02, 3.28e+02, 5.72e+02, 5.38e+02, 3.01e+02, 4.18e+02, 5.90e+02, 4.66e+02, 5.84e+02, 4.04e+02, 5.61e+02, 6.79e+02, 6.57e+02, 5.68e+02, 5.11e+02, 6.08e+02, 6.85e+02, 3.89e+02, 5.59e+02
Function error values when FEs = 1000000 , 5.15e+02, 6.27e+02, 4.84e+02, 4.07e+02, 4.29e+02, 3.60e+02, 5.87e+02, 4.74e+02, 3.76e+02, 5.30e+02, 4.10e+02, 3.94e+02, 8.85e+02, 5.85e+02, 6.39e+02, 5.04e+02, 4.45e+02, 6.07e+02, 8.47e+02, 8.44e+02, 3.90e+02, 1.01e+03, 6.85e+02, 5.00e+02, 5.55e+02, 4.99e+02, 7.19e+02, 2.59e+02, 7.49e+02, 4.85e+02, 3.91e+02, 1.04e+03, 5.91e+02, 3.28e+02, 5.72e+02, 5.35e+02, 3.01e+02, 4.18e+02, 5.90e+02, 4.66e+02, 5.84e+02, 4.04e+02, 5.61e+02, 6.79e+02, 6.57e+02, 5.68e+02, 5.11e+02, 6.08e+02, 6.85e+02, 3.89e+02, 5.59e+02
