MOS-SOCO2011_6_30.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 3000 , 4.55e+00, 6.45e+00, 3.64e+00, 5.01e+00, 2.80e+00, 5.24e+00, 5.78e+00, 5.62e+00, 3.52e+00, 5.66e+00, 6.03e+00, 9.94e+00, 5.56e+00, 6.65e+00, 8.02e+00, 4.51e+00, 1.46e+01, 5.92e+00, 8.56e+00, 8.58e+00, 1.50e+01, 3.52e+00, 6.20e+00, 7.69e+00, 2.19e+00, 4.56e+00, 3.87e+00, 3.79e+00, 7.24e+00, 5.07e+00, 8.67e+00, 3.68e+00, 3.21e+00, 5.05e+00, 4.37e+00, 2.05e+00, 5.21e+00, 7.36e+00, 4.83e+00, 3.13e+00, 3.78e+00, 7.02e+00, 5.78e+00, 1.12e+01, 4.03e+00, 3.87e+00, 6.84e+00, 5.78e+00, 8.53e+00, 7.85e+00, 3.88e+00
Function error values when FEs = 6000 , 9.25e-01, 3.38e-01, 1.18e+00, 7.87e-01, 6.61e-01, 6.87e-01, 1.05e+00, 4.49e-01, 2.71e-01, 1.60e+00, 2.09e-01, 2.96e+00, 1.85e+00, 9.99e-01, 3.19e+00, 1.93e+00, 2.83e+00, 9.67e-01, 2.39e+00, 2.17e+00, 8.88e+00, 5.48e-01, 1.49e+00, 2.58e+00, 4.23e-01, 5.71e-01, 5.89e-01, 5.33e-01, 2.83e+00, 9.13e-01, 5.50e+00, 6.30e-01, 8.72e-01, 8.43e-01, 1.12e+00, 5.11e-01, 5.08e-01, 5.89e-01, 1.38e+00, 1.09e+00, 1.12e+00, 1.12e+00, 1.17e+00, 1.72e+00, 2.07e+00, 2.84e-01, 1.90e+00, 1.39e+00, 2.86e+00, 1.09e+00, 1.25e+00
Function error values when FEs = 9000 , 6.11e-01, 1.09e-01, 1.04e+00, 4.75e-01, 4.14e-01, 6.01e-01, 5.76e-01, 2.18e-01, 1.38e-01, 1.01e+00, 7.02e-02, 1.80e+00, 4.06e-01, 1.56e-01, 1.73e+00, 1.63e+00, 1.27e+00, 6.44e-01, 1.82e+00, 8.09e-01, 2.11e+00, 3.76e-01, 7.34e-01, 1.33e+00, 3.36e-01, 4.49e-01, 1.95e-01, 3.47e-01, 2.55e+00, 5.28e-01, 2.35e+00, 5.60e-01, 7.15e-01, 7.09e-01, 4.52e-01, 4.67e-01, 2.67e-01, 1.51e-01, 1.13e+00, 4.01e-01, 3.18e-01, 6.25e-01, 6.08e-01, 7.46e-01, 1.59e+00, 1.38e-01, 1.02e+00, 9.30e-01, 7.61e-01, 3.71e-01, 7.27e-01
Function error values when FEs = 15000 , 7.74e-02, 3.36e-02, 7.66e-02, 6.37e-02, 5.20e-02, 5.62e-02, 7.78e-02, 7.54e-02, 3.06e-02, 1.45e-01, 2.51e-02, 9.64e-02, 1.43e-02, 3.96e-02, 2.76e-01, 1.64e-01, 1.01e-01, 7.41e-02, 2.70e-01, 1.34e-01, 2.23e-01, 7.18e-02, 4.97e-02, 1.15e-01, 1.49e-02, 5.39e-02, 2.70e-02, 4.28e-02, 9.39e-02, 1.16e-01, 2.04e-01, 1.35e-01, 8.10e-02, 1.70e-01, 4.56e-02, 1.56e-01, 4.59e-02, 4.05e-02, 1.70e-01, 6.60e-02, 4.89e-02, 1.30e-01, 7.95e-02, 1.88e-01, 1.67e-01, 4.71e-02, 1.40e-01, 1.42e-01, 1.66e-01, 9.66e-02, 1.16e-01
Function error values when FEs = 30000 , 8.84e-05, 1.23e-04, 7.41e-05, 6.62e-05, 4.34e-05, 8.50e-05, 4.76e-05, 8.89e-05, 6.87e-05, 1.92e-04, 4.12e-05, 4.21e-05, 1.88e-05, 5.01e-05, 2.19e-04, 1.10e-04, 8.68e-05, 7.71e-05, 1.31e-04, 1.39e-04, 3.13e-04, 8.26e-05, 9.08e-05, 1.33e-04, 5.47e-05, 5.27e-05, 5.69e-05, 3.15e-05, 2.74e-04, 8.24e-05, 4.81e-04, 1.16e-04, 2.63e-04, 7.56e-05, 2.65e-04, 8.30e-05, 7.10e-05, 1.93e-05, 1.78e-04, 1.35e-04, 5.93e-05, 6.00e-05, 4.01e-05, 9.51e-05, 3.10e-04, 1.14e-04, 1.23e-04, 1.08e-04, 1.28e-04, 1.39e-04, 1.24e-04
Function error values when FEs = 60000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 90000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 120000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 150000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Function error values when FEs = 180000 , 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
